start,end,position,line,text,token
0.25,0.651,-1,0,<2></c><4>（よ</c><3>～ぽんぽんぽんぽん！）</c><2></c>,（よ
0.25,0.651,-1,-1,<2></c><4>（よ</c><3>～ぽんぽんぽんぽん！）</c><2></c>,（よ
0.651,1.018,-1,0,<2></c><4>（よ～</c><3>ぽんぽんぽんぽん！）</c><2></c>,～
0.651,1.018,-1,-1,<2></c><4>（よ～</c><3>ぽんぽんぽんぽん！）</c><2></c>,～
1.018,1.218,-1,0,<2></c><4>（よ～ぽん</c><3>ぽんぽんぽん！）</c><2></c>,ぽん
1.018,1.218,-1,-1,<2></c><4>（よ～ぽん</c><3>ぽんぽんぽん！）</c><2></c>,ぽん
1.218,1.385,-1,0,<2></c><4>（よ～ぽんぽん</c><3>ぽんぽん！）</c><2></c>,ぽん
1.218,1.385,-1,-1,<2></c><4>（よ～ぽんぽん</c><3>ぽんぽん！）</c><2></c>,ぽん
1.385,1.585,-1,0,<2></c><4>（よ～ぽんぽんぽん</c><3>ぽん！）</c><2></c>,ぽん
1.385,1.585,-1,-1,<2></c><4>（よ～ぽんぽんぽん</c><3>ぽん！）</c><2></c>,ぽん
1.585,1.752,-1,0,<2></c><4>（よ～ぽんぽんぽんぽん！）</c><2></c>,ぽん！）
1.585,1.752,-1,-1,<2></c><4>（よ～ぽんぽんぽんぽん！）</c><2></c>,ぽん！）
1.752,4.655,58,85,<2></c><4>作詞・作曲・編曲：武田将弥(dreammonster)</c><2></c>,作詞・作曲・編曲：武田将弥(dreammonster)
1.752,12.896,-1,0,<2></c><4>百鬼あやめ-宵の余、良い？</c><2></c>,百鬼あやめ-宵の余、良い？
4.655,7.558,-1,85,<2></c><4>guitar：沢頭たかし</c><2></c>,guitar：沢頭たかし
6.824,7.024,-1,7,<2></c><4>（ぽん</c><3>ぽんぽんぽん！）</c><2></c>,（ぽん
6.824,7.024,-1,-1,<2></c><4>（ぽん</c><3>ぽんぽんぽん！）</c><2></c>,（ぽん
7.024,7.191,-1,7,<2></c><4>（ぽんぽん</c><3>ぽんぽん！）</c><2></c>,ぽん
7.024,7.191,-1,-1,<2></c><4>（ぽんぽん</c><3>ぽんぽん！）</c><2></c>,ぽん
7.191,7.391,-1,7,<2></c><4>（ぽんぽんぽん</c><3>ぽん！）</c><2></c>,ぽん
7.191,7.391,-1,-1,<2></c><4>（ぽんぽんぽん</c><3>ぽん！）</c><2></c>,ぽん
7.391,7.558,-1,7,<2></c><4>（ぽんぽんぽんぽん！）</c><2></c>,ぽん！）
7.391,7.558,-1,-1,<2></c><4>（ぽんぽんぽんぽん！）</c><2></c>,ぽん！）
7.558,10.461,70,76,<2></c><4>allotherinstruments&amp;programming：</c><2></c><4>武田将弥(dreammonster)</c><2></c>,allotherinstruments&amp;programming：武田将弥(dreammonster)
10.461,12.896,-1,85,<2></c><4>歌：百鬼あやめ</c><2></c>,歌：百鬼あやめ
13.263,13.697,-1,0,<2></c><4>ひゃっ</c><3>きやこうおんどはじょうじょう</c><2></c>,ひゃっ
13.263,13.697,-1,-1,<2></c><4>百</c><3>鬼夜行温度は上々</c><2></c>,百
13.697,14.064,-1,0,<2></c><4>ひゃっき</c><3>やこうおんどはじょうじょう</c><2></c>,き
13.697,14.064,-1,-1,<2></c><4>百鬼</c><3>夜行温度は上々</c><2></c>,鬼
14.064,14.331,-1,0,<2></c><4>ひゃっきや</c><3>こうおんどはじょうじょう</c><2></c>,や
14.064,14.331,-1,-1,<2></c><4>百鬼夜</c><3>行温度は上々</c><2></c>,夜
