start,end,position,line,text,token
1.41,1.61,-1,0,<2>ポン</c><1>コツなんて言わないでよ野暮なこと</c>,ポン
1.41,1.61,-1,-1,<2>ポン</c><1>コツなんていわないでよやぼなこと</c>,ポン
1.61,1.78,-1,0,<2>ポンコ</c><1>ツなんて言わないでよ野暮なこと</c>,コ
1.61,1.78,-1,-1,<2>ポンコ</c><1>ツなんていわないでよやぼなこと</c>,コ
1.78,1.89,-1,0,<2>ポンコツ</c><1>なんて言わないでよ野暮なこと</c>,ツ
1.78,1.89,-1,-1,<2>ポンコツ</c><1>なんていわないでよやぼなこと</c>,ツ
1.89,2.11,-1,0,<2>ポンコツなん</c><1>て言わないでよ野暮なこと</c>,なん
1.89,2.11,-1,-1,<2>ポンコツなん</c><1>ていわないでよやぼなこと</c>,なん
2.11,2.22,-1,0,<2>ポンコツなんて</c><1>言わないでよ野暮なこと</c>,て
2.11,2.22,-1,-1,<2>ポンコツなんて</c><1>いわないでよやぼなこと</c>,て
2.22,2.29,-1,0,<2>ポンコツなんて言</c><1>わないでよ野暮なこと</c>,言
2.22,2.29,-1,-1,<2>ポンコツなんてい</c><1>わないでよやぼなこと</c>,い
2.29,2.42,-1,0,<2>ポンコツなんて言わ</c><1>ないでよ野暮なこと</c>,わ
2.29,2.42,-1,-1,<2>ポンコツなんていわ</c><1>ないでよやぼなこと</c>,わ
2.42,2.61,-1,0,<2>ポンコツなんて言わな</c><1>いでよ野暮なこと</c>,な
2.42,2.61,-1,-1,<2>ポンコツなんていわな</c><1>いでよやぼなこと</c>,な
2.61,2.82,-1,0,<2>ポンコツなんて言わない</c><1>でよ野暮なこと</c>,い
2.61,2.82,-1,-1,<2>ポンコツなんていわない</c><1>でよやぼなこと</c>,い
2.82,3.01,-1,0,<2>ポンコツなんて言わないで</c><1>よ野暮なこと</c>,で
2.82,3.01,-1,-1,<2>ポンコツなんていわないで</c><1>よやぼなこと</c>,で
3.01,3.18,-1,0,<2>ポンコツなんて言わないでよ</c><1>野暮なこと</c>,よ
3.01,3.18,-1,-1,<2>ポンコツなんていわないでよ</c><1>やぼなこと</c>,よ
3.18,3.42,-1,0,<2>ポンコツなんて言わないでよ野</c><1>暮なこと</c>,野
3.18,3.42,-1,-1,<2>ポンコツなんていわないでよや</c><1>ぼなこと</c>,や
3.42,3.6,-1,0,<2>ポンコツなんて言わないでよ野暮</c><1>なこと</c>,暮
3.42,3.6,-1,-1,<2>ポンコツなんていわないでよやぼ</c><1>なこと</c>,ぼ
3.6,3.81,-1,0,<2>ポンコツなんて言わないでよ野暮な</c><1>こと</c>,な
3.6,3.81,-1,-1,<2>ポンコツなんていわないでよやぼな</c><1>こと</c>,な
3.81,4.02,-1,0,<2>ポンコツなんて言わないでよ野暮なこ</c><1>と</c>,こ
3.81,4.02,-1,-1,<2>ポンコツなんていわないでよやぼなこ</c><1>と</c>,こ
4.02,4.61,-1,0,<2>ポンコツなんて言わないでよ野暮なこと</c><1></c>,と
4.02,4.61,-1,-1,<2>ポンコツなんていわないでよやぼなこと</c><1></c>,と
4.61,4.82,-1,0,<2>こ</c><1>れこそがあたしのリアル</c>,こ
4.61,4.82,-1,-1,<2>こ</c><1>れこそがあたしのリアル</c>,こ
4.82,5.22,-1,0,<2>これ</c><1>こそがあたしのリアル</c>,れ
4.82,5.22,-1,-1,<2>これ</c><1>こそがあたしのリアル</c>,れ
5.22,5.62,-1,0,<2>これこ</c><1>そがあたしのリアル</c>,こ
5.22,5.62,-1,-1,<2>これこ</c><1>そがあたしのリアル</c>,こ
5.62,6.02,-1,0,<2>これこそ</c><1>があたしのリアル</c>,そ
5.62,6.02,-1,-1,<2>これこそ</c><1>があたしのリアル</c>,そ
6.02,6.42,-1,0,<2>これこそが</c><1>あたしのリアル</c>,が
6.02,6.42,-1,-1,<2>これこそが</c><1>あたしのリアル</c>,が
6.42,6.63,-1,0,<2>これこそがあ</c><1>たしのリアル</c>,あ
6.42,6.63,-1,-1,<2>これこそがあ</c><1>たしのリアル</c>,あ
6.63,6.81,-1,0,<2>これこそがあた</c><1>しのリアル</c>,た
6.63,6.81,-1,-1,<2>これこそがあた</c><1>しのリアル</c>,た
6.81,7.02,-1,0,<2>これこそがあたし</c><1>のリアル</c>,し
6.81,7.02,-1,-1,<2>これこそがあたし</c><1>のリアル</c>,し
7.02,7.21,-1,0,<2>これこそがあたしの</c><1>リアル</c>,の
7.02,7.21,-1,-1,<2>これこそがあたしの</c><1>リアル</c>,の
7.21,7.42,-1,0,<2>これこそがあたしのリ</c><1>アル</c>,リ
7.21,7.42,-1,-1,<2>これこそがあたしのリ</c><1>アル</c>,リ
7.42,7.62,-1,0,<2>これこそがあたしのリア</c><1>ル</c>,ア
7.42,7.62,-1,-1,<2>これこそがあたしのリア</c><1>ル</c>,ア
7.62,8.0,-1,0,<2>これこそがあたしのリアル</c><1></c>,ル
7.62,8.0,-1,-1,<2>これこそがあたしのリアル</c><1></c>,ル
