start,end,position,line,text,token
7.691,11.095,59,0,<109></c><27>ナナヲアカリ-チューリングラブ</c><109></c><27>(coveredbyムーナ・ホシノヴァ&amp;兎田ぺこら)</c><109></c>,ナナヲアカリ-チューリングラブ(coveredbyムーナ・ホシノヴァ&amp;兎田ぺこら)
7.691,11.095,-1,-1,<109></c><27>作詞:ナユタセイジ</c><109></c><27>作曲:ナユタセイジ</c><109></c>,作詞:ナユタセイジ作曲:ナユタセイジ
11.095,14.465,72,0,<109></c><27>vocals:moonahoshinovausadapekora</c><109></c>,vocals:moonahoshinovausadapekora
14.465,17.835,63,0,<109></c><27>illustration:futoryuuhievasp</c><109></c>,illustration:futoryuuhievasp
17.835,20.804,72,0,<109></c><27>soundengineer:timothytokyoterrace</c><109></c><27>animator:rayquazamv</c><109></c>,soundengineer:timothytokyoterraceanimator:rayquazamv
20.804,21.238,-1,0,<109></c><1>あー、</c><110>こいのていぎがわかんない</c><109></c>,あー、
20.804,21.238,-1,-1,<109></c><1>あー、</c><110>恋の定義がわかんない</c><109></c>,あー、
21.238,21.405,-1,0,<109></c><1>あー、こ</c><110>いのていぎがわかんない</c><109></c>,こ
21.238,21.538,-1,-1,<109></c><1>あー、恋</c><110>の定義がわかんない</c><109></c>,恋
21.405,21.538,-1,0,<109></c><1>あー、こい</c><110>のていぎがわかんない</c><109></c>,い
21.538,21.672,-1,0,<109></c><1>あー、こいの</c><110>ていぎがわかんない</c><109></c>,の
21.538,21.672,-1,-1,<109></c><1>あー、恋の</c><110>定義がわかんない</c><109></c>,の
21.672,21.739,-1,0,<109></c><1>あー、こいのて</c><110>いぎがわかんない</c><109></c>,て
21.672,21.872,-1,-1,<109></c><1>あー、恋の定</c><110>義がわかんない</c><109></c>,定
21.739,21.872,-1,0,<109></c><1>あー、こいのてい</c><110>ぎがわかんない</c><109></c>,い
21.872,21.972,-1,0,<109></c><1>あー、こいのていぎ</c><110>がわかんない</c><109></c>,ぎ
21.872,21.972,-1,-1,<109></c><1>あー、恋の定義</c><110>がわかんない</c><109></c>,義
21.972,22.106,-1,0,<109></c><1>あー、こいのていぎが</c><110>わかんない</c><109></c>,が
21.972,22.106,-1,-1,<109></c><1>あー、恋の定義が</c><110>わかんない</c><109></c>,が
22.106,22.239,-1,0,<109></c><1>あー、こいのていぎがわ</c><110>かんない</c><109></c>,わ
22.106,22.239,-1,-1,<109></c><1>あー、恋の定義がわ</c><110>かんない</c><109></c>,わ
22.239,22.339,-1,0,<109></c><1>あー、こいのていぎがわか</c><110>んない</c><109></c>,か
22.239,22.339,-1,-1,<109></c><1>あー、恋の定義がわか</c><110>んない</c><109></c>,か
22.339,22.439,-1,0,<109></c><1>あー、こいのていぎがわかん</c><110>ない</c><109></c>,ん
22.339,22.439,-1,-1,<109></c><1>あー、恋の定義がわかん</c><110>ない</c><109></c>,ん
22.439,22.706,-1,0,<109></c><1>あー、こいのていぎがわかんない</c><109></c>,ない
22.439,22.706,-1,-1,<109></c><1>あー、恋の定義がわかんない</c><109></c>,ない
22.706,22.806,-1,0,<109></c><108>ま</c><110>ずすきってきじゅんもわかんない</c><109></c>,ま
22.706,22.806,-1,-1,<109></c><108>ま</c><110>ずスキって基準もわかんない</c><109></c>,ま
22.806,22.873,-1,0,<109></c><108>まず</c><110>すきってきじゅんもわかんない</c><109></c>,ず
22.806,22.873,-1,-1,<109></c><108>まず</c><110>スキって基準もわかんない</c><109></c>,ず
22.873,22.973,-1,0,<109></c><108>まずす</c><110>きってきじゅんもわかんない</c><109></c>,す
22.873,22.973,-1,-1,<109></c><108>まずス</c><110>キって基準もわかんない</c><109></c>,ス
22.973,23.073,-1,0,<109></c><108>まずすき</c><110>ってきじゅんもわかんない</c><109></c>,き
22.973,23.073,-1,-1,<109></c><108>まずスキ</c><110>って基準もわかんない</c><109></c>,キ
23.073,23.24,-1,0,<109></c><108>まずすきって</c><110>きじゅんもわかんない</c><109></c>,って
23.073,23.24,-1,-1,<109></c><108>まずスキって</c><110>基準もわかんない</c><109></c>,って
23.24,23.34,-1,0,<109></c><108>まずすきってき</c><110>じゅんもわかんない</c><109></c>,き
23.24,23.34,-1,-1,<109></c><108>まずスキって基</c><110>準もわかんない</c><109></c>,基
23.34,23.474,-1,0,<109></c><108>まずすきってきじゅ</c><110>んもわかんない</c><109></c>,じゅ
23.34,23.574,-1,-1,<109></c><108>まずスキって基準</c><110>もわかんない</c><109></c>,準
23.474,23.574,-1,0,<109></c><108>まずすきってきじゅん</c><110>もわかんない</c><109></c>,ん
23.574,23.741,-1,0,<109></c><108>まずすきってきじゅんも</c><110>わかんない</c><109></c>,も
23.574,23.741,-1,-1,<109></c><108>まずスキって基準も</c><110>わかんない</c><109></c>,も
23.741,23.841,-1,0,<109></c><108>まずすきってきじゅんもわ</c><110>かんない</c><109></c>,わ
23.741,23.841,-1,-1,<109></c><108>まずスキって基準もわ</c><110>かんない</c><109></c>,わ
