start,end,position,line,text,token
5.823,6.156,-1,0,<7></c><21>や</c><51>くそくしようよ</c><7></c>,や
5.823,6.423,-1,-1,<7></c><21>約</c><51>束しようよ</c><7></c>,約
6.156,6.423,-1,0,<7></c><21>や</c><57>く</c><51>そくしようよ</c><7></c>,く
6.423,6.623,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><51>くしようよ</c><7></c>,そ
6.423,7.091,-1,-1,<7></c><21>約</c><100>束</c><51>しようよ</c><7></c>,束
6.623,7.091,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><51>しようよ</c><7></c>,く
7.091,7.424,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><111>し</c><51>ようよ</c><7></c>,し
7.091,7.424,-1,-1,<7></c><21>約</c><100>束</c><111>し</c><51>ようよ</c><7></c>,し
7.424,7.725,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><111>し</c><129>よ</c><51>うよ</c><7></c>,よ
7.424,7.725,-1,-1,<7></c><21>約</c><100>束</c><111>し</c><129>よ</c><51>うよ</c><7></c>,よ
7.725,8.025,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><111>し</c><129>よ</c><46>う</c><51>よ</c><7></c>,う
7.725,8.025,-1,-1,<7></c><21>約</c><100>束</c><111>し</c><129>よ</c><46>う</c><51>よ</c><7></c>,う
8.025,8.692,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><111>し</c><129>よ</c><46>う</c><2>よ</c><7></c>,よ
8.025,8.692,-1,-1,<7></c><21>約</c><100>束</c><111>し</c><129>よ</c><46>う</c><2>よ</c><7></c>,よ
8.692,8.993,-1,0,<7></c><21>ぼ</c><51>くらであえたきせき</c><7></c>,ぼ
8.692,9.159,-1,-1,<7></c><21>僕</c><51>ら出会えたキセキ</c><7></c>,僕
8.993,9.159,-1,0,<7></c><21>ぼ</c><48>く</c><51>らであえたきせき</c><7></c>,く
9.159,9.626,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><51>であえたきせき</c><7></c>,ら
9.159,9.626,-1,-1,<7></c><21>僕</c><76>ら</c><51>出会えたキセキ</c><7></c>,ら
9.626,9.96,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><51>あえたきせき</c><7></c>,で
9.626,9.96,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><51>会えたキセキ</c><7></c>,出
9.96,10.227,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><51>えたきせき</c><7></c>,あ
9.96,10.227,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><51>えたキセキ</c><7></c>,会
10.227,10.594,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><109>え</c><51>たきせき</c><7></c>,え
10.227,10.594,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><109>え</c><51>たキセキ</c><7></c>,え
10.594,11.128,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><109>え</c><123>た</c><51>きせき</c><7></c>,た
10.594,11.128,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><109>え</c><123>た</c><51>キセキ</c><7></c>,た
11.128,11.528,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><109>え</c><123>た</c><74>き</c><51>せき</c><7></c>,き
