start,end,position,line,text,token
4.955,7.958,-1,92,<2>作詞:藤村鼓乃美（hifumiinc.）</c>,作詞:藤村鼓乃美（hifumiinc.）
4.955,13.964,-1,0,<2>ロボ子さん-コトノハ</c>,ロボ子さん-コトノハ
7.958,10.928,63,92,<2>作曲編曲guitar:グシミヤギヒデユキ（hifumiinc.）</c>,作曲編曲guitar:グシミヤギヒデユキ（hifumiinc.）
10.928,13.964,-1,92,<2>唄:ロボ子さん</c>,唄:ロボ子さん
16.967,17.334,-1,92,<2>「よ</c><1>く笑うね」そう言って微笑むキミの</c>,「よ
16.967,17.334,-1,0,<2>「よ</c><1>くわらうね」そういってほほえむきみの</c>,「よ
17.334,17.534,-1,92,<2>「よく</c><1>笑うね」そう言って微笑むキミの</c>,く
17.334,17.534,-1,0,<2>「よく</c><1>わらうね」そういってほほえむきみの</c>,く
17.534,18.102,-1,92,<2>「よく笑</c><1>うね」そう言って微笑むキミの</c>,笑
17.534,17.935,-1,0,<2>「よくわ</c><1>らうね」そういってほほえむきみの</c>,わ
17.935,18.102,-1,0,<2>「よくわら</c><1>うね」そういってほほえむきみの</c>,ら
18.102,18.469,-1,92,<2>「よく笑う</c><1>ね」そう言って微笑むキミの</c>,う
18.102,18.469,-1,0,<2>「よくわらう</c><1>ね」そういってほほえむきみの</c>,う
18.469,19.203,-1,92,<2>「よく笑うね」</c><1>そう言って微笑むキミの</c>,ね」
18.469,19.203,-1,0,<2>「よくわらうね」</c><1>そういってほほえむきみの</c>,ね」
19.203,19.403,-1,92,<2>「よく笑うね」そ</c><1>う言って微笑むキミの</c>,そ
19.203,19.403,-1,0,<2>「よくわらうね」そ</c><1>ういってほほえむきみの</c>,そ
19.403,19.603,-1,92,<2>「よく笑うね」そう</c><1>言って微笑むキミの</c>,う
19.403,19.603,-1,0,<2>「よくわらうね」そう</c><1>いってほほえむきみの</c>,う
19.603,19.837,-1,92,<2>「よく笑うね」そう言</c><1>って微笑むキミの</c>,言
19.603,19.837,-1,0,<2>「よくわらうね」そうい</c><1>ってほほえむきみの</c>,い
19.837,19.97,-1,92,<2>「よく笑うね」そう言っ</c><1>て微笑むキミの</c>,っ
19.837,19.97,-1,0,<2>「よくわらうね」そういっ</c><1>てほほえむきみの</c>,っ
19.97,20.337,-1,92,<2>「よく笑うね」そう言って</c><1>微笑むキミの</c>,て
19.97,20.337,-1,0,<2>「よくわらうね」そういって</c><1>ほほえむきみの</c>,て
20.337,20.904,-1,92,<2>「よく笑うね」そう言って微</c><1>笑むキミの</c>,微
20.337,20.504,-1,0,<2>「よくわらうね」そういってほ</c><1>ほえむきみの</c>,ほ
20.504,20.904,-1,0,<2>「よくわらうね」そういってほほ</c><1>えむきみの</c>,ほ
20.904,21.138,-1,92,<2>「よく笑うね」そう言って微笑</c><1>むキミの</c>,笑
20.904,21.138,-1,0,<2>「よくわらうね」そういってほほえ</c><1>むきみの</c>,え
21.138,21.472,-1,92,<2>「よく笑うね」そう言って微笑む</c><1>キミの</c>,む
21.138,21.472,-1,0,<2>「よくわらうね」そういってほほえむ</c><1>きみの</c>,む
21.472,21.839,-1,92,<2>「よく笑うね」そう言って微笑むキ</c><1>ミの</c>,キ
21.472,21.839,-1,0,<2>「よくわらうね」そういってほほえむき</c><1>みの</c>,き
