start,end,position,line,text,token
1.151,1.852,-1,92,<1></c><4>sweet</c><2>nightsweettime…</c><1></c>,sweet
1.852,2.319,-1,92,<1></c><4>sweetnight</c><2>sweettime…</c><1></c>,night
2.319,2.786,-1,92,<1></c><4>sweetnightsweet</c><2>time…</c><1></c>,sweet
2.786,3.487,-1,92,<1></c><4>sweetnightsweettime…</c><1></c>,time…
6.657,7.157,-1,92,<1></c><4>sweet</c><2>nightsweettime…</c><1></c>,sweet
7.157,7.658,-1,92,<1></c><4>sweetnight</c><2>sweettime…</c><1></c>,night
7.658,8.092,-1,92,<1></c><4>sweetnightsweet</c><2>time…</c><1></c>,sweet
8.092,8.492,-1,92,<1></c><4>sweetnightsweettime…</c><1></c>,time…
11.996,12.496,-1,92,<1></c><4>sweet</c><2>nightsweettime…</c><1></c>,sweet
11.996,14.665,64,0,<1></c><4>角巻わため-sweetnightsweettime…</c><1></c><4>作詞:佐高陵平(hifumiinc.)</c><1></c>,角巻わため-sweetnightsweettime…作詞:佐高陵平(hifumiinc.)
12.496,12.997,-1,92,<1></c><4>sweetnight</c><2>sweettime…</c><1></c>,night
12.997,13.464,-1,92,<1></c><4>sweetnightsweet</c><2>time…</c><1></c>,sweet
13.464,13.998,-1,92,<1></c><4>sweetnightsweettime…</c><1></c>,time…
14.665,17.334,64,0,<1></c><4>角巻わため-sweetnightsweettime…</c><1></c><4>作曲:佐高陵平(hifumiinc.)</c><1></c>,角巻わため-sweetnightsweettime…作曲:佐高陵平(hifumiinc.)
17.334,17.835,-1,92,<1></c><4>sweet</c><2>nightsweettime…</c><1></c>,sweet
17.334,20.004,64,0,<1></c><4>角巻わため-sweetnightsweettime…</c><1></c><4>編曲:佐高陵平(hifumiinc.)</c><1></c>,角巻わため-sweetnightsweettime…編曲:佐高陵平(hifumiinc.)
17.835,18.335,-1,92,<1></c><4>sweetnight</c><2>sweettime…</c><1></c>,night
18.335,18.769,-1,92,<1></c><4>sweetnightsweet</c><2>time…</c><1></c>,sweet
18.769,19.336,-1,92,<1></c><4>sweetnightsweettime…</c><1></c>,time…
20.004,22.673,64,0,<1></c><4>角巻わため-sweetnightsweettime…</c><1></c>,角巻わため-sweetnightsweettime…
23.007,23.34,-1,0,<1></c><4>そっ</c><2>とひのしずむあかねのそら</c><1></c>,そっ
23.007,23.34,-1,-1,<1></c><4>そっ</c><2>と陽の沈む茜の空</c><1></c>,そっ
23.34,23.907,-1,0,<1></c><4>そっと</c><2>ひのしずむあかねのそら</c><1></c>,と
23.34,23.907,-1,-1,<1></c><4>そっと</c><2>陽の沈む茜の空</c><1></c>,と
23.907,24.008,-1,0,<1></c><4>そっとひ</c><2>のしずむあかねのそら</c><1></c>,ひ
23.907,24.008,-1,-1,<1></c><4>そっと陽</c><2>の沈む茜の空</c><1></c>,陽
24.008,24.208,-1,0,<1></c><4>そっとひの</c><2>しずむあかねのそら</c><1></c>,の
24.008,24.208,-1,-1,<1></c><4>そっと陽の</c><2>沈む茜の空</c><1></c>,の
24.208,24.375,-1,0,<1></c><4>そっとひのし</c><2>ずむあかねのそら</c><1></c>,し
24.208,24.508,-1,-1,<1></c><4>そっと陽の沈</c><2>む茜の空</c><1></c>,沈
24.375,24.508,-1,0,<1></c><4>そっとひのしず</c><2>むあかねのそら</c><1></c>,ず
24.508,25.142,-1,0,<1></c><4>そっとひのしずむ</c><2>あかねのそら</c><1></c>,む
24.508,25.142,-1,-1,<1></c><4>そっと陽の沈む</c><2>茜の空</c><1></c>,む
25.142,25.342,-1,0,<1></c><4>そっとひのしずむあ</c><2>かねのそら</c><1></c>,あ
25.142,25.843,-1,-1,<1></c><4>そっと陽の沈む茜</c><2>の空</c><1></c>,茜
25.342,25.676,-1,0,<1></c><4>そっとひのしずむあか</c><2>ねのそら</c><1></c>,か
25.676,25.843,-1,0,<1></c><4>そっとひのしずむあかね</c><2>のそら</c><1></c>,ね
25.843,26.21,-1,0,<1></c><4>そっとひのしずむあかねの</c><2>そら</c><1></c>,の
25.843,26.21,-1,-1,<1></c><4>そっと陽の沈む茜の</c><2>空</c><1></c>,の
26.21,26.343,-1,0,<1></c><4>そっとひのしずむあかねのそ</c><2>ら</c><1></c>,そ
26.21,28.345,-1,-1,<1></c><4>そっと陽の沈む茜の空</c><1></c>,空
26.343,28.345,-1,0,<1></c><4>そっとひのしずむあかねのそら</c><1></c>,ら
28.345,28.679,-1,0,<1></c><4>やっ</c><2>とめざめたきみにあいさつ</c><1></c>,やっ
28.345,28.679,-1,-1,<1></c><4>やっ</c><2>と目覚めたきみに挨拶</c><1></c>,やっ
28.679,29.313,-1,0,<1></c><4>やっと</c><2>めざめたきみにあいさつ</c><1></c>,と
28.679,29.313,-1,-1,<1></c><4>やっと</c><2>目覚めたきみに挨拶</c><1></c>,と
29.313,29.513,-1,0,<1></c><4>やっとめ</c><2>ざめたきみにあいさつ</c><1></c>,め
29.313,29.513,-1,-1,<1></c><4>やっと目</c><2>覚めたきみに挨拶</c><1></c>,目
29.513,29.646,-1,0,<1></c><4>やっとめざ</c><2>めたきみにあいさつ</c><1></c>,ざ
29.513,29.646,-1,-1,<1></c><4>やっと目覚</c><2>めたきみに挨拶</c><1></c>,覚
29.646,29.847,-1,0,<1></c><4>やっとめざめ</c><2>たきみにあいさつ</c><1></c>,め
29.646,29.847,-1,-1,<1></c><4>やっと目覚め</c><2>たきみに挨拶</c><1></c>,め
29.847,30.481,-1,0,<1></c><4>やっとめざめた</c><2>きみにあいさつ</c><1></c>,た
29.847,30.481,-1,-1,<1></c><4>やっと目覚めた</c><2>きみに挨拶</c><1></c>,た
30.481,30.681,-1,0,<1></c><4>やっとめざめたき</c><2>みにあいさつ</c><1></c>,き
30.481,30.681,-1,-1,<1></c><4>やっと目覚めたき</c><2>みに挨拶</c><1></c>,き
30.681,30.981,-1,0,<1></c><4>やっとめざめたきみ</c><2>にあいさつ</c><1></c>,み
30.681,30.981,-1,-1,<1></c><4>やっと目覚めたきみ</c><2>に挨拶</c><1></c>,み
30.981,31.181,-1,0,<1></c><4>やっとめざめたきみに</c><2>あいさつ</c><1></c>,に
30.981,31.181,-1,-1,<1></c><4>やっと目覚めたきみに</c><2>挨拶</c><1></c>,に
31.181,31.515,-1,0,<1></c><4>やっとめざめたきみにあい</c><2>さつ</c><1></c>,あい
31.181,31.515,-1,-1,<1></c><4>やっと目覚めたきみに挨</c><2>拶</c><1></c>,挨
31.515,31.682,-1,0,<1></c><4>やっとめざめたきみにあいさ</c><2>つ</c><1></c>,さ
31.515,33.617,-1,-1,<1></c><4>やっと目覚めたきみに挨拶</c><1></c>,拶
31.682,33.617,-1,0,<1></c><4>やっとめざめたきみにあいさつ</c><1></c>,つ
33.617,33.984,-1,0,<1></c><4>えっ</c><2>とあしたはやすみだから</c><1></c>,えっ
33.617,33.984,-1,-1,<1></c><4>えっ</c><2>と明日は休みだから</c><1></c>,えっ
33.984,34.618,-1,0,<1></c><4>えっと</c><2>あしたはやすみだから</c><1></c>,と
33.984,34.618,-1,-1,<1></c><4>えっと</c><2>明日は休みだから</c><1></c>,と
34.618,34.785,-1,0,<1></c><4>えっとあ</c><2>したはやすみだから</c><1></c>,あ
34.618,34.985,-1,-1,<1></c><4>えっと明</c><2>日は休みだから</c><1></c>,明
34.785,34.985,-1,0,<1></c><4>えっとあし</c><2>たはやすみだから</c><1></c>,し
34.985,35.152,-1,0,<1></c><4>えっとあした</c><2>はやすみだから</c><1></c>,た
34.985,35.152,-1,-1,<1></c><4>えっと明日</c><2>は休みだから</c><1></c>,日
35.152,35.753,-1,0,<1></c><4>えっとあしたは</c><2>やすみだから</c><1></c>,は
35.152,35.753,-1,-1,<1></c><4>えっと明日は</c><2>休みだから</c><1></c>,は
35.753,35.986,-1,0,<1></c><4>えっとあしたはや</c><2>すみだから</c><1></c>,や
35.753,36.32,-1,-1,<1></c><4>えっと明日は休</c><2>みだから</c><1></c>,休
35.986,36.32,-1,0,<1></c><4>えっとあしたはやす</c><2>みだから</c><1></c>,す
36.32,36.453,-1,0,<1></c><4>えっとあしたはやすみ</c><2>だから</c><1></c>,み
36.32,36.453,-1,-1,<1></c><4>えっと明日は休み</c><2>だから</c><1></c>,み
36.453,36.82,-1,0,<1></c><4>えっとあしたはやすみだ</c><2>から</c><1></c>,だ
36.453,36.82,-1,-1,<1></c><4>えっと明日は休みだ</c><2>から</c><1></c>,だ
36.82,36.987,-1,0,<1></c><4>えっとあしたはやすみだか</c><2>ら</c><1></c>,か
36.82,36.987,-1,-1,<1></c><4>えっと明日は休みだか</c><2>ら</c><1></c>,か
36.987,38.322,-1,0,<1></c><4>えっとあしたはやすみだから</c><1></c>,ら
36.987,38.322,-1,-1,<1></c><4>えっと明日は休みだから</c><1></c>,ら
38.322,38.655,-1,0,<1></c><4>ひ</c><2>とばんじゅうきみといっしょに</c><1></c>,ひ
38.322,39.323,-1,-1,<1></c><4>一</c><2>晩中きみといっしょに</c><1></c>,一
38.655,39.323,-1,0,<1></c><4>ひと</c><2>ばんじゅうきみといっしょに</c><1></c>,と
39.323,39.857,-1,0,<1></c><4>ひとば</c><2>んじゅうきみといっしょに</c><1></c>,ば
39.323,40.157,-1,-1,<1></c><4>一晩</c><2>中きみといっしょに</c><1></c>,晩
39.857,40.157,-1,0,<1></c><4>ひとばん</c><2>じゅうきみといっしょに</c><1></c>,ん
40.157,40.357,-1,0,<1></c><4>ひとばんじゅ</c><2>うきみといっしょに</c><1></c>,じゅ
40.157,41.158,-1,-1,<1></c><4>一晩中</c><2>きみといっしょに</c><1></c>,中
40.357,41.158,-1,0,<1></c><4>ひとばんじゅう</c><2>きみといっしょに</c><1></c>,う
41.158,41.325,-1,0,<1></c><4>ひとばんじゅうき</c><2>みといっしょに</c><1></c>,き
41.158,41.325,-1,-1,<1></c><4>一晩中き</c><2>みといっしょに</c><1></c>,き
41.325,41.658,-1,0,<1></c><4>ひとばんじゅうきみ</c><2>といっしょに</c><1></c>,み
41.325,41.658,-1,-1,<1></c><4>一晩中きみ</c><2>といっしょに</c><1></c>,み
41.658,41.825,-1,0,<1></c><4>ひとばんじゅうきみと</c><2>いっしょに</c><1></c>,と
41.658,41.825,-1,-1,<1></c><4>一晩中きみと</c><2>いっしょに</c><1></c>,と
41.825,42.159,-1,0,<1></c><4>ひとばんじゅうきみといっ</c><2>しょに</c><1></c>,いっ
41.825,42.159,-1,-1,<1></c><4>一晩中きみといっ</c><2>しょに</c><1></c>,いっ
42.159,42.326,-1,0,<1></c><4>ひとばんじゅうきみといっしょ</c><2>に</c><1></c>,しょ
42.159,42.326,-1,-1,<1></c><4>一晩中きみといっしょ</c><2>に</c><1></c>,しょ
42.326,43.327,-1,0,<1></c><4>ひとばんじゅうきみといっしょに</c><1></c>,に
42.326,43.327,-1,-1,<1></c><4>一晩中きみといっしょに</c><1></c>,に
43.994,44.495,-1,92,<1></c><4>sweet</c><2>nightsweettime…</c><1></c>,sweet
44.495,44.995,-1,92,<1></c><4>sweetnight</c><2>sweettime…</c><1></c>,night
44.995,45.429,-1,92,<1></c><4>sweetnightsweet</c><2>time…</c><1></c>,sweet
45.429,45.963,-1,92,<1></c><4>sweetnightsweettime…</c><1></c>,time…
45.963,46.163,-1,0,<1></c><4>ね</c><2>むくないよねむくないの</c><1></c>,ね
45.963,46.33,-1,-1,<1></c><4>眠</c><2>くないよ眠くないの</c><1></c>,眠
46.163,46.33,-1,0,<1></c><4>ねむ</c><2>くないよねむくないの</c><1></c>,む
46.33,46.53,-1,0,<1></c><4>ねむく</c><2>ないよねむくないの</c><1></c>,く
46.33,46.53,-1,-1,<1></c><4>眠く</c><2>ないよ眠くないの</c><1></c>,く
46.53,46.697,-1,0,<1></c><4>ねむくな</c><2>いよねむくないの</c><1></c>,な
46.53,46.697,-1,-1,<1></c><4>眠くな</c><2>いよ眠くないの</c><1></c>,な
46.697,46.897,-1,0,<1></c><4>ねむくない</c><2>よねむくないの</c><1></c>,い
46.697,46.897,-1,-1,<1></c><4>眠くない</c><2>よ眠くないの</c><1></c>,い
46.897,47.331,-1,0,<1></c><4>ねむくないよ</c><2>ねむくないの</c><1></c>,よ
46.897,47.331,-1,-1,<1></c><4>眠くないよ</c><2>眠くないの</c><1></c>,よ
47.331,47.531,-1,0,<1></c><4>ねむくないよね</c><2>むくないの</c><1></c>,ね
47.331,47.698,-1,-1,<1></c><4>眠くないよ眠</c><2>くないの</c><1></c>,眠
47.531,47.698,-1,0,<1></c><4>ねむくないよねむ</c><2>くないの</c><1></c>,む
47.698,47.865,-1,0,<1></c><4>ねむくないよねむく</c><2>ないの</c><1></c>,く
47.698,47.865,-1,-1,<1></c><4>眠くないよ眠く</c><2>ないの</c><1></c>,く
47.865,48.032,-1,0,<1></c><4>ねむくないよねむくな</c><2>いの</c><1></c>,な
47.865,48.032,-1,-1,<1></c><4>眠くないよ眠くな</c><2>いの</c><1></c>,な
48.032,48.198,-1,0,<1></c><4>ねむくないよねむくない</c><2>の</c><1></c>,い
48.032,48.198,-1,-1,<1></c><4>眠くないよ眠くない</c><2>の</c><1></c>,い
48.198,49.333,-1,0,<1></c><4>ねむくないよねむくないの</c><1></c>,の
48.198,49.333,-1,-1,<1></c><4>眠くないよ眠くないの</c><1></c>,の
49.333,49.8,-1,92,<1></c><4>sweet</c><2>nightsweettime…</c><1></c>,sweet
49.8,50.3,-1,92,<1></c><4>sweetnight</c><2>sweettime…</c><1></c>,night
50.3,50.768,-1,92,<1></c><4>sweetnightsweet</c><2>time…</c><1></c>,sweet
50.768,51.301,-1,92,<1></c><4>sweetnightsweettime…</c><1></c>,time…
51.301,51.468,-1,0,<1></c><4>ま</c><2>だまだあそびたい</c><1></c>,ま
51.301,51.468,-1,-1,<1></c><4>ま</c><2>だまだ遊びたい</c><1></c>,ま
51.468,51.668,-1,0,<1></c><4>まだ</c><2>まだあそびたい</c><1></c>,だ
51.468,51.668,-1,-1,<1></c><4>まだ</c><2>まだ遊びたい</c><1></c>,だ
51.668,51.835,-1,0,<1></c><4>まだま</c><2>だあそびたい</c><1></c>,ま
51.668,51.835,-1,-1,<1></c><4>まだま</c><2>だ遊びたい</c><1></c>,ま
51.835,51.969,-1,0,<1></c><4>まだまだ</c><2>あそびたい</c><1></c>,だ
51.835,51.969,-1,-1,<1></c><4>まだまだ</c><2>遊びたい</c><1></c>,だ
51.969,52.336,-1,0,<1></c><4>まだまだあ</c><2>そびたい</c><1></c>,あ
51.969,52.503,-1,-1,<1></c><4>まだまだ遊</c><2>びたい</c><1></c>,遊
52.336,52.503,-1,0,<1></c><4>まだまだあそ</c><2>びたい</c><1></c>,そ
52.503,52.803,-1,0,<1></c><4>まだまだあそび</c><2>たい</c><1></c>,び
52.503,52.803,-1,-1,<1></c><4>まだまだ遊び</c><2>たい</c><1></c>,び
52.803,52.97,-1,0,<1></c><4>まだまだあそびた</c><2>い</c><1></c>,た
52.803,52.97,-1,-1,<1></c><4>まだまだ遊びた</c><2>い</c><1></c>,た
52.97,54.671,-1,0,<1></c><4>まだまだあそびたい</c><1></c>,い
52.97,54.671,-1,-1,<1></c><4>まだまだ遊びたい</c><1></c>,い
54.671,55.139,-1,92,<1></c><4>sweet</c><2>nightsweettime…</c><1></c>,sweet
55.139,55.672,-1,92,<1></c><4>sweetnight</c><2>sweettime…</c><1></c>,night
55.672,56.173,-1,92,<1></c><4>sweetnightsweet</c><2>time…</c><1></c>,sweet
56.173,56.673,-1,92,<1></c><4>sweetnightsweettime…</c><1></c>,time…
56.673,56.84,-1,0,<1></c><4>は</c><2>なしたいよはなしたんないの</c><1></c>,は
