start,end,position,line,text,token
1.352,11.562,-1,0,<2></c><5>角巻わため-mysong</c><2></c>,角巻わため-mysong
1.352,3.921,-1,-1,<2></c><5>作詞:田淵智也</c><2></c>,作詞:田淵智也
3.921,6.457,-1,-1,<2></c><5>作曲:堀江晶太</c><2></c>,作曲:堀江晶太
6.457,9.026,-1,-1,<2></c><5>歌:角巻わため</c><2></c>,歌:角巻わため
11.729,11.862,-1,0,<2></c><5>て</c><3>にしたものいがいがきれいにみえた</c><2></c>,て
11.729,11.862,-1,-1,<2></c><5>手</c><3>にしたもの以外が綺麗に見えた</c><2></c>,手
11.862,12.029,-1,0,<2></c><5>てに</c><3>したものいがいがきれいにみえた</c><2></c>,に
11.862,12.029,-1,-1,<2></c><5>手に</c><3>したもの以外が綺麗に見えた</c><2></c>,に
12.029,12.196,-1,0,<2></c><5>てにし</c><3>たものいがいがきれいにみえた</c><2></c>,し
12.029,12.196,-1,-1,<2></c><5>手にし</c><3>たもの以外が綺麗に見えた</c><2></c>,し
12.196,12.363,-1,0,<2></c><5>てにした</c><3>ものいがいがきれいにみえた</c><2></c>,た
12.196,12.363,-1,-1,<2></c><5>手にした</c><3>もの以外が綺麗に見えた</c><2></c>,た
12.363,12.529,-1,0,<2></c><5>てにしたも</c><3>のいがいがきれいにみえた</c><2></c>,も
12.363,12.529,-1,-1,<2></c><5>手にしたも</c><3>の以外が綺麗に見えた</c><2></c>,も
12.529,12.696,-1,0,<2></c><5>てにしたもの</c><3>いがいがきれいにみえた</c><2></c>,の
12.529,12.696,-1,-1,<2></c><5>手にしたもの</c><3>以外が綺麗に見えた</c><2></c>,の
12.696,12.997,-1,0,<2></c><5>てにしたものい</c><3>がいがきれいにみえた</c><2></c>,い
12.696,12.997,-1,-1,<2></c><5>手にしたもの以</c><3>外が綺麗に見えた</c><2></c>,以
12.997,13.163,-1,0,<2></c><5>てにしたものいが</c><3>いがきれいにみえた</c><2></c>,が
12.997,13.297,-1,-1,<2></c><5>手にしたもの以外</c><3>が綺麗に見えた</c><2></c>,外
