start,end,position,line,text,token
8.792,10.594,67,0,<1></c><2>takanashikiara-heartchallenger</c><1></c><2>lyrics:ayashinno(真野綾)</c><1></c>,takanashikiara-heartchallengerlyrics:ayashinno(真野綾)
10.594,12.363,67,0,<1></c><2>takanashikiara-heartchallenger</c><1></c><2>producer/composer:kaigojo(五条下位)</c><1></c>,takanashikiara-heartchallengerproducer/composer:kaigojo(五条下位)
12.363,14.131,67,0,<1></c><2>takanashikiara-heartchallenger</c><1></c><2>guitar:daisukebito(尾登大祐)</c><1></c>,takanashikiara-heartchallengerguitar:daisukebito(尾登大祐)
14.131,15.933,67,0,<1></c><2>takanashikiara-heartchallenger</c><1></c><2>videoartist:mamaloni</c><1></c>,takanashikiara-heartchallengervideoartist:mamaloni
15.933,17.701,67,0,<1></c><2>takanashikiara-heartchallenger</c><1></c><2>movieanimation:nebiru(ねびる)</c><1></c>,takanashikiara-heartchallengermovieanimation:nebiru(ねびる)
17.701,19.47,67,0,<1></c><2>takanashikiara-heartchallenger</c><1></c><2>logoartist:spiritsnare</c><1></c>,takanashikiara-heartchallengerlogoartist:spiritsnare
19.47,21.238,67,0,<1></c><2>takanashikiara-heartchallenger</c><1></c><2>specialthanks:huke</c><1></c>,takanashikiara-heartchallengerspecialthanks:huke
21.238,23.04,67,0,<1></c><2>takanashikiara-heartchallenger</c><1></c><2>singer:takanashikiara(小鳥遊キアラ）</c><1></c>,takanashikiara-heartchallengersinger:takanashikiara(小鳥遊キアラ）
23.474,23.907,-1,0,<1></c><2>ど</c><3>きどきとまらない</c><1></c>,ど
23.474,23.907,-1,-1,<1></c><4>do</c><3>kidoki　とまらない</c><1></c>,do
23.907,24.375,-1,0,<1></c><2>どき</c><3>どきとまらない</c><1></c>,き
23.907,24.375,-1,-1,<1></c><4>doki</c><3>doki　とまらない</c><1></c>,ki
24.375,24.775,-1,0,<1></c><2>どきど</c><3>きとまらない</c><1></c>,ど
24.375,24.775,-1,-1,<1></c><4>dokido</c><3>ki　とまらない</c><1></c>,do
24.775,25.476,-1,0,<1></c><2>どきどき</c><3>とまらない</c><1></c>,き
24.775,25.476,-1,-1,<1></c><4>dokidoki　</c><3>とまらない</c><1></c>,ki　
25.476,25.709,-1,0,<1></c><2>どきどきと</c><3>まらない</c><1></c>,と
25.476,25.709,-1,-1,<1></c><4>dokidoki　と</c><3>まらない</c><1></c>,と
25.709,25.943,-1,0,<1></c><2>どきどきとま</c><3>らない</c><1></c>,ま
25.709,25.943,-1,-1,<1></c><4>dokidoki　とま</c><3>らない</c><1></c>,ま
25.943,26.143,-1,0,<1></c><2>どきどきとまら</c><3>ない</c><1></c>,ら
25.943,26.143,-1,-1,<1></c><4>dokidoki　とまら</c><3>ない</c><1></c>,ら
26.143,26.377,-1,0,<1></c><2>どきどきとまらな</c><3>い</c><1></c>,な
26.143,26.377,-1,-1,<1></c><4>dokidoki　とまらな</c><3>い</c><1></c>,な
26.377,26.944,-1,0,<1></c><2>どきどきとまらない</c><1></c>,い
26.377,26.944,-1,-1,<1></c><4>dokidoki　とまらない</c><1></c>,い
26.944,27.478,-1,0,<1></c><2>も</c><3>うすぐおとめのゆうき</c><1></c>,も
26.944,27.478,-1,-1,<1></c><4>も</c><3>うすぐ　乙女の勇気</c><1></c>,も
27.478,27.911,-1,0,<1></c><2>もう</c><3>すぐおとめのゆうき</c><1></c>,う
27.478,27.911,-1,-1,<1></c><4>もう</c><3>すぐ　乙女の勇気</c><1></c>,う
27.911,28.379,-1,0,<1></c><2>もうす</c><3>ぐおとめのゆうき</c><1></c>,す
27.911,28.379,-1,-1,<1></c><4>もうす</c><3>ぐ　乙女の勇気</c><1></c>,す
28.379,29.013,-1,0,<1></c><2>もうすぐ</c><3>おとめのゆうき</c><1></c>,ぐ
28.379,29.013,-1,-1,<1></c><4>もうすぐ　</c><3>乙女の勇気</c><1></c>,ぐ　
29.013,29.146,-1,0,<1></c><2>もうすぐお</c><3>とめのゆうき</c><1></c>,お
29.013,29.48,-1,-1,<1></c><4>もうすぐ　乙女</c><3>の勇気</c><1></c>,乙女
29.146,29.246,-1,0,<1></c><2>もうすぐおと</c><3>めのゆうき</c><1></c>,と
29.246,29.48,-1,0,<1></c><2>もうすぐおとめ</c><3>のゆうき</c><1></c>,め
29.48,29.58,-1,0,<1></c><2>もうすぐおとめの</c><3>ゆうき</c><1></c>,の
29.48,29.58,-1,-1,<1></c><4>もうすぐ　乙女の</c><3>勇気</c><1></c>,の
29.58,29.813,-1,0,<1></c><2>もうすぐおとめのゆ</c><3>うき</c><1></c>,ゆ
29.58,29.913,-1,-1,<1></c><4>もうすぐ　乙女の勇</c><3>気</c><1></c>,勇
29.813,29.913,-1,0,<1></c><2>もうすぐおとめのゆう</c><3>き</c><1></c>,う
29.913,30.547,-1,0,<1></c><2>もうすぐおとめのゆうき</c><1></c>,き
29.913,30.547,-1,-1,<1></c><4>もうすぐ　乙女の勇気</c><1></c>,気
30.547,31.015,-1,0,<1></c><2>ちょ</c><3>こっとひつようなの</c><1></c>,ちょ
30.547,31.015,-1,-1,<1></c><4>ちょ</c><3>こっと　必要なの</c><1></c>,ちょ
31.015,31.448,-1,0,<1></c><2>ちょこ</c><3>っとひつようなの</c><1></c>,こ
31.015,31.448,-1,-1,<1></c><4>ちょこ</c><3>っと　必要なの</c><1></c>,こ
31.448,31.882,-1,0,<1></c><2>ちょこっ</c><3>とひつようなの</c><1></c>,っ
31.448,31.882,-1,-1,<1></c><4>ちょこっ</c><3>と　必要なの</c><1></c>,っ
31.882,32.583,-1,0,<1></c><2>ちょこっと</c><3>ひつようなの</c><1></c>,と
31.882,32.583,-1,-1,<1></c><4>ちょこっと　</c><3>必要なの</c><1></c>,と　
32.583,32.75,-1,0,<1></c><2>ちょこっとひ</c><3>つようなの</c><1></c>,ひ
32.583,33.017,-1,-1,<1></c><4>ちょこっと　必</c><3>要なの</c><1></c>,必
32.75,33.017,-1,0,<1></c><2>ちょこっとひつ</c><3>ようなの</c><1></c>,つ
33.017,33.25,-1,0,<1></c><2>ちょこっとひつよ</c><3>うなの</c><1></c>,よ
33.017,33.45,-1,-1,<1></c><4>ちょこっと　必要</c><3>なの</c><1></c>,要
33.25,33.45,-1,0,<1></c><2>ちょこっとひつよう</c><3>なの</c><1></c>,う
33.45,33.684,-1,0,<1></c><2>ちょこっとひつような</c><3>の</c><1></c>,な
33.45,33.684,-1,-1,<1></c><4>ちょこっと　必要な</c><3>の</c><1></c>,な
33.684,34.785,-1,0,<1></c><2>ちょこっとひつようなの</c><1></c>,の
33.684,34.785,-1,-1,<1></c><4>ちょこっと　必要なの</c><1></c>,の
34.785,35.019,-1,0,<1></c><2>き</c><3>たればれんたいん</c><1></c>,き
34.785,35.019,-1,-1,<1></c><4>き</c><3>たれバレンタイン</c><1></c>,き
35.019,35.252,-1,0,<1></c><2>きた</c><3>ればれんたいん</c><1></c>,た
35.019,35.252,-1,-1,<1></c><4>きた</c><3>れバレンタイン</c><1></c>,た
35.252,35.452,-1,0,<1></c><2>きたれ</c><3>ばれんたいん</c><1></c>,れ
35.252,35.452,-1,-1,<1></c><4>きたれ</c><3>バレンタイン</c><1></c>,れ
35.452,35.919,-1,0,<1></c><2>きたれば</c><3>れんたいん</c><1></c>,ば
35.452,35.919,-1,-1,<1></c><4>きたれバ</c><3>レンタイン</c><1></c>,バ
35.919,36.32,-1,0,<1></c><2>きたればれ</c><3>んたいん</c><1></c>,れ
35.919,36.32,-1,-1,<1></c><4>きたれバレ</c><3>ンタイン</c><1></c>,レ
36.32,36.653,-1,0,<1></c><2>きたればれん</c><3>たいん</c><1></c>,ん
36.32,36.653,-1,-1,<1></c><4>きたれバレン</c><3>タイン</c><1></c>,ン
36.653,37.021,-1,0,<1></c><2>きたればれんた</c><3>いん</c><1></c>,た
36.653,37.021,-1,-1,<1></c><4>きたれバレンタ</c><3>イン</c><1></c>,タ
37.021,37.688,-1,0,<1></c><2>きたればれんたいん</c><1></c>,いん
37.021,37.688,-1,-1,<1></c><4>きたれバレンタイン</c><1></c>,イン
37.688,38.155,-1,0,<1></c><2>あ</c><3>まくてほろにがい</c><1></c>,あ
37.688,38.589,-1,-1,<1></c><4>甘</c><3>くてほろ苦い</c><1></c>,甘
38.155,38.589,-1,0,<1></c><2>あま</c><3>くてほろにがい</c><1></c>,ま
38.589,39.023,-1,0,<1></c><2>あまく</c><3>てほろにがい</c><1></c>,く
38.589,39.023,-1,-1,<1></c><4>甘く</c><3>てほろ苦い</c><1></c>,く
39.023,39.69,-1,0,<1></c><2>あまくて</c><3>ほろにがい</c><1></c>,て
39.023,39.69,-1,-1,<1></c><4>甘くて</c><3>ほろ苦い</c><1></c>,て
39.69,39.923,-1,0,<1></c><2>あまくてほ</c><3>ろにがい</c><1></c>,ほ
39.69,39.923,-1,-1,<1></c><4>甘くてほ</c><3>ろ苦い</c><1></c>,ほ
