start,end,position,line,text,token
3.387,3.687,-1,0,<1></c><3>dark</c><2>nesswillfadeaway</c><1></c>,dark
3.387,3.687,-1,-1,<1></c><3>dark</c><2>nesswillfadeaway</c><1></c>,dark
3.687,3.954,-1,0,<1></c><3>darkness</c><2>willfadeaway</c><1></c>,ness
3.687,3.954,-1,-1,<1></c><3>darkness</c><2>willfadeaway</c><1></c>,ness
3.954,4.121,-1,0,<1></c><3>darknesswill</c><2>fadeaway</c><1></c>,will
3.954,4.121,-1,-1,<1></c><3>darknesswill</c><2>fadeaway</c><1></c>,will
4.121,4.621,-1,0,<1></c><3>darknesswillfade</c><2>away</c><1></c>,fade
4.121,4.621,-1,-1,<1></c><3>darknesswillfade</c><2>away</c><1></c>,fade
4.621,5.155,-1,0,<1></c><3>darknesswillfadea</c><2>way</c><1></c>,a
4.621,5.155,-1,-1,<1></c><3>darknesswillfadea</c><2>way</c><1></c>,a
5.155,6.156,-1,0,<1></c><3>darknesswillfadeaway</c><1></c>,way
5.155,6.156,-1,-1,<1></c><3>darknesswillfadeaway</c><1></c>,way
6.156,6.523,-1,0,<1></c><3>light</c><2>willguideyourway.</c><1></c>,light
6.156,6.523,-1,-1,<1></c><3>light</c><2>willguideyourway.</c><1></c>,light
6.523,6.857,-1,0,<1></c><3>lightwill</c><2>guideyourway.</c><1></c>,will
6.523,6.857,-1,-1,<1></c><3>lightwill</c><2>guideyourway.</c><1></c>,will
6.857,7.358,-1,0,<1></c><3>lightwillguide</c><2>yourway.</c><1></c>,guide
6.857,7.358,-1,-1,<1></c><3>lightwillguide</c><2>yourway.</c><1></c>,guide
7.358,7.891,-1,0,<1></c><3>lightwillguideyour</c><2>way.</c><1></c>,your
7.358,7.891,-1,-1,<1></c><3>lightwillguideyour</c><2>way.</c><1></c>,your
7.891,8.926,-1,0,<1></c><3>lightwillguideyourway.</c><1></c>,way.
7.891,8.926,-1,-1,<1></c><3>lightwillguideyourway.</c><1></c>,way.
8.926,9.293,78,0,<1></c><3>hope</c><2>hasdescendedandyouarenotalone.</c><1></c>,hope
8.926,9.293,78,-1,<1></c><3>hope</c><2>hasdescendedandyouarenotalone.</c><1></c>,hope
9.293,9.593,78,0,<1></c><3>hopehas</c><2>descendedandyouarenotalone.</c><1></c>,has
9.293,9.593,78,-1,<1></c><3>hopehas</c><2>descendedandyouarenotalone.</c><1></c>,has
9.593,9.96,78,0,<1></c><3>hopehasde</c><2>scendedandyouarenotalone.</c><1></c>,de
9.593,9.96,78,-1,<1></c><3>hopehasde</c><2>scendedandyouarenotalone.</c><1></c>,de
9.96,10.294,78,0,<1></c><3>hopehasdescend</c><2>edandyouarenotalone.</c><1></c>,scend
9.96,10.294,78,-1,<1></c><3>hopehasdescend</c><2>edandyouarenotalone.</c><1></c>,scend
10.294,10.661,78,0,<1></c><3>hopehasdescended</c><2>andyouarenotalone.</c><1></c>,ed
10.294,10.661,78,-1,<1></c><3>hopehasdescended</c><2>andyouarenotalone.</c><1></c>,ed
10.661,11.362,78,0,<1></c><3>hopehasdescendedand</c><2>youarenotalone.</c><1></c>,and
