start,end,position,line,text,token
6.223,6.423,61,0,<4></c><3>い</c><10>つでもあいらぶゆー.きみにていくきすみー.</c><4></c>,い
6.223,6.423,66,-1,<4></c><3>い</c><10>つでもiloveyou.君にtakekissme.</c><4></c>,い
6.423,6.59,61,0,<4></c><3>いつ</c><10>でもあいらぶゆー.きみにていくきすみー.</c><4></c>,つ
6.423,6.59,66,-1,<4></c><3>いつ</c><10>でもiloveyou.君にtakekissme.</c><4></c>,つ
6.59,6.824,61,0,<4></c><3>いつで</c><10>もあいらぶゆー.きみにていくきすみー.</c><4></c>,で
6.59,6.824,66,-1,<4></c><3>いつで</c><10>もiloveyou.君にtakekissme.</c><4></c>,で
6.824,7.024,61,0,<4></c><3>いつでも</c><10>あいらぶゆー.きみにていくきすみー.</c><4></c>,も
6.824,7.024,66,-1,<4></c><3>いつでも</c><10>iloveyou.君にtakekissme.</c><4></c>,も
7.024,7.224,61,0,<4></c><3>いつでもあ</c><10>いらぶゆー.きみにていくきすみー.</c><4></c>,あ
7.024,7.391,66,-1,<4></c><3>いつでもi</c><10>loveyou.君にtakekissme.</c><4></c>,i
7.224,7.391,61,0,<4></c><3>いつでもあい</c><10>らぶゆー.きみにていくきすみー.</c><4></c>,い
7.391,7.524,61,0,<4></c><3>いつでもあいらぶ</c><10>ゆー.きみにていくきすみー.</c><4></c>,らぶ
7.391,7.524,66,-1,<4></c><3>いつでもilove</c><10>you.君にtakekissme.</c><4></c>,love
7.524,7.825,61,0,<4></c><3>いつでもあいらぶゆー.</c><10>きみにていくきすみー.</c><4></c>,ゆー.
7.524,7.825,66,-1,<4></c><3>いつでもiloveyou.</c><10>君にtakekissme.</c><4></c>,you.
7.825,8.025,61,0,<4></c><3>いつでもあいらぶゆー.き</c><10>みにていくきすみー.</c><4></c>,き
7.825,8.225,66,-1,<4></c><3>いつでもiloveyou.君</c><10>にtakekissme.</c><4></c>,君
8.025,8.225,61,0,<4></c><3>いつでもあいらぶゆー.きみ</c><10>にていくきすみー.</c><4></c>,み
8.225,8.425,61,0,<4></c><3>いつでもあいらぶゆー.きみに</c><10>ていくきすみー.</c><4></c>,に
8.225,8.425,66,-1,<4></c><3>いつでもiloveyou.君に</c><10>takekissme.</c><4></c>,に
8.425,8.625,61,0,<4></c><3>いつでもあいらぶゆー.きみにてい</c><10>くきすみー.</c><4></c>,てい
8.425,8.625,66,-1,<4></c><3>いつでもiloveyou.君にta</c><10>kekissme.</c><4></c>,ta
8.625,8.826,61,0,<4></c><3>いつでもあいらぶゆー.きみにていく</c><10>きすみー.</c><4></c>,く
8.625,8.826,66,-1,<4></c><3>いつでもiloveyou.君にtake</c><10>kissme.</c><4></c>,ke
8.826,9.026,61,0,<4></c><3>いつでもあいらぶゆー.きみにていくき</c><10>すみー.</c><4></c>,き
8.826,9.026,66,-1,<4></c><3>いつでもiloveyou.君にtakeki</c><10>ssme.</c><4></c>,ki
9.026,9.126,61,0,<4></c><3>いつでもあいらぶゆー.きみにていくきす</c><10>みー.</c><4></c>,す
9.026,9.126,66,-1,<4></c><3>いつでもiloveyou.君にtakekiss</c><10>me.</c><4></c>,ss
9.126,9.426,61,0,<4></c><3>いつでもあいらぶゆー.きみにていくきすみー.</c><4></c>,みー.
9.126,9.426,66,-1,<4></c><3>いつでもiloveyou.君にtakekissme.</c><4></c>,me.
9.426,9.626,-1,0,<4></c><3>わ</c><10>すれられないからぼくのだいじなめもりー</c><4></c>,わ
9.426,9.827,-1,-1,<4></c><3>忘</c><10>れられないから僕の大事なメモリー</c><4></c>,忘
9.626,9.827,-1,0,<4></c><3>わす</c><10>れられないからぼくのだいじなめもりー</c><4></c>,す
9.827,10.027,-1,0,<4></c><3>わすれ</c><10>られないからぼくのだいじなめもりー</c><4></c>,れ
9.827,10.027,-1,-1,<4></c><3>忘れ</c><10>られないから僕の大事なメモリー</c><4></c>,れ
10.027,10.194,-1,0,<4></c><3>わすれら</c><10>れないからぼくのだいじなめもりー</c><4></c>,ら
10.027,10.194,-1,-1,<4></c><3>忘れら</c><10>れないから僕の大事なメモリー</c><4></c>,ら
10.194,10.394,-1,0,<4></c><3>わすれられ</c><10>ないからぼくのだいじなめもりー</c><4></c>,れ
10.194,10.394,-1,-1,<4></c><3>忘れられ</c><10>ないから僕の大事なメモリー</c><4></c>,れ
10.394,10.627,-1,0,<4></c><3>わすれられない</c><10>からぼくのだいじなめもりー</c><4></c>,ない
10.394,10.627,-1,-1,<4></c><3>忘れられない</c><10>から僕の大事なメモリー</c><4></c>,ない
10.627,10.728,-1,0,<4></c><3>わすれられないか</c><10>らぼくのだいじなめもりー</c><4></c>,か
10.627,10.728,-1,-1,<4></c><3>忘れられないか</c><10>ら僕の大事なメモリー</c><4></c>,か
10.728,11.028,-1,0,<4></c><3>わすれられないから</c><10>ぼくのだいじなめもりー</c><4></c>,ら
10.728,11.028,-1,-1,<4></c><3>忘れられないから</c><10>僕の大事なメモリー</c><4></c>,ら
11.028,11.228,-1,0,<4></c><3>わすれられないからぼ</c><10>くのだいじなめもりー</c><4></c>,ぼ
11.028,11.428,-1,-1,<4></c><3>忘れられないから僕</c><10>の大事なメモリー</c><4></c>,僕
11.228,11.428,-1,0,<4></c><3>わすれられないからぼく</c><10>のだいじなめもりー</c><4></c>,く
11.428,11.628,-1,0,<4></c><3>わすれられないからぼくの</c><10>だいじなめもりー</c><4></c>,の
11.428,11.628,-1,-1,<4></c><3>忘れられないから僕の</c><10>大事なメモリー</c><4></c>,の
11.628,11.862,-1,0,<4></c><3>わすれられないからぼくのだ</c><10>いじなめもりー</c><4></c>,だ
11.628,11.929,-1,-1,<4></c><3>忘れられないから僕の大</c><10>事なメモリー</c><4></c>,大
11.862,11.929,-1,0,<4></c><3>わすれられないからぼくのだい</c><10>じなめもりー</c><4></c>,い
11.929,12.029,-1,0,<4></c><3>わすれられないからぼくのだいじ</c><10>なめもりー</c><4></c>,じ
11.929,12.029,-1,-1,<4></c><3>忘れられないから僕の大事</c><10>なメモリー</c><4></c>,事
12.029,12.229,-1,0,<4></c><3>わすれられないからぼくのだいじな</c><10>めもりー</c><4></c>,な
12.029,12.229,-1,-1,<4></c><3>忘れられないから僕の大事な</c><10>メモリー</c><4></c>,な
12.229,12.629,-1,0,<4></c><3>わすれられないからぼくのだいじなめ</c><10>もりー</c><4></c>,め
12.229,12.629,-1,-1,<4></c><3>忘れられないから僕の大事なメ</c><10>モリー</c><4></c>,メ
12.629,12.83,-1,0,<4></c><3>わすれられないからぼくのだいじなめも</c><10>りー</c><4></c>,も
12.629,12.83,-1,-1,<4></c><3>忘れられないから僕の大事なメモ</c><10>リー</c><4></c>,モ
12.83,13.23,-1,0,<4></c><3>わすれられないからぼくのだいじなめもりー</c><4></c>,りー
12.83,13.23,-1,-1,<4></c><3>忘れられないから僕の大事なメモリー</c><4></c>,リー
13.23,13.464,-1,0,<4></c><3>ど</c><10>らやきはしゅしょくになれない</c><4></c>,ど
13.23,13.464,-1,-1,<4></c><3>ど</c><10>ら焼きは主食になれない</c><4></c>,ど
13.464,13.63,-1,0,<4></c><3>どら</c><10>やきはしゅしょくになれない</c><4></c>,ら
13.464,13.63,-1,-1,<4></c><3>どら</c><10>焼きは主食になれない</c><4></c>,ら
13.63,13.831,-1,0,<4></c><3>どらや</c><10>きはしゅしょくになれない</c><4></c>,や
13.63,13.831,-1,-1,<4></c><3>どら焼</c><10>きは主食になれない</c><4></c>,焼
13.831,13.931,-1,0,<4></c><3>どらやき</c><10>はしゅしょくになれない</c><4></c>,き
13.831,13.931,-1,-1,<4></c><3>どら焼き</c><10>は主食になれない</c><4></c>,き
13.931,14.198,-1,0,<4></c><3>どらやきは</c><10>しゅしょくになれない</c><4></c>,は
13.931,14.198,-1,-1,<4></c><3>どら焼きは</c><10>主食になれない</c><4></c>,は
14.198,14.431,-1,0,<4></c><3>どらやきはしゅ</c><10>しょくになれない</c><4></c>,しゅ
14.198,14.431,-1,-1,<4></c><3>どら焼きは主</c><10>食になれない</c><4></c>,主
14.431,14.665,-1,0,<4></c><3>どらやきはしゅしょ</c><10>くになれない</c><4></c>,しょ
14.431,14.832,-1,-1,<4></c><3>どら焼きは主食</c><10>になれない</c><4></c>,食
14.665,14.832,-1,0,<4></c><3>どらやきはしゅしょく</c><10>になれない</c><4></c>,く
14.832,15.065,-1,0,<4></c><3>どらやきはしゅしょくに</c><10>なれない</c><4></c>,に
14.832,15.065,-1,-1,<4></c><3>どら焼きは主食に</c><10>なれない</c><4></c>,に
15.065,15.232,-1,0,<4></c><3>どらやきはしゅしょくにな</c><10>れない</c><4></c>,な
15.065,15.232,-1,-1,<4></c><3>どら焼きは主食にな</c><10>れない</c><4></c>,な
15.232,15.466,-1,0,<4></c><3>どらやきはしゅしょくになれ</c><10>ない</c><4></c>,れ
15.232,15.466,-1,-1,<4></c><3>どら焼きは主食になれ</c><10>ない</c><4></c>,れ
15.466,15.566,-1,0,<4></c><3>どらやきはしゅしょくになれな</c><10>い</c><4></c>,な
15.466,15.566,-1,-1,<4></c><3>どら焼きは主食になれな</c><10>い</c><4></c>,な
15.566,15.833,-1,0,<4></c><3>どらやきはしゅしょくになれない</c><4></c>,い
15.566,15.833,-1,-1,<4></c><3>どら焼きは主食になれない</c><4></c>,い
15.833,16.033,-1,0,<4></c><3>な</c><10>らばうわがきしちゃえばぼくのおもいどおり</c><4></c>,な
