start,end,position,line,text,token
2.677,2.777,-1,0,<3>(grow</c><4>up!nahmean?)</c>,(grow
2.677,2.777,-1,-1,<2>(grow</c><4>up!nahmean?)</c>,(grow
2.777,2.977,-1,0,<3>(growup!</c><4>nahmean?)</c>,up!
2.777,2.977,-1,-1,<2>(growup!</c><4>nahmean?)</c>,up!
2.977,3.244,-1,0,<3>(growup!nah</c><4>mean?)</c>,nah
2.977,3.244,-1,-1,<2>(growup!nah</c><4>mean?)</c>,nah
3.244,3.609,-1,0,<3>(growup!nahmean?)</c>,mean?)
3.244,3.609,-1,-1,<2>(growup!nahmean?)</c>,mean?)
4.345,6.079,-1,0,<3>(trackgiga)</c>,(trackgiga)
4.345,6.079,-1,-1,<2>(trackgiga)</c>,(trackgiga)
12.787,14.121,75,0,<3>hey</c>,hey
12.787,14.121,75,-1,<2>hey</c>,hey
14.121,14.288,-1,0,<3>劣</c><4>等上等bringiton</c>,劣
14.121,14.288,-1,-1,<2>れっ</c><4>とうじょうとうbringiton</c>,れっ
14.288,14.488,-1,0,<3>劣等</c><4>上等bringiton</c>,等
14.288,14.488,-1,-1,<2>れっとう</c><4>じょうとうbringiton</c>,とう
14.488,14.689,-1,0,<3>劣等上</c><4>等bringiton</c>,上
14.488,14.689,-1,-1,<2>れっとうじょう</c><4>とうbringiton</c>,じょう
14.689,14.889,-1,0,<3>劣等上等</c><4>bringiton</c>,等
14.689,14.889,-1,-1,<2>れっとうじょうとう</c><4>bringiton</c>,とう
14.889,15.056,-1,0,<3>劣等上等bring</c><4>iton</c>,bring
14.889,15.056,-1,-1,<2>れっとうじょうとうbring</c><4>iton</c>,bring
15.056,15.256,-1,0,<3>劣等上等bringit</c><4>on</c>,it
15.056,15.256,-1,-1,<2>れっとうじょうとうbringit</c><4>on</c>,it
15.256,15.621,-1,0,<3>劣等上等bringiton</c>,on
15.256,15.621,-1,-1,<2>れっとうじょうとうbringiton</c>,on
15.79,17.124,75,0,<3>hey</c>,hey
15.79,17.124,75,-1,<2>hey</c>,hey
17.124,17.291,-1,0,<3>列</c><4>島上々不眠日本</c>,列
17.124,17.291,-1,-1,<2>れっ</c><4>とうじょうじょうふみんにほん</c>,れっ
17.291,17.491,-1,0,<3>列島</c><4>上々不眠日本</c>,島
17.291,17.491,-1,-1,<2>れっとう</c><4>じょうじょうふみんにほん</c>,とう
17.491,17.692,-1,0,<3>列島上</c><4>々不眠日本</c>,上
17.491,17.692,-1,-1,<2>れっとうじょう</c><4>じょうふみんにほん</c>,じょう
17.692,17.892,-1,0,<3>列島上々</c><4>不眠日本</c>,々
17.692,17.892,-1,-1,<2>れっとうじょうじょう</c><4>ふみんにほん</c>,じょう
17.892,17.959,-1,0,<3>列島上々不</c><4>眠日本</c>,不
17.892,17.959,-1,-1,<2>れっとうじょうじょうふ</c><4>みんにほん</c>,ふ
17.959,18.092,-1,0,<3>列島上々不眠</c><4>日本</c>,眠
17.959,18.092,-1,-1,<2>れっとうじょうじょうふみん</c><4>にほん</c>,みん
18.092,18.225,-1,0,<3>列島上々不眠日</c><4>本</c>,日
18.092,18.225,-1,-1,<2>れっとうじょうじょうふみんに</c><4>ほん</c>,に
18.225,18.793,-1,0,<3>列島上々不眠日本</c>,本
18.225,18.459,-1,-1,<2>れっとうじょうじょうふみんにほ</c><4>ん</c>,ほ
18.459,18.793,-1,-1,<2>れっとうじょうじょうふみんにほん</c>,ん
18.793,18.993,-1,0,<3>子</c><4>供騙しのマセマティカ</c>,子
18.793,18.993,-1,-1,<2>こ</c><4>どもだましのマセマティカ</c>,こ
18.993,19.36,-1,0,<3>子供</c><4>騙しのマセマティカ</c>,供
18.993,19.193,-1,-1,<2>こど</c><4>もだましのマセマティカ</c>,ど
19.193,19.36,-1,-1,<2>こども</c><4>だましのマセマティカ</c>,も
19.36,19.694,-1,0,<3>子供騙</c><4>しのマセマティカ</c>,騙
