start,end,position,line,text,token
12.363,12.529,-1,0,<191>い</c><185>つのまにかみつけてたとおいゆめ</c>,い
12.363,12.529,-1,-1,<191>い</c><185>つの間にか見つけてた遠い夢</c>,い
12.529,12.696,-1,0,<191>い</c><159>つ</c><185>のまにかみつけてたとおいゆめ</c>,つ
12.529,12.696,-1,-1,<191>い</c><159>つ</c><185>の間にか見つけてた遠い夢</c>,つ
12.696,12.863,-1,0,<191>い</c><159>つ</c><146>の</c><185>まにかみつけてたとおいゆめ</c>,の
12.696,12.863,-1,-1,<191>い</c><159>つ</c><146>の</c><185>間にか見つけてた遠い夢</c>,の
12.863,13.03,-1,0,<191>い</c><159>つ</c><146>の</c><135>ま</c><185>にかみつけてたとおいゆめ</c>,ま
12.863,13.03,-1,-1,<191>い</c><159>つ</c><146>の</c><135>間</c><185>にか見つけてた遠い夢</c>,間
13.03,13.197,-1,0,<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><185>かみつけてたとおいゆめ</c>,に
13.03,13.197,-1,-1,<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><185>か見つけてた遠い夢</c>,に
13.197,13.364,-1,0,<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><185>みつけてたとおいゆめ</c>,か
13.197,13.364,-1,-1,<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><185>見つけてた遠い夢</c>,か
13.364,13.53,-1,0,<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><185>つけてたとおいゆめ</c>,み
13.364,13.53,-1,-1,<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><89>見</c><185>つけてた遠い夢</c>,見
13.53,13.697,-1,0,<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><71>つ</c><185>けてたとおいゆめ</c>,つ
13.53,13.697,-1,-1,<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><89>見</c><71>つ</c><185>けてた遠い夢</c>,つ
13.697,13.864,-1,0,<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><71>つ</c><63>け</c><185>てたとおいゆめ</c>,け
13.697,13.864,-1,-1,<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><89>見</c><71>つ</c><63>け</c><185>てた遠い夢</c>,け
13.864,14.031,-1,0,<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><71>つ</c><63>け</c><70>て</c><185>たとおいゆめ</c>,て
13.864,14.031,-1,-1,<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><89>見</c><71>つ</c><63>け</c><70>て</c><185>た遠い夢</c>,て
14.031,14.498,-1,0,<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><71>つ</c><63>け</c><70>て</c><80>た</c><185>とおいゆめ</c>,た
