start,end,position,line,text,token
0.818,1.318,-1,78,<185>moon</c><92>lightmerry-go-round</c>,moon
0.818,1.318,-1,0,<185>moon</c><92>lightmerry-go-round</c>,moon
1.318,1.752,-1,78,<185>moonlight</c><92>merry-go-round</c>,light
1.318,1.752,-1,0,<185>moonlight</c><92>merry-go-round</c>,light
1.752,1.986,-1,78,<185>moonlightmer</c><92>ry-go-round</c>,mer
1.752,1.986,-1,0,<185>moonlightmer</c><92>ry-go-round</c>,mer
1.986,2.086,-1,78,<185>moonlightmerry-</c><92>go-round</c>,ry-
1.986,2.086,-1,0,<185>moonlightmerry-</c><92>go-round</c>,ry-
2.086,2.419,-1,78,<185>moonlightmerry-go-</c><92>round</c>,go-
2.086,2.419,-1,0,<185>moonlightmerry-go-</c><92>round</c>,go-
2.419,2.987,-1,78,<185>moonlightmerry-go-round</c>,round
2.419,2.987,-1,0,<185>moonlightmerry-go-round</c>,round
2.653,2.82,-1,0,<136>can</c><92>dy-go-round</c>,can
2.653,2.82,-1,-1,<136>can</c><92>dy-go-round</c>,can
2.82,2.987,-1,0,<136>candy-</c><92>go-round</c>,dy-
2.82,2.987,-1,-1,<136>candy-</c><92>go-round</c>,dy-
2.987,3.287,-1,0,<136>candy-go-</c><92>round</c>,go-
2.987,3.287,-1,-1,<136>candy-go-</c><92>round</c>,go-
3.287,3.854,-1,0,<136>candy-go-round</c>,round
3.287,3.854,-1,-1,<136>candy-go-round</c>,round
3.52,3.754,-1,78,<1>read</c><92>y-go-“live”</c>,read
3.52,3.754,-1,0,<1>read</c><92>y-go-“live”</c>,read
3.754,3.854,-1,78,<1>ready-</c><92>go-“live”</c>,y-
3.754,3.854,-1,0,<1>ready-</c><92>go-“live”</c>,y-
3.854,4.188,-1,78,<1>ready-go-</c><92>“live”</c>,go-
3.854,4.188,-1,0,<1>ready-go-</c><92>“live”</c>,go-
4.188,4.655,-1,78,<1>ready-go-“live”</c>,“live”
4.188,4.655,-1,0,<1>ready-go-“live”</c>,“live”
4.421,4.655,-1,0,<186>ゆ</c><92>めのような</c>,ゆ
4.421,4.888,-1,-1,<186>夢</c><92>のような</c>,夢
4.655,4.888,-1,0,<186>ゆめ</c><92>のような</c>,め
4.888,5.122,-1,0,<186>ゆめの</c><92>ような</c>,の
4.888,5.122,-1,-1,<186>夢の</c><92>ような</c>,の
5.122,5.222,-1,0,<186>ゆめのよ</c><92>うな</c>,よ
5.122,5.222,-1,-1,<186>夢のよ</c><92>うな</c>,よ
5.222,5.356,-1,0,<186>ゆめのよう</c><92>な</c>,う
5.222,5.356,-1,-1,<186>夢のよう</c><92>な</c>,う
5.356,6.223,-1,0,<186>ゆめのような</c>,な
5.356,6.223,-1,-1,<186>夢のような</c>,な
5.756,6.223,-1,78,<6>スピー</c><92>ドで</c>,スピー
5.756,6.223,-1,0,<6>すぴー</c><92>どで</c>,すぴー
6.223,6.657,-1,78,<6>スピード</c><92>で</c>,ド
6.223,6.657,-1,0,<6>すぴーど</c><92>で</c>,ど
6.657,7.091,-1,78,<6>スピードで</c>,で
6.657,7.091,-1,0,<6>すぴーどで</c>,で
7.091,7.324,-1,78,<185>エ</c><92>スコート</c>,エ
7.091,7.324,-1,0,<185>え</c><92>すこーと</c>,え
7.324,7.458,-1,78,<185>エ</c><136>ス</c><92>コート</c>,ス
7.324,7.458,-1,0,<185>え</c><136>す</c><92>こーと</c>,す
7.458,7.758,-1,78,<185>エ</c><136>ス</c><1>コ</c><92>ート</c>,コ
7.458,7.758,-1,0,<185>え</c><136>す</c><1>こ</c><92>ーと</c>,こ
7.758,7.992,-1,78,<185>エ</c><136>ス</c><1>コ</c><186>ー</c><92>ト</c>,ー
7.758,7.992,-1,0,<185>え</c><136>す</c><1>こ</c><186>ー</c><92>と</c>,ー
7.992,10.26,-1,78,<185>エ</c><136>ス</c><1>コ</c><186>ー</c><6>ト</c>,ト
7.992,10.26,-1,0,<185>え</c><136>す</c><1>こ</c><186>ー</c><6>と</c>,と
10.694,19.67,98,0,<185>h</c><182>o</c><176>l</c><170>o</c><164>l</c><156>i</c><152>v</c><145>e</c><137>i</c><124>d</c><105>o</c><91>l</c><74>p</c><52>r</c><35>o</c><16>j</c><2>e</c><3>c</c><17>t</c><38>-</c><58>c</c><79>a</c><95>n</c><114>d</c><132>y</c><163>-</c><125>g</c><106>o</c><93>-</c><75>r</c><56>o</c><39>u</c><21>n</c><6>d</c>,hololiveidolproject-candy-go-round
12.496,14.298,-1,-1,<185>作</c><155>詞</c><91>:</c><1>高</c><95>瀬</c><97>愛</c><6>虹</c>,作詞:高瀬愛虹
14.298,16.066,58,-1,<185>作</c><175>曲</c><162>:</c><151>d</c><136>e</c><99>v</c><66>i</c><28>n</c><1>k</c><29>i</c><72>n</c><107>o</c><186>s</c><111>h</c><81>i</c><42>t</c><6>a</c>,作曲:devinkinoshita
16.066,17.868,66,-1,<185>編</c><177>曲</c><165>:</c><155>河</c><143>合</c><120>泰</c><91>志</c><55>(</c><22>a</c><1>r</c><26>t</c><61>e</c><95>r</c><129>e</c><130>f</c><97>a</c><71>c</c><37>t</c><6>)</c>,編曲:河合泰志(arterefact)
