start,end,position,line,text,token
5.789,9.526,-1,85,<2></c><3>泣きっ面に蜂。</c><2></c>,泣きっ面に蜂。
5.789,6.056,61,7,<2></c><3>εκ</c><4>λόγουάλλοςεκβαίνειλόγος.</c><2></c>,εκ
6.056,6.357,61,7,<2></c><3>εκλό</c><4>γουάλλοςεκβαίνειλόγος.</c><2></c>,λό
6.357,6.89,61,7,<2></c><3>εκλόγου</c><4>άλλοςεκβαίνειλόγος.</c><2></c>,γου
6.89,7.091,61,7,<2></c><3>εκλόγουάλ</c><4>λοςεκβαίνειλόγος.</c><2></c>,άλ
7.091,7.858,61,7,<2></c><3>εκλόγουάλλος</c><4>εκβαίνειλόγος.</c><2></c>,λος
7.858,8.025,61,7,<2></c><3>εκλόγουάλλοςεκ</c><4>βαίνειλόγος.</c><2></c>,εκ
8.025,8.225,61,7,<2></c><3>εκλόγουάλλοςεκβαί</c><4>νειλόγος.</c><2></c>,βαί
8.225,8.459,61,7,<2></c><3>εκλόγουάλλοςεκβαίνει</c><4>λόγος.</c><2></c>,νει
8.459,8.692,61,7,<2></c><3>εκλόγουάλλοςεκβαίνειλό</c><4>γος.</c><2></c>,λό
8.692,9.526,61,7,<2></c><3>εκλόγουάλλοςεκβαίνειλόγος.</c><2></c>,γος.
17.201,24.908,-1,0,<2></c><1>gawrgura-reflect</c><2></c>,gawrgura-reflect
17.201,19.136,-1,-1,<2></c><1>作詞:ネコハッカーがうる・ぐら</c><2></c>,作詞:ネコハッカーがうる・ぐら
19.136,21.038,-1,-1,<2></c><1>作曲編曲:ファーハン・サラシン</c><2></c>,作曲編曲:ファーハン・サラシン
21.038,22.973,-1,-1,<2></c><1>イラスト:望月もち</c><2></c>,イラスト:望月もち
22.973,24.908,-1,-1,<2></c><1>ロゴ:spiritsnare</c><2></c>,ロゴ:spiritsnare
25.376,25.876,-1,0,<2></c><1>み</c><4>なもにうつるじぶんがいった</c><2></c>,み
25.376,26.543,-1,-1,<2></c><1>水</c><4>面に映る自分が言った</c><2></c>,水
25.876,26.543,-1,0,<2></c><1>みな</c><4>もにうつるじぶんがいった</c><2></c>,な
26.543,26.677,-1,0,<2></c><1>みなも</c><4>にうつるじぶんがいった</c><2></c>,も
26.543,26.677,-1,-1,<2></c><1>水面</c><4>に映る自分が言った</c><2></c>,面
26.677,26.844,-1,0,<2></c><1>みなもに</c><4>うつるじぶんがいった</c><2></c>,に
26.677,26.844,-1,-1,<2></c><1>水面に</c><4>映る自分が言った</c><2></c>,に
26.844,27.177,-1,0,<2></c><1>みなもにう</c><4>つるじぶんがいった</c><2></c>,う
26.844,27.544,-1,-1,<2></c><1>水面に映</c><4>る自分が言った</c><2></c>,映
27.177,27.544,-1,0,<2></c><1>みなもにうつ</c><4>るじぶんがいった</c><2></c>,つ
27.544,27.778,-1,0,<2></c><1>みなもにうつる</c><4>じぶんがいった</c><2></c>,る
27.544,27.778,-1,-1,<2></c><1>水面に映る</c><4>自分が言った</c><2></c>,る
27.778,28.145,-1,0,<2></c><1>みなもにうつるじ</c><4>ぶんがいった</c><2></c>,じ
27.778,28.145,-1,-1,<2></c><1>水面に映る自</c><4>分が言った</c><2></c>,自
28.145,28.545,-1,0,<2></c><1>みなもにうつるじぶ</c><4>んがいった</c><2></c>,ぶ
28.145,28.746,-1,-1,<2></c><1>水面に映る自分</c><4>が言った</c><2></c>,分
28.545,28.746,-1,0,<2></c><1>みなもにうつるじぶん</c><4>がいった</c><2></c>,ん
28.746,29.079,-1,0,<2></c><1>みなもにうつるじぶんが</c><4>いった</c><2></c>,が
28.746,29.079,-1,-1,<2></c><1>水面に映る自分が</c><4>言った</c><2></c>,が
29.079,29.213,-1,0,<2></c><1>みなもにうつるじぶんがい</c><4>った</c><2></c>,い
29.079,29.213,-1,-1,<2></c><1>水面に映る自分が言</c><4>った</c><2></c>,言
29.213,29.48,-1,0,<2></c><1>みなもにうつるじぶんがいっ</c><4>た</c><2></c>,っ
29.213,29.48,-1,-1,<2></c><1>水面に映る自分が言っ</c><4>た</c><2></c>,っ
29.48,30.647,-1,0,<2></c><1>みなもにうつるじぶんがいった</c><2></c>,た
29.48,30.647,-1,-1,<2></c><1>水面に映る自分が言った</c><2></c>,た
33.05,33.517,-1,0,<2></c><1>「あ</c><4>あ、わたしはわるいサメです」</c><2></c>,「あ
33.05,33.517,-1,-1,<2></c><1>「あ</c><4>あ、わたしは悪いサメです」</c><2></c>,「あ
33.517,34.251,-1,0,<2></c><1>「ああ、</c><4>わたしはわるいサメです」</c><2></c>,あ、
33.517,34.251,-1,-1,<2></c><1>「ああ、</c><4>わたしは悪いサメです」</c><2></c>,あ、
34.251,34.385,-1,0,<2></c><1>「ああ、わ</c><4>たしはわるいサメです」</c><2></c>,わ
34.251,34.385,-1,-1,<2></c><1>「ああ、わ</c><4>たしは悪いサメです」</c><2></c>,わ
34.385,34.485,-1,0,<2></c><1>「ああ、わた</c><4>しはわるいサメです」</c><2></c>,た
34.385,34.485,-1,-1,<2></c><1>「ああ、わた</c><4>しは悪いサメです」</c><2></c>,た
34.485,34.785,-1,0,<2></c><1>「ああ、わたし</c><4>はわるいサメです」</c><2></c>,し
34.485,34.785,-1,-1,<2></c><1>「ああ、わたし</c><4>は悪いサメです」</c><2></c>,し
34.785,35.185,-1,0,<2></c><1>「ああ、わたしは</c><4>わるいサメです」</c><2></c>,は
34.785,35.185,-1,-1,<2></c><1>「ああ、わたしは</c><4>悪いサメです」</c><2></c>,は
35.185,35.452,-1,0,<2></c><1>「ああ、わたしはわ</c><4>るいサメです」</c><2></c>,わ
35.185,35.786,-1,-1,<2></c><1>「ああ、わたしは悪</c><4>いサメです」</c><2></c>,悪
35.452,35.786,-1,0,<2></c><1>「ああ、わたしはわる</c><4>いサメです」</c><2></c>,る
35.786,36.186,-1,0,<2></c><1>「ああ、わたしはわるい</c><4>サメです」</c><2></c>,い
35.786,36.186,-1,-1,<2></c><1>「ああ、わたしは悪い</c><4>サメです」</c><2></c>,い
36.186,36.387,-1,0,<2></c><1>「ああ、わたしはわるいサ</c><4>メです」</c><2></c>,サ
36.186,36.387,-1,-1,<2></c><1>「ああ、わたしは悪いサ</c><4>メです」</c><2></c>,サ
36.387,37.121,-1,0,<2></c><1>「ああ、わたしはわるいサメ</c><4>です」</c><2></c>,メ
36.387,37.121,-1,-1,<2></c><1>「ああ、わたしは悪いサメ</c><4>です」</c><2></c>,メ
37.121,38.389,-1,0,<2></c><1>「ああ、わたしはわるいサメで</c><4>す」</c><2></c>,で
37.121,38.389,-1,-1,<2></c><1>「ああ、わたしは悪いサメで</c><4>す」</c><2></c>,で
38.389,38.589,-1,0,<2></c><1>「ああ、わたしはわるいサメです」</c><2></c>,す」
38.389,38.589,-1,-1,<2></c><1>「ああ、わたしは悪いサメです」</c><2></c>,す」
40.691,40.991,-1,0,<2></c><1>ず</c><4>っとおそれていた</c><2></c>,ず
40.691,40.991,-1,-1,<2></c><1>ず</c><4>っと恐れていた</c><2></c>,ず
40.991,41.225,-1,0,<2></c><1>ずっ</c><4>とおそれていた</c><2></c>,っ
40.991,41.225,-1,-1,<2></c><1>ずっ</c><4>と恐れていた</c><2></c>,っ
41.225,41.592,-1,0,<2></c><1>ずっと</c><4>おそれていた</c><2></c>,と
41.225,41.592,-1,-1,<2></c><1>ずっと</c><4>恐れていた</c><2></c>,と
41.592,41.925,-1,0,<2></c><1>ずっとお</c><4>それていた</c><2></c>,お
41.592,42.192,-1,-1,<2></c><1>ずっと恐</c><4>れていた</c><2></c>,恐
41.925,42.192,-1,0,<2></c><1>ずっとおそ</c><4>れていた</c><2></c>,そ
42.192,42.526,-1,0,<2></c><1>ずっとおそれ</c><4>ていた</c><2></c>,れ
42.192,42.526,-1,-1,<2></c><1>ずっと恐れ</c><4>ていた</c><2></c>,れ
42.526,42.893,-1,0,<2></c><1>ずっとおそれて</c><4>いた</c><2></c>,て
42.526,42.893,-1,-1,<2></c><1>ずっと恐れて</c><4>いた</c><2></c>,て
42.893,43.127,-1,0,<2></c><1>ずっとおそれてい</c><4>た</c><2></c>,い
42.893,43.127,-1,-1,<2></c><1>ずっと恐れてい</c><4>た</c><2></c>,い
43.127,44.561,-1,0,<2></c><1>ずっとおそれていた</c><2></c>,た
43.127,44.561,-1,-1,<2></c><1>ずっと恐れていた</c><2></c>,た
44.561,44.795,-1,0,<2></c><1>あ</c><4>かくひかるそのめ</c><2></c>,あ
44.561,45.029,-1,-1,<2></c><1>赤</c><4>く光るその目</c><2></c>,赤
44.795,45.029,-1,0,<2></c><1>あか</c><4>くひかるそのめ</c><2></c>,か
45.029,45.396,-1,0,<2></c><1>あかく</c><4>ひかるそのめ</c><2></c>,く
45.029,45.396,-1,-1,<2></c><1>赤く</c><4>光るその目</c><2></c>,く
45.396,45.763,-1,0,<2></c><1>あかくひ</c><4>かるそのめ</c><2></c>,ひ
45.396,45.996,-1,-1,<2></c><1>赤く光</c><4>るその目</c><2></c>,光
45.763,45.996,-1,0,<2></c><1>あかくひか</c><4>るそのめ</c><2></c>,か
45.996,46.363,-1,0,<2></c><1>あかくひかる</c><4>そのめ</c><2></c>,る
45.996,46.363,-1,-1,<2></c><1>赤く光る</c><4>その目</c><2></c>,る
46.363,46.73,-1,0,<2></c><1>あかくひかるそ</c><4>のめ</c><2></c>,そ
46.363,46.73,-1,-1,<2></c><1>赤く光るそ</c><4>の目</c><2></c>,そ
46.73,46.964,-1,0,<2></c><1>あかくひかるその</c><4>め</c><2></c>,の
46.73,46.964,-1,-1,<2></c><1>赤く光るその</c><4>目</c><2></c>,の
46.964,47.698,-1,0,<2></c><1>あかくひかるそのめ</c><2></c>,め
46.964,47.698,-1,-1,<2></c><1>赤く光るその目</c><2></c>,目
47.698,47.931,-1,0,<2></c><1>う</c><4>みのそこくらやみにきえていく</c><2></c>,う
47.698,48.298,-1,-1,<2></c><1>海</c><4>の底暗闇に消えていく</c><2></c>,海
47.931,48.298,-1,0,<2></c><1>うみ</c><4>のそこくらやみにきえていく</c><2></c>,み
48.298,48.599,-1,0,<2></c><1>うみの</c><4>そこくらやみにきえていく</c><2></c>,の
48.298,48.599,-1,-1,<2></c><1>海の</c><4>底暗闇に消えていく</c><2></c>,の
48.599,48.899,-1,0,<2></c><1>うみのそ</c><4>こくらやみにきえていく</c><2></c>,そ
48.599,49.6,-1,-1,<2></c><1>海の底</c><4>暗闇に消えていく</c><2></c>,底
48.899,49.6,-1,0,<2></c><1>うみのそこ</c><4>くらやみにきえていく</c><2></c>,こ
49.6,49.867,-1,0,<2></c><1>うみのそこく</c><4>らやみにきえていく</c><2></c>,く
49.6,50.234,-1,-1,<2></c><1>海の底暗</c><4>闇に消えていく</c><2></c>,暗
49.867,50.234,-1,0,<2></c><1>うみのそこくら</c><4>やみにきえていく</c><2></c>,ら
50.234,50.567,-1,0,<2></c><1>うみのそこくらや</c><4>みにきえていく</c><2></c>,や
50.234,50.834,-1,-1,<2></c><1>海の底暗闇</c><4>に消えていく</c><2></c>,闇
50.567,50.834,-1,0,<2></c><1>うみのそこくらやみ</c><4>にきえていく</c><2></c>,み
50.834,51.135,-1,0,<2></c><1>うみのそこくらやみに</c><4>きえていく</c><2></c>,に
50.834,51.135,-1,-1,<2></c><1>海の底暗闇に</c><4>消えていく</c><2></c>,に
51.135,51.535,-1,0,<2></c><1>うみのそこくらやみにき</c><4>えていく</c><2></c>,き
51.135,51.535,-1,-1,<2></c><1>海の底暗闇に消</c><4>えていく</c><2></c>,消
51.535,51.769,-1,0,<2></c><1>うみのそこくらやみにきえ</c><4>ていく</c><2></c>,え
51.535,51.769,-1,-1,<2></c><1>海の底暗闇に消え</c><4>ていく</c><2></c>,え
51.769,53.47,-1,0,<2></c><1>うみのそこくらやみにきえて</c><4>いく</c><2></c>,て
51.769,53.47,-1,-1,<2></c><1>海の底暗闇に消えて</c><4>いく</c><2></c>,て
53.47,53.704,-1,0,<2></c><1>うみのそこくらやみにきえてい</c><4>く</c><2></c>,い
53.47,53.704,-1,-1,<2></c><1>海の底暗闇に消えてい</c><4>く</c><2></c>,い
53.704,54.905,-1,0,<2></c><1>うみのそこくらやみにきえていく</c><2></c>,く
53.704,54.905,-1,-1,<2></c><1>海の底暗闇に消えていく</c><2></c>,く
54.905,55.139,-1,0,<2></c><1>ど</c><4>うして</c><2></c>,ど
54.905,55.139,-1,-1,<2></c><1>ど</c><4>うして</c><2></c>,ど
55.139,55.372,-1,0,<2></c><1>どう</c><4>して</c><2></c>,う
55.139,55.372,-1,-1,<2></c><1>どう</c><4>して</c><2></c>,う
55.372,55.506,-1,0,<2></c><1>どうし</c><4>て</c><2></c>,し
55.372,55.506,-1,-1,<2></c><1>どうし</c><4>て</c><2></c>,し
55.506,56.807,-1,0,<2></c><1>どうして</c><2></c>,て
55.506,56.807,-1,-1,<2></c><1>どうして</c><2></c>,て
55.839,56.073,-1,85,<2></c><3>(your</c><4>tiredeyes)</c><2></c>,(your
55.839,56.073,-1,7,<2></c><3>(your</c><4>tiredeyes)</c><2></c>,(your
56.073,56.34,-1,85,<2></c><3>(yourti</c><4>redeyes)</c><2></c>,ti
56.073,56.34,-1,7,<2></c><3>(yourti</c><4>redeyes)</c><2></c>,ti
56.34,56.473,-1,85,<2></c><3>(yourtired</c><4>eyes)</c><2></c>,red
56.34,56.473,-1,7,<2></c><3>(yourtired</c><4>eyes)</c><2></c>,red
56.473,56.807,-1,85,<2></c><3>(yourtiredeyes)</c><2></c>,eyes)
56.473,56.807,-1,7,<2></c><3>(yourtiredeyes)</c><2></c>,eyes)
56.807,57.041,-1,0,<2></c><1>な</c><4>くのよ</c><2></c>,な
56.807,57.041,-1,-1,<2></c><1>泣</c><4>くのよ</c><2></c>,泣
57.041,57.274,-1,0,<2></c><1>なく</c><4>のよ</c><2></c>,く
57.041,57.274,-1,-1,<2></c><1>泣く</c><4>のよ</c><2></c>,く
57.274,57.408,-1,0,<2></c><1>なくの</c><4>よ</c><2></c>,の
57.274,57.408,-1,-1,<2></c><1>泣くの</c><4>よ</c><2></c>,の
57.408,58.742,-1,0,<2></c><1>なくのよ</c><2></c>,よ
57.408,58.742,-1,-1,<2></c><1>泣くのよ</c><2></c>,よ
57.775,58.008,-1,85,<2></c><3>(beg</c><4>intofall)</c><2></c>,(beg
57.775,58.008,-1,7,<2></c><3>(beg</c><4>intofall)</c><2></c>,(beg
58.008,58.242,-1,85,<2></c><3>(begin</c><4>tofall)</c><2></c>,in
58.008,58.242,-1,7,<2></c><3>(begin</c><4>tofall)</c><2></c>,in
58.242,58.375,-1,85,<2></c><3>(beginto</c><4>fall)</c><2></c>,to
58.242,58.375,-1,7,<2></c><3>(beginto</c><4>fall)</c><2></c>,to
58.375,58.742,-1,85,<2></c><3>(begintofall)</c><2></c>,fall)
58.375,58.742,-1,7,<2></c><3>(begintofall)</c><2></c>,fall)
58.742,58.942,-1,0,<2></c><1>ほ</c><4>しいものならぜんぶてにいれた</c><2></c>,ほ
58.742,58.942,-1,-1,<2></c><1>欲</c><4>しいものなら全部手に入れた</c><2></c>,欲
58.942,59.209,-1,0,<2></c><1>ほし</c><4>いものならぜんぶてにいれた</c><2></c>,し
58.942,59.209,-1,-1,<2></c><1>欲し</c><4>いものなら全部手に入れた</c><2></c>,し
59.209,59.443,-1,0,<2></c><1>ほしい</c><4>ものならぜんぶてにいれた</c><2></c>,い
59.209,59.443,-1,-1,<2></c><1>欲しい</c><4>ものなら全部手に入れた</c><2></c>,い
