start,end,position,line,text,token
7.358,18.635,98,0,<98></c><97>h</c><89>o</c><73>l</c><81>o</c><66>l</c><55>i</c><42>v</c><48>e</c><36>i</c><26>d</c><15>o</c><22>l</c><10>p</c><3>r</c><84>o</c><104>j</c><113>e</c><118>c</c><125>t</c><132>-</c><140>s</c><146>u</c><155>s</c><162>p</c><169>e</c><177>c</c><182>t</c><98></c>,hololiveidolproject-suspect
11.095,14.865,59,78,<98></c><97>作</c><96>詞</c><64>・</c><58>作</c><33>曲</c><27>・</c><4>編</c><3>曲</c><103>:</c><117>k</c><129>y</c><144>o</c><156>t</c><170>a</c><182>.</c><98></c>,作詞・作曲・編曲:kyota.
14.865,18.635,91,78,<98></c><97>歌</c><90>:</c><75>ロ</c><62>ボ</c><70>子</c><59>さ</c><46>ん</c><35></c><26>ア</c><17>キ</c><5>・</c><1>ロ</c><50>ー</c><102>ゼ</c><111>ン</c><118>タ</c><127>ー</c><134>ル</c><143></c><150>百</c><159>鬼</c><168>あ</c><176>や</c><182>め</c><98></c>,歌:ロボ子さんアキ・ローゼンタール百鬼あやめ
22.306,22.573,-1,78,<98></c><136>悪</c><149>戯に君をずっと見ていた訳じゃない</c><98></c>,悪
22.306,22.373,58,0,<98></c><136>い</c><149>たずらにきみをずっとみていたわけじゃない</c><98></c>,い
22.373,22.573,58,0,<98></c><136>いた</c><149>ずらにきみをずっとみていたわけじゃない</c><98></c>,た
22.573,23.107,-1,78,<98></c><136>悪戯</c><149>に君をずっと見ていた訳じゃない</c><98></c>,戯
22.573,22.873,58,0,<98></c><136>いたず</c><149>らにきみをずっとみていたわけじゃない</c><98></c>,ず
22.873,23.107,58,0,<98></c><136>いたずら</c><149>にきみをずっとみていたわけじゃない</c><98></c>,ら
23.107,23.34,-1,78,<98></c><136>悪戯に</c><149>君をずっと見ていた訳じゃない</c><98></c>,に
23.107,23.34,58,0,<98></c><136>いたずらに</c><149>きみをずっとみていたわけじゃない</c><98></c>,に
23.34,23.707,-1,78,<98></c><136>悪戯に君</c><149>をずっと見ていた訳じゃない</c><98></c>,君
23.34,23.474,58,0,<98></c><136>いたずらにき</c><149>みをずっとみていたわけじゃない</c><98></c>,き
23.474,23.707,58,0,<98></c><136>いたずらにきみ</c><149>をずっとみていたわけじゃない</c><98></c>,み
23.707,23.907,-1,78,<98></c><136>悪戯に君を</c><149>ずっと見ていた訳じゃない</c><98></c>,を
23.707,23.907,58,0,<98></c><136>いたずらにきみを</c><149>ずっとみていたわけじゃない</c><98></c>,を
23.907,24.141,-1,78,<98></c><136>悪戯に君をずっ</c><149>と見ていた訳じゃない</c><98></c>,ずっ
23.907,24.141,58,0,<98></c><136>いたずらにきみをずっ</c><149>とみていたわけじゃない</c><98></c>,ずっ
24.141,24.241,-1,78,<98></c><136>悪戯に君をずっと</c><149>見ていた訳じゃない</c><98></c>,と
24.141,24.241,58,0,<98></c><136>いたずらにきみをずっと</c><149>みていたわけじゃない</c><98></c>,と
24.241,24.508,-1,78,<98></c><136>悪戯に君をずっと見</c><149>ていた訳じゃない</c><98></c>,見
24.241,24.508,58,0,<98></c><136>いたずらにきみをずっとみ</c><149>ていたわけじゃない</c><98></c>,み
24.508,24.742,-1,78,<98></c><136>悪戯に君をずっと見て</c><149>いた訳じゃない</c><98></c>,て
24.508,24.742,58,0,<98></c><136>いたずらにきみをずっとみて</c><149>いたわけじゃない</c><98></c>,て
24.742,24.975,-1,78,<98></c><136>悪戯に君をずっと見てい</c><149>た訳じゃない</c><98></c>,い
24.742,24.975,58,0,<98></c><136>いたずらにきみをずっとみてい</c><149>たわけじゃない</c><98></c>,い
24.975,25.175,-1,78,<98></c><136>悪戯に君をずっと見ていた</c><149>訳じゃない</c><98></c>,た
24.975,25.175,58,0,<98></c><136>いたずらにきみをずっとみていた</c><149>わけじゃない</c><98></c>,た
25.175,25.442,-1,78,<98></c><136>悪戯に君をずっと見ていた訳</c><149>じゃない</c><98></c>,訳
25.175,25.342,58,0,<98></c><136>いたずらにきみをずっとみていたわ</c><149>けじゃない</c><98></c>,わ
25.342,25.442,58,0,<98></c><136>いたずらにきみをずっとみていたわけ</c><149>じゃない</c><98></c>,け
25.442,25.576,-1,78,<98></c><136>悪戯に君をずっと見ていた訳じゃ</c><149>ない</c><98></c>,じゃ
25.442,25.576,58,0,<98></c><136>いたずらにきみをずっとみていたわけじゃ</c><149>ない</c><98></c>,じゃ
25.576,25.709,-1,78,<98></c><136>悪戯に君をずっと見ていた訳じゃな</c><149>い</c><98></c>,な
25.576,25.709,58,0,<98></c><136>いたずらにきみをずっとみていたわけじゃな</c><149>い</c><98></c>,な
25.709,26.043,-1,78,<98></c><136>悪戯に君をずっと見ていた訳じゃない</c><98></c>,い
25.709,26.043,58,0,<98></c><136>いたずらにきみをずっとみていたわけじゃない</c><98></c>,い
26.043,26.377,-1,78,<98></c><136>僕</c><149>の考えを当ててご覧よ</c><98></c>,僕
26.043,26.143,-1,0,<98></c><136>ぼ</c><149>くのかんがえをあててごらんよ</c><98></c>,ぼ
26.143,26.377,-1,0,<98></c><136>ぼく</c><149>のかんがえをあててごらんよ</c><98></c>,く
26.377,26.61,-1,78,<98></c><136>僕の</c><149>考えを当ててご覧よ</c><98></c>,の
26.377,26.61,-1,0,<98></c><136>ぼくの</c><149>かんがえをあててごらんよ</c><98></c>,の
26.61,27.211,-1,78,<98></c><136>僕の考</c><149>えを当ててご覧よ</c><98></c>,考
26.61,26.844,-1,0,<98></c><136>ぼくのか</c><149>んがえをあててごらんよ</c><98></c>,か
26.844,27.044,-1,0,<98></c><136>ぼくのかん</c><149>がえをあててごらんよ</c><98></c>,ん
27.044,27.211,-1,0,<98></c><136>ぼくのかんが</c><149>えをあててごらんよ</c><98></c>,が
27.211,27.444,-1,78,<98></c><136>僕の考え</c><149>を当ててご覧よ</c><98></c>,え
27.211,27.444,-1,0,<98></c><136>ぼくのかんがえ</c><149>をあててごらんよ</c><98></c>,え
27.444,27.911,-1,78,<98></c><136>僕の考えを</c><149>当ててご覧よ</c><98></c>,を
27.444,27.911,-1,0,<98></c><136>ぼくのかんがえを</c><149>あててごらんよ</c><98></c>,を
27.911,28.012,-1,78,<98></c><136>僕の考えを当</c><149>ててご覧よ</c><98></c>,当
27.911,28.012,-1,0,<98></c><136>ぼくのかんがえをあ</c><149>ててごらんよ</c><98></c>,あ
28.012,28.245,-1,78,<98></c><136>僕の考えを当て</c><149>てご覧よ</c><98></c>,て
28.012,28.245,-1,0,<98></c><136>ぼくのかんがえをあて</c><149>てごらんよ</c><98></c>,て
28.245,28.479,-1,78,<98></c><136>僕の考えを当てて</c><149>ご覧よ</c><98></c>,て
28.245,28.479,-1,0,<98></c><136>ぼくのかんがえをあてて</c><149>ごらんよ</c><98></c>,て
28.479,28.612,-1,78,<98></c><136>僕の考えを当ててご</c><149>覧よ</c><98></c>,ご
28.479,28.612,-1,0,<98></c><136>ぼくのかんがえをあててご</c><149>らんよ</c><98></c>,ご
28.612,28.879,-1,78,<98></c><136>僕の考えを当ててご覧</c><149>よ</c><98></c>,覧
28.612,28.712,-1,0,<98></c><136>ぼくのかんがえをあててごら</c><149>んよ</c><98></c>,ら
28.712,28.879,-1,0,<98></c><136>ぼくのかんがえをあててごらん</c><149>よ</c><98></c>,ん
28.879,30.014,-1,78,<98></c><136>僕の考えを当ててご覧よ</c><98></c>,よ
28.879,30.014,-1,0,<98></c><136>ぼくのかんがえをあててごらんよ</c><98></c>,よ
30.014,30.347,-1,78,<98></c><182>些</c><149>細な仕草視線瞬き</c><98></c>,些
30.014,30.347,-1,0,<98></c><182>さ</c><149>さいなしぐさしせんまばたき</c><98></c>,さ
30.347,30.814,-1,78,<98></c><182>些細</c><149>な仕草視線瞬き</c><98></c>,細
30.347,30.581,-1,0,<98></c><182>ささ</c><149>いなしぐさしせんまばたき</c><98></c>,さ
30.581,30.814,-1,0,<98></c><182>ささい</c><149>なしぐさしせんまばたき</c><98></c>,い
30.814,30.881,-1,78,<98></c><182>些細な</c><149>仕草視線瞬き</c><98></c>,な
30.814,30.881,-1,0,<98></c><182>ささいな</c><149>しぐさしせんまばたき</c><98></c>,な
30.881,31.048,-1,78,<98></c><182>些細な仕</c><149>草視線瞬き</c><98></c>,仕
30.881,31.048,-1,0,<98></c><182>ささいなし</c><149>ぐさしせんまばたき</c><98></c>,し
31.048,31.648,-1,78,<98></c><182>些細な仕草</c><149>視線瞬き</c><98></c>,草
31.048,31.181,-1,0,<98></c><182>ささいなしぐ</c><149>さしせんまばたき</c><98></c>,ぐ
31.181,31.648,-1,0,<98></c><182>ささいなしぐさ</c><149>しせんまばたき</c><98></c>,さ
31.648,31.749,-1,78,<98></c><182>些細な仕草視</c><149>線瞬き</c><98></c>,視
31.648,31.749,-1,0,<98></c><182>ささいなしぐさし</c><149>せんまばたき</c><98></c>,し
31.749,32.216,-1,78,<98></c><182>些細な仕草視線</c><149>瞬き</c><98></c>,線
31.749,31.982,-1,0,<98></c><182>ささいなしぐさしせ</c><149>んまばたき</c><98></c>,せ
31.982,32.216,-1,0,<98></c><182>ささいなしぐさしせん</c><149>まばたき</c><98></c>,ん
32.216,32.616,-1,78,<98></c><182>些細な仕草視線瞬</c><149>き</c><98></c>,瞬
32.216,32.349,-1,0,<98></c><182>ささいなしぐさしせんま</c><149>ばたき</c><98></c>,ま
32.349,32.449,-1,0,<98></c><182>ささいなしぐさしせんまば</c><149>たき</c><98></c>,ば
32.449,32.616,-1,0,<98></c><182>ささいなしぐさしせんまばた</c><149>き</c><98></c>,た
32.616,32.916,-1,78,<98></c><182>些細な仕草視線瞬き</c><98></c>,き
32.616,32.916,-1,0,<98></c><182>ささいなしぐさしせんまばたき</c><98></c>,き
32.916,33.384,-1,78,<98></c><182>君</c><149>はもう掌に</c><98></c>,君
32.916,33.15,-1,0,<98></c><182>き</c><149>みはもうてのひらに</c><98></c>,き
33.15,33.384,-1,0,<98></c><182>きみ</c><149>はもうてのひらに</c><98></c>,み
33.384,33.617,-1,78,<98></c><182>君は</c><149>もう掌に</c><98></c>,は
33.384,33.617,-1,0,<98></c><182>きみは</c><149>もうてのひらに</c><98></c>,は
33.617,33.851,-1,78,<98></c><182>君はも</c><149>う掌に</c><98></c>,も
33.617,33.851,-1,0,<98></c><182>きみはも</c><149>うてのひらに</c><98></c>,も
33.851,34.084,-1,78,<98></c><182>君はもう</c><149>掌に</c><98></c>,う
33.851,34.084,-1,0,<98></c><182>きみはもう</c><149>てのひらに</c><98></c>,う
34.084,35.252,-1,78,<98></c><182>君はもう掌</c><149>に</c><98></c>,掌
34.084,34.318,-1,0,<98></c><182>きみはもうて</c><149>のひらに</c><98></c>,て
34.318,34.551,-1,0,<98></c><182>きみはもうての</c><149>ひらに</c><98></c>,の
34.551,34.752,-1,0,<98></c><182>きみはもうてのひ</c><149>らに</c><98></c>,ひ
34.752,35.252,-1,0,<98></c><182>きみはもうてのひら</c><149>に</c><98></c>,ら
35.252,35.886,-1,78,<98></c><182>君はもう掌に</c><98></c>,に
35.252,35.886,-1,0,<98></c><182>きみはもうてのひらに</c><98></c>,に
35.986,36.353,-1,78,<98></c><182>君はもう掌に</c><98></c>,君はもう掌に
35.986,36.353,-1,0,<98></c><182>きみはもうてのひらに</c><98></c>,きみはもうてのひらに
36.453,36.52,-1,78,<98></c><182>君はもう掌に</c><98></c>,君はもう掌に
36.453,36.52,-1,0,<98></c><182>きみはもうてのひらに</c><98></c>,きみはもうてのひらに
36.687,36.787,-1,78,<98></c><182>君はもう掌に</c><98></c>,君はもう掌に
36.687,36.787,-1,0,<98></c><182>きみはもうてのひらに</c><98></c>,きみはもうてのひらに
36.854,37.254,-1,78,<98></c><182>君はもう掌に</c><98></c>,君はもう掌に
36.854,37.254,-1,0,<98></c><182>きみはもうてのひらに</c><98></c>,きみはもうてのひらに
37.254,37.354,-1,78,<98></c><97>剥</c><149>き出しのtrapなんてかかる訳ないわ</c><98></c>,剥
37.254,37.354,56,0,<98></c><97>む</c><149>きだしのトラップなんてかかるわけないわ</c><98></c>,む
37.354,37.588,-1,78,<98></c><97>剥</c><85>き</c><149>出しのtrapなんてかかる訳ないわ</c><98></c>,き
37.354,37.588,58,0,<98></c><97>む</c><85>き</c><149>だしのトラップなんてかかるわけないわ</c><98></c>,き
37.588,37.821,-1,78,<98></c><97>剥</c><85>き</c><92>出</c><149>しのtrapなんてかかる訳ないわ</c><98></c>,出
37.588,37.821,59,0,<98></c><97>む</c><85>き</c><92>だ</c><149>しのトラップなんてかかるわけないわ</c><98></c>,だ
37.821,38.055,-1,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><149>のtrapなんてかかる訳ないわ</c><98></c>,し
37.821,38.055,61,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><149>のトラップなんてかかるわけないわ</c><98></c>,し
38.055,38.288,-1,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><149>trapなんてかかる訳ないわ</c><98></c>,の
38.055,38.288,63,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><149>トラップなんてかかるわけないわ</c><98></c>,の
38.288,38.455,-1,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><149>rapなんてかかる訳ないわ</c><98></c>,t
38.288,38.455,64,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><149>ラップなんてかかるわけないわ</c><98></c>,ト
38.455,38.655,-1,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><149>pなんてかかる訳ないわ</c><98></c>,ra
38.455,38.655,67,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><149>プなんてかかるわけないわ</c><98></c>,ラッ
38.655,38.922,56,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><149>なんてかかる訳ないわ</c><98></c>,p
38.655,38.922,69,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><149>なんてかかるわけないわ</c><98></c>,プ
38.922,39.023,58,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><149>んてかかる訳ないわ</c><98></c>,な
38.922,39.023,70,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><149>んてかかるわけないわ</c><98></c>,な
39.023,39.156,59,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><47>ん</c><149>てかかる訳ないわ</c><98></c>,ん
39.023,39.156,72,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><149>てかかるわけないわ</c><98></c>,ん
39.156,39.256,61,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><47>ん</c><34>て</c><149>かかる訳ないわ</c><98></c>,て
39.156,39.256,73,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><34>て</c><149>かかるわけないわ</c><98></c>,て
39.256,39.456,63,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><47>ん</c><34>て</c><38>か</c><149>かる訳ないわ</c><98></c>,か
39.256,39.456,75,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><34>て</c><38>か</c><149>かるわけないわ</c><98></c>,か
39.456,39.69,64,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><149>る訳ないわ</c><98></c>,か
39.456,39.69,77,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><149>るわけないわ</c><98></c>,か
39.69,39.923,66,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><149>訳ないわ</c><98></c>,る
39.69,39.923,78,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><149>わけないわ</c><98></c>,る
39.923,40.324,67,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><18>訳</c><149>ないわ</c><98></c>,訳
39.923,40.157,80,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><18>わ</c><149>けないわ</c><98></c>,わ
40.157,40.324,81,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><18>わ</c><21>け</c><149>ないわ</c><98></c>,け
40.324,40.391,69,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><18>訳</c><8>な</c><149>いわ</c><98></c>,な
40.324,40.391,83,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><18>わ</c><21>け</c><8>な</c><149>いわ</c><98></c>,な
40.391,40.524,70,78,<98></c><97>剥</c><85>き</c><92>出</c><74>し</c><78>の</c><62>t</c><68>r</c><53>a</c><56>p</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><18>訳</c><8>な</c><13>い</c><149>わ</c><98></c>,い
40.391,40.524,84,0,<98></c><97>む</c><85>き</c><92>だ</c><74>し</c><78>の</c><62>ト</c><68>ラ</c><53>ッ</c><56>プ</c><43>な</c><47>ん</c><34>て</c><38>か</c><24>か</c><29>る</c><18>わ</c><21>け</c><8>な</c><13>い</c><149>わ</c><98></c>,い
