start,end,position,line,text,token
3.187,3.387,-1,92,<2></c><150>素</c><149>敵な彼　出会いますよ～に！</c><2></c>,素
3.187,3.387,-1,0,<2></c><150>す</c><149>てきなひとであいますよ～に！</c><2></c>,す
3.387,3.787,-1,92,<2></c><150>素</c><140>敵</c><149>な彼　出会いますよ～に！</c><2></c>,敵
3.387,3.62,-1,0,<2></c><150>す</c><140>て</c><149>きなひとであいますよ～に！</c><2></c>,て
3.62,3.787,-1,0,<2></c><150>す</c><140>て</c><129>き</c><149>なひとであいますよ～に！</c><2></c>,き
3.787,4.221,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><149>彼　出会いますよ～に！</c><2></c>,な
3.787,4.221,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><149>ひとであいますよ～に！</c><2></c>,な
4.221,4.421,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><149>　出会いますよ～に！</c><2></c>,彼
4.221,4.421,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><149>とであいますよ～に！</c><2></c>,ひ
4.421,4.621,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><149>出会いますよ～に！</c><2></c>,　
4.421,4.621,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><149>であいますよ～に！</c><2></c>,と
4.621,5.022,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><149>会いますよ～に！</c><2></c>,出
4.621,5.022,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><149>あいますよ～に！</c><2></c>,で
5.022,5.222,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><149>いますよ～に！</c><2></c>,会
5.022,5.222,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><149>いますよ～に！</c><2></c>,あ
5.222,5.422,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><149>ますよ～に！</c><2></c>,い
5.222,5.422,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><149>ますよ～に！</c><2></c>,い
5.422,5.823,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><149>すよ～に！</c><2></c>,ま
5.422,5.823,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><149>すよ～に！</c><2></c>,ま
5.823,6.023,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><48>す</c><149>よ～に！</c><2></c>,す
5.823,6.023,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><48>す</c><149>よ～に！</c><2></c>,す
6.023,6.223,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><48>す</c><37>よ</c><149>～に！</c><2></c>,よ
6.023,6.223,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><48>す</c><37>よ</c><149>～に！</c><2></c>,よ
6.223,6.457,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><48>す</c><37>よ</c><25>～</c><149>に！</c><2></c>,～
6.223,6.457,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><48>す</c><37>よ</c><25>～</c><149>に！</c><2></c>,～
6.457,7.291,-1,92,<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><48>す</c><37>よ</c><25>～</c><13>に</c><3>！</c><2></c>,に！
6.457,7.291,-1,0,<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><48>す</c><37>よ</c><25>～</c><13>に</c><3>！</c><2></c>,に！
7.291,7.624,-1,85,<2></c><79>(ha</c><149>hahahababy)</c><2></c>,(ha
7.624,7.891,-1,85,<2></c><79>(haha</c><149>hahababy)</c><2></c>,ha
7.891,8.158,-1,85,<2></c><79>(hahaha</c><149>hababy)</c><2></c>,ha
8.158,9.793,-1,85,<2></c><79>(hahahaha</c><149>baby)</c><2></c>,ha
9.793,10.027,-1,85,<2></c><79>(hahahahabab</c><149>y)</c><2></c>,bab
10.027,10.961,-1,85,<2></c><79>(hahahahababy)</c><2></c>,y)
12.196,12.563,-1,85,<2></c><79>(a</c><149>haaaa)</c><2></c>,(a
12.563,12.863,-1,85,<2></c><79>(aha</c><149>aaa)</c><2></c>,ha
12.863,13.197,-1,85,<2></c><79>(ahaa</c><149>aa)</c><2></c>,a
13.197,13.497,-1,85,<2></c><79>(ahaaa</c><149>a)</c><2></c>,a
13.497,13.831,-1,85,<2></c><79>(ahaaaa)</c><2></c>,a)
18.168,18.369,-1,85,<2></c><79>(come</c><149>onkobo-chan)</c><2></c>,(come
18.369,18.736,-1,85,<2></c><79>(comeon</c><149>kobo-chan)</c><2></c>,on
18.736,18.969,-1,85,<2></c><79>(comeonko</c><149>bo-chan)</c><2></c>,ko
18.969,19.103,-1,85,<2></c><79>(comeonkobo</c><149>-chan)</c><2></c>,bo
19.103,19.536,-1,85,<2></c><79>(comeonkobo-chan)</c><2></c>,-chan)
19.536,19.937,-1,92,<2></c><3>今</c><149>週中にはバイトを決めたい</c><2></c>,今
19.536,19.737,-1,0,<2></c><3>こ</c><149>んしゅうちゅうにはばいとをきめたい</c><2></c>,こ
19.737,19.937,-1,0,<2></c><3>こん</c><149>しゅうちゅうにはばいとをきめたい</c><2></c>,ん
19.937,20.337,-1,92,<2></c><3>今週</c><149>中にはバイトを決めたい</c><2></c>,週
19.937,20.137,-1,0,<2></c><3>こんしゅ</c><149>うちゅうにはばいとをきめたい</c><2></c>,しゅ
20.137,20.337,-1,0,<2></c><3>こんしゅう</c><149>ちゅうにはばいとをきめたい</c><2></c>,う
20.337,20.771,-1,92,<2></c><3>今週中</c><149>にはバイトを決めたい</c><2></c>,中
20.337,20.571,-1,0,<2></c><3>こんしゅうちゅ</c><149>うにはばいとをきめたい</c><2></c>,ちゅ
20.571,20.771,-1,0,<2></c><3>こんしゅうちゅう</c><149>にはばいとをきめたい</c><2></c>,う
20.771,20.938,-1,92,<2></c><3>今週中に</c><149>はバイトを決めたい</c><2></c>,に
20.771,20.938,-1,0,<2></c><3>こんしゅうちゅうに</c><149>はばいとをきめたい</c><2></c>,に
20.938,21.372,-1,92,<2></c><3>今週中には</c><149>バイトを決めたい</c><2></c>,は
20.938,21.372,-1,0,<2></c><3>こんしゅうちゅうには</c><149>ばいとをきめたい</c><2></c>,は
21.372,21.572,-1,92,<2></c><3>今週中にはバ</c><149>イトを決めたい</c><2></c>,バ
21.372,21.572,-1,0,<2></c><3>こんしゅうちゅうにはば</c><149>いとをきめたい</c><2></c>,ば
21.572,21.772,-1,92,<2></c><3>今週中にはバイ</c><149>トを決めたい</c><2></c>,イ
21.572,21.772,-1,0,<2></c><3>こんしゅうちゅうにはばい</c><149>とをきめたい</c><2></c>,い
21.772,21.972,-1,92,<2></c><3>今週中にはバイト</c><149>を決めたい</c><2></c>,ト
21.772,21.972,-1,0,<2></c><3>こんしゅうちゅうにはばいと</c><149>をきめたい</c><2></c>,と
21.972,22.172,-1,92,<2></c><3>今週中にはバイトを</c><149>決めたい</c><2></c>,を
21.972,22.172,-1,0,<2></c><3>こんしゅうちゅうにはばいとを</c><149>きめたい</c><2></c>,を
22.172,22.373,-1,92,<2></c><3>今週中にはバイトを決</c><149>めたい</c><2></c>,決
22.172,22.373,-1,0,<2></c><3>こんしゅうちゅうにはばいとをき</c><149>めたい</c><2></c>,き
22.373,22.773,-1,92,<2></c><3>今週中にはバイトを決め</c><149>たい</c><2></c>,め
22.373,22.773,-1,0,<2></c><3>こんしゅうちゅうにはばいとをきめ</c><149>たい</c><2></c>,め
22.773,22.973,-1,92,<2></c><3>今週中にはバイトを決めた</c><149>い</c><2></c>,た
22.773,23.207,-1,85,<2></c><1>(l・</c><149>o・v・elovelykobo-chan)</c><2></c>,(l・
22.773,22.973,-1,0,<2></c><3>こんしゅうちゅうにはばいとをきめた</c><149>い</c><2></c>,た
22.973,23.207,-1,92,<2></c><3>今週中にはバイトを決めたい</c><2></c>,い
22.973,23.207,-1,0,<2></c><3>こんしゅうちゅうにはばいとをきめたい</c><2></c>,い
23.207,23.607,-1,85,<2></c><1>(l・o・</c><149>v・elovelykobo-chan)</c><2></c>,o・
23.607,24.008,-1,85,<2></c><1>(l・o・v・</c><149>elovelykobo-chan)</c><2></c>,v・
24.008,24.408,-1,85,<2></c><1>(l・o・v・e</c><149>lovelykobo-chan)</c><2></c>,e
24.408,24.808,-1,85,<2></c><1>(l・o・v・elove</c><149>lykobo-chan)</c><2></c>,love
24.808,25.209,-1,85,<2></c><1>(l・o・v・elovely</c><149>kobo-chan)</c><2></c>,ly
25.209,25.442,-1,85,<2></c><1>(l・o・v・elovelyko</c><149>bo-chan)</c><2></c>,ko
25.442,25.642,-1,85,<2></c><1>(l・o・v・elovelykobo</c><149>-chan)</c><2></c>,bo
25.642,26.076,-1,85,<2></c><1>(l・o・v・elovelykobo-chan)</c><2></c>,-chan)
26.076,26.443,-1,92,<2></c><150>来</c><149>々週には彼氏を決めたい</c><2></c>,来
26.076,26.276,-1,0,<2></c><150>ら</c><149>いらいしゅうにはかれしをきめたい</c><2></c>,ら
26.276,26.443,-1,0,<2></c><150>らい</c><149>らいしゅうにはかれしをきめたい</c><2></c>,い
26.443,26.877,-1,92,<2></c><150>来々</c><149>週には彼氏を決めたい</c><2></c>,々
26.443,26.677,-1,0,<2></c><150>らいら</c><149>いしゅうにはかれしをきめたい</c><2></c>,ら
26.677,26.877,-1,0,<2></c><150>らいらい</c><149>しゅうにはかれしをきめたい</c><2></c>,い
26.877,27.311,-1,92,<2></c><150>来々週</c><149>には彼氏を決めたい</c><2></c>,週
26.877,27.111,-1,0,<2></c><150>らいらいしゅ</c><149>うにはかれしをきめたい</c><2></c>,しゅ
27.111,27.311,-1,0,<2></c><150>らいらいしゅう</c><149>にはかれしをきめたい</c><2></c>,う
27.311,27.511,-1,92,<2></c><150>来々週に</c><149>は彼氏を決めたい</c><2></c>,に
27.311,27.511,-1,0,<2></c><150>らいらいしゅうに</c><149>はかれしをきめたい</c><2></c>,に
27.511,27.911,-1,92,<2></c><150>来々週には</c><149>彼氏を決めたい</c><2></c>,は
27.511,27.911,-1,0,<2></c><150>らいらいしゅうには</c><149>かれしをきめたい</c><2></c>,は
27.911,28.345,-1,92,<2></c><150>来々週には彼</c><149>氏を決めたい</c><2></c>,彼
27.911,28.112,-1,0,<2></c><150>らいらいしゅうにはか</c><149>れしをきめたい</c><2></c>,か
28.112,28.345,-1,0,<2></c><150>らいらいしゅうにはかれ</c><149>しをきめたい</c><2></c>,れ
28.345,28.512,-1,92,<2></c><150>来々週には彼氏</c><149>を決めたい</c><2></c>,氏
28.345,28.512,-1,0,<2></c><150>らいらいしゅうにはかれし</c><149>をきめたい</c><2></c>,し
28.512,28.712,-1,92,<2></c><150>来々週には彼氏を</c><149>決めたい</c><2></c>,を
28.512,28.712,-1,0,<2></c><150>らいらいしゅうにはかれしを</c><149>きめたい</c><2></c>,を
28.712,28.912,-1,92,<2></c><150>来々週には彼氏を決</c><149>めたい</c><2></c>,決
28.712,28.912,-1,0,<2></c><150>らいらいしゅうにはかれしをき</c><149>めたい</c><2></c>,き
28.912,29.346,-1,92,<2></c><150>来々週には彼氏を決め</c><149>たい</c><2></c>,め
28.912,29.346,-1,0,<2></c><150>らいらいしゅうにはかれしをきめ</c><149>たい</c><2></c>,め
29.313,29.713,-1,85,<2></c><1>(l・</c><149>o・v・elovelywatame)</c><2></c>,(l・
29.346,29.546,-1,92,<2></c><150>来々週には彼氏を決めた</c><149>い</c><2></c>,た
29.346,29.546,-1,0,<2></c><150>らいらいしゅうにはかれしをきめた</c><149>い</c><2></c>,た
29.546,29.713,-1,92,<2></c><150>来々週には彼氏を決めたい</c><2></c>,い
29.546,29.713,-1,0,<2></c><150>らいらいしゅうにはかれしをきめたい</c><2></c>,い
29.713,30.147,-1,85,<2></c><1>(l・o・</c><149>v・elovelywatame)</c><2></c>,o・
30.147,30.547,-1,85,<2></c><1>(l・o・v・</c><149>elovelywatame)</c><2></c>,v・
30.547,30.948,-1,85,<2></c><1>(l・o・v・e</c><149>lovelywatame)</c><2></c>,e
30.948,31.348,-1,85,<2></c><1>(l・o・v・elove</c><149>lywatame)</c><2></c>,love
31.348,31.749,-1,85,<2></c><1>(l・o・v・elovely</c><149>watame)</c><2></c>,ly
31.749,31.949,-1,85,<2></c><1>(l・o・v・elovelywa</c><149>tame)</c><2></c>,wa
31.949,32.149,-1,85,<2></c><1>(l・o・v・elovelywata</c><149>me)</c><2></c>,ta
32.149,32.383,-1,85,<2></c><1>(l・o・v・elovelywatame)</c><2></c>,me)
32.383,32.616,-1,92,<2></c><150>ま</c><144>。</c><149>そういうこっちゃで　ドタバタする～わ</c><2></c>,ま。
32.383,32.616,-1,0,<2></c><150>ま</c><143>。</c><149>そういうこっちゃでどたばたする～わ</c><2></c>,ま。
