start,end,position,line,text,token
4.254,4.488,-1,0,<1></c><3>ぱ</c><2>っとまんかいえがおさかせ</c><1></c>,ぱ
4.254,4.488,-1,-1,<1></c><3>パ</c><2>ッと満開笑顔咲かせ</c><1></c>,パ
4.488,4.722,-1,0,<1></c><3>ぱっ</c><2>とまんかいえがおさかせ</c><1></c>,っ
4.488,4.722,-1,-1,<1></c><3>パッ</c><2>と満開笑顔咲かせ</c><1></c>,ッ
4.722,4.922,-1,0,<1></c><3>ぱっと</c><2>まんかいえがおさかせ</c><1></c>,と
4.722,4.922,-1,-1,<1></c><3>パッと</c><2>満開笑顔咲かせ</c><1></c>,と
4.922,5.155,-1,0,<1></c><3>ぱっとま</c><2>んかいえがおさかせ</c><1></c>,ま
4.922,5.456,-1,-1,<1></c><3>パッと満</c><2>開笑顔咲かせ</c><1></c>,満
5.155,5.456,-1,0,<1></c><3>ぱっとまん</c><2>かいえがおさかせ</c><1></c>,ん
5.456,5.789,-1,0,<1></c><3>ぱっとまんかい</c><2>えがおさかせ</c><1></c>,かい
5.456,5.789,-1,-1,<1></c><3>パッと満開</c><2>笑顔咲かせ</c><1></c>,開
5.789,6.223,-1,0,<1></c><3>ぱっとまんかいえ</c><2>がおさかせ</c><1></c>,え
5.789,6.223,-1,-1,<1></c><3>パッと満開笑</c><2>顔咲かせ</c><1></c>,笑
6.223,6.423,-1,0,<1></c><3>ぱっとまんかいえが</c><2>おさかせ</c><1></c>,が
6.223,6.623,-1,-1,<1></c><3>パッと満開笑顔</c><2>咲かせ</c><1></c>,顔
6.423,6.623,-1,0,<1></c><3>ぱっとまんかいえがお</c><2>さかせ</c><1></c>,お
6.623,6.857,-1,0,<1></c><3>ぱっとまんかいえがおさ</c><2>かせ</c><1></c>,さ
6.623,6.857,-1,-1,<1></c><3>パッと満開笑顔咲</c><2>かせ</c><1></c>,咲
6.857,7.191,-1,0,<1></c><3>ぱっとまんかいえがおさか</c><2>せ</c><1></c>,か
6.857,7.191,-1,-1,<1></c><3>パッと満開笑顔咲か</c><2>せ</c><1></c>,か
7.191,7.725,-1,0,<1></c><3>ぱっとまんかいえがおさかせ</c><1></c>,せ
7.191,7.725,-1,-1,<1></c><3>パッと満開笑顔咲かせ</c><1></c>,せ
7.725,7.958,-1,0,<1></c><3>う</c><2>たえやおどれ</c><1></c>,う
7.725,8.158,-1,-1,<1></c><3>歌</c><2>えや踊れ</c><1></c>,歌
7.958,8.158,-1,0,<1></c><3>うた</c><2>えやおどれ</c><1></c>,た
8.158,8.359,-1,0,<1></c><3>うたえ</c><2>やおどれ</c><1></c>,え
8.158,8.359,-1,-1,<1></c><3>歌え</c><2>や踊れ</c><1></c>,え
8.359,8.592,-1,0,<1></c><3>うたえや</c><2>おどれ</c><1></c>,や
8.359,8.592,-1,-1,<1></c><3>歌えや</c><2>踊れ</c><1></c>,や
8.592,9.026,-1,0,<1></c><3>うたえやお</c><2>どれ</c><1></c>,お
8.592,9.259,-1,-1,<1></c><3>歌えや踊</c><2>れ</c><1></c>,踊
9.026,9.259,-1,0,<1></c><3>うたえやおど</c><2>れ</c><1></c>,ど
9.259,11.362,-1,0,<1></c><3>うたえやおどれ</c><1></c>,れ
9.259,11.362,-1,-1,<1></c><3>歌えや踊れ</c><1></c>,れ
10.094,10.527,-1,85,<1></c><3>(oh</c><2>yeah)</c><1></c>,(oh
10.527,10.761,-1,85,<1></c><3>(ohye</c><2>ah)</c><1></c>,ye
10.761,11.362,-1,85,<1></c><3>(ohyeah)</c><1></c>,ah)
11.362,11.595,-1,0,<1></c><3>ち</c><2>きゅうごとれっつしょーたいむ</c><1></c>,ち
11.362,11.595,-1,-1,<1></c><3>地</c><2>球ごとレッツショータイム</c><1></c>,地
11.595,11.795,-1,0,<1></c><3>ちきゅ</c><2>うごとれっつしょーたいむ</c><1></c>,きゅ
11.595,12.029,-1,-1,<1></c><3>地球</c><2>ごとレッツショータイム</c><1></c>,球
11.795,12.029,-1,0,<1></c><3>ちきゅう</c><2>ごとれっつしょーたいむ</c><1></c>,う
