start,end,line,token
8.249,8.616,-1,全
8.249,8.616,0,ぜん
8.616,9.083,0,ぜん
8.616,9.083,-1,然
9.083,9.216,-1,つ
9.083,9.216,0,つ
9.216,9.45,0,か
9.216,9.45,-1,か
9.45,9.684,-1,め
9.45,9.684,0,め
9.684,10.084,0,ない
9.684,10.084,-1,ない
10.084,10.451,-1,き
10.084,10.451,0,き
10.451,10.651,0,み
10.451,10.651,-1,み
10.651,11.052,-1,の
10.651,11.052,0,の
11.052,11.285,0,こ
11.052,11.285,-1,こ
11.285,11.519,-1,と
11.285,11.519,0,と
11.519,11.919,0,ぜん
11.519,11.919,-1,全
11.919,12.353,-1,然
11.919,12.353,0,ぜん
12.353,12.52,0,し
12.353,12.52,-1,し
12.52,12.72,-1,ら
12.52,12.72,0,ら
12.72,12.92,-1,な
12.72,12.92,0,な
12.92,13.387,-1,い
12.92,13.387,0,い
13.387,13.587,0,う
13.387,13.587,-1,う
13.587,13.988,-1,ち
13.587,13.988,0,ち
13.988,14.388,0,に
13.988,14.388,-1,に
14.388,14.789,0,yeah!
14.388,14.789,-1,yeah!
14.789,15.022,0,コ
14.789,15.022,-1,コ
15.022,15.189,0,コ
15.022,15.189,-1,コ
15.189,15.389,0,ロ
15.189,15.389,-1,ロ
15.389,15.623,-1,奪
15.389,15.623,0,う
15.623,15.823,0,ば
15.623,15.823,-1,奪
15.823,16.023,-1,わ
15.823,16.023,0,わ
16.023,16.223,0,れ
16.023,16.223,-1,れ
16.223,16.624,-1,る
16.223,16.624,0,る
16.624,17.058,0,な
16.624,17.058,-1,な
17.058,17.258,-1,ん
17.058,17.258,0,ん
17.258,17.625,0,て
17.258,17.625,-1,て
17.625,17.858,-1,こ
17.625,17.858,0,こ
17.858,18.059,0,と
17.858,18.059,-1,と
18.059,18.492,0,あ
18.059,18.492,-1,あ
18.492,18.893,-1,る
18.492,18.893,0,る
18.893,19.36,0,は
18.893,19.36,-1,は
19.36,19.694,-1,ず
19.36,19.694,0,ず
19.694,20.328,0,ない
19.694,20.328,-1,ない
20.328,20.561,-1,で
20.328,20.561,0,で
20.561,21.362,0,しょ
20.561,21.362,-1,しょ
21.362,24.632,0,junkyfeat.鏡音リン-メランコリック-wataameremix-
24.632,26.267,0,作詞・作曲:junky
26.267,27.935,0,作詞・作曲:junky編曲:じゃんパイセン
27.935,29.57,0,イラスト・アニメーション:篠月しのぶ
29.57,31.205,0,イラスト・アニメーション:篠月しのぶ動画:カラサワ
31.205,34.507,0,歌:角巻わため
35.543,35.743,0,そ
35.543,35.743,-1,そ
35.743,35.943,-1,れ
35.743,35.943,0,れ
35.943,36.544,-1,は
35.943,36.544,0,は
36.544,36.978,-1,無
36.544,36.978,0,ぶ
36.978,37.411,0,あ
