start,end,line,token
3.187,3.387,0,す
3.187,3.387,92,素
3.387,3.62,92,敵
3.387,3.62,0,て
3.62,3.787,0,き
3.62,3.787,92,敵
3.787,4.221,92,な
3.787,4.221,0,な
4.221,4.421,0,ひ
4.221,4.421,92,彼
4.421,4.621,92,　
4.421,4.621,0,と
4.621,5.022,0,で
4.621,5.022,92,出
5.022,5.222,92,会
5.022,5.222,0,あ
5.222,5.422,0,い
5.222,5.422,92,い
5.422,5.823,92,ま
5.422,5.823,0,ま
5.823,6.023,0,す
5.823,6.023,92,す
6.023,6.223,92,よ
6.023,6.223,0,よ
6.223,6.457,92,～
6.223,6.457,0,～
6.457,7.291,0,に！
6.457,7.291,92,に！
7.291,7.624,85,(ha
7.624,7.891,85,ha
7.891,8.158,85,ha
8.158,9.793,85,ha
9.793,10.027,85,bab
10.027,10.961,85,y)
12.196,12.563,85,(a
12.563,12.863,85,ha
12.863,13.197,85,a
13.197,13.497,85,a
13.497,13.831,85,a)
18.168,18.369,85,(come
18.369,18.736,85,on
18.736,18.969,85,ko
18.969,19.103,85,bo
19.103,19.536,85,-chan)
19.536,19.737,0,こ
19.536,19.737,92,<dupe_ref_end>
19.737,19.937,92,<dupe_ref_end>
19.737,19.937,0,ん
19.937,20.137,0,しゅ
19.937,20.137,92,週
20.137,20.337,92,週
20.137,20.337,0,う
20.337,20.571,92,中
20.337,20.571,0,ちゅ
20.571,20.771,0,う
20.571,20.771,92,中
20.771,20.938,92,に
20.771,20.938,0,に
20.938,21.372,92,は
20.938,21.372,0,は
21.372,21.572,0,ば
21.372,21.572,92,バ
21.572,21.772,0,い
21.572,21.772,92,イ
21.772,21.972,0,と
21.772,21.972,92,ト
21.972,22.172,92,を
21.972,22.172,0,を
22.172,22.373,92,決
22.172,22.373,0,き
22.373,22.773,92,め
22.373,22.773,0,め
22.773,22.973,0,た
22.773,22.973,92,た
22.773,23.207,85,(l・
22.973,23.207,0,い
22.973,23.207,92,い
23.207,23.607,85,o・
23.607,24.008,85,v・
24.008,24.408,85,e
24.408,24.808,85,love
24.808,25.209,85,ly
25.209,25.442,85,ko
25.442,25.642,85,bo
25.642,26.076,85,-chan)
26.076,26.276,92,<dupe_ref_end>
26.076,26.276,0,ら
26.276,26.443,92,<dupe_ref_end>
26.276,26.443,0,い
26.443,26.677,0,ら
26.443,26.677,92,々
26.677,26.877,0,い
26.677,26.877,92,々
26.877,27.111,92,週
26.877,27.111,0,しゅ
27.111,27.311,0,う
27.111,27.311,92,週
27.311,27.511,92,に
27.311,27.511,0,に
27.511,27.911,0,は
27.511,27.911,92,は
27.911,28.112,92,彼
27.911,28.112,0,か
28.112,28.345,0,れ
28.112,28.345,92,彼
28.345,28.512,92,氏
28.345,28.512,0,し
28.512,28.712,0,を
28.512,28.712,92,を
28.712,28.912,92,決
28.712,28.912,0,き
28.912,29.346,0,め
28.912,29.346,92,め
29.313,29.713,85,(l・
29.346,29.546,0,た
29.346,29.546,92,た
29.546,29.713,92,い
29.546,29.713,0,い
29.713,30.147,85,o・
30.147,30.547,85,v・
