start,end,line,token
13.831,16.4,-1,mix：よしけん
31.048,31.382,0,よ
30.881,31.048,0,だ
30.748,30.881,0,つ
30.581,30.748,0,も
30.414,30.581,0,ん
30.28,30.414,0,き
30.08,30.28,0,は
29.947,30.08,0,い
29.78,29.947,0,た
29.613,29.78,0,き
29.446,29.613,0,に
29.313,29.446,0,い
29.146,29.313,0,あ
70.621,70.954,0,よ
70.487,70.621,0,て
70.32,70.487,0,っ
70.187,70.32,0,ちゃ
70.02,70.187,0,っ
69.887,70.02,0,が
69.72,69.887,0,あ
65.582,65.849,0,よ
65.382,65.582,0,て
65.215,65.382,0,っ
65.049,65.215,0,ちゃ
64.882,65.049,0,っ
64.748,64.882,0,が
64.581,64.748,0,あ
124.274,124.441,0,にゃ
124.108,124.274,0,い
123.941,124.108,0,な
123.774,123.941,0,さ
123.607,123.774,0,な
123.44,123.607,0,は
123.307,123.44,0,ら
123.14,123.307,0,た
122.973,123.14,0,い
122.806,122.973,0,つ
122.606,122.806,0,み
122.473,122.606,0,か
122.339,122.473,0,は
122.172,122.339,0,し
122.005,122.172,0,た
121.839,122.005,0,あ
56.607,56.774,0,にゃ
56.473,56.607,0,い
56.273,56.473,0,な
56.106,56.273,0,さ
55.939,56.106,0,な
55.806,55.939,0,は
55.639,55.806,0,ら
55.472,55.639,0,た
55.305,55.472,0,い
55.139,55.305,0,つ
54.972,55.139,0,み
54.838,54.972,0,か
54.671,54.838,0,は
54.571,54.671,0,し
54.371,54.571,0,た
54.204,54.371,0,あ
40.691,40.958,0,す
40.491,40.691,0,で
40.324,40.491,0,せ
40.124,40.324,0,わ
40.024,40.124,0,あ
39.89,40.024,0,し
39.39,39.89,0,は
39.223,39.39,0,し
39.056,39.223,0,た
38.889,39.056,0,あ
88.105,88.505,0,す
87.704,88.105,0,で
87.571,87.704,0,い
87.404,87.571,0,た
87.237,87.404,0,り
87.071,87.237,0,な
86.437,87.071,0,に
86.27,86.437,0,せ
86.103,86.27,0,わ
85.969,86.103,0,あ
85.803,85.969,0,し
85.335,85.803,0,は
85.169,85.335,0,し
85.002,85.169,0,た
84.835,85.002,0,あ
124.274,124.441,-1,にゃ
124.108,124.274,-1,い
123.941,124.108,-1,な
123.774,123.941,-1,さ
123.607,123.774,-1,離
123.44,123.607,-1,離
123.307,123.44,-1,ら
123.14,123.307,-1,た
122.973,123.14,-1,い
122.806,122.973,-1,付
122.606,122.806,-1,み
122.473,122.606,-1,噛
122.339,122.473,-1,は
122.172,122.339,-1,し
122.005,122.172,-1,た
121.839,122.005,-1,あ
56.607,56.774,-1,にゃ
56.473,56.607,-1,い
56.273,56.473,-1,な
56.106,56.273,-1,さ
55.939,56.106,-1,離
55.806,55.939,-1,離
55.639,55.806,-1,ら
55.472,55.639,-1,た
55.305,55.472,-1,い
55.139,55.305,-1,付
54.972,55.139,-1,み
54.838,54.972,-1,噛
54.671,54.838,-1,は
54.571,54.671,-1,し
54.371,54.571,-1,た
54.204,54.371,-1,あ
40.691,40.958,-1,す
40.491,40.691,-1,で
40.324,40.491,-1,せ
40.124,40.324,-1,幸
40.024,40.124,-1,幸
39.89,40.024,-1,幸
39.39,39.89,-1,は
39.223,39.39,-1,し
39.056,39.223,-1,た
38.889,39.056,-1,あ
88.105,88.505,-1,す
87.704,88.105,-1,で
87.571,87.704,-1,い
87.404,87.571,-1,た
87.237,87.404,-1,り
87.071,87.237,-1,な
86.437,87.071,-1,に
86.27,86.437,-1,せ
86.103,86.27,-1,幸
85.969,86.103,-1,幸
85.803,85.969,-1,幸
85.335,85.803,-1,は
85.169,85.335,-1,し
85.002,85.169,-1,た
84.835,85.002,-1,あ
25.943,26.477,0,よ
25.776,25.943,0,し
25.642,25.776,0,ん
25.476,25.642,0,ぜ
25.309,25.476,0,ん
25.142,25.309,0,ぜ
25.009,25.142,0,も
24.842,25.009,0,い
24.675,24.842,0,る
24.508,24.675,0,わ
24.375,24.508,0,も
24.208,24.375,0,い
24.041,24.208,0,い
38.589,38.889,0,ら
38.389,38.589,0,た
38.222,38.389,0,せ
38.088,38.222,0,い
37.921,38.088,0,あ
37.755,37.921,0,し
37.588,37.755,0,も
37.287,37.588,0,ら
37.121,37.287,0,す
36.987,37.121,0,み
36.82,36.987,0,た
36.653,36.82,0,い
115.632,115.799,0,い
115.466,115.632,0,な
115.299,115.466,0,き
115.132,115.299,0,で
114.965,115.132,0,か
114.832,114.965,0,と
114.665,114.832,0,り
114.498,114.665,0,わ
114.331,114.498,0,す
114.164,114.331,0,お
105.422,105.589,0,い
105.255,105.422,0,な
105.122,105.255,0,き
104.922,105.122,0,で
104.755,104.922,0,か
104.621,104.755,0,と
104.455,104.621,0,り
104.321,104.455,0,わ
104.154,104.321,0,す
103.987,104.154,0,お
47.998,48.165,0,い
47.831,47.998,0,な
47.664,47.831,0,き
47.498,47.664,0,で
47.331,47.498,0,か
47.164,47.331,0,と
47.031,47.164,0,り
46.864,47.031,0,わ
46.73,46.864,0,す
46.563,46.73,0,お
7.124,7.291,0,い
6.957,7.124,0,な
6.824,6.957,0,き
6.657,6.824,0,で
6.49,6.657,0,か
6.323,6.49,0,と
6.156,6.323,0,り
6.023,6.156,0,わ
5.889,6.023,0,す
5.689,5.889,0,お
115.632,115.799,-1,い
115.466,115.632,-1,な
115.299,115.466,-1,き
115.132,115.299,-1,で
114.965,115.132,-1,か
114.832,114.965,-1,と
114.665,114.832,-1,り
114.498,114.665,-1,わ
114.331,114.498,-1,す
114.164,114.331,-1,お
105.422,105.589,-1,い
105.255,105.422,-1,な
105.122,105.255,-1,き
104.922,105.122,-1,で
104.755,104.922,-1,か
104.621,104.755,-1,と
104.455,104.621,-1,り
104.321,104.455,-1,わ
104.154,104.321,-1,す
103.987,104.154,-1,お
47.998,48.165,-1,い
47.831,47.998,-1,な
47.664,47.831,-1,き
47.498,47.664,-1,で
47.331,47.498,-1,か
47.164,47.331,-1,と
47.031,47.164,-1,り
46.864,47.031,-1,わ
46.73,46.864,-1,す
46.563,46.73,-1,お
7.124,7.291,-1,い
6.957,7.124,-1,な
6.824,6.957,-1,き
6.657,6.824,-1,で
