start,end,line,token
62.212,62.646,-1,ing)
61.979,62.212,-1,feel
61.478,61.979,-1,ing
61.278,61.478,-1,touch
60.811,61.278,-1,ing
60.577,60.811,-1,think
60.11,60.577,-1,ing
59.877,60.11,-1,(look
58.442,58.909,-1,ing)
58.242,58.442,-1,feel
57.708,58.242,-1,ing
57.508,57.708,-1,touch
57.041,57.508,-1,ing
56.807,57.041,-1,think
56.373,56.807,-1,ing
56.106,56.373,-1,(look
54.705,55.139,-1,ing)
54.471,54.705,-1,feel
53.971,54.471,-1,ing
53.771,53.971,-1,touch
53.303,53.771,-1,ing
53.07,53.303,-1,think
52.603,53.07,-1,ing
52.369,52.603,-1,(look
65.282,66.617,-1,love)
65.015,65.282,-1,of
64.615,65.015,-1,ing
64.348,64.615,-1,mean
63.881,64.348,-1,ing
63.614,63.881,-1,(mean
91.975,92.443,-1,love)
91.742,91.975,-1,of
91.508,91.742,-1,ing
91.275,91.508,-1,mean
90.574,91.275,-1,love
90.34,90.574,-1,of
90.107,90.34,-1,ing
89.873,90.107,-1,(mean
88.238,88.672,-1,love)
88.005,88.238,-1,of
87.771,88.005,-1,ing
87.538,87.771,-1,mean
86.837,87.538,-1,love
86.57,86.837,-1,of
86.37,86.57,-1,ing
86.136,86.37,-1,(mean
84.468,84.902,-1,love)
84.234,84.468,-1,of
84.001,84.234,-1,ing
83.767,84.001,-1,mean
83.067,83.767,-1,love
82.833,83.067,-1,of
82.599,82.833,-1,ing
82.366,82.599,-1,(mean
7.358,18.635,0,hololiveidolproject-suspect
59.41,59.877,78,it
59.176,59.41,78,know
58.909,59.176,78,i
59.41,59.877,0,it
59.176,59.41,0,know
58.909,59.176,0,i
63.113,63.614,78,stand?
62.88,63.113,78,der
62.646,62.88,78,un
63.113,63.614,0,stand?
62.88,63.113,0,der
62.646,62.88,0,un
55.639,56.106,78,know?
55.406,55.639,78,you
55.139,55.406,78,why
55.639,56.106,0,know?
55.406,55.639,0,you
55.139,55.406,0,why
66.016,66.617,78,y?”
65.816,66.016,78,read
65.649,65.816,78,you
65.516,65.649,78,“are
43.827,45.095,0,い
43.694,43.827,0,な
43.594,43.694,0,れ
43.46,43.594,0,さ
43.193,43.46,0,わ
42.993,43.193,0,ど
42.926,42.993,0,ま
42.426,42.926,0,も
42.226,42.426,0,に
42.059,42.226,0,ば
41.825,42.059,0,と
41.592,41.825,0,こ
41.358,41.592,0,い
41.125,41.358,0,ま
41.025,41.125,0,あ
25.709,26.043,0,い
25.576,25.709,0,な
25.442,25.576,0,じゃ
25.342,25.442,0,け
25.175,25.342,0,わ
24.975,25.175,0,た
24.742,24.975,0,い
24.508,24.742,0,て
24.241,24.508,0,み
24.141,24.241,0,と
23.907,24.141,0,ずっ
23.707,23.907,0,を
23.474,23.707,0,み
23.34,23.474,0,き
23.107,23.34,0,に
22.873,23.107,0,ら
22.573,22.873,0,ず
22.373,22.573,0,た
22.306,22.373,0,い
85.636,86.136,0,く
85.402,85.636,0,て
85.169,85.402,0,し
84.902,85.169,0,く
84.668,84.902,0,そ
84.435,84.668,0,か
74.391,74.858,0,と！
73.891,74.391,0,こ
73.69,73.891,0,る
73.457,73.69,0,い
73.19,73.457,0,て
72.99,73.19,0,れ
72.756,72.99,0,さ
72.523,72.756,0,か
72.289,72.523,0,ご
72.022,72.289,0,う
71.822,72.022,0,は
71.588,71.822,0,み
71.355,71.588,0,き
36.854,37.254,0,に
36.687,36.787,0,に
36.453,36.52,0,に
35.986,36.353,0,に
35.252,35.886,0,に
34.752,35.252,0,ら
34.551,34.752,0,ひ
34.318,34.551,0,の
34.084,34.318,0,て
33.851,34.084,0,う
33.617,33.851,0,も
33.384,33.617,0,は
33.15,33.384,0,み
32.916,33.15,0,き
50.2,51.435,0,よ
49.967,50.2,0,う
49.767,49.967,0,ちゃ
49.533,49.767,0,し
49.299,49.533,0,か
49.066,49.299,0,す
48.832,49.066,0,み
48.098,48.832,0,で
47.898,48.098,0,ま
47.664,47.898,0,く
47.431,47.664,0,お
47.197,47.431,0,の
46.964,47.197,0,く
46.73,46.964,0,お
46.43,46.73,0,の
46.23,46.43,0,く
46.03,46.23,0,お
45.796,46.03,0,の
45.562,45.796,0,ろ
45.329,45.562,0,こ
45.095,45.329,0,こ
32.616,32.916,0,き
32.449,32.616,0,た
32.349,32.449,0,ば
32.216,32.349,0,ま
31.982,32.216,0,ん
31.749,31.982,0,せ
31.648,31.749,0,し
31.181,31.648,0,さ
31.048,31.181,0,ぐ
30.881,31.048,0,し
30.814,30.881,0,な
30.581,30.814,0,い
30.347,30.581,0,さ
30.014,30.347,0,さ
93.143,93.377,0,は
92.91,93.143,0,ん
92.676,92.91,0,せ
92.443,92.676,0,り
92.209,92.443,0,ん
91.975,92.209,0,し
70.888,71.355,0,に
70.654,70.888,0,り
70.421,70.654,0,お
70.187,70.421,0,ど
69.953,70.187,0,い
69.686,69.953,0,も
69.453,69.686,0,お
69.019,69.453,0,ね
68.786,69.019,0,う
68.552,68.786,0,しょ
68.285,68.552,0,で
67.818,68.285,0,い
67.384,67.818,0,な
67.151,67.384,0,く
66.884,67.151,0,か
66.617,66.884,0,じ
82.566,83.067,0,で
82.366,82.566,0,い
81.865,82.366,0,な
81.398,81.865,0,さ
81.165,81.398,0,と
80.931,81.165,0,お
80.697,80.931,0,み
80.464,80.697,0,て
80.364,80.464,0,べ
80.23,80.364,0,す
79.329,80.23,0,を
79.063,79.329,0,ト
78.929,79.063,0,ン
78.595,78.929,0,ヒ
78.162,78.595,0,の
77.694,78.162,0,き
77.428,77.694,0,ひ
77.194,77.428,0,け
76.96,77.194,0,か
76.493,76.96,0,の
76.26,76.493,0,い
76.026,76.26,0,な
75.759,76.026,0,じゃ
75.559,75.759,0,ん
75.325,75.559,0,じゅ
75.092,75.325,0,ん
74.858,75.092,0,た
95.312,97.381,0,へ
95.045,95.312,0,ジ
94.778,95.045,0,ー
94.545,94.778,0,テ
94.344,94.545,0,ス
93.877,94.344,0,の
93.644,93.877,0,ぎ
93.377,93.644,0,つ
89.64,89.873,0,う
89.373,89.64,0,ど
89.139,89.373,0,こ
88.906,89.139,0,の
88.672,88.906,0,り
88.439,88.672,0,た
88.205,88.439,0,ふ
28.879,30.014,0,よ
28.712,28.879,0,ん
28.612,28.712,0,ら
28.479,28.612,0,ご
28.245,28.479,0,て
28.012,28.245,0,て
27.911,28.012,0,あ
27.444,27.911,0,を
27.211,27.444,0,え
27.044,27.211,0,が
26.844,27.044,0,ん
26.61,26.844,0,か
26.377,26.61,0,の
26.143,26.377,0,く
26.043,26.143,0,ぼ
40.524,41.025,0,わ
40.391,40.524,0,い
40.324,40.391,0,な
40.157,40.324,0,け
39.923,40.157,0,わ
39.69,39.923,0,る
39.456,39.69,0,か
39.256,39.456,0,か
39.156,39.256,0,て
