start,end,line,token
13.864,16.4,92,歌：negi☆u（湊あくあ、大空スバル、桃鈴ねね）
16.4,17.701,92,作編曲：櫻澤ヒカル(hifumiinc.)
16.4,21.472,0,よくばりキュートガール/negi☆u
17.701,18.936,92,作詞：まろん(iosys)
18.936,20.204,92,mix：masahirokawata
21.772,22.106,92,ゴー
21.772,22.106,0,ごー
22.106,22.406,92,レッツ
22.106,22.406,0,れっつ
22.406,22.673,92,ゴー！
22.406,22.673,0,ごー！
22.673,22.873,92,時
22.673,22.873,0,じ
22.873,23.04,92,間
22.873,23.04,0,か
23.04,23.207,92,間
23.04,23.207,0,ん
23.207,23.507,92,だ！
23.207,23.507,0,だ！
23.507,23.64,92,待
23.507,23.64,0,ま
23.64,23.841,92,ち
23.64,23.841,0,ち
23.841,23.974,92,合
23.841,23.974,0,あ
23.974,24.308,92,わ
23.974,24.308,0,わ
24.308,24.641,92,せ
24.308,24.641,0,せ
24.641,24.942,92,は　
24.641,24.942,0,は
24.942,25.209,92,い
24.942,25.209,0,い
25.209,25.542,92,つ
25.209,25.542,0,つ
25.542,25.709,92,も
25.542,25.709,0,も
25.709,26.043,92,の
25.709,26.043,0,の
26.043,26.343,92,カ
26.043,26.343,0,か
26.343,26.51,92,フェ
26.343,26.51,0,ふぇ
26.51,26.81,92,で
26.51,26.81,0,で
26.81,27.077,85,chu-
26.81,27.077,7,chu-
27.077,27.277,85,chu-
27.077,27.277,7,chu-
27.277,27.611,85,wa
27.277,27.611,7,wa
27.611,27.911,85,chu-
27.611,27.911,7,chu-
27.911,28.112,85,wa-
27.911,28.112,7,wa-
28.112,28.212,85,chu-
28.112,28.212,7,chu-
28.212,28.412,85,wa-
28.212,28.412,7,wa-
28.412,28.712,85,chu-
28.412,28.712,7,chu-
28.712,29.313,85,chu
28.712,29.313,7,chu
29.313,29.58,85,chu-wachu-wa-chu-wa-chu-chu
29.313,29.58,7,chu-wachu-wa-chu-wa-chu-chu
29.58,29.78,85,chu-
29.58,29.78,7,chu-
29.78,30.147,85,wa
29.78,30.147,7,wa
30.147,30.414,85,chu-
30.147,30.414,7,chu-
30.414,30.614,85,wa-
30.414,30.614,7,wa-
30.614,30.714,85,chu-
30.614,30.714,7,chu-
30.714,30.914,85,wa-
30.714,30.914,7,wa-
30.914,31.215,85,chu-
30.914,31.215,7,chu-
31.215,31.582,85,chu
31.215,31.582,7,chu
31.882,32.216,92,れ！
31.882,32.216,0,は
32.216,32.516,92,れ！
32.216,32.516,0,し
32.516,32.816,92,れ！
32.516,32.816,0,れ！
32.816,32.983,92,タ
32.816,32.983,0,た
32.983,33.317,92,タン
32.983,33.317,0,たん
33.317,33.584,92,ターン
33.317,33.584,0,たーん
