start,end,line,token
2.152,2.519,0,でい
2.152,2.519,78,でい
2.519,2.686,78,り～
2.519,2.686,0,り～
2.686,2.82,0,だい
2.686,2.82,78,だい
2.82,3.02,78,あ
2.82,3.02,0,あ
3.02,3.387,0,り～！
3.02,3.387,78,り～！
4.922,5.289,0,と
4.922,5.289,78,<dupe_ref_end>
5.289,5.456,0,ど
5.289,5.456,78,<dupe_ref_end>
5.456,5.656,78,け
5.456,5.656,0,け
5.656,5.789,0,ちゃ
5.656,5.789,78,ちゃ
5.789,6.156,78,おう
5.789,6.156,0,おう
6.156,6.523,0,せ～
6.156,6.523,78,せ～
6.523,6.69,78,しゅ
6.523,6.69,0,しゅ
6.69,6.991,0,ん
6.69,6.991,78,ん
6.991,7.358,78,実
6.991,7.358,0,じっ
7.358,7.691,0,きょう
7.358,7.691,78,況
7.691,8.058,78,中！
7.691,8.058,0,ちゅう！
8.926,9.293,0,ちょ～
8.926,9.293,78,ちょ～
9.293,9.493,78,せ
9.293,9.493,0,せ
9.493,9.793,0,ん
9.493,9.793,78,ん
9.793,10.16,78,配
9.793,10.16,0,はい
10.16,10.494,0,しん
10.16,10.494,78,信
10.494,10.828,78,中！
10.494,10.828,0,ちゅう！
11.729,12.096,78,せ～
11.729,12.096,0,せ～
12.096,12.262,78,しゅ
12.096,12.262,0,しゅ
12.262,12.596,78,ん
12.262,12.596,0,ん
12.596,12.93,0,じっ
12.596,12.93,78,実
12.93,13.297,0,きょう
12.93,13.297,78,況
13.297,13.664,78,中！
13.297,13.664,0,ちゅう！
14.531,14.865,0,ちょ～
14.531,14.865,78,ちょ～
14.865,15.065,78,せ
14.865,15.065,0,せ
15.065,15.366,0,ん
15.065,15.366,78,ん
15.366,15.733,78,配
15.366,15.733,0,はい
15.733,16.066,0,しん
15.733,16.066,78,信
16.066,16.433,78,中！
16.066,16.433,0,ちゅう！
19.77,20.304,78,ほ
19.77,20.304,0,ほ
20.304,20.471,0,ら
20.304,20.471,78,ら
20.471,21.839,78,ね、
20.471,21.839,0,ね、
21.839,22.206,0,た
21.839,22.206,78,楽
22.206,22.573,0,の
22.206,22.573,78,楽
22.573,23.107,0,し
22.573,23.107,78,し
23.107,23.273,0,い
23.107,23.273,78,い
23.273,24.641,0,を
23.273,24.641,78,を
24.641,25.009,0,はっ
24.641,25.009,78,発
25.009,25.342,78,見！
25.009,25.342,0,けん！
25.342,25.509,78,ま
25.342,25.509,0,ま
25.509,25.676,78,た
25.509,25.676,0,た
25.676,25.876,0,あ
25.676,25.876,78,新
25.876,26.043,0,た
25.876,26.043,78,新
26.043,26.21,78,新
26.043,26.21,0,ら
26.21,26.377,0,し
26.21,26.377,78,し
26.377,26.577,78,い
26.377,26.577,0,い
26.577,26.744,78,『好
26.577,26.744,0,『す
26.744,27.077,0,き』
26.744,27.077,78,き』
27.077,27.277,78,が
27.077,27.277,0,が
27.277,27.611,0,み
27.277,27.611,78,見
27.611,27.778,78,つ
27.611,27.778,0,つ
27.778,28.112,0,かっ
27.778,28.112,78,かっ
28.112,28.312,78,た
28.112,28.312,0,た
28.312,28.479,0,よ
28.312,28.479,78,よ
30.948,31.181,78,<dupe_ref_end>
30.948,31.181,0,き
31.181,31.482,0,ん
31.181,31.482,78,<dupe_ref_end>
31.482,31.648,0,じょ
31.482,31.648,78,所
31.648,33.05,0,に
31.648,33.05,78,に
33.05,33.25,0,で
33.05,33.25,78,で
33.25,33.384,0,き
33.25,33.384,78,き
33.384,33.751,78,た
33.384,33.751,0,た
33.751,34.284,0,か
33.751,34.284,78,カ
34.284,34.451,78,フェ
34.284,34.451,0,ふぇ
34.451,35.786,0,の
34.451,35.786,78,の
35.786,36.02,0,『ケ
35.786,36.02,78,『ケ
36.02,36.153,0,ー
36.02,36.153,78,ー
36.153,36.52,78,キ』
36.153,36.52,0,キ』
36.52,36.687,78,な
36.52,36.687,0,な
36.687,36.887,78,ん
36.687,36.887,0,ん
36.887,37.054,78,か
36.887,37.054,0,か
37.054,37.221,78,す
37.054,37.221,0,す
37.221,37.388,0,ご
37.221,37.388,78,ご
37.388,37.721,0,く
37.388,37.721,78,く
37.721,37.921,0,お
37.721,37.921,78,美
37.921,38.255,78,味
37.921,38.255,0,い
38.255,38.455,0,し
38.255,38.455,78,し
38.455,38.622,78,か
38.455,38.622,0,か
38.622,38.789,0,っ
38.622,38.789,78,っ
