start,end,line,token
1.018,1.285,0,か
1.018,1.285,-1,え
1.285,1.352,0,な
1.285,1.352,-1,え
1.352,1.452,0,え
1.352,1.452,-1,え
1.452,1.585,0,た
1.452,1.585,-1,た
1.585,1.685,0,い
1.585,1.685,-1,い
1.685,1.785,0,み
1.685,1.785,-1,未
1.785,2.119,0,ら
1.785,2.119,-1,来
2.119,2.319,0,い
2.119,2.319,-1,来
2.319,2.753,0,へ
2.319,2.753,-1,へ
2.753,2.953,0,こ
2.753,2.953,-1,の
2.953,3.053,0,こ
2.953,3.053,-1,の
3.053,3.187,0,ろ
3.053,3.187,-1,の
3.187,3.32,0,の
3.187,3.32,-1,の
3.32,3.42,0,じゅ
3.32,3.42,-1,準
3.42,3.52,0,ん
3.42,3.52,-1,準
3.52,3.821,0,び
3.52,3.821,-1,備
3.821,4.054,0,o
3.821,4.054,-1,o
4.054,4.455,0,k？
4.054,4.455,-1,k？
4.455,4.555,0,さ
4.455,4.555,-1,さ
4.555,4.655,0,あ、
4.555,4.655,-1,あ、
4.655,4.788,0,い
4.655,4.788,-1,一
4.788,4.922,0,っ
4.788,4.922,-1,一
4.922,5.022,0,ぽ
4.922,5.022,-1,歩
5.022,5.122,0,ふ
5.022,5.122,-1,踏
5.122,5.222,0,み
5.122,5.222,-1,み
5.222,5.556,0,だ
5.222,5.556,-1,出
5.556,5.756,0,し
5.556,5.756,-1,し
5.756,6.223,0,て
5.756,6.223,-1,て
6.223,6.523,0,いっ
6.223,6.523,-1,いっ
6.523,6.89,0,せー
6.523,6.89,-1,せー
6.89,7.458,0,の、
6.89,7.458,-1,の、
7.458,7.958,0,せ！
7.458,7.958,-1,せ！
7.958,13.197,0,夢見る羊/角巻わため
7.958,9.727,-1,作詞：角巻わため
9.727,11.428,-1,作曲：堀江晶太
11.428,13.197,91,drums:山本真央樹strings:室屋光一郎ストリングス
13.197,14.898,91,stringsscoring:宮野幸子（shangri-lainc.）allotherinstruments&amp;programming:堀江晶太
14.898,15.032,0,ま
14.898,15.032,-1,真
15.032,15.199,0,っ
15.032,15.199,-1,っ
15.199,15.265,0,し
15.199,15.265,-1,白
15.265,15.332,0,ろ
15.265,15.332,-1,白
15.332,15.566,0,な
15.332,15.566,-1,な
15.566,15.666,0,ひ
15.566,15.666,-1,羊
15.666,15.966,0,つ
15.666,15.966,-1,羊
15.966,16.2,0,じ
15.966,16.2,-1,羊
16.2,16.367,0,に
16.2,16.367,-1,に
16.367,16.433,0,い
16.367,16.433,-1,命
16.433,16.533,0,の
16.433,16.533,-1,命
16.533,16.867,0,ち
16.533,16.867,-1,命
16.867,17.067,0,が
16.867,17.067,-1,が
17.067,17.201,0,や
17.067,17.201,-1,宿
17.201,17.334,0,ど
17.201,17.334,-1,宿
17.334,17.434,0,っ
17.334,17.434,-1,っ
17.434,18.402,0,て
17.434,18.402,-1,て
18.402,18.602,0,め
18.402,18.602,-1,目
18.602,18.702,0,ざ
18.602,18.702,-1,覚
18.702,18.836,0,め
18.702,18.836,-1,め
18.836,19.069,0,た
18.836,19.069,-1,た
19.069,19.169,0,ん
19.069,19.169,-1,ん
19.169,19.47,0,だ
19.169,19.47,-1,だ
19.47,19.603,0,こ
19.47,19.603,-1,こ
19.603,19.703,0,の
19.603,19.703,-1,の
19.703,19.803,0,お
19.703,19.803,-1,大
19.803,19.903,0,お
19.803,19.903,-1,大
19.903,20.037,0,き
19.903,20.037,-1,き
20.037,20.337,0,な
20.037,20.337,-1,な
20.337,20.571,0,せ
20.337,20.571,-1,世
20.571,20.804,0,か
20.571,20.804,-1,界
20.804,20.938,0,い
20.804,20.938,-1,界
20.938,21.672,0,で
20.938,21.672,-1,で
21.672,21.772,0,な
21.672,21.772,-1,を
21.772,21.872,0,に
21.772,21.872,-1,を
21.872,22.306,0,を
21.872,22.306,-1,を
22.306,22.539,0,し
22.306,22.539,-1,し
22.539,22.639,0,よ
22.539,22.639,-1,よ
22.639,22.94,0,う
22.639,22.94,-1,う
22.94,23.407,0,か
22.94,23.407,-1,か
23.407,23.54,0,ど
23.407,23.54,-1,ど
23.54,23.607,0,こ
23.54,23.607,-1,こ
23.607,24.041,0,に
23.607,24.041,-1,に
24.041,24.274,0,い
24.041,24.274,-1,行
24.274,24.375,0,こ
24.274,24.375,-1,こ
24.375,24.708,0,う
24.375,24.708,-1,う
24.708,25.342,0,か
24.708,25.342,-1,か
25.342,25.576,0,ぼ
25.342,25.576,-1,険
25.576,25.776,0,う
25.576,25.776,-1,険
25.776,25.909,0,け
25.776,25.909,-1,険
25.909,26.01,0,ん
25.909,26.01,-1,険
26.01,26.11,0,は
26.01,26.11,-1,は
26.11,26.41,0,は
26.11,26.41,-1,始
26.41,26.643,0,じ
26.41,26.643,-1,始
26.643,26.844,0,ま
