start,end,line,token
0.718,1.151,0,らい
1.151,1.485,0,ばい
1.485,1.852,0,べい
1.852,2.152,0,びー
2.152,2.553,0,まい
2.553,2.886,0,まい
2.886,3.287,0,まい
3.287,3.821,0,らいふ
3.821,3.954,0,そ
3.954,4.121,0,れ
4.121,4.321,0,な
4.321,4.488,0,ら
4.488,4.688,0,ぼ
4.688,4.822,0,く
4.822,5.022,0,と
5.022,5.189,0,お
5.189,5.356,0,ど
5.356,5.556,0,り
5.556,5.723,0,ま
5.723,5.889,0,せ
5.889,6.056,0,ん
6.056,6.39,0,か
6.39,6.757,0,らい
6.757,7.124,0,ばい
7.124,7.458,0,べい
7.458,7.825,0,びー
7.825,8.158,0,まい
8.158,8.492,0,まい
8.492,8.892,0,まい
8.892,9.426,0,らいふ
9.426,9.593,21,だ
9.426,9.593,85,だ
9.593,9.793,85,っ
9.593,9.793,21,っ
9.793,9.96,21,て
9.793,9.96,85,て
9.96,10.127,85,そ
9.96,10.127,21,そ
10.127,10.294,21,れ
10.127,10.294,85,れ
10.294,10.494,85,は
10.294,10.494,21,は
10.494,10.661,21,た
10.494,10.661,85,退
10.661,10.828,85,退
10.661,10.828,21,い
10.828,11.028,21,く
10.828,11.028,85,屈
11.028,11.195,85,屈
11.028,11.195,21,つ
11.195,11.362,21,の
11.195,11.362,85,の
11.362,11.695,85,合
11.362,11.695,21,あ
11.695,12.029,85,合
11.695,12.029,21,い
12.029,23.307,0,queen/kanaria(coveredbynanashimumeihakosbaelz)
12.029,12.429,21,ず
12.029,12.429,85,図
17.668,20.537,91,illust:デカ・プリ夫movie:神稲たーむ
23.507,23.707,0,あ
23.707,23.874,0,い
23.874,24.041,0,で
24.041,24.241,0,と
24.241,24.375,0,び
24.375,24.541,0,こ
24.541,24.742,0,む
24.742,24.908,0,む
24.908,25.109,0,く
25.109,25.309,0,な
25.309,25.476,0,あ
25.476,25.709,0,い
25.709,25.843,0,ゆ
25.843,26.01,0,め
26.01,26.176,0,の
26.176,26.377,0,しょ
26.377,26.543,0,ー
26.543,26.71,0,は
26.71,26.877,0,な
26.877,27.077,0,い
27.077,27.244,0,は
27.244,27.411,0,て
27.411,27.611,0,の
27.611,27.945,0,らん
27.945,28.145,0,あ
28.145,29.179,0,うぇい
