start,end,line,token
1.352,11.562,0,角巻わため-mysong
11.729,11.862,0,て
11.862,12.029,0,に
12.029,12.196,0,し
12.196,12.363,0,た
12.363,12.529,0,も
12.529,12.696,0,の
12.696,12.997,0,い
12.997,13.163,0,が
13.163,13.297,0,い
13.297,13.797,0,が
13.797,13.964,0,き
13.964,14.431,0,れ
14.431,14.765,0,い
14.765,14.932,0,に
14.932,15.065,0,み
15.065,15.232,0,え
15.232,16.834,0,た
16.834,16.934,0,「ど
16.934,17.167,0,う
17.167,17.301,0,せ
17.301,17.501,0,こ
17.501,17.634,0,ん
17.634,17.801,0,な
17.801,17.935,0,も
17.935,18.102,0,ん
18.102,18.469,0,か」
18.469,18.902,0,が
18.902,19.069,0,く
19.069,19.536,0,ち
19.536,19.737,0,ぐ
19.737,20.037,0,せ
20.037,20.17,0,だ
20.17,20.337,0,っ
20.337,21.939,0,た
21.939,22.106,0,う
22.106,22.239,0,す
22.239,22.406,0,ら
22.406,22.573,0,わ
22.573,22.706,0,ら
22.706,22.873,0,い
22.873,23.04,0,ば
23.04,23.207,0,っ
23.207,23.507,0,か
23.507,24.008,0,が
24.008,24.174,0,と
24.174,24.641,0,く
24.641,24.808,0,い
24.808,25.109,0,に
25.109,25.275,0,な
25.275,25.442,0,っ
25.442,26.243,0,た
26.243,26.577,0,け
26.577,27.044,0,ど
27.044,27.211,0,い
27.211,27.378,0,ち
27.378,27.544,0,ば
27.544,27.678,0,ん
27.678,27.878,0,わ
27.878,28.012,0,ら
28.012,28.145,0,え
28.145,28.278,0,る
28.278,28.679,0,の
28.679,29.146,0,は
29.146,29.313,0,こ
29.313,29.78,0,の
29.78,29.947,0,ぷ
29.947,30.214,0,ら
30.214,30.414,0,い
30.414,30.547,0,ど
30.547,31.348,0,だ
31.348,31.515,0,い
31.515,31.648,0,っ
31.648,31.815,0,しょ
31.815,31.982,0,う
31.982,32.216,0,け
32.216,32.316,0,ん
32.316,32.449,0,め
32.449,32.616,0,い
32.616,32.783,0,な
32.783,32.916,0,ん
32.916,33.884,0,か
33.884,34.051,0,ぜ
34.051,34.184,0,ん
34.184,34.385,0,ぶ
34.385,34.518,0,む
34.518,34.852,0,だ
34.852,35.019,0,だ
35.019,35.152,0,っ
35.152,35.319,0,た
35.319,35.486,0,ん
35.486,36.453,0,だ
36.453,36.62,0,あ
36.62,36.754,0,あ
36.754,36.887,0,も
36.887,36.987,0,う
36.987,37.087,0,い
37.087,37.388,0,や
37.388,37.721,0,に
37.721,37.888,0,な
37.888,38.055,0,っ
38.055,40.257,0,た
40.958,41.091,0,「に
41.091,41.258,0,げ
41.258,41.392,0,た
41.392,41.592,0,く
41.592,41.725,0,な
41.725,41.892,0,い」
41.892,42.026,0,って
42.026,42.359,0,き
42.359,42.493,0,こ
42.493,42.693,0,え
42.693,43.16,0,た、
43.16,43.327,0,こ
43.327,43.761,0,れ
43.761,43.994,0,は
43.994,44.228,0,ぼ
44.228,44.328,0,く
44.328,44.461,0,の
44.461,44.628,0,こ
44.628,44.962,0,え？
45.396,45.696,0,いっ
45.696,46.03,0,かい
46.03,46.363,0,じゅっ
46.363,46.697,0,かい
46.697,46.864,0,ひゃっ
46.864,46.964,0,ひゃっ
46.964,47.297,0,かい
47.297,47.598,0,せん
47.598,47.965,0,かい
47.965,48.098,0,ちょ
48.098,48.232,0,う
48.232,48.399,0,せ
48.399,48.565,0,ん
48.565,48.899,0,を
48.899,49.233,0,つ
49.233,49.533,0,づ
49.533,49.733,0,け
49.733,49.9,0,る
49.9,50.501,0,よ
50.501,50.667,0,ま
50.667,50.801,0,だ
50.801,50.968,0,た
50.968,51.135,0,り
51.135,51.335,0,な
51.335,51.769,0,い
51.769,52.202,0,って
52.202,52.403,0,お
52.403,52.536,0,も
52.536,52.703,0,っ
52.703,52.903,0,て
52.903,53.337,0,る
53.337,53.504,0,や
53.504,53.637,0,ま
53.637,53.804,0,な
53.804,53.971,0,い
53.971,54.138,0,あ
54.138,54.471,0,め
54.471,54.638,0,の
54.638,54.772,0,な
54.772,55.572,0,か
55.572,55.706,0,ず
55.706,55.906,0,っ
55.906,56.24,0,と
56.24,56.373,0,か
56.373,56.54,0,ん
56.54,56.74,0,が
56.74,56.907,0,え
56.907,57.174,0,て
57.174,57.341,0,か
57.341,57.508,0,ん
57.508,57.674,0,が
57.674,57.808,0,え
57.808,58.142,0,て
58.142,58.308,0,か
58.308,58.475,0,ん
58.475,58.609,0,が
58.609,58.776,0,え
58.776,59.109,0,て
59.109,59.343,0,み
59.343,59.443,0,つ
59.443,59.743,0,け
59.743,60.077,0,だ
60.077,60.711,0,せ
60.711,60.878,0,ぼ
60.878,61.011,0,く
61.011,61.178,0,だ
61.178,61.345,0,け
61.345,61.979,0,の
61.979,62.279,0,か
62.279,62.613,0,っ
62.613,62.78,0,そ
62.78,62.946,0,う
62.946,63.113,0,ろ
63.113,63.547,0,を
63.547,63.747,0,しょ
63.747,63.914,0,う
63.914,64.081,0,め
64.081,64.214,0,い
64.214,64.381,0,し
64.381,64.548,0,た
64.548,64.615,0,い
64.615,64.681,0,ん
64.681,64.848,0,だ
64.848,65.049,0,よ
65.049,65.816,0,な、
65.816,65.949,0,そ
65.949,66.283,0,う
66.283,66.483,0,だ
66.483,66.617,0,ろ
66.617,68.986,0,う？
70.821,71.055,0,そ
71.055,71.422,0,う
71.422,71.588,0,だ
71.588,71.722,0,ろ
71.722,74.124,0,う？
76.727,76.96,0,あ
76.96,77.161,0,せ
77.161,77.294,0,り
77.294,77.461,0,あ
77.461,77.628,0,が
77.628,77.795,0,る
77.795,77.961,0,し
77.961,78.128,0,ん
78.128,78.262,0,ぱ
78.262,78.429,0,く
78.429,78.562,0,す
78.562,78.896,0,う
78.896,79.063,0,に
79.063,79.53,0,う
79.53,79.663,0,そ
79.663,79.997,0,つ
79.997,80.164,0,く
80.164,80.264,0,よ
80.264,80.364,0,う
80.364,81.965,0,に
81.965,82.099,0,じ
82.099,82.299,0,ぶ
82.299,82.433,0,ん
82.433,82.599,0,を
82.599,82.733,0,お
82.733,82.9,0,ち
82.9,83.233,0,つ
83.233,83.534,0,け
83.534,84.001,0,る
84.001,84.201,0,ひ
84.201,84.635,0,に
84.635,84.835,0,く
84.835,85.169,0,は
85.169,85.302,0,い
85.302,85.469,0,ら
85.469,85.602,0,な
85.602,86.904,0,い
86.904,87.204,0,そ
87.204,87.337,0,れ
87.337,87.504,0,を
87.504,87.671,0,こ
87.671,87.805,0,う
87.805,88.005,0,よ
88.005,88.305,0,う
88.305,88.472,0,か
88.472,88.639,0,ん
88.639,89.106,0,に
89.106,89.273,0,お
89.273,89.74,0,き
89.74,89.94,0,か
89.94,90.24,0,え
90.24,90.407,0,た
90.407,90.541,0,ら
90.541,91.175,0,さ
91.175,91.341,0,きょ
91.341,91.508,0,う
91.508,91.642,0,も
91.642,91.842,0,ま
91.842,92.309,0,た
92.309,92.476,0,い
92.476,92.643,0,ど
92.643,92.776,0,む
92.776,92.91,0,べ
92.91,93.077,0,き
93.077,93.243,0,は
93.243,93.41,0,ー
93.41,93.577,0,ど
93.577,93.744,0,る
93.744,94.244,0,が
94.244,94.378,0,ほ
94.378,94.878,0,ら
94.878,95.012,0,み
95.012,95.345,0,え
95.345,95.512,0,た
95.512,95.679,0,だ
95.679,95.813,0,ろ
95.813,96.447,0,う？
96.447,96.647,0,か
96.647,96.78,0,っ
96.78,96.947,0,と
96.947,97.114,0,う
97.114,97.414,0,の
97.414,97.581,0,す
97.581,97.748,0,き
97.748,98.048,0,ま
98.048,99.016,0,で
99.016,99.316,0,さ
99.316,99.65,0,び
99.65,99.783,0,な
99.783,99.95,0,い
99.95,100.117,0,せ
100.117,100.284,0,い
100.284,100.417,0,め
100.417,100.551,0,い
100.551,101.552,0,を
101.552,101.919,0,ひ
101.919,102.219,0,ね
102.219,102.519,0,り
102.519,102.853,0,だ
102.853,103.02,0,せ
103.02,103.153,0,る
103.153,105.389,0,か
106.023,106.19,0,で
106.19,106.356,0,な
106.356,106.49,0,い
106.49,106.657,0,の
106.657,106.99,0,な
106.99,107.124,0,ら
107.124,107.291,0,と
107.291,107.624,0,っ
107.624,107.758,0,く
107.758,108.225,0,に
108.225,108.392,0,あ
108.392,108.859,0,き
108.859,109.059,0,ら
109.059,109.359,0,め
109.359,109.56,0,て
109.56,109.693,0,る
109.693,110.027,0,よ
110.494,110.661,0,こ
110.661,110.828,0,ん
110.828,110.994,0,し
110.994,111.128,0,ん
111.128,111.462,0,の
111.462,111.628,0,し
111.628,111.762,0,ん
111.762,111.929,0,ね
111.929,112.096,0,ん
112.096,112.262,0,で
112.262,112.429,0,う
112.429,112.563,0,た
112.563,112.729,0,っ
112.729,112.863,0,た
112.863,113.03,0,っ
113.03,113.363,0,て
113.363,113.697,0,と
113.697,113.897,0,ど
113.897,113.997,0,く
113.997,114.331,0,わ
114.331,114.631,0,け
114.631,114.965,0,じゃ
114.965,115.165,0,な
115.165,115.632,0,い
115.632,115.766,0,す
115.766,115.933,0,ば
115.933,116.1,0,ら
116.1,116.233,0,し
116.233,116.767,0,い
116.767,116.867,0,く
116.867,117.367,0,ら
117.367,117.501,0,い
117.501,117.734,0,ぼ
117.734,117.835,0,く
117.835,118.035,0,ら
118.035,118.469,0,の
118.469,118.635,0,げ
118.635,118.802,0,ん
118.802,119.002,0,じ
119.002,119.103,0,つ
119.103,119.303,0,は
119.303,119.436,0,ざ
119.436,119.603,0,ん
119.603,119.77,0,こ
119.77,119.937,0,く
119.937,120.737,0,だ
120.737,120.904,0,あ
120.904,121.038,0,い
121.038,121.205,0,ま
121.205,121.338,0,い
121.338,121.672,0,を
121.672,121.872,0,け
121.872,121.972,0,ず
121.972,122.306,0,り
122.306,122.439,0,と
122.439,122.606,0,っ
122.606,122.94,0,て
122.94,123.307,0,と
123.307,123.607,0,が
123.607,123.774,0,ら
123.774,123.907,0,せ
123.907,124.208,0,て
124.208,124.541,0,ま
124.541,124.708,0,た
124.708,124.842,0,う
124.842,125.008,0,た
125.008,125.175,0,っ
125.175,125.776,0,て
125.776,125.943,0,あ
125.943,126.143,0,き
126.143,126.31,0,ら
126.31,126.443,0,め
126.443,127.077,0,る
127.077,127.711,0,り
127.711,127.845,0,ゆ
127.845,128.045,0,う
128.045,128.212,0,な
128.212,128.679,0,ら
128.679,128.812,0,か
128.812,128.979,0,こ
128.979,129.313,0,に
129.313,129.48,0,す
129.48,129.813,0,て
