start,end,line,token
0.284,0.851,0,だん
0.284,0.851,-1,だん
0.851,1.452,0,だん
0.851,1.452,-1,だん
1.452,1.552,0,ち
1.452,1.552,-1,近
1.552,1.719,0,か
1.552,1.719,-1,近
1.719,2.019,0,く
1.719,2.019,-1,く
2.019,2.286,0,な
2.019,2.286,-1,な
2.286,2.886,0,る
2.286,2.886,-1,る
2.886,3.187,0,だん
2.886,3.187,-1,だん
3.187,3.454,0,だん
3.187,3.454,-1,だん
3.454,3.554,0,ち
3.454,3.554,-1,近
3.554,3.721,0,か
3.554,3.721,-1,近
3.721,3.887,0,づ
3.721,3.887,-1,づ
3.887,4.021,0,い
3.887,4.021,-1,い
4.021,4.321,0,て
4.021,4.321,-1,て
4.321,4.588,0,く
4.321,4.588,-1,く
4.588,4.855,0,る
4.588,4.855,-1,る
4.855,5.422,0,だん
4.855,5.422,-1,だん
5.422,5.99,0,だん
5.422,5.99,-1,だん
5.99,6.123,0,ち
5.99,6.123,-1,近
6.123,6.29,0,か
6.123,6.29,-1,近
6.29,6.557,0,く
6.29,6.557,-1,く
6.557,6.857,0,な
6.557,6.857,-1,な
6.857,7.424,0,る
6.857,7.424,-1,る
7.424,7.725,0,だん
7.424,7.725,-1,だん
7.725,8.025,0,だん
7.725,8.025,-1,だん
8.025,8.158,0,お
8.025,8.158,-1,大
8.158,8.292,0,お
8.158,8.292,-1,大
8.292,8.592,0,き
8.292,8.592,-1,き
8.592,8.859,0,く
8.592,8.859,-1,く
8.859,9.159,0,な
8.859,9.159,-1,な
9.159,9.426,0,る
9.159,9.426,-1,る
9.426,9.994,0,だん
9.426,9.994,-1,だん
9.994,10.561,0,だん
9.994,10.561,-1,だん
10.561,10.694,0,ち
10.561,10.694,-1,近
10.694,10.861,0,か
10.694,10.861,-1,近
10.861,11.128,0,く
10.861,11.128,-1,く
11.128,11.428,0,な
11.128,11.428,-1,な
11.428,11.996,0,る
11.428,11.996,-1,る
11.996,12.262,0,だん
11.996,12.262,-1,だん
12.262,12.563,0,だん
12.262,12.563,-1,だん
12.563,12.696,0,は
12.563,12.696,-1,恥
12.696,12.863,0,ず
12.696,12.863,-1,ず
12.863,12.997,0,か
12.863,12.997,-1,か
12.997,13.13,0,し
12.997,13.13,-1,し
13.13,13.43,0,く
13.13,13.43,-1,く
13.43,13.731,0,な
13.43,13.731,-1,な
13.731,13.998,0,る
13.731,13.998,-1,る
13.998,14.565,0,だん
13.998,14.565,-1,だん
14.565,15.132,0,だん
14.565,15.132,-1,だん
15.132,15.265,0,ち
15.132,15.265,-1,近
15.265,15.432,0,か
15.265,15.432,-1,近
15.432,15.733,0,く
15.432,15.733,-1,く
15.733,16.033,0,な
15.733,16.033,-1,な
16.033,16.567,0,る
16.033,16.567,-1,る
16.567,16.867,0,だん
16.567,16.867,-1,だん
16.867,17.134,0,だん
16.867,17.134,-1,だん
17.134,17.267,0,う
17.134,17.267,-1,嬉
17.267,17.401,0,れ
17.267,17.401,-1,嬉
17.401,17.701,0,し
17.401,17.701,-1,し
17.701,18.002,0,く
17.701,18.002,-1,く
18.002,18.302,0,な
18.002,18.302,-1,な
18.302,20.27,0,る
18.302,20.27,-1,る
18.569,19.703,92,originalartist:40mp
18.569,23.14,0,だんだん近くなる/40mp(coveredby七詩ムメイ)
19.703,20.838,92,vocals:七詩ムメイ
20.838,22.006,92,mix:k\'s
22.006,23.14,92,movie:kanauru
27.711,28.278,0,だん
27.711,28.278,-1,だん
28.278,28.846,0,だん
28.278,28.846,-1,だん
28.846,29.013,0,ふ
28.846,29.013,-1,太
29.013,29.146,0,と
29.013,29.146,-1,太
29.146,29.446,0,く
29.146,29.446,-1,く
29.446,29.747,0,な
29.446,29.747,-1,な
29.747,30.28,0,る
29.747,30.28,-1,る
30.28,30.547,0,だん
30.28,30.547,-1,だん
30.547,30.848,0,だん
30.547,30.848,-1,だん
30.848,30.981,0,た
30.848,30.981,-1,逞
30.981,31.148,0,く
30.981,31.148,-1,逞
31.148,31.315,0,ま
31.148,31.315,-1,逞
31.315,31.482,0,し
31.315,31.482,-1,し
31.482,31.715,0,く
31.482,31.715,-1,く
31.715,32.016,0,な
31.715,32.016,-1,な
32.016,32.282,0,る
32.016,32.282,-1,る
32.282,32.85,0,だん
32.282,32.85,-1,だん
32.85,33.417,0,だん
32.85,33.417,-1,だん
33.417,33.584,0,ほ
33.417,33.584,-1,細
33.584,33.717,0,そ
33.584,33.717,-1,細
33.717,33.984,0,く
33.717,33.984,-1,く
33.984,34.284,0,な
33.984,34.284,-1,な
34.284,34.885,0,る
34.284,34.885,-1,る
34.885,35.152,0,だん
34.885,35.152,-1,だん
35.152,35.419,0,だん
35.152,35.419,-1,だん
35.419,35.552,0,か
35.419,35.552,-1,可
35.552,35.719,0,わ
35.552,35.719,-1,愛
35.719,36.02,0,い
35.719,36.02,-1,愛
36.02,36.286,0,く
36.02,36.286,-1,く
36.286,36.62,0,な
36.286,36.62,-1,な
36.62,36.854,0,る
36.62,36.854,-1,る
36.854,37.421,0,だん
36.854,37.421,-1,だん
37.421,37.988,0,だん
37.421,37.988,-1,だん
37.988,38.122,0,す
37.988,38.122,-1,過
38.122,38.288,0,ぎ
38.122,38.288,-1,ぎ
38.288,38.555,0,て
38.288,38.555,-1,て
38.555,38.856,0,い
38.555,38.856,-1,い
38.856,39.456,0,く
38.856,39.456,-1,く
39.456,39.59,0,ひ
39.456,39.59,-1,か
39.59,39.723,0,だ
39.59,39.723,-1,か
39.723,39.99,0,り
39.723,39.99,-1,か
39.99,40.19,0,か
39.99,40.19,-1,か
40.19,40.29,0,ら
40.19,40.29,-1,ら
40.29,40.591,0,み
40.29,40.591,-1,右
40.591,40.858,0,ぎ
40.591,40.858,-1,右
40.858,41.158,0,へ
40.858,41.158,-1,へ
41.158,41.425,0,と
41.158,41.425,-1,と
41.425,41.992,0,だん
41.425,41.992,-1,だん
41.992,42.559,0,だん
41.992,42.559,-1,だん
42.559,42.693,0,す
42.559,42.693,-1,過
42.693,42.86,0,ぎ
42.693,42.86,-1,ぎ
42.86,43.127,0,て
42.86,43.127,-1,て
43.127,43.427,0,い
43.127,43.427,-1,い
43.427,43.994,0,く
43.427,43.994,-1,く
43.994,44.094,0,み
43.994,44.094,-1,か
44.094,44.261,0,ぎ
44.094,44.261,-1,か
44.261,44.561,0,か
44.261,44.561,-1,か
44.561,44.762,0,ら
44.561,44.762,-1,ら
44.762,44.862,0,ひ
44.762,44.862,-1,左
44.862,45.129,0,だ
44.862,45.129,-1,左
45.129,45.429,0,り
45.129,45.429,-1,左
45.429,45.729,0,へ
45.429,45.729,-1,へ
45.729,49.433,0,と
45.729,49.433,-1,と
49.433,50.0,0,せー
50.0,50.2,0,の！
50.567,51.135,0,だん
50.567,51.135,-1,だん
51.135,51.702,0,だん
51.135,51.702,-1,だん
51.702,51.835,0,ち
