start,end,line,token
8.859,17.201,0,君色ハナミズキ/角巻わため
8.859,10.961,-1,作詞：角巻わため
10.961,13.063,-1,作曲：柴山太朗
13.063,15.132,-1,編曲：山﨑佳祐
15.132,17.201,-1,歌：角巻わため
17.468,17.735,0,は
17.468,17.735,-1,の
17.735,18.002,0,る
17.735,18.002,-1,の
18.002,18.268,0,の
18.002,18.268,-1,の
18.268,18.535,0,か
18.268,18.535,-1,風
18.535,18.769,0,ぜ
18.535,18.769,-1,風
18.769,19.069,0,に
18.769,19.069,-1,に
19.069,19.269,0,ふ
19.069,19.269,-1,吹
19.269,19.57,0,か
19.269,19.57,-1,か
19.57,20.07,0,れ
19.57,20.07,-1,れ
20.07,20.637,0,て
20.07,20.637,-1,て
20.637,20.871,0,わ
20.637,20.871,-1,毛
20.871,21.138,0,た
20.871,21.138,-1,毛
21.138,21.638,0,げ
21.138,21.638,-1,毛
21.638,21.905,0,ふ
21.638,21.905,-1,ふ
21.905,22.172,0,わ
21.905,22.172,-1,わ
22.172,22.74,0,り
22.172,22.74,-1,り
22.74,23.24,0,よ
22.74,23.24,-1,横
23.24,23.774,0,こ
23.24,23.774,-1,横
23.774,24.274,0,ぎ
23.774,24.274,-1,切
24.274,24.775,0,っ
24.274,24.775,-1,っ
24.775,25.042,0,て
24.775,25.042,-1,て
25.042,25.809,0,く
25.042,25.809,-1,く
25.809,26.043,0,ど
25.809,26.043,-1,ど
26.043,26.31,0,こ
26.043,26.31,-1,こ
26.31,26.577,0,ま
26.31,26.577,-1,ま
26.577,27.077,0,で
26.577,27.077,-1,で
27.077,27.378,0,い
27.077,27.378,-1,行
27.378,27.644,0,く
27.378,27.644,-1,く
27.644,27.911,0,の
27.644,27.911,-1,の
27.911,28.412,0,か
27.911,28.412,-1,か
28.412,28.979,0,な
28.412,28.979,-1,な
28.979,29.213,0,ぼ
28.979,29.213,-1,も
29.213,29.48,0,く
29.213,29.48,-1,も
29.48,30.014,0,も
29.48,30.014,-1,も
30.014,30.247,0,た
30.014,30.247,-1,た
30.247,30.514,0,ど
30.247,30.514,-1,ど
30.514,31.048,0,り
30.514,31.048,-1,り
31.048,31.548,0,つ
31.048,31.548,-1,着
31.548,32.082,0,け
31.548,32.082,-1,け
32.082,32.349,0,る
32.082,32.349,-1,る
32.349,32.616,0,か
32.349,32.616,-1,か
32.616,34.184,0,な
32.616,34.184,-1,な
34.184,34.718,0,ふっ
34.184,34.718,-1,ふっ
34.718,34.952,0,と
34.718,34.952,-1,と
34.952,35.219,0,あ
34.952,35.219,-1,歩
35.219,35.486,0,ゆ
35.219,35.486,-1,歩
35.486,35.719,0,み
35.486,35.719,-1,み
35.719,35.986,0,を
35.719,35.986,-1,を
35.986,36.253,0,と
35.986,36.253,-1,止
36.253,36.787,0,め
36.253,36.787,-1,め
36.787,37.321,0,て
36.787,37.321,-1,て
37.321,37.554,0,ふ
37.321,37.554,-1,振
37.554,37.855,0,り
37.554,37.855,-1,り
37.855,38.355,0,か
37.855,38.355,-1,返
38.355,38.589,0,え
38.355,38.856,-1,っ
38.589,38.856,0,っ
38.856,39.39,0,て
38.856,39.39,-1,て
39.39,39.957,0,み
39.39,39.957,-1,見
39.957,40.424,0,る
39.957,40.424,-1,る
40.424,40.958,0,じ
40.424,40.958,-1,自
40.958,41.458,0,ぶ
40.958,41.458,-1,分
41.458,41.725,0,ん
41.458,41.725,-1,分
41.725,42.526,0,は
41.725,42.526,-1,は
42.526,42.76,0,ど
42.526,42.76,-1,ど
42.76,43.027,0,ん
42.76,43.027,-1,ん
43.027,43.293,0,な
43.027,43.293,-1,な
43.293,43.56,0,ふ
43.293,43.56,-1,風
43.56,43.827,0,う
43.56,43.827,-1,風
43.827,44.061,0,に
43.827,44.061,-1,に
44.061,44.294,0,う
44.061,44.294,-1,映
44.294,44.561,0,つ
44.294,44.561,-1,映
44.561,44.862,0,っ
44.561,44.862,-1,っ
44.862,45.129,0,て
44.862,45.129,-1,て
45.129,45.629,0,る？
45.129,45.629,-1,る？
45.629,45.896,0,じゅ
45.629,45.896,-1,白
45.896,46.163,0,ん
45.896,46.163,-1,白
46.163,46.697,0,ぱ
46.163,46.697,-1,白
46.697,47.197,0,く
46.697,47.197,-1,白
47.197,47.731,0,の
47.197,47.731,-1,の
47.731,48.298,0,は
47.731,48.298,-1,ハ
48.298,48.766,0,な
48.298,48.766,-1,ナ
48.766,49.033,0,み
48.766,49.033,-1,ミ
49.033,49.299,0,ず
49.033,49.299,-1,ズ
49.299,49.8,0,き
49.299,49.8,-1,キ
49.8,50.067,0,ゆ
49.8,50.067,-1,揺
50.067,50.567,0,れ
50.067,50.567,-1,れ
50.567,52.936,0,る
50.567,52.936,-1,る
53.737,54.271,0,ちょっ
53.737,54.271,-1,ちょっ
54.271,54.772,0,と、
54.271,54.772,-1,と、
54.772,55.305,0,き
54.772,55.305,-1,君
55.305,55.806,0,み
55.305,55.806,-1,君
55.806,56.34,0,に
55.806,56.34,-1,に
56.34,56.607,0,あ
56.34,56.607,-1,会
56.607,56.874,0,い
56.607,56.874,-1,い
56.874,57.141,0,た
56.874,57.141,-1,た
57.141,57.908,0,い
57.141,57.908,-1,い
57.908,58.409,0,いっ
57.908,58.409,-1,１
58.409,58.942,0,ぷん
58.409,58.942,-1,分
58.942,59.309,0,い
58.942,59.309,-1,１
59.309,59.443,0,ち
59.309,59.443,-1,１
59.443,59.977,0,びょう、
59.443,59.977,-1,秒、
59.977,60.244,0,わ
59.977,60.244,-1,分
60.244,60.511,0,け
60.244,60.511,-1,け
60.511,60.778,0,あ
60.511,60.778,-1,合
60.778,61.045,0,い
60.778,61.045,-1,い
61.045,61.311,0,た
61.045,61.311,-1,た
61.311,62.079,0,い
61.311,62.079,-1,い
62.079,62.579,0,や
62.079,62.579,-1,し
62.579,63.08,0,さ
62.579,63.08,-1,し
63.08,63.347,0,し
63.08,63.347,-1,し
63.347,63.881,0,い
63.347,63.881,-1,い
63.881,64.415,0,あ
63.881,64.415,-1,あ
64.415,64.948,0,の
64.415,64.948,-1,の
64.948,65.416,0,こ
64.948,65.416,-1,声
65.416,65.716,0,え
65.416,65.716,-1,声
65.716,65.983,0,い
65.716,66.75,-1,今
65.983,66.75,0,ま
66.75,67.017,0,な
66.75,67.017,-1,な
67.017,67.284,0,ん
67.017,67.284,-1,ん
67.284,67.818,0,か
67.284,67.818,-1,か
67.818,68.052,0,き
67.818,68.052,-1,聞
68.052,68.585,0,き
68.052,68.585,-1,き
68.585,69.086,0,た
68.585,69.086,-1,た
69.086,70.12,0,く
69.086,70.12,-1,く
70.12,70.387,0,な
70.12,70.387,-1,な
70.387,70.921,0,っ
70.387,70.921,-1,っ
70.921,71.455,0,た
70.921,71.455,-1,た
