start,end,line,token
12.363,12.529,0,い
12.363,12.529,-1,い
12.529,12.696,0,つ
12.529,12.696,-1,つ
12.696,12.863,0,の
12.696,12.863,-1,の
12.863,13.03,0,ま
12.863,13.03,-1,間
13.03,13.197,0,に
13.03,13.197,-1,に
13.197,13.364,0,か
13.197,13.364,-1,か
13.364,13.53,0,み
13.364,13.53,-1,見
13.53,13.697,0,つ
13.53,13.697,-1,つ
13.697,13.864,0,け
13.697,13.864,-1,け
13.864,14.031,0,て
13.864,14.031,-1,て
14.031,14.498,0,た
14.031,14.498,-1,た
14.498,14.698,0,と
14.498,14.698,-1,遠
14.698,14.965,0,お
14.698,14.965,-1,遠
14.965,15.165,0,い
14.965,15.165,-1,い
15.165,15.332,0,ゆ
15.165,17.968,-1,夢
15.332,17.968,0,め
17.968,18.102,0,ひ
17.968,18.102,-1,人
18.102,18.268,0,と
18.102,18.268,-1,人
18.268,18.435,0,り
18.268,18.435,-1,人
18.435,18.635,0,じゃ
18.435,18.635,-1,じゃ
18.635,18.802,0,み
18.635,18.802,-1,見
18.802,18.969,0,え
18.802,18.969,-1,え
18.969,19.269,0,な
18.969,19.269,-1,な
19.269,19.603,0,かっ
19.269,19.603,-1,かっ
19.603,19.937,0,た
19.603,19.937,-1,た
19.937,20.27,0,け
19.937,20.27,-1,景
20.27,20.437,0,し
20.27,22.406,-1,色
20.437,22.406,0,き
22.406,22.74,0,な
22.406,22.74,-1,打
22.74,23.073,0,み
22.74,23.073,-1,打
23.073,23.273,0,う
23.073,23.273,-1,打
23.273,23.574,0,つ
23.273,23.574,-1,つ
23.574,23.741,0,か
23.574,23.741,-1,風
23.741,23.907,0,ぜ
23.741,23.907,-1,風
23.907,24.241,0,の
23.907,24.241,-1,の
24.241,24.408,0,ね
24.241,24.408,-1,音
24.408,25.042,0,と
24.408,25.042,-1,と
25.042,25.376,0,か
25.042,25.376,-1,加
25.376,25.542,0,そ
25.376,25.542,-1,速
25.542,25.709,0,く
25.542,25.709,-1,速
25.709,25.876,0,し
25.709,25.876,-1,し
25.876,26.043,0,て
25.876,26.043,-1,て
26.043,26.21,0,い
26.043,26.21,-1,い
26.21,26.377,0,く
26.21,26.377,-1,く
26.377,26.543,0,お
26.377,26.543,-1,想
26.543,26.71,0,も
26.543,26.71,-1,想
26.71,26.844,0,い
26.71,26.844,-1,い
26.844,28.679,0,に
26.844,28.679,-1,に
28.679,29.013,0,と
28.679,29.013,-1,戸
29.013,29.346,0,ま
29.013,29.346,-1,惑
29.346,29.68,0,ど
29.346,29.68,-1,惑
29.68,30.014,0,い
29.68,30.014,-1,い
30.014,30.314,0,を
30.014,30.314,-1,を
30.314,30.514,0,お
30.314,30.514,-1,覚
30.514,30.814,0,ぼ
30.514,30.814,-1,覚
30.814,31.015,0,え
30.814,31.015,-1,え
31.015,32.95,0,た
31.015,32.95,-1,た
32.95,33.117,0,ず
32.95,33.117,-1,ず
33.117,33.317,0,っ
33.117,33.317,-1,っ
33.317,33.951,0,と
33.317,33.951,-1,と
33.951,34.251,0,お
33.951,34.251,-1,追
34.251,34.418,0,い
34.251,34.418,-1,い
34.418,34.752,0,か
34.418,34.752,-1,か
34.752,34.952,0,け
34.752,34.952,-1,け
34.952,35.586,0,た
34.952,35.586,-1,た
35.586,35.919,0,り
35.586,35.919,-1,理
35.919,36.286,0,そ
35.919,36.286,-1,想
36.286,36.453,0,う
36.286,36.453,-1,想
36.453,36.754,0,の
36.453,36.754,-1,の
36.754,37.087,0,す
36.754,37.087,-1,姿
37.087,37.421,0,が
37.087,37.421,-1,姿
37.421,37.588,0,た
37.421,37.588,-1,姿
37.588,38.255,0,は
37.588,38.255,-1,は
38.255,38.589,0,ま
38.255,38.589,-1,ま
38.589,39.223,0,だ
38.589,39.223,-1,だ
39.223,39.556,0,と
39.223,39.556,-1,届
39.556,39.89,0,ど
39.556,39.89,-1,届
39.89,40.224,0,か
39.89,40.224,-1,か
40.224,40.557,0,な
40.224,40.557,-1,な
40.557,40.891,0,く
40.557,40.891,-1,く
40.891,41.225,0,て
40.891,41.225,-1,て
41.225,41.592,0,と
41.225,41.592,-1,遠
