start,end,line,token
105.246,106.047,-1,て
105.046,105.246,-1,し
104.845,105.046,-1,縮
104.678,104.845,-1,縮
104.445,104.678,-1,圧
104.245,104.445,-1,束
103.677,104.245,-1,束
103.444,103.677,-1,約
102.843,103.444,-1,約
102.043,102.843,-1,ら
101.842,102.043,-1,な
101.642,101.842,-1,く
101.442,101.642,-1,続
101.275,101.442,-1,続
101.042,101.275,-1,後
100.841,101.042,-1,年
100.441,100.841,-1,年
100.241,100.441,-1,<dupe_ref_end>
99.673,100.241,-1,<dupe_ref_end>
163.037,163.669,0,ahh
163.037,163.669,-1,ahh
69.844,70.244,0,dy?
69.543,69.844,0,rea
69.443,69.543,0,you
69.243,69.443,0,are
69.844,70.244,-1,dy?
69.543,69.844,-1,rea
69.443,69.543,-1,you
69.243,69.443,-1,are
137.044,137.445,0,god!
136.744,137.044,0,my
136.444,136.744,0,oh
137.044,137.445,-1,god!
136.744,137.044,-1,my
136.444,136.744,-1,oh
57.665,58.232,0,い
57.465,57.665,0,な
57.264,57.465,0,し
57.031,57.264,0,う
56.831,57.031,0,ちょ
56.664,56.831,0,しゅ
56.464,56.664,0,と
56.263,56.464,0,い
56.163,56.263,0,い
55.663,56.163,0,な
55.463,55.663,0,え
54.862,55.463,0,み
54.061,54.862,0,ら
53.861,54.061,0,か
53.661,53.861,0,び
53.461,53.661,0,ゆ
53.26,53.461,0,こ
53.06,53.26,0,に
52.46,53.06,0,げん
52.259,52.46,0,か
51.659,52.259,0,いい
57.665,58.232,-1,い
57.465,57.665,-1,な
57.264,57.465,-1,し
57.031,57.264,-1,張
56.831,57.031,-1,張
56.664,56.831,-1,主
56.464,56.664,-1,糸
56.263,56.464,-1,糸
56.163,56.263,-1,い
55.663,56.163,-1,な
55.463,55.663,-1,え
54.862,55.463,-1,見
54.061,54.862,-1,ら
53.861,54.061,-1,か
53.661,53.861,-1,指
53.461,53.661,-1,指
53.26,53.461,-1,小
53.06,53.26,-1,に
52.46,53.06,-1,減
52.259,52.46,-1,加
51.659,52.259,-1,いい
214.855,215.456,0,だ
214.655,214.855,0,ん
214.455,214.655,0,く
214.355,214.455,0,い
214.255,214.355,0,に
213.787,214.255,0,し
213.654,213.787,0,が
213.554,213.654,0,さ
213.454,213.554,0,を
213.387,213.454,0,な
213.254,213.387,0,は
213.053,213.254,0,な
212.853,213.053,0,い
212.653,212.853,0,れ
212.353,212.653,0,き
212.253,212.353,0,ん
212.052,212.253,0,ば
211.852,212.052,0,ち
211.652,211.852,0,い
150.825,151.459,0,だ
150.658,150.825,0,ん
150.458,150.658,0,く
150.357,150.458,0,い
150.257,150.357,0,に
149.79,150.257,0,し
149.657,149.79,0,が
149.557,149.657,0,さ
149.457,149.557,0,を
149.39,149.457,0,な
149.256,149.39,0,は
149.056,149.256,0,な
148.856,149.056,0,い
148.656,148.856,0,れ
148.355,148.656,0,き
148.255,148.355,0,ん
148.055,148.255,0,ば
147.855,148.055,0,ち
147.655,147.855,0,い
229.937,230.271,-1,me.
229.837,229.937,-1,ss
229.637,229.837,-1,ki
229.436,229.637,-1,ke
229.236,229.436,-1,ta
229.036,229.236,-1,に
228.836,229.036,-1,君
