start,end,line,token
2.086,2.553,0,わ
2.553,2.987,0,す
2.987,3.387,0,れ
3.387,4.088,0,ま
4.088,4.288,0,しょう
4.288,4.922,0,&nbsp;&nbsp;ぜん
4.922,5.122,0,わすれましょう&nbsp;&nbsp;ぜんぶかみかくし&nbsp;&nbsp;けしてしまうの
5.122,5.356,0,ぶ&nbsp;&nbsp;か
5.356,5.589,0,み
5.589,5.756,0,か
5.756,6.023,0,く
6.023,6.457,0,わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくしけしてしまうの
6.457,6.657,0,し&nbsp;&nbsp;け
6.657,6.89,0,し
6.89,7.324,0,て
7.324,7.758,0,し
7.758,8.192,0,ま
8.192,8.625,0,う
8.625,9.46,0,の
9.46,9.727,0,あ
9.727,9.96,0,や
9.96,10.127,0,ま
10.127,10.361,0,ち
10.361,11.195,0,あやまちをとりつくろうように
11.195,11.662,0,あやまちを&nbsp;&nbsp;と
11.662,12.096,0,り
12.096,12.529,0,つ
12.529,12.963,0,く
12.963,13.197,0,ろ
13.197,13.43,0,う
13.43,13.597,0,よ
13.597,13.831,0,う
13.831,15.58,0,に
15.58,17.13,0,erase
19.06,22.37,0,唄／kotone(天神子兎音)
22.37,25.94,0,作詞・作曲／出口遼
26.41,29.24,0,編曲／睦月周平
29.24,32.41,0,絵／てび丸&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;映像／ねびる
32.516,32.716,0,も
32.716,32.95,0,う
32.95,33.183,0,いや
33.183,33.283,0,に
33.283,33.617,0,なっ
33.617,33.817,0,ちゃ
33.817,34.051,0,う
34.051,34.284,0,よ
34.284,34.451,0,もういやになっちゃうよねハウアーユー
34.451,34.918,0,ね&nbsp;&nbsp;ハウ
34.918,35.352,0,アー
35.352,35.986,0,ユー
35.986,36.22,0,す
36.22,36.587,0,こ
36.587,36.754,0,し
36.754,36.887,0,か
36.887,37.087,0,ぜ
37.087,37.187,0,き
37.187,37.287,0,み
37.287,37.421,0,で
37.421,37.521,0,すこしかぜきみですきょうみないくせにとう
37.521,37.755,0,す&nbsp;&nbsp;きょう
37.755,37.955,0,み
37.955,38.222,0,な
38.222,38.355,0,い
38.355,38.622,0,く
38.622,38.856,0,せ
38.856,39.256,0,に
