start,end,line,token
5.422,5.656,92,っ
5.422,5.656,0,わ
5.656,5.823,92,っ
5.656,5.823,0,ら
5.823,5.956,92,っ
5.823,5.956,0,っ
5.956,6.123,92,て
5.956,6.123,0,て
6.123,6.256,92,る
6.123,6.256,0,る
6.256,6.423,92,け
6.256,6.423,0,け
6.423,6.724,92,ど
6.423,6.724,0,ど
6.724,6.857,92,ど
6.724,6.857,0,ど
6.857,7.024,92,っ
6.857,7.024,0,っ
7.024,7.191,92,か
7.024,7.191,0,か
7.191,7.324,92,泣
7.191,7.324,0,な
7.324,7.491,92,い
7.324,7.491,0,い
7.491,7.658,92,て
7.491,7.658,0,て
7.658,7.791,92,ん
7.658,7.791,0,ん
7.791,8.258,92,だ
7.791,8.258,0,だ
8.258,8.392,92,み
8.258,8.392,0,い
8.392,8.525,92,み
8.392,8.525,0,た
8.525,8.692,92,み
8.525,8.692,0,み
8.692,9.026,92,味
8.692,8.826,0,あ
8.826,9.026,0,じ
9.026,9.193,92,ご
9.026,9.193,0,ご
9.193,9.36,92,褒
9.193,9.36,0,ほ
9.36,9.493,92,褒
9.36,9.493,0,う
9.493,9.593,92,美
9.493,9.593,0,び
9.593,9.793,92,の
9.593,9.793,0,の
9.793,9.927,92,非
9.793,9.927,0,ひ
9.927,10.394,92,難
9.927,10.094,0,な
10.094,10.394,0,ん
10.394,10.561,92,っ
10.394,10.561,0,お
10.561,10.694,92,っ
10.561,10.694,0,も
10.694,10.828,92,っ
10.694,10.828,0,っ
10.828,10.995,92,て
10.828,10.995,0,て
10.995,11.161,92,る
10.995,11.161,0,る
11.161,11.328,92,け
11.161,11.328,0,け
11.328,11.595,92,ど
11.328,11.595,0,ど
11.595,11.762,92,ず
11.595,11.762,0,ず
11.762,11.895,92,っ
11.762,11.895,0,っ
11.895,12.062,92,と
11.895,12.062,0,と
12.062,12.196,92,溜
12.062,12.196,0,た
12.196,12.363,92,め
12.196,12.363,0,め
12.363,12.529,92,て
12.363,12.529,0,て
12.529,12.663,92,ん
12.529,12.663,0,ん
12.663,13.163,92,だ
12.663,13.163,0,だ
13.163,13.297,92,の
13.163,13.297,0,み
13.297,13.464,92,の
13.297,13.464,0,つ
13.464,13.597,92,の
13.464,13.597,0,の
13.597,13.931,92,味
13.597,13.764,0,あ
13.764,13.931,0,じ
13.931,14.098,92,い
13.931,14.098,0,の
14.098,14.231,92,い
14.098,14.231,0,ろ
14.231,14.398,92,い
14.231,14.398,0,い
14.398,14.531,92,の
14.398,14.531,0,の
14.531,14.698,92,愛
14.531,14.698,0,あ
14.698,14.832,92,愛
14.698,14.832,0,い
14.832,15.232,92,玩
14.832,14.999,0,が
14.999,15.232,0,ん
15.232,15.366,92,す
15.232,15.366,0,す
15.366,15.432,92,り
15.366,15.432,0,り
15.432,15.566,92,減
15.432,15.566,0,へ
15.566,15.666,92,っ
15.566,15.666,0,っ
15.666,15.899,92,て
15.666,15.899,0,て
15.899,16.066,92,濁
15.899,16.066,0,に
16.066,16.2,92,濁
16.066,16.2,0,ご
16.2,16.3,92,っ
16.2,16.3,0,っ
16.3,16.5,92,て
16.3,16.5,0,て
16.5,16.667,92,あ
16.5,16.667,0,あ
16.667,16.834,92,い
16.667,16.834,0,い
16.834,16.967,92,ら
16.834,16.967,0,ら
16.967,17.134,92,ぶ
16.967,17.134,0,ぶ
17.134,17.267,92,じ
17.134,17.267,0,じ
17.267,17.401,92,ぶ
17.267,17.401,0,ぶ
17.401,17.735,92,ん
17.401,17.735,0,ん
17.735,17.801,92,い
17.735,17.801,0,い
17.801,17.868,92,つ
17.801,17.868,0,つ
17.868,18.002,92,だ
17.868,18.002,0,だ
18.002,18.102,92,っ
18.002,18.102,0,っ
18.102,18.335,92,て
18.102,18.335,0,て
18.335,18.402,92,そ
18.335,18.402,0,そ
18.402,18.502,92,う
18.402,18.502,0,う
18.502,18.635,92,や
18.502,18.635,0,や
18.635,18.736,92,っ
18.635,18.736,0,っ
18.736,18.969,92,て
18.736,18.969,0,て
18.969,19.103,92,籠
18.969,19.103,0,こ
19.103,19.269,92,も
19.103,19.269,0,も
19.269,19.403,92,っ
19.269,19.403,0,っ
19.403,19.57,92,て
19.403,19.57,0,て
19.57,19.703,92,不
19.57,19.703,0,ふ
19.703,19.87,92,感
19.703,19.87,0,か
19.87,20.037,92,感
19.87,20.037,0,ん
20.037,20.504,92,傷
20.037,20.17,0,しょ
20.17,20.504,0,う
20.504,20.571,92,起
20.504,20.571,0,お
20.571,20.671,92,き
20.571,20.671,0,き
20.671,20.804,92,な
20.671,20.804,0,な
20.804,20.971,92,って
20.804,20.971,0,って
20.971,21.105,92,キ
20.971,21.105,0,き
21.105,21.271,92,ス
21.105,21.271,0,す
21.271,21.405,92,を
21.271,21.405,0,を
21.405,21.572,92,し
21.405,21.572,0,し
21.572,21.739,92,て
21.572,21.739,0,て
21.739,21.872,92,み
21.739,21.872,0,み
21.872,22.039,92,る
21.872,22.039,0,る
22.039,22.172,92,け
22.039,22.172,0,け
22.172,22.639,92,ど
22.172,22.639,0,ど
22.639,22.806,92,い
22.639,22.806,0,か
22.806,22.906,92,い
22.806,22.906,0,わ
22.906,23.007,92,い
22.906,23.007,0,い
23.007,23.24,92,た
23.007,23.24,0,た
23.24,23.407,92,か
23.24,23.407,0,か
23.407,23.574,92,さ
23.407,23.574,0,さ
23.574,23.64,92,ぶ
23.574,23.64,0,ぶ
23.64,23.874,92,た
23.64,23.874,0,た
23.874,24.041,92,っ
23.874,24.041,0,い
24.041,24.174,92,っ
24.041,24.174,0,た
24.174,24.341,92,っ
24.174,24.341,0,っ
24.341,24.508,92,て
24.341,24.508,0,て
24.508,24.641,92,な
24.508,24.641,0,な
24.641,24.808,92,る
24.641,24.808,0,る
24.808,24.942,92,ん
24.808,24.942,0,ん
24.942,25.342,92,だ
24.942,25.342,0,だ
25.342,25.542,92,わ
25.342,25.542,0,わ
25.542,25.709,92,が
25.542,25.709,0,が
25.709,25.843,92,ま
25.709,25.843,0,ま
25.843,26.01,92,ま
25.843,26.01,0,ま
26.01,26.176,92,に
26.01,26.176,0,に
26.176,26.31,92,選
26.176,26.31,0,え
26.31,26.477,92,選
26.31,26.477,0,ら
26.477,26.61,92,ん
26.477,26.61,0,ん
26.61,26.777,92,で
26.61,26.777,0,で
26.777,26.91,92,は
26.777,26.91,0,は
26.91,27.077,92,ポ
26.91,27.077,0,ぽ
27.077,27.244,92,イ
27.077,27.244,0,い
27.244,27.378,92,って
27.244,27.378,0,って
27.378,27.544,92,し
27.378,27.544,0,し
27.544,27.878,92,て
27.544,27.878,0,て
27.878,28.012,92,理
27.878,28.012,0,り
28.012,28.145,92,屈
28.012,28.145,0,く
28.145,28.278,92,屈
28.145,28.278,0,つ
28.278,28.445,92,抜
28.278,28.445,0,ぬ
28.445,28.612,92,き
28.445,28.612,0,き
28.612,28.746,92,で
28.612,28.746,0,で
28.746,28.912,92,夢
28.746,28.912,0,ゆ
28.912,29.079,92,夢
28.912,29.079,0,め
29.079,29.213,92,と
29.079,29.213,0,と
29.213,29.38,92,か
29.213,29.38,0,か
29.38,29.513,92,信
29.38,29.513,0,し
29.513,29.68,92,信
