start,end,line,token
2.252,2.453,78,手
2.252,2.453,0,て
2.453,2.686,78,を
2.453,2.686,0,を
2.686,2.886,78,上
2.686,2.886,0,あ
2.886,3.087,78,げ
2.886,3.087,0,げ
3.087,3.287,78,て
3.087,3.287,0,て
3.287,3.687,78,clap
3.287,3.687,0,clap
3.687,4.121,78,your
3.687,4.121,0,your
4.121,4.521,78,hands
4.121,4.521,0,hands
4.521,4.755,78,海
4.521,4.755,0,う
4.755,4.922,78,海
4.755,4.922,0,み
4.922,5.122,78,の
4.922,5.122,0,の
5.122,5.356,78,向
5.122,5.356,0,む
5.356,5.589,78,こ
5.356,5.589,0,こ
5.589,5.789,78,う
5.589,5.789,0,う
5.789,6.19,78,ま
5.789,6.19,0,ま
6.19,6.59,78,で
6.19,6.59,0,で
6.59,6.991,78,clap
6.59,6.991,0,clap
6.991,7.424,78,your
6.991,7.424,0,your
7.424,7.825,78,hands
7.424,7.825,0,hands
7.825,8.025,78,届
7.825,8.025,0,と
8.025,8.225,78,届
8.025,8.225,0,ど
8.225,8.459,78,き
8.225,8.459,0,き
8.459,8.659,78,ま
8.459,8.659,0,ま
8.659,8.859,78,す
8.659,8.859,0,す
8.859,9.059,78,よう
8.859,9.059,0,よう
9.059,9.693,78,に
9.059,9.693,0,に
9.693,9.793,78,手
9.693,9.793,0,て
9.793,9.927,78,を
9.793,9.927,0,を
9.927,10.127,78,叩
9.927,10.127,0,た
10.127,10.327,78,叩
10.127,10.327,0,た
10.327,10.728,78,こう
10.327,10.728,0,こう
10.728,11.328,78,👏👏👏
11.328,11.428,78,手
11.328,11.428,0,て
11.428,11.562,78,を
11.428,11.562,0,を
11.562,11.762,78,叩
11.562,11.762,0,た
11.762,11.962,78,叩
11.762,11.962,0,た
11.962,12.396,78,こう
11.962,12.396,0,こう
12.396,13.197,78,👏👏👏
13.197,13.63,78,ほ
13.197,13.63,0,ほ
13.63,14.031,78,ら
13.63,14.031,0,ら
14.031,14.365,78,一
14.031,14.365,0,いっ
14.365,14.665,78,緒
14.365,14.665,0,しょ
14.665,15.699,78,に
14.665,15.699,0,に
15.699,15.899,78,eve
15.699,15.899,0,eve
15.899,16.1,78,ry
15.899,16.1,0,ry
16.1,16.3,78,bod
16.1,16.3,0,bod
16.3,16.5,78,y
16.3,16.5,0,y
16.5,16.9,78,clap
16.5,16.9,0,clap
16.9,17.334,78,your
16.9,17.334,0,your
17.334,17.735,78,hands
17.334,17.735,0,hands
17.735,17.935,78,空
17.735,17.935,0,そ
17.935,18.168,78,空
17.935,18.168,0,ら
18.168,18.335,78,の
18.168,18.335,0,の
18.335,18.569,78,向
18.335,18.569,0,む
18.569,18.769,78,こ
18.569,18.769,0,こ
18.769,19.003,78,う
18.769,19.003,0,う
19.003,19.403,78,ま
19.003,19.403,0,ま
19.403,19.837,78,で
19.403,19.837,0,で
19.837,20.237,78,clap
19.837,20.237,0,clap
20.237,20.671,78,your
20.237,20.671,0,your
20.671,21.071,78,hands
20.671,21.071,0,hands
21.071,21.305,78,響
21.071,21.305,0,ひ
21.305,21.472,78,響
21.305,21.472,0,び
21.472,21.672,78,き
21.472,21.672,0,き
21.672,21.872,78,ま
21.672,21.872,0,ま
21.872,22.106,78,す
21.872,22.106,0,す
22.106,22.306,78,よう
22.106,22.306,0,よう
22.306,22.94,78,に
22.306,22.94,0,に
22.94,23.04,78,手
22.94,23.04,0,て
23.04,23.14,78,を
23.04,23.14,0,を
23.14,23.34,78,叩
23.14,23.34,0,た
23.34,23.54,78,叩
23.34,23.54,0,た
23.54,23.974,78,こう
23.54,23.974,0,こう
23.974,24.575,78,👏👏👏
24.575,24.675,78,手
24.575,24.675,0,て
24.675,24.775,78,を
24.675,24.775,0,を
24.775,24.975,78,叩
24.775,24.975,0,た
24.975,25.175,78,叩
24.975,25.175,0,た
25.175,25.609,78,こう
25.175,25.609,0,こう
25.609,26.443,78,👏👏👏
26.443,26.844,78,射
26.443,26.844,0,ひ
26.844,27.277,78,射
26.844,27.277,0,か
27.277,27.678,78,射
27.277,27.678,0,り
27.678,28.112,78,射
27.678,28.112,0,さ
28.112,28.712,78,す
28.112,28.712,0,す
28.712,28.812,78,僕
28.712,28.812,0,ぼ
28.812,28.912,78,僕
28.812,28.912,0,く
28.912,29.146,78,た
28.912,29.146,0,た
29.146,29.346,78,ち
29.146,29.346,0,ち
29.346,29.546,78,の
29.346,29.546,0,の
29.546,29.613,78,未
29.546,29.613,0,み
29.613,30.18,78,来
29.613,29.98,0,ら
29.747,33.017,-1,5
29.98,30.18,0,い
33.017,36.286,-1,4
36.286,37.988,-1,3
