start,end,line,token
2.619,2.72,0,(grow
2.619,2.72,-1,(grow
2.72,2.92,0,up!
2.72,2.92,-1,up!
2.92,3.187,0,nah
2.92,3.187,-1,nah
3.187,3.587,0,mean?)
3.187,3.587,-1,mean?)
4.288,5.422,0,(track
4.288,5.422,-1,(track
5.422,5.622,0,gi
5.422,5.622,-1,gi
5.622,6.023,0,ga)
5.622,6.023,-1,ga)
12.73,13.13,92,hey
12.73,13.13,0,hey
13.13,13.497,92,hey
13.13,13.497,0,hey
13.497,13.864,92,hey
13.497,13.864,0,hey
13.864,14.064,92,hey
13.864,14.064,0,hey
14.064,14.231,0,れっ
14.064,14.231,-1,劣
14.231,14.431,0,とう
14.231,14.431,-1,等
14.431,14.631,0,じょう
14.431,14.631,-1,上
14.631,14.832,0,とう
14.631,14.832,-1,等
14.832,14.999,0,bring
14.832,14.999,-1,bring
14.999,15.199,0,it
14.999,15.199,-1,it
15.199,15.599,0,on
15.199,15.599,-1,on
15.733,16.1,92,hey
15.733,16.1,0,hey
16.1,16.467,92,hey
16.1,16.467,0,hey
16.467,16.867,92,hey
16.467,16.867,0,hey
16.867,17.067,92,hey
16.867,17.067,0,hey
17.067,17.234,0,れっ
17.067,17.234,-1,列
17.234,17.434,0,とう
17.234,17.434,-1,島
17.434,17.634,0,じょう
17.434,17.634,-1,上
17.634,17.835,0,じょう
17.634,17.835,-1,々
17.835,17.901,0,ふ
17.835,17.901,-1,不
17.901,18.035,0,みん
17.901,18.035,-1,眠
18.035,18.168,0,に
18.035,18.168,-1,日
18.168,18.402,0,ほ
18.168,18.736,-1,本
18.402,18.736,0,ん
18.736,18.902,0,こ
18.736,18.902,-1,子
18.902,19.103,0,ど
18.902,19.303,-1,供
19.103,19.303,0,も
19.303,19.47,0,だ
19.303,19.636,-1,騙
19.47,19.636,0,ま
19.636,19.837,0,し
19.636,19.837,-1,し
19.837,20.07,0,の
19.837,20.07,-1,の
20.07,20.237,0,マ
20.07,20.237,-1,マ
20.237,20.437,0,セ
20.237,20.437,-1,セ
20.437,20.604,0,マ
20.437,20.604,-1,マ
20.604,20.804,0,ティ
20.604,20.804,-1,ティ
20.804,21.372,0,カ
20.804,21.372,-1,カ
21.372,21.472,0,バ
21.372,21.472,-1,バ
21.472,21.572,0,レ
21.472,21.572,-1,レ
21.572,21.872,0,てん
21.572,21.872,-1,てん
21.872,22.106,0,だっ
21.872,22.106,-1,だっ
22.106,22.306,0,て
22.106,22.306,-1,て
22.306,22.473,0,そ
22.306,22.473,-1,そ
22.473,22.639,0,ん
22.473,22.639,-1,ん
22.639,22.74,0,な
22.639,22.74,-1,な
22.74,22.906,0,のっ
22.74,22.906,-1,のっ
22.906,23.073,0,て
22.906,23.073,-1,て
23.073,23.173,0,プ
23.073,23.173,-1,プ
23.173,23.34,0,ライ
23.173,23.34,-1,ライ
23.34,23.64,0,ド
23.34,23.64,-1,ド
23.64,23.841,0,が
23.64,23.841,-1,が
23.841,23.941,0,な
23.841,23.941,-1,な
23.941,24.208,0,い
23.941,24.208,-1,い
24.208,24.742,0,や
24.208,24.742,-1,や
24.742,24.908,0,ご
24.742,24.908,-1,ご
24.908,25.109,0,りっ
24.908,25.109,-1,立
25.109,25.309,0,ぱ
25.109,25.309,-1,派
25.309,25.442,0,け
25.309,25.642,-1,警
25.442,25.642,0,い
25.642,25.809,0,しょ
25.642,25.809,-1,鐘
25.809,26.043,0,う
25.809,26.043,-1,鐘
26.043,26.243,0,き
26.043,26.243,-1,気
26.243,26.443,0,ど
26.243,26.443,-1,取
26.443,26.643,0,り
26.443,26.643,-1,り
26.643,26.81,0,で
26.643,26.81,-1,で
27.277,27.378,0,た
27.277,27.745,-1,高
27.378,27.745,0,か
27.745,27.811,0,み
27.745,27.811,-1,み
27.811,27.945,0,の
27.811,27.945,-1,の
27.945,28.078,0,けん
27.945,28.078,-1,見
28.078,28.212,0,ぶ
28.078,28.345,-1,物
28.212,28.345,0,つ
28.345,28.512,0,ば
28.345,28.512,-1,ば
28.512,28.712,0,か
28.512,28.712,-1,か
28.712,28.879,0,り
28.712,28.879,-1,り
28.879,28.979,0,じゃ
28.879,28.979,-1,じゃ
28.979,29.079,0,つ
28.979,29.079,-1,つ
29.079,29.279,0,ま
29.079,29.279,-1,ま
29.279,29.413,0,ん
29.279,29.413,-1,ん
29.413,29.613,0,ね
29.413,29.613,-1,ね
29.613,29.813,92,it\'s
29.613,29.813,0,it\'s
29.613,29.813,0,え
29.613,29.813,-1,ぇ
29.813,29.98,92,bor
29.813,29.98,0,bor
29.98,30.581,92,ing!
29.98,30.581,0,ing!
30.581,30.748,0,ほ
30.581,30.748,-1,ほ
30.748,30.948,0,ら
30.748,30.948,-1,ら
30.948,31.315,0,もっ
30.948,31.315,-1,もっ
31.315,31.849,0,と
31.315,31.849,-1,と
31.849,31.949,0,ま
31.849,31.949,-1,間
31.949,32.082,0,ち
31.949,32.282,-1,違
32.082,32.282,0,がっ
32.282,32.416,0,て
32.282,32.416,-1,って
32.416,32.649,0,じょ
32.416,32.85,-1,上
32.649,32.85,0,う
32.85,32.983,0,とう
32.85,32.983,-1,等
33.384,33.584,0,た
33.384,33.751,-1,退
33.584,33.751,0,い
33.751,33.884,0,く
33.751,34.118,-1,屈
33.884,34.118,0,つ
34.118,34.351,0,に
34.118,34.351,-1,に
34.351,34.485,0,て
34.351,34.485,-1,手
34.485,34.685,0,を
34.485,34.685,-1,を
34.685,34.852,0,か
34.685,34.852,-1,か
34.852,35.085,0,け
34.852,35.085,-1,け
35.085,35.419,0,て
35.085,35.419,-1,て
36.587,36.954,0,マ
36.587,36.954,-1,マ
36.954,37.521,0,マ、
36.954,37.521,-1,マ、
37.521,37.888,0,やっ
37.521,37.888,-1,やっ
37.888,37.988,0,ぱ
37.888,37.988,-1,ぱ
37.988,38.055,0,あ
37.988,38.055,-1,あ
38.055,38.255,0,た
38.055,38.255,-1,た
38.255,38.455,0,し
38.255,38.455,-1,し
38.455,38.989,0,は
38.455,38.989,-1,は
38.989,39.189,0,こ
38.989,39.189,-1,こ
39.189,39.356,0,ん
39.189,39.356,-1,ん
39.356,39.556,0,な
39.356,39.556,-1,な
39.556,39.757,0,と
39.556,39.757,-1,と
39.757,39.923,0,こ
39.757,39.923,-1,こ
39.923,40.09,0,ろ
39.923,40.09,-1,ろ
40.09,40.324,0,じゃ
40.09,40.324,-1,じゃ
40.324,40.524,0,お
40.324,40.524,-1,終
40.524,40.691,0,わ
40.524,40.691,-1,わ
40.691,40.858,0,れ
40.691,40.858,-1,れ
40.858,41.225,0,な
40.858,41.225,-1,な
41.225,41.425,0,い
41.225,41.425,-1,い
42.359,42.559,0,ぬ
42.359,42.559,-1,ぬ
42.559,42.76,0,る
42.559,42.76,-1,る
42.76,42.926,0,く
42.76,42.926,-1,く
42.926,43.494,0,て
42.926,43.494,-1,て
43.494,43.66,0,き
43.494,43.66,-1,気
43.66,43.861,0,が
43.66,43.861,-1,が
43.861,44.028,0,ふ
43.861,44.028,-1,触
44.028,44.428,0,れ
44.028,44.428,-1,れ
44.428,44.628,0,そ
44.428,44.628,-1,そ
44.628,44.995,0,う
44.628,44.995,-1,う
44.995,45.362,0,ごっ
44.995,45.362,-1,ごっ
45.362,45.562,0,こ
45.362,45.562,-1,こ
45.562,45.696,0,あ
45.562,45.929,-1,遊
45.696,45.929,0,そ
45.929,46.096,0,び
45.929,46.096,-1,び
46.096,46.296,0,も
46.096,46.296,-1,も
46.296,46.497,0,し
46.296,46.663,-1,芝
46.497,46.663,0,ば
46.663,46.83,0,い
46.663,46.83,-1,居
46.83,47.064,0,も
46.83,47.064,-1,も
47.064,47.231,0,さ
47.064,47.231,-1,さ
47.231,47.431,0,よ
47.231,47.431,-1,よ
47.431,47.631,0,な
47.431,47.631,-1,な
47.631,47.998,0,ら
47.631,47.998,-1,ら
47.998,48.365,0,ずっ
47.998,48.365,-1,ずっ
48.365,48.565,0,と
48.365,48.565,-1,と
48.565,48.732,0,こ
48.565,48.732,-1,こ
48.732,48.899,0,の
48.732,48.899,-1,の
48.899,49.099,0,ま
48.899,49.099,-1,ま
49.099,49.466,0,ま
49.099,49.466,-1,ま
49.466,49.666,0,な
49.466,49.666,-1,な
49.666,49.867,0,ん
49.666,49.867,-1,ん
49.867,50.067,0,て
49.867,50.067,-1,て
50.067,51.568,0,さぁ
50.067,51.568,-1,さぁ
51.735,51.935,0,い
51.735,51.935,-1,い
51.935,52.169,0,ら
51.935,52.169,-1,ら
52.169,52.302,0,れ
52.169,52.302,-1,れ
52.302,52.469,0,な
52.302,52.469,-1,な
52.469,52.636,0,い
52.469,52.636,-1,い
52.636,53.07,0,よ
52.636,53.07,-1,よ
53.07,53.437,0,ダッ
53.07,53.437,-1,ダッ
53.437,53.804,0,ダッ
53.437,53.804,-1,ダッ
53.804,54.004,0,ダ
53.804,54.004,-1,ダ
54.004,54.204,0,あ
54.004,54.204,-1,あ
54.204,54.371,0,た
54.204,54.371,-1,た
54.371,54.571,0,し
54.371,54.571,-1,し
54.571,54.938,0,お
54.571,55.506,-1,大人
54.938,55.339,0,と
55.339,55.506,0,な
55.506,55.672,0,に
55.506,55.672,-1,に
55.672,55.906,0,な
55.672,55.906,-1,な
55.906,56.073,0,る
55.906,56.073,-1,る
56.073,56.44,0,す
56.073,56.44,-1,酸
56.44,56.64,0,い
56.44,56.64,-1,い
56.64,56.807,0,も
56.64,56.807,-1,も
56.807,57.007,0,あ
56.807,57.141,-1,甘
57.007,57.141,0,ま
57.141,57.207,0,い
57.141,57.207,-1,い
57.207,57.374,0,も
57.207,57.374,-1,も
57.374,57.775,0,か
57.374,57.775,-1,噛
57.775,57.941,0,み
57.775,57.941,-1,み
57.941,58.108,0,わ
57.941,58.108,-1,分
58.108,58.308,0,け
58.108,58.308,-1,け
58.308,58.509,0,て
58.308,58.509,-1,て
58.509,58.709,0,い
58.509,59.076,-1,今
58.709,59.076,0,ま
59.076,59.443,0,パッ
59.076,59.443,-1,パッ
59.443,59.843,0,パッ
59.443,59.843,-1,パッ
59.843,59.977,0,パ
59.843,59.977,-1,パ
59.977,60.244,0,か
59.977,60.244,-1,変
60.244,60.411,0,わ
60.244,60.411,-1,わ
60.411,60.611,0,る
60.411,60.611,-1,る
60.611,60.944,0,じ
60.611,60.944,-1,時
60.944,61.345,0,だ
60.944,61.478,-1,代
61.345,61.478,0,い
61.478,61.712,0,わ
61.478,61.879,-1,悪
61.712,61.879,0,る
61.879,62.079,0,い
61.879,62.079,-1,い
62.079,62.246,0,こ
62.079,62.246,-1,こ
62.246,62.446,0,と
62.246,62.446,-1,と
62.446,62.813,0,ば
62.446,62.813,-1,ば
62.813,63.047,0,か
62.813,63.047,-1,か
63.047,63.18,0,り
63.047,63.18,-1,り
63.18,63.347,0,じゃ
63.18,63.347,-1,じゃ
63.347,63.781,0,な
63.347,63.781,-1,な
63.781,63.947,0,い
63.781,63.947,-1,い
63.947,64.114,0,で
63.947,64.114,-1,で
64.114,64.348,0,しょ
64.114,64.348,-1,しょ
64.348,64.481,0,う
64.348,64.481,-1,う
64.481,64.581,0,か
64.481,64.581,-1,過
64.581,64.882,0,こ
64.581,64.882,-1,去
64.882,65.215,0,も、
64.882,65.215,-1,も、
65.215,65.449,0,つ
65.215,65.616,-1,罪
65.449,65.616,0,み
65.616,65.983,0,も、
65.616,65.983,-1,も、
65.983,66.116,0,ば
65.983,66.383,-1,罰
66.116,66.383,0,つ
66.383,66.683,0,も、
66.383,66.683,-1,も、
66.683,66.917,0,す
66.683,66.917,-1,す
66.917,67.117,0,べ
66.917,67.117,-1,べ
67.117,67.484,0,て
67.117,67.484,-1,て
67.484,67.684,0,す
67.484,67.684,-1,素
67.684,67.918,0,で
67.684,67.918,-1,手
67.918,68.285,0,で、
67.918,68.285,-1,で、
68.285,68.419,0,あ
68.285,68.619,-1,愛
68.419,68.619,0,い
68.619,69.019,0,で、
68.619,69.019,-1,で、
69.019,69.153,0,い
69.019,69.153,-1,生
69.153,69.386,0,き
69.153,69.386,-1,き
69.386,69.653,0,ぬ
69.386,69.653,-1,抜
69.653,69.753,0,い
69.653,69.753,-1,い
69.753,69.887,0,て
69.753,69.887,-1,て
69.887,70.12,0,や
69.887,70.12,-1,や
70.12,70.32,0,り
70.12,70.32,-1,り
70.32,70.487,0,か
70.32,70.721,-1,返
70.487,70.721,0,え
70.721,70.888,0,す
70.721,70.888,-1,す
70.888,71.955,0,わ
70.888,71.955,-1,わ
77.428,77.761,0,yeah
77.428,77.761,-1,yeah
77.761,78.128,0,ちょう
77.761,78.128,-1,挑
78.128,78.295,0,は
78.128,78.562,-1,発
78.295,78.562,0,つ
78.562,78.695,0,あ
78.562,78.695,-1,あ
78.695,78.762,0,た
78.695,78.762,-1,た
78.762,78.862,0,し
78.762,78.862,-1,し
78.862,78.962,0,た
78.862,79.129,-1,達
78.962,79.129,0,ち
79.129,79.296,0,は
79.129,79.296,-1,は
79.296,79.596,0,no
79.296,79.596,-1,no
79.596,80.097,0,doubt
79.596,80.097,-1,doubt
80.097,80.197,0,み
80.097,80.364,-1,緑
80.197,80.264,0,ど
80.264,80.364,0,り
80.364,80.464,0,の
80.364,80.464,-1,の
80.464,80.564,0,ア
80.464,80.564,-1,ア
80.564,80.664,0,イ
80.564,80.664,-1,イ
80.664,80.731,0,ツ
80.664,80.731,-1,ツ
80.731,80.831,0,に
80.731,80.831,-1,に
80.831,80.998,0,ばっ
80.831,80.998,-1,ばっ
80.998,81.131,0,か
80.998,81.131,-1,か
81.131,81.198,0,か
81.131,81.398,-1,構っ
81.198,81.398,0,まっ
81.398,81.532,0,て
81.398,81.532,-1,て
81.532,81.565,0,ん
81.532,81.565,-1,ん
81.565,81.965,0,ね
81.565,81.965,-1,ね
83.434,83.801,0,さぁ
83.434,83.801,-1,さぁ
83.801,84.068,0,burn
83.801,84.068,-1,burn
84.068,84.301,0,up
84.068,84.301,-1,up
84.301,84.401,0,い
84.301,84.401,-1,い
84.401,84.568,0,つ
84.401,84.568,-1,つ
84.568,84.635,0,に
84.568,84.635,-1,に
84.635,84.768,0,なっ
84.635,84.768,-1,なっ
84.768,84.835,0,た
84.768,84.835,-1,た
84.835,84.935,0,ら
84.835,84.935,-1,ら
84.935,85.035,0,も
84.935,85.135,-1,貰
85.035,85.135,0,ら
85.135,85.202,0,え
85.135,85.202,-1,え
85.202,85.302,0,る
85.202,85.302,-1,る
85.302,85.469,0,ご
85.302,85.569,-1,合
85.469,85.569,0,う
85.569,85.836,0,か
85.569,86.07,-1,格
85.836,86.07,0,く
86.07,86.136,0,あ
86.07,86.236,-1,赤
86.136,86.236,0,か
86.236,86.437,0,ペン
86.236,86.437,-1,ペン
86.437,86.503,0,い
86.437,86.503,-1,い
86.503,86.637,0,れ
86.503,86.637,-1,れ
86.637,86.703,0,て
86.637,86.703,-1,て
86.703,86.804,0,よ
86.703,86.804,-1,よ
86.804,87.004,0,ど
86.804,87.004,-1,ど
87.004,87.071,0,こ
87.004,87.071,-1,こ
87.071,87.171,0,が
87.071,87.171,-1,が
87.171,87.337,0,ダ
87.171,87.337,-1,ダ
87.337,87.571,0,メ
87.337,87.571,-1,メ
87.571,87.738,0,なん
87.571,87.738,-1,なん
87.738,87.938,0,で
87.738,87.938,-1,で
87.938,88.105,0,す
87.938,88.105,-1,す
88.105,88.439,0,か
88.105,88.439,-1,か
88.439,88.705,0,さ
88.439,88.839,-1,酒
88.705,88.839,0,け
88.839,88.972,0,お
88.839,89.273,-1,女
88.972,89.073,0,ん
89.073,89.273,0,な
89.273,89.44,0,か
89.273,89.606,-1,金
89.44,89.606,0,ね
89.606,90.007,0,xxxx
89.606,90.007,-1,xxxx
90.007,90.14,0,やっ
