start,end,line,token
13.63,23.207,0,overtime/oriovocal:orio（天音かなた、常闇トワ）
13.63,14.999,-1,music:佐藤カズキ
14.999,16.367,-1,lyrics:やぎぬまかな
16.367,17.735,-1,guitar:佐藤カズキ
17.735,19.136,-1,bass:永井正道
19.136,20.471,-1,mix:masahirokawata
20.471,21.872,-1,mv制作:ノノル
21.872,23.207,-1,文字制作:を
24.408,24.575,0,さ
24.408,24.575,-1,些
24.575,24.908,0,さ
24.575,24.908,-1,細
24.908,25.109,0,い
24.908,25.109,-1,細
25.109,25.442,0,な
25.109,25.442,-1,な
25.442,25.776,0,こ
25.442,25.776,-1,事
25.776,27.144,0,と
25.776,27.144,-1,事
27.144,27.344,0,さ
27.144,27.344,-1,さ
27.344,27.678,0,さ
27.344,27.678,-1,さ
27.678,27.845,0,く
27.678,27.845,-1,く
27.845,28.178,0,れ
27.845,28.178,-1,れ
28.178,28.379,0,だ
28.178,28.379,-1,立
28.379,28.545,0,っ
28.379,28.545,-1,っ
28.545,29.713,0,て
28.545,29.713,-1,て
29.713,29.88,0,い
29.713,29.88,-1,い
29.88,30.08,0,つ
29.88,30.08,-1,つ
30.08,30.414,0,の
30.08,30.414,-1,の
30.414,30.581,0,ま
30.414,30.581,-1,間
30.581,30.748,0,に
30.581,30.748,-1,に
30.748,31.281,0,か
30.748,31.281,-1,か
31.281,31.648,0,い
31.281,31.648,-1,痛
31.648,31.782,0,た
31.648,31.782,-1,痛
31.782,31.982,0,み
31.782,31.982,-1,み
31.982,32.483,0,だ
31.982,32.483,-1,だ
32.483,32.683,0,し
32.483,32.683,-1,し
32.683,33.183,0,て
32.683,33.183,-1,て
33.183,33.35,0,い
33.183,33.35,-1,い
33.35,35.352,0,た
33.35,35.352,-1,た
35.352,35.552,0,ひ
35.352,35.552,-1,ひ
35.552,35.919,0,と
35.552,35.919,-1,と
35.919,36.12,0,り
35.919,36.12,-1,り
36.12,36.387,0,じゃ
36.12,36.387,-1,じゃ
36.387,36.587,0,な
36.387,36.587,-1,な
36.587,36.754,0,い
36.587,36.754,-1,い
36.754,38.122,0,って
36.754,38.122,-1,って
38.122,38.288,0,わ
38.122,38.288,-1,分
38.288,38.422,0,か
38.288,38.422,-1,か
38.422,38.655,0,っ
38.422,38.655,-1,っ
38.655,38.822,0,て
38.655,38.822,-1,て
38.822,39.156,0,る
38.822,39.156,-1,る
39.156,39.49,0,け
39.156,39.49,-1,け
39.49,40.724,0,ど
39.49,40.724,-1,ど
40.724,40.891,0,ど
40.724,40.891,-1,ど
40.891,41.058,0,う
40.891,41.058,-1,う
41.058,41.392,0,し
41.058,41.392,-1,し
41.392,41.592,0,て
41.392,41.592,-1,て
41.592,41.892,0,も
41.592,41.892,-1,も
41.892,42.259,0,こ
41.892,42.259,-1,孤
42.259,42.76,0,ど
42.259,42.76,-1,独
42.76,43.16,0,く
42.76,43.16,-1,独
43.16,43.46,0,に
43.16,43.46,-1,に
43.46,43.827,0,の
43.46,43.827,-1,飲
43.827,44.161,0,ま
43.827,44.161,-1,ま
44.161,44.328,0,れ
44.161,44.328,-1,れ
44.328,44.528,0,そ
44.328,44.528,-1,そ
44.528,45.329,0,う
44.528,45.329,-1,う
47.064,47.231,0,お
47.064,47.231,-1,じ
47.231,47.564,0,な
47.231,47.564,-1,じ
47.564,47.731,0,じ
47.564,47.731,-1,じ
47.731,48.098,0,ば
47.731,48.098,-1,場
48.098,48.432,0,しょ
48.098,48.432,-1,所
48.432,48.766,0,で
48.432,48.766,-1,で
48.766,48.932,0,つ
48.766,48.932,-1,躓
48.932,49.099,0,ま
48.932,49.099,-1,躓
49.099,49.299,0,ず
49.099,49.299,-1,躓
49.299,49.633,0,い
49.299,49.633,-1,い
49.633,49.8,0,て
49.633,49.8,-1,て
49.8,51.668,0,も
49.8,51.668,-1,も
51.668,51.835,0,す
51.668,51.835,-1,し
51.835,52.169,0,こ
51.835,52.169,-1,し
52.169,52.336,0,し
52.169,52.336,-1,し
52.336,52.536,0,ず
52.336,52.536,-1,ず
52.536,52.87,0,つ
52.536,52.87,-1,つ
52.87,53.203,0,す
52.87,53.203,-1,進
53.203,53.404,0,す
53.203,53.404,-1,進
53.404,53.57,0,ん
53.404,53.57,-1,ん
53.57,53.904,0,で
53.57,53.904,-1,で
53.904,54.271,0,い
53.904,54.271,-1,い
54.271,54.405,0,け
54.271,54.405,-1,け
54.405,54.571,0,れ
54.405,54.571,-1,れ
54.571,54.772,0,ば
54.571,54.772,-1,ば
54.772,54.938,0,い
54.772,54.938,-1,い
54.938,55.105,0,い
54.938,55.105,-1,い
55.105,55.305,0,か
55.105,55.305,-1,か
55.305,58.008,0,ら
55.305,58.008,-1,ら
58.008,58.175,0,ふ
58.008,58.175,-1,触
58.175,58.509,0,れ
58.175,58.509,-1,れ
58.509,58.709,0,ら
58.509,58.709,-1,ら
58.709,59.043,0,れ
58.709,59.043,-1,れ
59.043,59.343,0,な
59.043,59.343,-1,な
59.343,59.743,0,く
59.343,59.743,-1,く
59.743,59.943,0,て
59.743,59.943,-1,て
59.943,60.077,0,も
59.943,60.077,-1,も
60.077,60.244,0,こ
60.077,60.244,-1,こ
60.244,60.611,0,こ
60.244,60.611,-1,こ
60.611,60.778,0,に
60.611,60.778,-1,に
60.778,62.646,0,は
