start,end,position,line,text
00:00:04.955,00:00:13.964,-1,0,"<2>ロボ子さん-コトノハ</c>"
00:00:04.955,00:00:07.958,-1,92,"<2>作詞:藤村鼓乃美（Hifumiinc.）</c>"
00:00:07.958,00:00:10.928,63,92,"<2>作曲編曲Guitar:グシミヤギヒデユキ（Hifumiinc.）</c>"
00:00:10.928,00:00:13.964,-1,92,"<2>唄:ロボ子さん</c>"
00:00:16.967,00:00:17.334,-1,0,"<2>「よ</c><1>くわらうね」そういってほほえむきみの</c>"
00:00:16.967,00:00:17.334,-1,92,"<2>「よ</c><1>く笑うね」そう言って微笑むキミの</c>"
00:00:17.334,00:00:17.534,-1,0,"<2>「よく</c><1>わらうね」そういってほほえむきみの</c>"
00:00:17.334,00:00:17.534,-1,92,"<2>「よく</c><1>笑うね」そう言って微笑むキミの</c>"
00:00:17.534,00:00:17.935,-1,0,"<2>「よくわ</c><1>らうね」そういってほほえむきみの</c>"
00:00:17.534,00:00:17.935,-1,92,"<2>「よく笑</c><1>うね」そう言って微笑むキミの</c>"
00:00:17.935,00:00:18.102,-1,0,"<2>「よくわら</c><1>うね」そういってほほえむきみの</c>"
00:00:17.935,00:00:18.102,-1,92,"<2>「よく笑</c><1>うね」そう言って微笑むキミの</c>"
00:00:18.102,00:00:18.469,-1,0,"<2>「よくわらう</c><1>ね」そういってほほえむきみの</c>"
00:00:18.102,00:00:18.469,-1,92,"<2>「よく笑う</c><1>ね」そう言って微笑むキミの</c>"
00:00:18.469,00:00:19.203,-1,0,"<2>「よくわらうね」</c><1>そういってほほえむきみの</c>"
00:00:18.469,00:00:19.203,-1,92,"<2>「よく笑うね」</c><1>そう言って微笑むキミの</c>"
00:00:19.203,00:00:19.403,-1,0,"<2>「よくわらうね」そ</c><1>ういってほほえむきみの</c>"
00:00:19.203,00:00:19.403,-1,92,"<2>「よく笑うね」そ</c><1>う言って微笑むキミの</c>"
00:00:19.403,00:00:19.603,-1,0,"<2>「よくわらうね」そう</c><1>いってほほえむきみの</c>"
00:00:19.403,00:00:19.603,-1,92,"<2>「よく笑うね」そう</c><1>言って微笑むキミの</c>"
00:00:19.603,00:00:19.837,-1,0,"<2>「よくわらうね」そうい</c><1>ってほほえむきみの</c>"
00:00:19.603,00:00:19.837,-1,92,"<2>「よく笑うね」そう言</c><1>って微笑むキミの</c>"
00:00:19.837,00:00:19.970,-1,0,"<2>「よくわらうね」そういっ</c><1>てほほえむきみの</c>"
00:00:19.837,00:00:19.970,-1,92,"<2>「よく笑うね」そう言っ</c><1>て微笑むキミの</c>"
00:00:19.970,00:00:20.337,-1,0,"<2>「よくわらうね」そういって</c><1>ほほえむきみの</c>"
00:00:19.970,00:00:20.337,-1,92,"<2>「よく笑うね」そう言って</c><1>微笑むキミの</c>"
00:00:20.337,00:00:20.504,-1,0,"<2>「よくわらうね」そういってほ</c><1>ほえむきみの</c>"
00:00:20.337,00:00:20.504,-1,92,"<2>「よく笑うね」そう言って微</c><1>笑むキミの</c>"
00:00:20.504,00:00:20.904,-1,0,"<2>「よくわらうね」そういってほほ</c><1>えむきみの</c>"
00:00:20.504,00:00:20.904,-1,92,"<2>「よく笑うね」そう言って微</c><1>笑むキミの</c>"
00:00:20.904,00:00:21.138,-1,0,"<2>「よくわらうね」そういってほほえ</c><1>むきみの</c>"
00:00:20.904,00:00:21.138,-1,92,"<2>「よく笑うね」そう言って微笑</c><1>むキミの</c>"
00:00:21.138,00:00:21.472,-1,0,"<2>「よくわらうね」そういってほほえむ</c><1>きみの</c>"
00:00:21.138,00:00:21.472,-1,92,"<2>「よく笑うね」そう言って微笑む</c><1>キミの</c>"
00:00:21.472,00:00:21.839,-1,0,"<2>「よくわらうね」そういってほほえむき</c><1>みの</c>"
00:00:21.472,00:00:21.839,-1,92,"<2>「よく笑うね」そう言って微笑むキ</c><1>ミの</c>"
00:00:21.839,00:00:22.239,-1,0,"<2>「よくわらうね」そういってほほえむきみ</c><1>の</c>"
00:00:21.839,00:00:22.239,-1,92,"<2>「よく笑うね」そう言って微笑むキミ</c><1>の</c>"
00:00:22.239,00:00:22.973,-1,0,"<2>「よくわらうね」そういってほほえむきみの</c>"
00:00:22.239,00:00:22.973,-1,92,"<2>「よく笑うね」そう言って微笑むキミの</c>"
00:00:22.973,00:00:23.340,-1,0,"<2>え</c><1>がおがきょうもたからもので</c>"
00:00:22.973,00:00:23.340,-1,92,"<2>笑</c><1>顔が今日も宝物で</c>"
00:00:23.340,00:00:23.507,-1,0,"<2>えが</c><1>おがきょうもたからもので</c>"
00:00:23.340,00:00:23.507,-1,92,"<2>笑顔</c><1>が今日も宝物で</c>"
00:00:23.507,00:00:23.907,-1,0,"<2>えがお</c><1>がきょうもたからもので</c>"
00:00:23.507,00:00:23.907,-1,92,"<2>笑顔</c><1>が今日も宝物で</c>"
00:00:23.907,00:00:24.074,-1,0,"<2>えがおが</c><1>きょうもたからもので</c>"
00:00:23.907,00:00:24.074,-1,92,"<2>笑顔が</c><1>今日も宝物で</c>"
00:00:24.074,00:00:24.274,-1,0,"<2>えがおがきょ</c><1>うもたからもので</c>"
00:00:24.074,00:00:24.274,-1,92,"<2>笑顔が今日</c><1>も宝物で</c>"
00:00:24.274,00:00:24.441,-1,0,"<2>えがおがきょう</c><1>もたからもので</c>"
00:00:24.274,00:00:24.441,-1,92,"<2>笑顔が今日</c><1>も宝物で</c>"
00:00:24.441,00:00:25.175,-1,0,"<2>えがおがきょうも</c><1>たからもので</c>"
00:00:24.441,00:00:25.175,-1,92,"<2>笑顔が今日も</c><1>宝物で</c>"
00:00:25.175,00:00:25.542,-1,0,"<2>えがおがきょうもた</c><1>からもので</c>"
00:00:25.175,00:00:25.542,-1,92,"<2>笑顔が今日も宝</c><1>物で</c>"
00:00:25.542,00:00:25.943,-1,0,"<2>えがおがきょうもたか</c><1>らもので</c>"
