start,end,position,line,text
00:00:12.162,00:00:22.473,-1,0,"<13>角巻わため-Holidays!</c>"
00:00:12.162,00:00:14.765,-1,92,"<13>作詞:角巻わため</c>"
00:00:14.765,00:00:17.334,-1,92,"<13>作曲:ナノウ</c>"
00:00:17.334,00:00:19.903,-1,92,"<13>編曲:ナノウ</c>"
00:00:19.903,00:00:22.473,-1,92,"<13>唄:角巻わため</c>"
00:00:32.816,00:00:33.484,-1,0,"<13>あぁ、</c><14>めがさめたらひがのぼり</c>"
00:00:32.816,00:00:33.484,-1,92,"<13>あぁ、</c><14>目が覚めたら　陽が昇り</c>"
00:00:33.484,00:00:33.684,-1,0,"<13>あぁ、め</c><14>がさめたらひがのぼり</c>"
00:00:33.484,00:00:33.684,-1,92,"<13>あぁ、目</c><14>が覚めたら　陽が昇り</c>"
00:00:33.684,00:00:33.817,-1,0,"<13>あぁ、めが</c><14>さめたらひがのぼり</c>"
00:00:33.684,00:00:33.817,-1,92,"<13>あぁ、目が</c><14>覚めたら　陽が昇り</c>"
00:00:33.817,00:00:34.018,-1,0,"<13>あぁ、めがさ</c><14>めたらひがのぼり</c>"
00:00:33.817,00:00:34.018,-1,92,"<13>あぁ、目が覚</c><14>めたら　陽が昇り</c>"
00:00:34.018,00:00:34.118,-1,0,"<13>あぁ、めがさめ</c><14>たらひがのぼり</c>"
00:00:34.018,00:00:34.118,-1,92,"<13>あぁ、目が覚め</c><14>たら　陽が昇り</c>"
00:00:34.118,00:00:34.451,-1,0,"<13>あぁ、めがさめた</c><14>らひがのぼり</c>"
00:00:34.118,00:00:34.451,-1,92,"<13>あぁ、目が覚めた</c><14>ら　陽が昇り</c>"
00:00:34.451,00:00:35.085,-1,0,"<13>あぁ、めがさめたら</c><14>ひがのぼり</c>"
00:00:34.451,00:00:35.085,-1,92,"<13>あぁ、目が覚めたら　</c><14>陽が昇り</c>"
00:00:35.085,00:00:35.419,-1,0,"<13>あぁ、めがさめたらひ</c><14>がのぼり</c>"
00:00:35.085,00:00:35.419,-1,92,"<13>あぁ、目が覚めたら　陽</c><14>が昇り</c>"
00:00:35.419,00:00:35.753,-1,0,"<13>あぁ、めがさめたらひが</c><14>のぼり</c>"
00:00:35.419,00:00:35.753,-1,92,"<13>あぁ、目が覚めたら　陽が</c><14>昇り</c>"
00:00:35.753,00:00:36.053,-1,0,"<13>あぁ、めがさめたらひがの</c><14>ぼり</c>"
00:00:35.753,00:00:36.053,-1,92,"<13>あぁ、目が覚めたら　陽が昇</c><14>り</c>"
00:00:36.053,00:00:36.387,-1,0,"<13>あぁ、めがさめたらひがのぼ</c><14>り</c>"
00:00:36.053,00:00:36.387,-1,92,"<13>あぁ、目が覚めたら　陽が昇</c><14>り</c>"
00:00:36.387,00:00:37.021,-1,0,"<13>あぁ、めがさめたらひがのぼり</c>"
00:00:36.387,00:00:37.021,-1,92,"<13>あぁ、目が覚めたら　陽が昇り</c>"
00:00:37.021,00:00:37.321,-1,0,"<13>ま</c><14>だまだねむたいそんなきゅうじつ</c>"
00:00:37.021,00:00:37.321,-1,92,"<13>ま</c><14>だまだ眠たい　そんな休日</c>"
00:00:37.321,00:00:37.654,-1,0,"<13>まだ</c><14>まだねむたいそんなきゅうじつ</c>"
00:00:37.321,00:00:37.654,-1,92,"<13>まだ</c><14>まだ眠たい　そんな休日</c>"
00:00:37.654,00:00:37.988,-1,0,"<13>まだま</c><14>だねむたいそんなきゅうじつ</c>"
00:00:37.654,00:00:37.988,-1,92,"<13>まだま</c><14>だ眠たい　そんな休日</c>"
00:00:37.988,00:00:38.322,-1,0,"<13>まだまだ</c><14>ねむたいそんなきゅうじつ</c>"
00:00:37.988,00:00:38.322,-1,92,"<13>まだまだ</c><14>眠たい　そんな休日</c>"
00:00:38.322,00:00:38.622,-1,0,"<13>まだまだね</c><14>むたいそんなきゅうじつ</c>"
00:00:38.322,00:00:38.622,-1,92,"<13>まだまだ眠</c><14>たい　そんな休日</c>"
00:00:38.622,00:00:38.956,-1,0,"<13>まだまだねむ</c><14>たいそんなきゅうじつ</c>"
00:00:38.622,00:00:38.956,-1,92,"<13>まだまだ眠</c><14>たい　そんな休日</c>"
00:00:38.956,00:00:39.590,-1,0,"<13>まだまだねむたい</c><14>そんなきゅうじつ</c>"
00:00:38.956,00:00:39.590,-1,92,"<13>まだまだ眠たい　</c><14>そんな休日</c>"
00:00:39.590,00:00:39.923,-1,0,"<13>まだまだねむたいそ</c><14>んなきゅうじつ</c>"
00:00:39.590,00:00:39.923,-1,92,"<13>まだまだ眠たい　そ</c><14>んな休日</c>"
00:00:39.923,00:00:40.224,-1,0,"<13>まだまだねむたいそん</c><14>なきゅうじつ</c>"
00:00:39.923,00:00:40.224,-1,92,"<13>まだまだ眠たい　そん</c><14>な休日</c>"
00:00:40.224,00:00:40.557,-1,0,"<13>まだまだねむたいそんな</c><14>きゅうじつ</c>"
00:00:40.224,00:00:40.557,-1,92,"<13>まだまだ眠たい　そんな</c><14>休日</c>"
00:00:40.557,00:00:40.891,-1,0,"<13>まだまだねむたいそんなきゅ</c><14>うじつ</c>"
00:00:40.557,00:00:40.891,-1,92,"<13>まだまだ眠たい　そんな休</c><14>日</c>"
00:00:40.891,00:00:41.191,-1,0,"<13>まだまだねむたいそんなきゅう</c><14>じつ</c>"
00:00:40.891,00:00:41.191,-1,92,"<13>まだまだ眠たい　そんな休</c><14>日</c>"
00:00:41.191,00:00:41.525,-1,0,"<13>まだまだねむたいそんなきゅうじ</c><14>つ</c>"
00:00:41.191,00:00:43.127,-1,92,"<13>まだまだ眠たい　そんな休日</c>"
00:00:41.525,00:00:43.127,-1,0,"<13>まだまだねむたいそんなきゅうじつ</c>"
00:00:43.127,00:00:43.794,-1,0,"<13>さぁ、</c><14>やきたてぱんほおばって</c>"
00:00:43.127,00:00:43.794,-1,92,"<13>さぁ、</c><14>焼きたてパン　頬張って</c>"
00:00:43.794,00:00:43.961,-1,0,"<13>さぁ、や</c><14>きたてぱんほおばって</c>"
00:00:43.794,00:00:43.961,-1,92,"<13>さぁ、焼</c><14>きたてパン　頬張って</c>"
00:00:43.961,00:00:44.094,-1,0,"<13>さぁ、やき</c><14>たてぱんほおばって</c>"
00:00:43.961,00:00:44.094,-1,92,"<13>さぁ、焼き</c><14>たてパン　頬張って</c>"
00:00:44.094,00:00:44.294,-1,0,"<13>さぁ、やきた</c><14>てぱんほおばって</c>"
00:00:44.094,00:00:44.294,-1,92,"<13>さぁ、焼きた</c><14>てパン　頬張って</c>"
00:00:44.294,00:00:44.428,-1,0,"<13>さぁ、やきたて</c><14>ぱんほおばって</c>"
00:00:44.294,00:00:44.428,-1,92,"<13>さぁ、焼きたて</c><14>パン　頬張って</c>"
