start,end,position,line,text
00:00:01.352,00:00:11.562,-1,0,"<2></c><5>角巻わため-Mysong</c><2></c>"
00:00:01.352,00:00:11.562,-1,0,"<2></c><5>角巻わため-Mysong</c><2></c>"
00:00:01.352,00:00:03.921,-1,-1,"<2></c><5>作詞:田淵智也</c><2></c>"
00:00:01.352,00:00:03.921,-1,-1,"<2></c><5>作詞:田淵智也</c><2></c>"
00:00:03.921,00:00:06.457,-1,-1,"<2></c><5>作曲:堀江晶太</c><2></c>"
00:00:03.921,00:00:06.457,-1,-1,"<2></c><5>作曲:堀江晶太</c><2></c>"
00:00:06.457,00:00:09.026,-1,-1,"<2></c><5>歌:角巻わため</c><2></c>"
00:00:06.457,00:00:09.026,-1,-1,"<2></c><5>歌:角巻わため</c><2></c>"
00:00:11.729,00:00:11.862,-1,0,"<2></c><5>て</c><3>にしたものいがいがきれいにみえた</c><2></c>"
00:00:11.729,00:00:11.862,-1,0,"<2></c><5>て</c><3>にしたものいがいがきれいにみえた</c><2></c>"
00:00:11.729,00:00:11.862,-1,-1,"<2></c><5>手</c><3>にしたもの以外が綺麗に見えた</c><2></c>"
00:00:11.729,00:00:11.862,-1,-1,"<2></c><5>手</c><3>にしたもの以外が綺麗に見えた</c><2></c>"
00:00:11.862,00:00:12.029,-1,0,"<2></c><5>てに</c><3>したものいがいがきれいにみえた</c><2></c>"
00:00:11.862,00:00:12.029,-1,0,"<2></c><5>てに</c><3>したものいがいがきれいにみえた</c><2></c>"
00:00:11.862,00:00:12.029,-1,-1,"<2></c><5>手に</c><3>したもの以外が綺麗に見えた</c><2></c>"
00:00:11.862,00:00:12.029,-1,-1,"<2></c><5>手に</c><3>したもの以外が綺麗に見えた</c><2></c>"
00:00:12.029,00:00:12.196,-1,0,"<2></c><5>てにし</c><3>たものいがいがきれいにみえた</c><2></c>"
00:00:12.029,00:00:12.196,-1,0,"<2></c><5>てにし</c><3>たものいがいがきれいにみえた</c><2></c>"
00:00:12.029,00:00:12.196,-1,-1,"<2></c><5>手にし</c><3>たもの以外が綺麗に見えた</c><2></c>"
00:00:12.029,00:00:12.196,-1,-1,"<2></c><5>手にし</c><3>たもの以外が綺麗に見えた</c><2></c>"
00:00:12.196,00:00:12.363,-1,0,"<2></c><5>てにした</c><3>ものいがいがきれいにみえた</c><2></c>"
00:00:12.196,00:00:12.363,-1,0,"<2></c><5>てにした</c><3>ものいがいがきれいにみえた</c><2></c>"
00:00:12.196,00:00:12.363,-1,-1,"<2></c><5>手にした</c><3>もの以外が綺麗に見えた</c><2></c>"
00:00:12.196,00:00:12.363,-1,-1,"<2></c><5>手にした</c><3>もの以外が綺麗に見えた</c><2></c>"
00:00:12.363,00:00:12.529,-1,0,"<2></c><5>てにしたも</c><3>のいがいがきれいにみえた</c><2></c>"
00:00:12.363,00:00:12.529,-1,0,"<2></c><5>てにしたも</c><3>のいがいがきれいにみえた</c><2></c>"
00:00:12.363,00:00:12.529,-1,-1,"<2></c><5>手にしたも</c><3>の以外が綺麗に見えた</c><2></c>"
00:00:12.363,00:00:12.529,-1,-1,"<2></c><5>手にしたも</c><3>の以外が綺麗に見えた</c><2></c>"
00:00:12.529,00:00:12.696,-1,0,"<2></c><5>てにしたもの</c><3>いがいがきれいにみえた</c><2></c>"
00:00:12.529,00:00:12.696,-1,0,"<2></c><5>てにしたもの</c><3>いがいがきれいにみえた</c><2></c>"
00:00:12.529,00:00:12.696,-1,-1,"<2></c><5>手にしたもの</c><3>以外が綺麗に見えた</c><2></c>"
00:00:12.529,00:00:12.696,-1,-1,"<2></c><5>手にしたもの</c><3>以外が綺麗に見えた</c><2></c>"
00:00:12.696,00:00:12.997,-1,0,"<2></c><5>てにしたものい</c><3>がいがきれいにみえた</c><2></c>"
00:00:12.696,00:00:12.997,-1,0,"<2></c><5>てにしたものい</c><3>がいがきれいにみえた</c><2></c>"
00:00:12.696,00:00:12.997,-1,-1,"<2></c><5>手にしたもの以</c><3>外が綺麗に見えた</c><2></c>"
00:00:12.696,00:00:12.997,-1,-1,"<2></c><5>手にしたもの以</c><3>外が綺麗に見えた</c><2></c>"
00:00:12.997,00:00:13.163,-1,0,"<2></c><5>てにしたものいが</c><3>いがきれいにみえた</c><2></c>"
00:00:12.997,00:00:13.163,-1,0,"<2></c><5>てにしたものいが</c><3>いがきれいにみえた</c><2></c>"
00:00:12.997,00:00:13.163,-1,-1,"<2></c><5>手にしたもの以外</c><3>が綺麗に見えた</c><2></c>"
00:00:12.997,00:00:13.163,-1,-1,"<2></c><5>手にしたもの以外</c><3>が綺麗に見えた</c><2></c>"
00:00:13.163,00:00:13.297,-1,0,"<2></c><5>てにしたものいがい</c><3>がきれいにみえた</c><2></c>"
00:00:13.163,00:00:13.297,-1,0,"<2></c><5>てにしたものいがい</c><3>がきれいにみえた</c><2></c>"
00:00:13.163,00:00:13.297,-1,-1,"<2></c><5>手にしたもの以外</c><3>が綺麗に見えた</c><2></c>"
00:00:13.163,00:00:13.297,-1,-1,"<2></c><5>手にしたもの以外</c><3>が綺麗に見えた</c><2></c>"
00:00:13.297,00:00:13.797,-1,0,"<2></c><5>てにしたものいがいが</c><3>きれいにみえた</c><2></c>"
00:00:13.297,00:00:13.797,-1,0,"<2></c><5>てにしたものいがいが</c><3>きれいにみえた</c><2></c>"
00:00:13.297,00:00:13.797,-1,-1,"<2></c><5>手にしたもの以外が</c><3>綺麗に見えた</c><2></c>"
00:00:13.297,00:00:13.797,-1,-1,"<2></c><5>手にしたもの以外が</c><3>綺麗に見えた</c><2></c>"
00:00:13.797,00:00:13.964,-1,0,"<2></c><5>てにしたものいがいがき</c><3>れいにみえた</c><2></c>"
00:00:13.797,00:00:13.964,-1,0,"<2></c><5>てにしたものいがいがき</c><3>れいにみえた</c><2></c>"
00:00:13.797,00:00:13.964,-1,-1,"<2></c><5>手にしたもの以外が綺</c><3>麗に見えた</c><2></c>"
00:00:13.797,00:00:13.964,-1,-1,"<2></c><5>手にしたもの以外が綺</c><3>麗に見えた</c><2></c>"
00:00:13.964,00:00:14.431,-1,0,"<2></c><5>てにしたものいがいがきれ</c><3>いにみえた</c><2></c>"
00:00:13.964,00:00:14.431,-1,0,"<2></c><5>てにしたものいがいがきれ</c><3>いにみえた</c><2></c>"
00:00:13.964,00:00:14.431,-1,-1,"<2></c><5>手にしたもの以外が綺麗</c><3>に見えた</c><2></c>"
00:00:13.964,00:00:14.431,-1,-1,"<2></c><5>手にしたもの以外が綺麗</c><3>に見えた</c><2></c>"
00:00:14.431,00:00:14.765,-1,0,"<2></c><5>てにしたものいがいがきれい</c><3>にみえた</c><2></c>"
00:00:14.431,00:00:14.765,-1,0,"<2></c><5>てにしたものいがいがきれい</c><3>にみえた</c><2></c>"
00:00:14.431,00:00:14.765,-1,-1,"<2></c><5>手にしたもの以外が綺麗</c><3>に見えた</c><2></c>"
00:00:14.431,00:00:14.765,-1,-1,"<2></c><5>手にしたもの以外が綺麗</c><3>に見えた</c><2></c>"
00:00:14.765,00:00:14.932,-1,0,"<2></c><5>てにしたものいがいがきれいに</c><3>みえた</c><2></c>"
00:00:14.765,00:00:14.932,-1,0,"<2></c><5>てにしたものいがいがきれいに</c><3>みえた</c><2></c>"
00:00:14.765,00:00:14.932,-1,-1,"<2></c><5>手にしたもの以外が綺麗に</c><3>見えた</c><2></c>"
00:00:14.765,00:00:14.932,-1,-1,"<2></c><5>手にしたもの以外が綺麗に</c><3>見えた</c><2></c>"
00:00:14.932,00:00:15.065,-1,0,"<2></c><5>てにしたものいがいがきれいにみ</c><3>えた</c><2></c>"
00:00:14.932,00:00:15.065,-1,0,"<2></c><5>てにしたものいがいがきれいにみ</c><3>えた</c><2></c>"
00:00:14.932,00:00:15.065,-1,-1,"<2></c><5>手にしたもの以外が綺麗に見</c><3>えた</c><2></c>"
00:00:14.932,00:00:15.065,-1,-1,"<2></c><5>手にしたもの以外が綺麗に見</c><3>えた</c><2></c>"
