start,end,position,line,text
00:00:03.187,00:00:03.387,-1,92,"<2></c><150>素</c><149>敵な彼　出会いますよ～に！</c><2></c>"
00:00:03.187,00:00:03.387,-1,0,"<2></c><150>す</c><149>てきなひとであいますよ～に！</c><2></c>"
00:00:03.387,00:00:03.620,-1,92,"<2></c><150>素</c><140>敵</c><149>な彼　出会いますよ～に！</c><2></c>"
00:00:03.387,00:00:03.620,-1,0,"<2></c><150>す</c><140>て</c><149>きなひとであいますよ～に！</c><2></c>"
00:00:03.620,00:00:03.787,-1,92,"<2></c><150>素</c><140>敵</c><149>な彼　出会いますよ～に！</c><2></c>"
00:00:03.620,00:00:03.787,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><149>なひとであいますよ～に！</c><2></c>"
00:00:03.787,00:00:04.221,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><149>彼　出会いますよ～に！</c><2></c>"
00:00:03.787,00:00:04.221,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><149>ひとであいますよ～に！</c><2></c>"
00:00:04.221,00:00:04.421,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><149>　出会いますよ～に！</c><2></c>"
00:00:04.221,00:00:04.421,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><149>とであいますよ～に！</c><2></c>"
00:00:04.421,00:00:04.621,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><149>出会いますよ～に！</c><2></c>"
00:00:04.421,00:00:04.621,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><149>であいますよ～に！</c><2></c>"
00:00:04.621,00:00:05.022,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><149>会いますよ～に！</c><2></c>"
00:00:04.621,00:00:05.022,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><149>あいますよ～に！</c><2></c>"
00:00:05.022,00:00:05.222,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><149>いますよ～に！</c><2></c>"
00:00:05.022,00:00:05.222,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><149>いますよ～に！</c><2></c>"
00:00:05.222,00:00:05.422,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><149>ますよ～に！</c><2></c>"
00:00:05.222,00:00:05.422,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><149>ますよ～に！</c><2></c>"
00:00:05.422,00:00:05.823,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><149>すよ～に！</c><2></c>"
00:00:05.422,00:00:05.823,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><149>すよ～に！</c><2></c>"
00:00:05.823,00:00:06.023,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><48>す</c><149>よ～に！</c><2></c>"
00:00:05.823,00:00:06.023,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><48>す</c><149>よ～に！</c><2></c>"
00:00:06.023,00:00:06.223,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><48>す</c><37>よ</c><149>～に！</c><2></c>"
00:00:06.023,00:00:06.223,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><48>す</c><37>よ</c><149>～に！</c><2></c>"
00:00:06.223,00:00:06.457,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><48>す</c><37>よ</c><25>～</c><149>に！</c><2></c>"
00:00:06.223,00:00:06.457,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><48>す</c><37>よ</c><25>～</c><149>に！</c><2></c>"
00:00:06.457,00:00:07.291,-1,92,"<2></c><150>素</c><140>敵</c><118>な</c><109>彼</c><98>　</c><89>出</c><79>会</c><69>い</c><58>ま</c><48>す</c><37>よ</c><25>～</c><13>に</c><3>！</c><2></c>"
00:00:06.457,00:00:07.291,-1,0,"<2></c><150>す</c><140>て</c><129>き</c><118>な</c><109>ひ</c><98>と</c><89>で</c><79>あ</c><69>い</c><58>ま</c><48>す</c><37>よ</c><25>～</c><13>に</c><3>！</c><2></c>"
00:00:07.291,00:00:07.624,-1,85,"<2></c><79>(ha</c><149>hahahababy)</c><2></c>"
00:00:07.624,00:00:07.891,-1,85,"<2></c><79>(haha</c><149>hahababy)</c><2></c>"
00:00:07.891,00:00:08.158,-1,85,"<2></c><79>(hahaha</c><149>hababy)</c><2></c>"
00:00:08.158,00:00:09.793,-1,85,"<2></c><79>(hahahaha</c><149>baby)</c><2></c>"
00:00:09.793,00:00:10.027,-1,85,"<2></c><79>(hahahahabab</c><149>y)</c><2></c>"
00:00:10.027,00:00:10.961,-1,85,"<2></c><79>(hahahahababy)</c><2></c>"
00:00:12.196,00:00:12.563,-1,85,"<2></c><79>(a</c><149>haaaa)</c><2></c>"
00:00:12.563,00:00:12.863,-1,85,"<2></c><79>(aha</c><149>aaa)</c><2></c>"
00:00:12.863,00:00:13.197,-1,85,"<2></c><79>(ahaa</c><149>aa)</c><2></c>"
00:00:13.197,00:00:13.497,-1,85,"<2></c><79>(ahaaa</c><149>a)</c><2></c>"
00:00:13.497,00:00:13.831,-1,85,"<2></c><79>(ahaaaa)</c><2></c>"
00:00:18.168,00:00:18.369,-1,85,"<2></c><79>(come</c><149>onKobo-chan)</c><2></c>"
00:00:18.369,00:00:18.736,-1,85,"<2></c><79>(comeon</c><149>Kobo-chan)</c><2></c>"
00:00:18.736,00:00:18.969,-1,85,"<2></c><79>(comeonKo</c><149>bo-chan)</c><2></c>"
00:00:18.969,00:00:19.103,-1,85,"<2></c><79>(comeonKobo</c><149>-chan)</c><2></c>"
00:00:19.103,00:00:19.536,-1,85,"<2></c><79>(comeonKobo-chan)</c><2></c>"
00:00:19.536,00:00:19.737,-1,92,"<2></c><3>今</c><149>週中にはバイトを決めたい</c><2></c>"
