start,end,position,line,text
00:00:05.389,00:00:15.499,-1,0,"<1></c><3>IRyS-HERECOMESHOPE</c><1></c>"
00:00:05.389,00:00:07.925,-1,92,"<1></c><3>Music:Tom-H@ck</c><1></c>"
00:00:07.925,00:00:10.461,-1,92,"<1></c><3>Lyrics:hotaru</c><1></c>"
00:00:10.461,00:00:12.997,-1,92,"<1></c><3>Arrange:RINZO</c><1></c>"
00:00:12.997,00:00:15.499,-1,92,"<1></c><3>Illust:雨傘ゆん(AmagasaYun)</c><1></c>"
00:00:15.833,00:00:16.133,-1,0,"<1></c><3>ぜ</c><2>つぼうのせかいのなか</c><1></c>"
00:00:15.833,00:00:16.133,-1,92,"<1></c><3>絶</c><2>望の世界の中</c><1></c>"
00:00:16.133,00:00:16.367,-1,0,"<1></c><3>ぜつ</c><2>ぼうのせかいのなか</c><1></c>"
00:00:16.133,00:00:16.367,-1,92,"<1></c><3>絶</c><2>望の世界の中</c><1></c>"
00:00:16.367,00:00:16.467,-1,0,"<1></c><3>ぜつぼ</c><2>うのせかいのなか</c><1></c>"
00:00:16.367,00:00:16.467,-1,92,"<1></c><3>絶望</c><2>の世界の中</c><1></c>"
00:00:16.467,00:00:16.700,-1,0,"<1></c><3>ぜつぼう</c><2>のせかいのなか</c><1></c>"
00:00:16.467,00:00:16.700,-1,92,"<1></c><3>絶望</c><2>の世界の中</c><1></c>"
00:00:16.700,00:00:16.800,-1,0,"<1></c><3>ぜつぼうの</c><2>せかいのなか</c><1></c>"
00:00:16.700,00:00:16.800,-1,92,"<1></c><3>絶望の</c><2>世界の中</c><1></c>"
00:00:16.800,00:00:17.001,-1,0,"<1></c><3>ぜつぼうのせ</c><2>かいのなか</c><1></c>"
00:00:16.800,00:00:17.001,-1,92,"<1></c><3>絶望の世</c><2>界の中</c><1></c>"
00:00:17.001,00:00:17.101,-1,0,"<1></c><3>ぜつぼうのせか</c><2>いのなか</c><1></c>"
00:00:17.001,00:00:17.101,-1,92,"<1></c><3>絶望の世界</c><2>の中</c><1></c>"
00:00:17.101,00:00:17.301,-1,0,"<1></c><3>ぜつぼうのせかい</c><2>のなか</c><1></c>"
00:00:17.101,00:00:17.301,-1,92,"<1></c><3>絶望の世界</c><2>の中</c><1></c>"
00:00:17.301,00:00:17.568,-1,0,"<1></c><3>ぜつぼうのせかいの</c><2>なか</c><1></c>"
00:00:17.301,00:00:17.568,-1,92,"<1></c><3>絶望の世界の</c><2>中</c><1></c>"
00:00:17.568,00:00:17.935,-1,0,"<1></c><3>ぜつぼうのせかいのな</c><2>か</c><1></c>"
00:00:17.568,00:00:18.035,-1,92,"<1></c><3>絶望の世界の中</c><1></c>"
00:00:17.935,00:00:18.035,-1,0,"<1></c><3>ぜつぼうのせかいのなか</c><1></c>"
00:00:18.035,00:00:18.335,-1,0,"<1></c><3>え</c><2>いえんのようなやみをみた</c><1></c>"
00:00:18.035,00:00:18.335,-1,92,"<1></c><3>永</c><2>遠の様な闇を見た</c><1></c>"
00:00:18.335,00:00:18.669,-1,0,"<1></c><3>えい</c><2>えんのようなやみをみた</c><1></c>"
00:00:18.335,00:00:18.669,-1,92,"<1></c><3>永</c><2>遠の様な闇を見た</c><1></c>"
00:00:18.669,00:00:18.869,-1,0,"<1></c><3>えいえ</c><2>んのようなやみをみた</c><1></c>"
00:00:18.669,00:00:18.869,-1,92,"<1></c><3>永遠</c><2>の様な闇を見た</c><1></c>"
00:00:18.869,00:00:18.969,-1,0,"<1></c><3>えいえん</c><2>のようなやみをみた</c><1></c>"
00:00:18.869,00:00:18.969,-1,92,"<1></c><3>永遠</c><2>の様な闇を見た</c><1></c>"
00:00:18.969,00:00:19.203,-1,0,"<1></c><3>えいえんの</c><2>ようなやみをみた</c><1></c>"
00:00:18.969,00:00:19.203,-1,92,"<1></c><3>永遠の</c><2>様な闇を見た</c><1></c>"
00:00:19.203,00:00:19.303,-1,0,"<1></c><3>えいえんのよう</c><2>なやみをみた</c><1></c>"
00:00:19.203,00:00:19.303,-1,92,"<1></c><3>永遠の様</c><2>な闇を見た</c><1></c>"
00:00:19.303,00:00:19.503,-1,0,"<1></c><3>えいえんのような</c><2>やみをみた</c><1></c>"
