start,end,position,line,text
00:00:12.363,00:00:12.529,-1,-1,"<191>い</c><185>つの間にか見つけてた遠い夢</c>"
00:00:12.363,00:00:12.529,-1,0,"<191>い</c><185>つのまにかみつけてたとおいゆめ</c>"
00:00:12.529,00:00:12.696,-1,-1,"<191>い</c><159>つ</c><185>の間にか見つけてた遠い夢</c>"
00:00:12.529,00:00:12.696,-1,0,"<191>い</c><159>つ</c><185>のまにかみつけてたとおいゆめ</c>"
00:00:12.696,00:00:12.863,-1,-1,"<191>い</c><159>つ</c><146>の</c><185>間にか見つけてた遠い夢</c>"
00:00:12.696,00:00:12.863,-1,0,"<191>い</c><159>つ</c><146>の</c><185>まにかみつけてたとおいゆめ</c>"
00:00:12.863,00:00:13.030,-1,-1,"<191>い</c><159>つ</c><146>の</c><135>間</c><185>にか見つけてた遠い夢</c>"
00:00:12.863,00:00:13.030,-1,0,"<191>い</c><159>つ</c><146>の</c><135>ま</c><185>にかみつけてたとおいゆめ</c>"
00:00:13.030,00:00:13.197,-1,-1,"<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><185>か見つけてた遠い夢</c>"
00:00:13.030,00:00:13.197,-1,0,"<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><185>かみつけてたとおいゆめ</c>"
00:00:13.197,00:00:13.364,-1,-1,"<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><185>見つけてた遠い夢</c>"
00:00:13.197,00:00:13.364,-1,0,"<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><185>みつけてたとおいゆめ</c>"
00:00:13.364,00:00:13.530,-1,-1,"<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><89>見</c><185>つけてた遠い夢</c>"
00:00:13.364,00:00:13.530,-1,0,"<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><185>つけてたとおいゆめ</c>"
00:00:13.530,00:00:13.697,-1,-1,"<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><89>見</c><71>つ</c><185>けてた遠い夢</c>"
00:00:13.530,00:00:13.697,-1,0,"<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><71>つ</c><185>けてたとおいゆめ</c>"
00:00:13.697,00:00:13.864,-1,-1,"<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><89>見</c><71>つ</c><63>け</c><185>てた遠い夢</c>"
00:00:13.697,00:00:13.864,-1,0,"<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><71>つ</c><63>け</c><185>てたとおいゆめ</c>"
00:00:13.864,00:00:14.031,-1,-1,"<191>い</c><159>つ</c><146>の</c><135>間</c><122>に</c><107>か</c><89>見</c><71>つ</c><63>け</c><70>て</c><185>た遠い夢</c>"
00:00:13.864,00:00:14.031,-1,0,"<191>い</c><159>つ</c><146>の</c><135>ま</c><122>に</c><107>か</c><89>み</c><71>つ</c><63>け</c><70>て</c><185>たとおいゆめ</c>"
