start,end,position,line,text
00:00:10.527,00:00:10.761,-1,-1,"<2>「キ</c><3>ミのヒロインは誰</c><2>…？」</c>"
00:00:10.527,00:00:10.761,-1,-1,"<2>「キ</c><3>ミのヒロインは誰</c><2>…？」</c>"
00:00:10.527,00:00:10.761,-1,0,"<2>「き</c><3>みのひろいんはだれ</c><2>…？」</c>"
00:00:10.527,00:00:10.761,-1,0,"<2>「き</c><3>みのひろいんはだれ</c><2>…？」</c>"
00:00:10.761,00:00:10.894,-1,-1,"<2>「キミ</c><3>のヒロインは誰</c><2>…？」</c>"
00:00:10.761,00:00:10.894,-1,-1,"<2>「キミ</c><3>のヒロインは誰</c><2>…？」</c>"
00:00:10.761,00:00:10.894,-1,0,"<2>「きみ</c><3>のひろいんはだれ</c><2>…？」</c>"
00:00:10.761,00:00:10.894,-1,0,"<2>「きみ</c><3>のひろいんはだれ</c><2>…？」</c>"
00:00:10.894,00:00:11.228,-1,-1,"<2>「キミの</c><3>ヒロインは誰</c><2>…？」</c>"
00:00:10.894,00:00:11.228,-1,-1,"<2>「キミの</c><3>ヒロインは誰</c><2>…？」</c>"
00:00:10.894,00:00:11.228,-1,0,"<2>「きみの</c><3>ひろいんはだれ</c><2>…？」</c>"
00:00:10.894,00:00:11.228,-1,0,"<2>「きみの</c><3>ひろいんはだれ</c><2>…？」</c>"
00:00:11.228,00:00:11.528,-1,-1,"<2>「キミのヒ</c><3>ロインは誰</c><2>…？」</c>"
00:00:11.228,00:00:11.528,-1,-1,"<2>「キミのヒ</c><3>ロインは誰</c><2>…？」</c>"
00:00:11.228,00:00:11.528,-1,0,"<2>「きみのひ</c><3>ろいんはだれ</c><2>…？」</c>"
00:00:11.228,00:00:11.528,-1,0,"<2>「きみのひ</c><3>ろいんはだれ</c><2>…？」</c>"
00:00:11.528,00:00:11.895,-1,-1,"<2>「キミのヒロ</c><3>インは誰</c><2>…？」</c>"
00:00:11.528,00:00:11.895,-1,-1,"<2>「キミのヒロ</c><3>インは誰</c><2>…？」</c>"
00:00:11.528,00:00:11.895,-1,0,"<2>「きみのひろ</c><3>いんはだれ</c><2>…？」</c>"
00:00:11.528,00:00:11.895,-1,0,"<2>「きみのひろ</c><3>いんはだれ</c><2>…？」</c>"
00:00:11.895,00:00:12.196,-1,-1,"<2>「キミのヒロイ</c><3>ンは誰</c><2>…？」</c>"
00:00:11.895,00:00:12.196,-1,-1,"<2>「キミのヒロイ</c><3>ンは誰</c><2>…？」</c>"
00:00:11.895,00:00:12.196,-1,0,"<2>「きみのひろい</c><3>んはだれ</c><2>…？」</c>"
00:00:11.895,00:00:12.196,-1,0,"<2>「きみのひろい</c><3>んはだれ</c><2>…？」</c>"
00:00:12.196,00:00:12.529,-1,-1,"<2>「キミのヒロイン</c><3>は誰</c><2>…？」</c>"
00:00:12.196,00:00:12.529,-1,-1,"<2>「キミのヒロイン</c><3>は誰</c><2>…？」</c>"
00:00:12.196,00:00:12.529,-1,0,"<2>「きみのひろいん</c><3>はだれ</c><2>…？」</c>"
00:00:12.196,00:00:12.529,-1,0,"<2>「きみのひろいん</c><3>はだれ</c><2>…？」</c>"
00:00:12.529,00:00:12.863,-1,-1,"<2>「キミのヒロインは</c><3>誰</c><2>…？」</c>"
00:00:12.529,00:00:12.863,-1,-1,"<2>「キミのヒロインは</c><3>誰</c><2>…？」</c>"
00:00:12.529,00:00:12.863,-1,0,"<2>「きみのひろいんは</c><3>だれ</c><2>…？」</c>"
00:00:12.529,00:00:12.863,-1,0,"<2>「きみのひろいんは</c><3>だれ</c><2>…？」</c>"
00:00:12.863,00:00:13.197,-1,-1,"<2>「キ</c><1></c><2>ミのヒロインは誰…？」</c>"
00:00:12.863,00:00:13.197,-1,-1,"<2>「キ</c><1></c><2>ミのヒロインは誰…？」</c>"
