start,end,position,line,text
00:00:03.387,00:00:03.587,-1,0,"<51></c><36>お</c><85>なじみらいをみていたい</c><51></c>"
00:00:03.387,00:00:03.587,-1,0,"<51></c><36>お</c><85>なじみらいをみていたい</c><51></c>"
00:00:03.387,00:00:03.587,-1,-1,"<51></c><36>同</c><85>じ未来を見ていたい</c><51></c>"
00:00:03.387,00:00:03.587,-1,-1,"<51></c><36>同</c><85>じ未来を見ていたい</c><51></c>"
00:00:03.587,00:00:03.721,-1,0,"<51></c><36>おな</c><85>じみらいをみていたい</c><51></c>"
00:00:03.587,00:00:03.721,-1,0,"<51></c><36>おな</c><85>じみらいをみていたい</c><51></c>"
00:00:03.587,00:00:03.721,-1,-1,"<51></c><36>同</c><85>じ未来を見ていたい</c><51></c>"
00:00:03.587,00:00:03.721,-1,-1,"<51></c><36>同</c><85>じ未来を見ていたい</c><51></c>"
00:00:03.721,00:00:03.954,-1,0,"<51></c><36>おなじ</c><85>みらいをみていたい</c><51></c>"
00:00:03.721,00:00:03.954,-1,0,"<51></c><36>おなじ</c><85>みらいをみていたい</c><51></c>"
00:00:03.721,00:00:03.954,-1,-1,"<51></c><36>同じ</c><85>未来を見ていたい</c><51></c>"
00:00:03.721,00:00:03.954,-1,-1,"<51></c><36>同じ</c><85>未来を見ていたい</c><51></c>"
00:00:03.954,00:00:04.288,-1,0,"<51></c><36>おなじみ</c><85>らいをみていたい</c><51></c>"
00:00:03.954,00:00:04.288,-1,0,"<51></c><36>おなじみ</c><85>らいをみていたい</c><51></c>"
00:00:03.954,00:00:04.288,-1,-1,"<51></c><36>同じ未</c><85>来を見ていたい</c><51></c>"
00:00:03.954,00:00:04.288,-1,-1,"<51></c><36>同じ未</c><85>来を見ていたい</c><51></c>"
00:00:04.288,00:00:04.655,-1,0,"<51></c><36>おなじみら</c><85>いをみていたい</c><51></c>"
00:00:04.288,00:00:04.655,-1,0,"<51></c><36>おなじみら</c><85>いをみていたい</c><51></c>"
00:00:04.288,00:00:04.655,-1,-1,"<51></c><36>同じ未来</c><85>を見ていたい</c><51></c>"
00:00:04.288,00:00:04.655,-1,-1,"<51></c><36>同じ未来</c><85>を見ていたい</c><51></c>"
00:00:04.655,00:00:05.022,-1,0,"<51></c><36>おなじみらい</c><85>をみていたい</c><51></c>"
00:00:04.655,00:00:05.022,-1,0,"<51></c><36>おなじみらい</c><85>をみていたい</c><51></c>"
00:00:04.655,00:00:05.022,-1,-1,"<51></c><36>同じ未来</c><85>を見ていたい</c><51></c>"
00:00:04.655,00:00:05.022,-1,-1,"<51></c><36>同じ未来</c><85>を見ていたい</c><51></c>"
00:00:05.022,00:00:05.222,-1,0,"<51></c><36>おなじみらいを</c><85>みていたい</c><51></c>"
00:00:05.022,00:00:05.222,-1,0,"<51></c><36>おなじみらいを</c><85>みていたい</c><51></c>"
00:00:05.022,00:00:05.222,-1,-1,"<51></c><36>同じ未来を</c><85>見ていたい</c><51></c>"
00:00:05.022,00:00:05.222,-1,-1,"<51></c><36>同じ未来を</c><85>見ていたい</c><51></c>"
00:00:05.222,00:00:05.622,-1,0,"<51></c><36>おなじみらいをみ</c><85>ていたい</c><51></c>"
00:00:05.222,00:00:05.622,-1,0,"<51></c><36>おなじみらいをみ</c><85>ていたい</c><51></c>"
00:00:05.222,00:00:05.622,-1,-1,"<51></c><36>同じ未来を見</c><85>ていたい</c><51></c>"
00:00:05.222,00:00:05.622,-1,-1,"<51></c><36>同じ未来を見</c><85>ていたい</c><51></c>"
00:00:05.622,00:00:05.789,-1,0,"<51></c><36>おなじみらいをみて</c><85>いたい</c><51></c>"
00:00:05.622,00:00:05.789,-1,0,"<51></c><36>おなじみらいをみて</c><85>いたい</c><51></c>"
00:00:05.622,00:00:05.789,-1,-1,"<51></c><36>同じ未来を見て</c><85>いたい</c><51></c>"
00:00:05.622,00:00:05.789,-1,-1,"<51></c><36>同じ未来を見て</c><85>いたい</c><51></c>"
00:00:05.789,00:00:05.956,-1,0,"<51></c><36>おなじみらいをみてい</c><85>たい</c><51></c>"
00:00:05.789,00:00:05.956,-1,0,"<51></c><36>おなじみらいをみてい</c><85>たい</c><51></c>"
00:00:05.789,00:00:05.956,-1,-1,"<51></c><36>同じ未来を見てい</c><85>たい</c><51></c>"
00:00:05.789,00:00:05.956,-1,-1,"<51></c><36>同じ未来を見てい</c><85>たい</c><51></c>"
00:00:05.956,00:00:06.290,-1,0,"<51></c><36>おなじみらいをみていた</c><85>い</c><51></c>"
00:00:05.956,00:00:06.290,-1,0,"<51></c><36>おなじみらいをみていた</c><85>い</c><51></c>"
00:00:05.956,00:00:06.290,-1,-1,"<51></c><36>同じ未来を見ていた</c><85>い</c><51></c>"
00:00:05.956,00:00:06.290,-1,-1,"<51></c><36>同じ未来を見ていた</c><85>い</c><51></c>"
00:00:06.290,00:00:06.857,-1,0,"<51></c><36>おなじみらいをみていたい</c><51></c>"
00:00:06.290,00:00:06.857,-1,0,"<51></c><36>おなじみらいをみていたい</c><51></c>"
00:00:06.290,00:00:06.857,-1,-1,"<51></c><36>同じ未来を見ていたい</c><51></c>"
00:00:06.290,00:00:06.857,-1,-1,"<51></c><36>同じ未来を見ていたい</c><51></c>"
00:00:06.857,00:00:07.224,-1,0,"<51></c><36>あ</c><85>のゆめてにしたい</c><51></c>"
00:00:06.857,00:00:07.224,-1,0,"<51></c><36>あ</c><85>のゆめてにしたい</c><51></c>"
00:00:06.857,00:00:07.224,-1,-1,"<51></c><36>あ</c><85>の夢手にしたい</c><51></c>"
00:00:06.857,00:00:07.224,-1,-1,"<51></c><36>あ</c><85>の夢手にしたい</c><51></c>"
00:00:07.224,00:00:07.591,-1,0,"<51></c><36>あの</c><85>ゆめてにしたい</c><51></c>"
00:00:07.224,00:00:07.591,-1,0,"<51></c><36>あの</c><85>ゆめてにしたい</c><51></c>"
00:00:07.224,00:00:07.591,-1,-1,"<51></c><36>あの</c><85>夢手にしたい</c><51></c>"
00:00:07.224,00:00:07.591,-1,-1,"<51></c><36>あの</c><85>夢手にしたい</c><51></c>"
