start,end,position,line,text
00:00:08.859,00:00:17.201,-1,0,"<1></c><3>君色ハナミズキ/角巻わため</c><1></c>"
00:00:08.859,00:00:10.961,-1,-1,"<1></c><3>作詞：角巻わため</c><1></c>"
00:00:10.961,00:00:13.063,-1,-1,"<1></c><3>作曲：柴山太朗</c><1></c>"
00:00:13.063,00:00:15.132,-1,-1,"<1></c><3>編曲：山﨑佳祐</c><1></c>"
00:00:15.132,00:00:17.201,-1,-1,"<1></c><3>歌：角巻わため</c><1></c>"
00:00:17.468,00:00:17.735,-1,0,"<1></c><3>は</c><2>るのかぜにふかれて</c><1></c>"
00:00:17.468,00:00:17.735,-1,-1,"<1></c><3>春</c><2>の風に吹かれて</c><1></c>"
00:00:17.735,00:00:18.002,-1,0,"<1></c><3>はる</c><2>のかぜにふかれて</c><1></c>"
00:00:17.735,00:00:18.002,-1,-1,"<1></c><3>春</c><2>の風に吹かれて</c><1></c>"
00:00:18.002,00:00:18.268,-1,0,"<1></c><3>はるの</c><2>かぜにふかれて</c><1></c>"
00:00:18.002,00:00:18.268,-1,-1,"<1></c><3>春の</c><2>風に吹かれて</c><1></c>"
00:00:18.268,00:00:18.535,-1,0,"<1></c><3>はるのか</c><2>ぜにふかれて</c><1></c>"
00:00:18.268,00:00:18.535,-1,-1,"<1></c><3>春の風</c><2>に吹かれて</c><1></c>"
00:00:18.535,00:00:18.769,-1,0,"<1></c><3>はるのかぜ</c><2>にふかれて</c><1></c>"
00:00:18.535,00:00:18.769,-1,-1,"<1></c><3>春の風</c><2>に吹かれて</c><1></c>"
00:00:18.769,00:00:19.069,-1,0,"<1></c><3>はるのかぜに</c><2>ふかれて</c><1></c>"
00:00:18.769,00:00:19.069,-1,-1,"<1></c><3>春の風に</c><2>吹かれて</c><1></c>"
00:00:19.069,00:00:19.269,-1,0,"<1></c><3>はるのかぜにふ</c><2>かれて</c><1></c>"
00:00:19.069,00:00:19.269,-1,-1,"<1></c><3>春の風に吹</c><2>かれて</c><1></c>"
00:00:19.269,00:00:19.570,-1,0,"<1></c><3>はるのかぜにふか</c><2>れて</c><1></c>"
