start,end,position,line,text
00:00:27.200,00:00:30.420,-1,0,"<2>天神子兎音-フーアーユーなんて言わないで</c>"
00:00:30.420,00:00:33.620,19,0,"<2>作詞:tmiyachi作編曲:和田たけあき</c>"
00:00:01.410,00:00:01.610,-1,0,"<2>ポン</c><1>コツなんて言わないでよ野暮なこと</c>"
00:00:01.610,00:00:01.780,-1,0,"<2>ポンコ</c><1>ツなんて言わないでよ野暮なこと</c>"
00:00:01.780,00:00:01.890,-1,0,"<2>ポンコツ</c><1>なんて言わないでよ野暮なこと</c>"
00:00:01.890,00:00:02.110,-1,0,"<2>ポンコツなん</c><1>て言わないでよ野暮なこと</c>"
00:00:02.110,00:00:02.220,-1,0,"<2>ポンコツなんて</c><1>言わないでよ野暮なこと</c>"
00:00:02.220,00:00:02.290,-1,0,"<2>ポンコツなんて言</c><1>わないでよ野暮なこと</c>"
00:00:02.290,00:00:02.420,-1,0,"<2>ポンコツなんて言わ</c><1>ないでよ野暮なこと</c>"
00:00:02.420,00:00:02.610,-1,0,"<2>ポンコツなんて言わな</c><1>いでよ野暮なこと</c>"
00:00:02.610,00:00:02.820,-1,0,"<2>ポンコツなんて言わない</c><1>でよ野暮なこと</c>"
00:00:02.820,00:00:03.010,-1,0,"<2>ポンコツなんて言わないで</c><1>よ野暮なこと</c>"
00:00:03.010,00:00:03.180,-1,0,"<2>ポンコツなんて言わないでよ</c><1>野暮なこと</c>"
00:00:03.180,00:00:03.420,-1,0,"<2>ポンコツなんて言わないでよ野</c><1>暮なこと</c>"
00:00:03.420,00:00:03.600,-1,0,"<2>ポンコツなんて言わないでよ野暮</c><1>なこと</c>"
00:00:03.600,00:00:03.810,-1,0,"<2>ポンコツなんて言わないでよ野暮な</c><1>こと</c>"
00:00:03.810,00:00:04.020,-1,0,"<2>ポンコツなんて言わないでよ野暮なこ</c><1>と</c>"
00:00:04.020,00:00:04.610,-1,0,"<2>ポンコツなんて言わないでよ野暮なこと</c><1></c>"
00:00:04.610,00:00:04.820,-1,0,"<2>こ</c><1>れこそがあたしのリアル</c>"
00:00:04.820,00:00:05.220,-1,0,"<2>これ</c><1>こそがあたしのリアル</c>"
00:00:05.220,00:00:05.620,-1,0,"<2>これこ</c><1>そがあたしのリアル</c>"
00:00:05.620,00:00:06.020,-1,0,"<2>これこそ</c><1>があたしのリアル</c>"
00:00:06.020,00:00:06.420,-1,0,"<2>これこそが</c><1>あたしのリアル</c>"
00:00:06.420,00:00:06.630,-1,0,"<2>これこそがあ</c><1>たしのリアル</c>"
00:00:06.630,00:00:06.810,-1,0,"<2>これこそがあた</c><1>しのリアル</c>"
00:00:06.810,00:00:07.020,-1,0,"<2>これこそがあたし</c><1>のリアル</c>"
00:00:07.020,00:00:07.210,-1,0,"<2>これこそがあたしの</c><1>リアル</c>"
00:00:07.210,00:00:07.420,-1,0,"<2>これこそがあたしのリ</c><1>アル</c>"
00:00:07.420,00:00:07.620,-1,0,"<2>これこそがあたしのリア</c><1>ル</c>"
00:00:07.620,00:00:08.000,-1,0,"<2>これこそがあたしのリアル</c><1></c>"
00:00:08.000,00:00:08.140,-1,0,"<2>り</c><1>ちゅいちゅいりちゅいっとボタン押した?</c>"
00:00:08.140,00:00:08.310,-1,0,"<2>りちゅ</c><1>いちゅいりちゅいっとボタン押した?</c>"
00:00:08.310,00:00:08.530,-1,0,"<2>りちゅい</c><1>ちゅいりちゅいっとボタン押した?</c>"
00:00:08.530,00:00:08.640,-1,0,"<2>りちゅいちゅ</c><1>いりちゅいっとボタン押した?</c>"
00:00:08.640,00:00:08.730,-1,0,"<2>りちゅいちゅい</c><1>りちゅいっとボタン押した?</c>"
00:00:08.730,00:00:08.810,-1,0,"<2>りちゅいちゅいり</c><1>ちゅいっとボタン押した?</c>"
00:00:08.810,00:00:09.000,-1,0,"<2>りちゅいちゅいりちゅ</c><1>いっとボタン押した?</c>"
00:00:09.000,00:00:09.200,-1,0,"<2>りちゅいちゅいりちゅい</c><1>っとボタン押した?</c>"
