start,end,position,line,text
00:00:02.086,00:00:02.553,-1,0,"<1>わ</c><2>すれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:02.086,00:00:02.987,-1,-1,"<1>忘</c><2>れましょう全部神隠し消してしまうの</c>"
00:00:02.553,00:00:02.987,-1,0,"<1>わす</c><2>れましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:02.987,00:00:03.387,-1,0,"<1>わすれ</c><2>ましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:02.987,00:00:03.387,-1,-1,"<1>忘れ</c><2>ましょう全部神隠し消してしまうの</c>"
00:00:03.387,00:00:04.088,-1,0,"<1>わすれま</c><2>しょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:03.387,00:00:04.088,-1,-1,"<1>忘れま</c><2>しょう全部神隠し消してしまうの</c>"
00:00:04.088,00:00:04.288,-1,0,"<1>わすれましょう</c><2>&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:04.088,00:00:04.288,-1,-1,"<1>忘れましょう</c><2>全部神隠し消してしまうの</c>"
00:00:04.288,00:00:04.922,-1,0,"<1>わすれましょう&nbsp;&nbsp;ぜん</c><2>ぶ&nbsp;&nbsp;かみかくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:04.288,00:00:04.922,-1,-1,"<1>忘れましょう全</c><2>部神隠し消してしまうの</c>"
00:00:04.922,00:00:05.122,-1,0,"<1>わすれましょう&nbsp;&nbsp;ぜんぶ</c><2>かみかくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:04.922,00:00:05.122,-1,-1,"<1>忘れましょう全部</c><2>神隠し消してしまうの</c>"
00:00:05.122,00:00:05.356,-1,0,"<1>わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;か</c><2>みかくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:05.122,00:00:05.589,-1,-1,"<1>忘れましょう全部神</c><2>隠し消してしまうの</c>"
00:00:05.356,00:00:05.589,-1,0,"<1>わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみ</c><2>かくし&nbsp;&nbsp;けしてしまうの</c>"
00:00:05.589,00:00:05.756,-1,0,"<1>わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみか</c><2>くし&nbsp;&nbsp;けしてしまうの</c>"
00:00:05.589,00:00:06.023,-1,-1,"<1>忘れましょう全部神隠</c><2>し消してしまうの</c>"
00:00:05.756,00:00:06.023,-1,0,"<1>わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかく</c><2>し&nbsp;&nbsp;けしてしまうの</c>"
00:00:06.023,00:00:06.457,-1,0,"<1>わすれましょう&nbsp;&nbsp;ぜんぶ&nbsp;&nbsp;かみかくし</c><2>けしてしまうの</c>"
