start,end,position,line,text,unformatted
4.221,5.456,58,0,<79></c><53>ホロメン音頭／hololiveidolproject</c><79></c>,ホロメン音頭／hololiveidolproject
5.456,5.756,58,0,<79></c><53>ホロメン音頭／hololiveidolproject</c><79></c><53>作編曲:arm(iosys)</c><79></c>,ホロメン音頭／hololiveidolproject作編曲:arm(iosys)
5.756,9.226,58,0,<79></c><53>ホロメン音頭／hololiveidolproject</c><79></c><53>作編曲:arm(iosys)</c><79></c><53>作詞:まろん(iosys)　狐夢想</c><79></c>,ホロメン音頭／hololiveidolproject作編曲:arm(iosys)作詞:まろん(iosys)　狐夢想
6.09,6.724,56,85,<79></c><53>vocal:hololiveidolproject</c><79></c>,vocal:hololiveidolproject
6.724,9.226,61,83,<79></c><53>specialthanks:株式会社新横浜ラーメン博物館</c><79></c><53>vocal:hololiveidolproject</c><79></c>,specialthanks:株式会社新横浜ラーメン博物館vocal:hololiveidolproject
7.091,7.291,-1,0,<79></c><140>「ちょ</c><146>いとそこゆく、みなみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
7.091,7.291,-1,92,<79></c><140>「ちょ</c><146>いとそこ往く、みなみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
7.291,7.424,-1,0,<79></c><140>「ちょい</c><146>とそこゆく、みなみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
7.291,7.424,-1,92,<79></c><140>「ちょい</c><146>とそこ往く、みなみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
7.424,7.624,-1,0,<79></c><140>「ちょいと</c><146>そこゆく、みなみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
7.424,7.624,-1,92,<79></c><140>「ちょいと</c><146>そこ往く、みなみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
7.624,7.825,-1,0,<79></c><140>「ちょいとそ</c><146>こゆく、みなみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
7.624,7.825,-1,92,<79></c><140>「ちょいとそ</c><146>こ往く、みなみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
7.825,7.958,-1,0,<79></c><140>「ちょいとそこ</c><146>ゆく、みなみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
7.825,7.958,-1,92,<79></c><140>「ちょいとそこ</c><146>往く、みなみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
7.958,8.125,-1,0,<79></c><140>「ちょいとそこゆ</c><146>く、みなみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
7.958,8.125,-1,92,<79></c><140>「ちょいとそこ往</c><146>く、みなみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
8.125,8.459,-1,0,<79></c><140>「ちょいとそこゆく、</c><146>みなみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
8.125,8.459,-1,92,<79></c><140>「ちょいとそこ往く、</c><146>みなみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
8.459,8.726,-1,0,<79></c><140>「ちょいとそこゆく、み</c><146>なみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
8.459,8.726,-1,92,<79></c><140>「ちょいとそこ往く、み</c><146>なみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
8.726,8.926,-1,0,<79></c><140>「ちょいとそこゆく、みな</c><146>みなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
8.726,8.926,-1,92,<79></c><140>「ちょいとそこ往く、みな</c><146>みな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
8.926,9.026,-1,0,<79></c><140>「ちょいとそこゆく、みなみ</c><146>なさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
8.926,9.026,-1,92,<79></c><140>「ちょいとそこ往く、みなみ</c><146>な様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
9.026,9.226,-1,0,<79></c><140>「ちょいとそこゆく、みなみな</c><146>さまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
9.026,9.226,-1,92,<79></c><140>「ちょいとそこ往く、みなみな</c><146>様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
9.226,9.326,-1,0,<79></c><140>「ちょいとそこゆく、みなみなさ</c><146>まよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
9.226,9.326,-1,92,<79></c><140>「ちょいとそこ往く、みなみな様</c><146>よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
9.326,9.493,-1,0,<79></c><140>「ちょいとそこゆく、みなみなさま</c><146>よ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
9.326,9.493,-1,92,<79></c><140>「ちょいとそこ往く、みなみな様</c><146>よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
9.493,10.327,-1,0,<79></c><140>「ちょいとそこゆく、みなみなさまよ〜」</c><79></c>,「ちょいとそこゆく、みなみなさまよ〜」
9.493,10.327,-1,92,<79></c><140>「ちょいとそこ往く、みなみな様よ〜」</c><79></c>,「ちょいとそこ往く、みなみな様よ〜」
10.327,10.527,-1,0,<79></c><112>「ぼ</c><146>くらといっしょに、おどらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
10.327,10.527,-1,92,<79></c><112>「僕</c><146>らと一緒に、おどらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
10.527,10.627,-1,0,<79></c><112>「ぼく</c><146>らといっしょに、おどらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
10.527,10.627,-1,92,<79></c><112>「僕</c><146>らと一緒に、おどらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
10.627,10.828,-1,0,<79></c><112>「ぼくら</c><146>といっしょに、おどらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
10.627,10.828,-1,92,<79></c><112>「僕ら</c><146>と一緒に、おどらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
10.828,10.961,-1,0,<79></c><112>「ぼくらと</c><146>いっしょに、おどらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
10.828,10.961,-1,92,<79></c><112>「僕らと</c><146>一緒に、おどらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
10.961,11.195,-1,0,<79></c><112>「ぼくらといっ</c><146>しょに、おどらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
10.961,11.195,-1,92,<79></c><112>「僕らと一</c><146>緒に、おどらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
11.195,11.328,-1,0,<79></c><112>「ぼくらといっしょ</c><146>に、おどらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
11.195,11.328,-1,92,<79></c><112>「僕らと一緒</c><146>に、おどらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
11.328,11.829,-1,0,<79></c><112>「ぼくらといっしょに、</c><146>おどらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
11.328,11.829,-1,92,<79></c><112>「僕らと一緒に、</c><146>おどらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
11.829,12.029,-1,0,<79></c><112>「ぼくらといっしょに、お</c><146>どらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
11.829,12.029,-1,92,<79></c><112>「僕らと一緒に、お</c><146>どらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
12.029,12.162,-1,0,<79></c><112>「ぼくらといっしょに、おど</c><146>らな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
12.029,12.162,-1,92,<79></c><112>「僕らと一緒に、おど</c><146>らな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
12.162,12.363,-1,0,<79></c><112>「ぼくらといっしょに、おどら</c><146>な〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
12.162,12.363,-1,92,<79></c><112>「僕らと一緒に、おどら</c><146>な〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
12.363,12.796,-1,0,<79></c><112>「ぼくらといっしょに、おどらな〜</c><146>い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
12.363,12.796,-1,92,<79></c><112>「僕らと一緒に、おどらな〜</c><146>い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
12.796,13.297,-1,0,<79></c><112>「ぼくらといっしょに、おどらな〜い？」</c><79></c>,「ぼくらといっしょに、おどらな〜い？」
12.796,13.297,-1,92,<79></c><112>「僕らと一緒に、おどらな〜い？」</c><79></c>,「僕らと一緒に、おどらな〜い？」
13.297,13.564,-1,0,<79></c><80>「さ</c><146>ぁ、おてをはいしゃく〜〜</c><79></c>,「さぁ、おてをはいしゃく〜〜
13.297,13.564,-1,92,<79></c><80>「さ</c><146>ぁ、お手を拝借〜〜</c><79></c>,「さぁ、お手を拝借〜〜
13.564,14.031,-1,0,<79></c><80>「さぁ、</c><146>おてをはいしゃく〜〜</c><79></c>,「さぁ、おてをはいしゃく〜〜
13.564,14.031,-1,92,<79></c><80>「さぁ、</c><146>お手を拝借〜〜</c><79></c>,「さぁ、お手を拝借〜〜
14.031,14.331,-1,0,<79></c><80>「さぁ、お</c><146>てをはいしゃく〜〜</c><79></c>,「さぁ、おてをはいしゃく〜〜
14.031,14.331,-1,92,<79></c><80>「さぁ、お</c><146>手を拝借〜〜</c><79></c>,「さぁ、お手を拝借〜〜
14.331,14.465,-1,0,<79></c><80>「さぁ、おて</c><146>をはいしゃく〜〜</c><79></c>,「さぁ、おてをはいしゃく〜〜
14.331,14.465,-1,92,<79></c><80>「さぁ、お手</c><146>を拝借〜〜</c><79></c>,「さぁ、お手を拝借〜〜
14.465,14.732,-1,0,<79></c><80>「さぁ、おてを</c><146>はいしゃく〜〜</c><79></c>,「さぁ、おてをはいしゃく〜〜
14.465,14.732,-1,92,<79></c><80>「さぁ、お手を</c><146>拝借〜〜</c><79></c>,「さぁ、お手を拝借〜〜
14.732,14.898,-1,0,<79></c><80>「さぁ、おてをは</c><146>いしゃく〜〜</c><79></c>,「さぁ、おてをはいしゃく〜〜
