start,end,position,line,text,unformatted
7.624,7.825,-1,-1,<2></c><1>eve</c><3>rydayeveryheart</c><2></c>,everydayeveryheart
7.624,7.825,-1,0,<2></c><1>eve</c><3>rydayeveryheart</c><2></c>,everydayeveryheart
7.825,8.025,-1,-1,<2></c><1>every</c><3>dayeveryheart</c><2></c>,everydayeveryheart
7.825,8.025,-1,0,<2></c><1>every</c><3>dayeveryheart</c><2></c>,everydayeveryheart
8.025,8.392,-1,-1,<2></c><1>everyday</c><3>everyheart</c><2></c>,everydayeveryheart
8.025,8.392,-1,0,<2></c><1>everyday</c><3>everyheart</c><2></c>,everydayeveryheart
8.392,8.726,-1,-1,<2></c><1>everydayeve</c><3>ryheart</c><2></c>,everydayeveryheart
8.392,8.726,-1,0,<2></c><1>everydayeve</c><3>ryheart</c><2></c>,everydayeveryheart
8.726,9.126,-1,-1,<2></c><1>everydayevery</c><3>heart</c><2></c>,everydayeveryheart
8.726,9.126,-1,0,<2></c><1>everydayevery</c><3>heart</c><2></c>,everydayeveryheart
9.126,10.527,-1,-1,<2></c><1>everydayeveryheart</c><2></c>,everydayeveryheart
9.126,10.527,-1,0,<2></c><1>everydayeveryheart</c><2></c>,everydayeveryheart
10.527,10.961,-1,-1,<2></c><1>ri-</c><3>la-ru-ra</c><2></c>,ri-la-ru-ra
10.527,10.961,-1,0,<2></c><1>ri-</c><3>la-ru-ra</c><2></c>,ri-la-ru-ra
10.961,11.328,-1,-1,<2></c><1>ri-la-</c><3>ru-ra</c><2></c>,ri-la-ru-ra
10.961,11.328,-1,0,<2></c><1>ri-la-</c><3>ru-ra</c><2></c>,ri-la-ru-ra
11.328,11.662,-1,-1,<2></c><1>ri-la-ru-</c><3>ra</c><2></c>,ri-la-ru-ra
11.328,11.662,-1,0,<2></c><1>ri-la-ru-</c><3>ra</c><2></c>,ri-la-ru-ra
11.662,12.062,-1,-1,<2></c><1>ri-la-ru-ra</c><2></c>,ri-la-ru-ra
