start,end,position,line,text,unformatted
12.162,22.473,-1,0,<13>角巻わため-holidays!</c>,角巻わため-holidays!
12.162,14.765,-1,92,<13>作詞:角巻わため</c>,作詞:角巻わため
14.765,17.334,-1,92,<13>作曲:ナノウ</c>,作曲:ナノウ
17.334,19.903,-1,92,<13>編曲:ナノウ</c>,編曲:ナノウ
19.903,22.473,-1,92,<13>唄:角巻わため</c>,唄:角巻わため
32.816,33.484,-1,0,<13>あぁ、</c><14>めがさめたらひがのぼり</c>,あぁ、めがさめたらひがのぼり
32.816,33.484,-1,92,<13>あぁ、</c><14>目が覚めたら　陽が昇り</c>,あぁ、目が覚めたら　陽が昇り
33.484,33.684,-1,0,<13>あぁ、め</c><14>がさめたらひがのぼり</c>,あぁ、めがさめたらひがのぼり
33.484,33.684,-1,92,<13>あぁ、目</c><14>が覚めたら　陽が昇り</c>,あぁ、目が覚めたら　陽が昇り
33.684,33.817,-1,0,<13>あぁ、めが</c><14>さめたらひがのぼり</c>,あぁ、めがさめたらひがのぼり
33.684,33.817,-1,92,<13>あぁ、目が</c><14>覚めたら　陽が昇り</c>,あぁ、目が覚めたら　陽が昇り
33.817,34.018,-1,0,<13>あぁ、めがさ</c><14>めたらひがのぼり</c>,あぁ、めがさめたらひがのぼり
33.817,34.018,-1,92,<13>あぁ、目が覚</c><14>めたら　陽が昇り</c>,あぁ、目が覚めたら　陽が昇り
34.018,34.118,-1,0,<13>あぁ、めがさめ</c><14>たらひがのぼり</c>,あぁ、めがさめたらひがのぼり
34.018,34.118,-1,92,<13>あぁ、目が覚め</c><14>たら　陽が昇り</c>,あぁ、目が覚めたら　陽が昇り
34.118,34.451,-1,0,<13>あぁ、めがさめた</c><14>らひがのぼり</c>,あぁ、めがさめたらひがのぼり
34.118,34.451,-1,92,<13>あぁ、目が覚めた</c><14>ら　陽が昇り</c>,あぁ、目が覚めたら　陽が昇り
34.451,35.085,-1,0,<13>あぁ、めがさめたら</c><14>ひがのぼり</c>,あぁ、めがさめたらひがのぼり
34.451,35.085,-1,92,<13>あぁ、目が覚めたら　</c><14>陽が昇り</c>,あぁ、目が覚めたら　陽が昇り
35.085,35.419,-1,0,<13>あぁ、めがさめたらひ</c><14>がのぼり</c>,あぁ、めがさめたらひがのぼり
35.085,35.419,-1,92,<13>あぁ、目が覚めたら　陽</c><14>が昇り</c>,あぁ、目が覚めたら　陽が昇り
35.419,35.753,-1,0,<13>あぁ、めがさめたらひが</c><14>のぼり</c>,あぁ、めがさめたらひがのぼり
35.419,35.753,-1,92,<13>あぁ、目が覚めたら　陽が</c><14>昇り</c>,あぁ、目が覚めたら　陽が昇り
35.753,36.053,-1,0,<13>あぁ、めがさめたらひがの</c><14>ぼり</c>,あぁ、めがさめたらひがのぼり
35.753,36.053,-1,92,<13>あぁ、目が覚めたら　陽が昇</c><14>り</c>,あぁ、目が覚めたら　陽が昇り
36.053,36.387,-1,0,<13>あぁ、めがさめたらひがのぼ</c><14>り</c>,あぁ、めがさめたらひがのぼり
36.053,36.387,-1,92,<13>あぁ、目が覚めたら　陽が昇</c><14>り</c>,あぁ、目が覚めたら　陽が昇り
36.387,37.021,-1,0,<13>あぁ、めがさめたらひがのぼり</c>,あぁ、めがさめたらひがのぼり
36.387,37.021,-1,92,<13>あぁ、目が覚めたら　陽が昇り</c>,あぁ、目が覚めたら　陽が昇り
37.021,37.321,-1,0,<13>ま</c><14>だまだねむたいそんなきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
37.021,37.321,-1,92,<13>ま</c><14>だまだ眠たい　そんな休日</c>,まだまだ眠たい　そんな休日
37.321,37.654,-1,0,<13>まだ</c><14>まだねむたいそんなきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
37.321,37.654,-1,92,<13>まだ</c><14>まだ眠たい　そんな休日</c>,まだまだ眠たい　そんな休日
37.654,37.988,-1,0,<13>まだま</c><14>だねむたいそんなきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
37.654,37.988,-1,92,<13>まだま</c><14>だ眠たい　そんな休日</c>,まだまだ眠たい　そんな休日
37.988,38.322,-1,0,<13>まだまだ</c><14>ねむたいそんなきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
37.988,38.322,-1,92,<13>まだまだ</c><14>眠たい　そんな休日</c>,まだまだ眠たい　そんな休日
38.322,38.622,-1,0,<13>まだまだね</c><14>むたいそんなきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
38.322,38.622,-1,92,<13>まだまだ眠</c><14>たい　そんな休日</c>,まだまだ眠たい　そんな休日
38.622,38.956,-1,0,<13>まだまだねむ</c><14>たいそんなきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
38.622,38.956,-1,92,<13>まだまだ眠</c><14>たい　そんな休日</c>,まだまだ眠たい　そんな休日
38.956,39.59,-1,0,<13>まだまだねむたい</c><14>そんなきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
38.956,39.59,-1,92,<13>まだまだ眠たい　</c><14>そんな休日</c>,まだまだ眠たい　そんな休日
39.59,39.923,-1,0,<13>まだまだねむたいそ</c><14>んなきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
39.59,39.923,-1,92,<13>まだまだ眠たい　そ</c><14>んな休日</c>,まだまだ眠たい　そんな休日
39.923,40.224,-1,0,<13>まだまだねむたいそん</c><14>なきゅうじつ</c>,まだまだねむたいそんなきゅうじつ
39.923,40.224,-1,92,<13>まだまだ眠たい　そん</c><14>な休日</c>,まだまだ眠たい　そんな休日
40.224,40.557,-1,0,<13>まだまだねむたいそんな</c><14>きゅうじつ</c>,まだまだねむたいそんなきゅうじつ
40.224,40.557,-1,92,<13>まだまだ眠たい　そんな</c><14>休日</c>,まだまだ眠たい　そんな休日
40.557,40.891,-1,0,<13>まだまだねむたいそんなきゅ</c><14>うじつ</c>,まだまだねむたいそんなきゅうじつ
40.557,40.891,-1,92,<13>まだまだ眠たい　そんな休</c><14>日</c>,まだまだ眠たい　そんな休日
40.891,41.191,-1,0,<13>まだまだねむたいそんなきゅう</c><14>じつ</c>,まだまだねむたいそんなきゅうじつ
40.891,41.191,-1,92,<13>まだまだ眠たい　そんな休</c><14>日</c>,まだまだ眠たい　そんな休日
