start,end,position,line,text,unformatted
0.951,12.096,-1,0,<32></c><55>尾丸ポルカ-pastelteatime</c><32></c>,尾丸ポルカ-pastelteatime
0.951,1.885,-1,-1,<32></c><24>作詞：vetalissemocosine</c><32></c>,作詞：vetalissemocosine
1.885,2.82,-1,-1,<32></c><67>作詞：vetalissemocosine</c><32></c>,作詞：vetalissemocosine
2.82,3.721,-1,-1,<32></c><59>作曲・編曲：emocosine</c><32></c>,作曲・編曲：emocosine
3.721,4.655,-1,-1,<32></c><42>作曲・編曲：emocosine</c><32></c>,作曲・編曲：emocosine
4.655,5.589,-1,-1,<32></c><27>ギター：安藤河音</c><32></c>,ギター：安藤河音
5.589,6.59,-1,-1,<32></c><67>ギター：安藤河音</c><32></c>,ギター：安藤河音
6.59,7.124,98,-1,<32></c><55>r</c><57>e</c><60>c</c><62>o</c><64>r</c><68>d</c><72>i</c><76>ng&amp;mix</c><73>i</c><74>n</c><70>g</c><71>e</c><65>n</c><66>g</c><54>i</c><49>n</c><47>e</c><45>e</c><44>r</c><41>：</c><39>n</c><35>n</c><31>z</c><26>n</c><20>(</c><17>o</c><13>f</c><12>u</c><9>t</c><8>o</c><5>n</c><3>e</c><1>)</c><32></c>,recording&amp;mixingengineer：nnzn(ofutone)
7.124,7.558,97,-1,<32></c><50>r</c><51>e</c><52>c</c><53>o</c><58>r</c><61>d</c><63>i</c><69>n</c><77>g</c><78>&amp;</c><56>m</c><48>i</c><46>x</c><43>i</c><40>n</c><38>g</c><36>e</c><33>n</c><30>g</c><28>i</c><23>n</c><21>e</c><19>e</c><16>r</c><14>：</c><10>n</c><7>n</c><4>z</c><2>n</c><6>(</c><11>o</c><15>f</c><18>u</c><22>t</c><25>o</c><29>n</c><34>e</c><37>)</c><32></c>,recording&amp;mixingengineer：nnzn(ofutone)
7.558,8.459,78,-1,<32></c><59>recording&amp;mixingengineer：nnzn(ofutone)</c><32></c>,recording&amp;mixingengineer：nnzn(ofutone)
8.459,9.46,67,-1,<32></c><75>vocaldirection：かっさん(nekohacker)</c><32></c>,vocaldirection：かっさん(nekohacker)
9.46,10.427,67,-1,<32></c><24>vocaldirection：かっさん(nekohacker)</c><32></c>,vocaldirection：かっさん(nekohacker)
10.427,11.161,-1,-1,<32></c><81>イラスト・mv：ヤシマロパ</c><32></c><81>歌：尾丸ポルカ</c><32></c>,イラスト・mv：ヤシマロパ歌：尾丸ポルカ
11.161,12.096,-1,-1,<32></c><79>イラスト・mv：ヤシマロパ</c><32></c><79>歌：尾丸ポルカ</c><32></c>,イラスト・mv：ヤシマロパ歌：尾丸ポルカ
15.899,16.033,-1,0,<32></c><24>「お</c><80>どけたかおでいつもはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
15.899,16.033,-1,-1,<32></c><55>「お</c><80>どけた顔でいつもは座長」</c><32></c>,「おどけた顔でいつもは座長」
16.033,16.133,-1,0,<32></c><24>「おど</c><80>けたかおでいつもはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
16.033,16.133,-1,-1,<32></c><55>「おど</c><80>けた顔でいつもは座長」</c><32></c>,「おどけた顔でいつもは座長」
16.133,16.266,-1,0,<32></c><24>「おどけ</c><80>たかおでいつもはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
16.133,16.266,-1,-1,<32></c><55>「おどけ</c><80>た顔でいつもは座長」</c><32></c>,「おどけた顔でいつもは座長」
16.266,16.367,-1,0,<32></c><24>「おどけた</c><80>かおでいつもはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
16.266,16.367,-1,-1,<32></c><55>「おどけた</c><80>顔でいつもは座長」</c><32></c>,「おどけた顔でいつもは座長」
16.367,16.533,-1,0,<32></c><24>「おどけたか</c><80>おでいつもはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
16.367,16.533,-1,-1,<32></c><55>「おどけた顔</c><80>でいつもは座長」</c><32></c>,「おどけた顔でいつもは座長」
16.533,16.6,-1,0,<32></c><24>「おどけたかお</c><80>でいつもはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
16.533,16.6,-1,-1,<32></c><55>「おどけた顔</c><80>でいつもは座長」</c><32></c>,「おどけた顔でいつもは座長」
16.6,16.834,-1,0,<32></c><24>「おどけたかおで</c><80>いつもはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
16.6,16.834,-1,-1,<32></c><55>「おどけた顔で</c><80>いつもは座長」</c><32></c>,「おどけた顔でいつもは座長」
16.834,16.967,-1,0,<32></c><24>「おどけたかおでい</c><80>つもはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
16.834,16.967,-1,-1,<32></c><55>「おどけた顔でい</c><80>つもは座長」</c><32></c>,「おどけた顔でいつもは座長」
16.967,17.067,-1,0,<32></c><24>「おどけたかおでいつ</c><80>もはざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
16.967,17.067,-1,-1,<32></c><55>「おどけた顔でいつ</c><80>もは座長」</c><32></c>,「おどけた顔でいつもは座長」
17.067,17.167,-1,0,<32></c><24>「おどけたかおでいつも</c><80>はざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
17.067,17.167,-1,-1,<32></c><55>「おどけた顔でいつも</c><80>は座長」</c><32></c>,「おどけた顔でいつもは座長」
17.167,17.301,-1,0,<32></c><24>「おどけたかおでいつもは</c><80>ざちょう」</c><32></c>,「おどけたかおでいつもはざちょう」
17.167,17.301,-1,-1,<32></c><55>「おどけた顔でいつもは</c><80>座長」</c><32></c>,「おどけた顔でいつもは座長」
