start,end,position,line,text,unformatted
2.152,2.519,-1,78,<37></c><104>でい</c><57>り～だいあり～！</c><37></c>,でいり～だいあり～！
2.152,2.519,-1,0,<37></c><104>でい</c><57>り～だいあり～！</c><37></c>,でいり～だいあり～！
2.519,2.686,-1,78,<37></c><104>でいり～</c><57>だいあり～！</c><37></c>,でいり～だいあり～！
2.519,2.686,-1,0,<37></c><104>でいり～</c><57>だいあり～！</c><37></c>,でいり～だいあり～！
2.686,2.82,-1,78,<37></c><104>でいり～だい</c><57>あり～！</c><37></c>,でいり～だいあり～！
2.686,2.82,-1,0,<37></c><104>でいり～だい</c><57>あり～！</c><37></c>,でいり～だいあり～！
2.82,3.02,-1,78,<37></c><104>でいり～だいあ</c><57>り～！</c><37></c>,でいり～だいあり～！
2.82,3.02,-1,0,<37></c><104>でいり～だいあ</c><57>り～！</c><37></c>,でいり～だいあり～！
3.02,3.387,-1,78,<37></c><104>でいり～だいあり～！</c><37></c>,でいり～だいあり～！
3.02,3.387,-1,0,<37></c><104>でいり～だいあり～！</c><37></c>,でいり～だいあり～！
4.922,5.289,-1,78,<37></c><78>届</c><57>けちゃおう</c><37></c>,届けちゃおう
4.922,5.289,-1,0,<37></c><78>と</c><57>どけちゃおう</c><37></c>,とどけちゃおう
5.289,5.456,-1,78,<37></c><78>届</c><57>けちゃおう</c><37></c>,届けちゃおう
5.289,5.456,-1,0,<37></c><78>とど</c><57>けちゃおう</c><37></c>,とどけちゃおう
5.456,5.656,-1,78,<37></c><78>届け</c><57>ちゃおう</c><37></c>,届けちゃおう
5.456,5.656,-1,0,<37></c><78>とどけ</c><57>ちゃおう</c><37></c>,とどけちゃおう
5.656,5.789,-1,78,<37></c><78>届けちゃ</c><57>おう</c><37></c>,届けちゃおう
5.656,5.789,-1,0,<37></c><78>とどけちゃ</c><57>おう</c><37></c>,とどけちゃおう
5.789,6.156,-1,78,<37></c><78>届けちゃおう</c><37></c>,届けちゃおう
5.789,6.156,-1,0,<37></c><78>とどけちゃおう</c><37></c>,とどけちゃおう
6.156,6.523,-1,78,<37></c><98>せ</c><28>～</c><103>しゅん実況中！</c><37></c>,せ～しゅん実況中！
6.156,6.523,-1,0,<37></c><98>せ</c><42>～</c><103>しゅんじっきょうちゅう！</c><37></c>,せ～しゅんじっきょうちゅう！
6.523,6.69,-1,78,<37></c><98>せ</c><28>～</c><1>し</c><25>ゅ</c><103>ん実況中！</c><37></c>,せ～しゅん実況中！
6.523,6.69,-1,0,<37></c><98>せ</c><42>～</c><22>し</c><3>ゅ</c><103>んじっきょうちゅう！</c><37></c>,せ～しゅんじっきょうちゅう！
6.69,6.991,-1,78,<37></c><98>せ</c><28>～</c><1>し</c><25>ゅ</c><50>ん</c><103>実況中！</c><37></c>,せ～しゅん実況中！
6.69,6.991,-1,0,<37></c><98>せ</c><42>～</c><22>し</c><3>ゅ</c><11>ん</c><103>じっきょうちゅう！</c><37></c>,せ～しゅんじっきょうちゅう！
6.991,7.358,-1,78,<37></c><98>せ</c><28>～</c><1>し</c><25>ゅ</c><50>ん</c><63>実</c><103>況中！</c><37></c>,せ～しゅん実況中！
6.991,7.358,-1,0,<37></c><98>せ</c><42>～</c><22>し</c><3>ゅ</c><11>ん</c><26>じ</c><44>っ</c><103>きょうちゅう！</c><37></c>,せ～しゅんじっきょうちゅう！
7.358,7.691,-1,78,<37></c><98>せ</c><28>～</c><1>し</c><25>ゅ</c><50>ん</c><63>実</c><78>況</c><103>中！</c><37></c>,せ～しゅん実況中！
7.358,7.691,-1,0,<37></c><98>せ</c><42>～</c><22>し</c><3>ゅ</c><11>ん</c><26>じ</c><44>っ</c><53>き</c><64>ょ</c><72>う</c><103>ちゅう！</c><37></c>,せ～しゅんじっきょうちゅう！
7.691,8.058,-1,78,<37></c><98>せ</c><28>～</c><1>し</c><25>ゅ</c><50>ん</c><63>実</c><78>況</c><90>中</c><104>！</c><37></c>,せ～しゅん実況中！
7.691,8.058,56,0,<37></c><98>せ</c><42>～</c><22>し</c><3>ゅ</c><11>ん</c><26>じ</c><44>っ</c><53>き</c><64>ょ</c><72>う</c><79>ち</c><88>ゅ</c><96>う</c><104>！</c><37></c>,せ～しゅんじっきょうちゅう！
8.926,9.293,-1,78,<37></c><98>ち</c><28>ょ</c><1>～</c><103>せん配信中！</c><37></c>,ちょ～せん配信中！
8.926,9.293,-1,0,<37></c><98>ち</c><39>ょ</c><18>～</c><103>せんはいしんちゅう！</c><37></c>,ちょ～せんはいしんちゅう！
9.293,9.493,-1,78,<37></c><98>ち</c><28>ょ</c><1>～</c><25>せ</c><103>ん配信中！</c><37></c>,ちょ～せん配信中！
9.293,9.493,-1,0,<37></c><98>ち</c><39>ょ</c><18>～</c><1>せ</c><103>んはいしんちゅう！</c><37></c>,ちょ～せんはいしんちゅう！
