start,end,position,line,text,unformatted
0.617,0.784,-1,0,<1></c><3>あ</c><2>たしヴぁんぱいあ</c><1></c>,あたしヴぁんぱいあ
0.617,0.784,-1,-1,<1></c><3>あ</c><2>たしヴァンパイア</c><1></c>,あたしヴァンパイア
0.784,0.985,-1,0,<1></c><3>あ</c><11>た</c><2>しヴぁんぱいあ</c><1></c>,あたしヴぁんぱいあ
0.784,0.985,-1,-1,<1></c><3>あ</c><11>た</c><2>しヴァンパイア</c><1></c>,あたしヴァンパイア
0.985,1.185,-1,0,<1></c><3>あ</c><11>た</c><22>し</c><2>ヴぁんぱいあ</c><1></c>,あたしヴぁんぱいあ
0.985,1.185,-1,-1,<1></c><3>あ</c><11>た</c><22>し</c><2>ヴァンパイア</c><1></c>,あたしヴァンパイア
1.185,1.352,-1,0,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ぁ</c><2>んぱいあ</c><1></c>,あたしヴぁんぱいあ
1.185,1.352,-1,-1,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ァ</c><2>ンパイア</c><1></c>,あたしヴァンパイア
1.352,1.518,-1,0,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ぁ</c><51>ん</c><2>ぱいあ</c><1></c>,あたしヴぁんぱいあ
1.352,1.518,-1,-1,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ァ</c><51>ン</c><2>パイア</c><1></c>,あたしヴァンパイア
1.518,1.719,-1,0,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ぁ</c><51>ん</c><61>ぱ</c><2>いあ</c><1></c>,あたしヴぁんぱいあ
1.518,1.719,-1,-1,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ァ</c><51>ン</c><61>パ</c><2>イア</c><1></c>,あたしヴァンパイア
1.719,1.885,-1,0,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ぁ</c><51>ん</c><61>ぱ</c><72>い</c><2>あ</c><1></c>,あたしヴぁんぱいあ
1.719,1.885,-1,-1,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ァ</c><51>ン</c><61>パ</c><72>イ</c><2>ア</c><1></c>,あたしヴァンパイア
1.885,2.252,-1,0,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ぁ</c><51>ん</c><61>ぱ</c><72>い</c><80>あ</c><1></c>,あたしヴぁんぱいあ
1.885,2.252,-1,-1,<1></c><3>あ</c><11>た</c><22>し</c><32>ヴ</c><42>ァ</c><51>ン</c><61>パ</c><72>イ</c><80>ア</c><1></c>,あたしヴァンパイア
2.252,2.386,-1,0,<1></c><3>い</c><2>いの?</c><1></c>,いいの?
2.252,2.386,-1,-1,<1></c><3>い</c><2>いの?</c><1></c>,いいの?
2.386,2.519,-1,0,<1></c><3>い</c><29>い</c><2>の?</c><1></c>,いいの?
2.386,2.519,-1,-1,<1></c><3>い</c><29>い</c><2>の?</c><1></c>,いいの?
2.519,2.786,-1,0,<1></c><3>い</c><29>い</c><54>の</c><80>?</c><1></c>,いいの?
2.519,2.786,-1,-1,<1></c><3>い</c><29>い</c><54>の</c><80>?</c><1></c>,いいの?
2.786,2.953,-1,0,<1></c><3>す</c><2>っちゃっていいの?</c><1></c>,すっちゃっていいの?
2.786,2.953,-1,-1,<1></c><3>吸</c><2>っちゃっていいの?</c><1></c>,吸っちゃっていいの?
2.953,3.153,-1,0,<1></c><3>す</c><10>っ</c><2>ちゃっていいの?</c><1></c>,すっちゃっていいの?
2.953,3.153,-1,-1,<1></c><3>吸</c><10>っ</c><2>ちゃっていいの?</c><1></c>,吸っちゃっていいの?
3.153,3.354,-1,0,<1></c><3>す</c><10>っ</c><19>ち</c><29>ゃ</c><2>っていいの?</c><1></c>,すっちゃっていいの?
3.153,3.354,-1,-1,<1></c><3>吸</c><10>っ</c><19>ち</c><29>ゃ</c><2>っていいの?</c><1></c>,吸っちゃっていいの?
3.354,3.52,-1,0,<1></c><3>す</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><2>ていいの?</c><1></c>,すっちゃっていいの?
3.354,3.52,-1,-1,<1></c><3>吸</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><2>ていいの?</c><1></c>,吸っちゃっていいの?
3.52,3.721,-1,0,<1></c><3>す</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><45>て</c><2>いいの?</c><1></c>,すっちゃっていいの?
3.52,3.721,-1,-1,<1></c><3>吸</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><45>て</c><2>いいの?</c><1></c>,吸っちゃっていいの?
3.721,3.854,-1,0,<1></c><3>す</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><45>て</c><54>い</c><2>いの?</c><1></c>,すっちゃっていいの?
3.721,3.854,-1,-1,<1></c><3>吸</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><45>て</c><54>い</c><2>いの?</c><1></c>,吸っちゃっていいの?
3.854,3.988,-1,0,<1></c><3>す</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><45>て</c><54>い</c><64>い</c><2>の?</c><1></c>,すっちゃっていいの?
3.854,3.988,-1,-1,<1></c><3>吸</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><45>て</c><54>い</c><64>い</c><2>の?</c><1></c>,吸っちゃっていいの?
3.988,4.288,-1,0,<1></c><3>す</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><45>て</c><54>い</c><64>い</c><73>の</c><80>?</c><1></c>,すっちゃっていいの?
3.988,4.288,-1,-1,<1></c><3>吸</c><10>っ</c><19>ち</c><29>ゃ</c><39>っ</c><45>て</c><54>い</c><64>い</c><73>の</c><80>?</c><1></c>,吸っちゃっていいの?
4.288,4.455,-1,0,<1></c><3>｢</c><10>も</c><2>うむりもうむり｣</c><1></c>,｢もうむりもうむり｣
4.288,4.455,-1,-1,<1></c><3>｢</c><10>も</c><2>う無理もう無理｣</c><1></c>,｢もう無理もう無理｣
4.455,4.621,-1,0,<1></c><3>｢</c><10>も</c><19>う</c><2>むりもうむり｣</c><1></c>,｢もうむりもうむり｣
4.455,4.621,-1,-1,<1></c><3>｢</c><10>も</c><19>う</c><2>無理もう無理｣</c><1></c>,｢もう無理もう無理｣
4.621,4.722,-1,0,<1></c><3>｢</c><10>も</c><19>う</c><29>む</c><2>りもうむり｣</c><1></c>,｢もうむりもうむり｣
4.621,4.722,-1,-1,<1></c><3>｢</c><10>も</c><19>う</c><29>無</c><2>理もう無理｣</c><1></c>,｢もう無理もう無理｣
4.722,4.822,-1,0,<1></c><3>｢</c><10>も</c><19>う</c><29>む</c><39>り</c><2>もうむり｣</c><1></c>,｢もうむりもうむり｣
4.722,4.822,-1,-1,<1></c><3>｢</c><10>も</c><19>う</c><29>無</c><39>理</c><2>もう無理｣</c><1></c>,｢もう無理もう無理｣
4.822,4.922,-1,0,<1></c><3>｢</c><10>も</c><19>う</c><29>む</c><39>り</c><45>も</c><2>うむり｣</c><1></c>,｢もうむりもうむり｣
4.822,4.922,-1,-1,<1></c><3>｢</c><10>も</c><19>う</c><29>無</c><39>理</c><45>も</c><2>う無理｣</c><1></c>,｢もう無理もう無理｣
4.922,4.989,-1,0,<1></c><3>｢</c><10>も</c><19>う</c><29>む</c><39>り</c><45>も</c><54>う</c><2>むり｣</c><1></c>,｢もうむりもうむり｣
4.922,4.989,-1,-1,<1></c><3>｢</c><10>も</c><19>う</c><29>無</c><39>理</c><45>も</c><54>う</c><2>無理｣</c><1></c>,｢もう無理もう無理｣
4.989,5.089,-1,0,<1></c><3>｢</c><10>も</c><19>う</c><29>む</c><39>り</c><45>も</c><54>う</c><64>む</c><2>り｣</c><1></c>,｢もうむりもうむり｣
4.989,5.089,-1,-1,<1></c><3>｢</c><10>も</c><19>う</c><29>無</c><39>理</c><45>も</c><54>う</c><64>無</c><2>理｣</c><1></c>,｢もう無理もう無理｣
5.089,5.189,-1,0,<1></c><3>｢</c><10>も</c><19>う</c><29>む</c><39>り</c><45>も</c><54>う</c><64>む</c><73>り</c><80>｣</c><1></c>,｢もうむりもうむり｣
