start,end,position,line,text,unformatted
0.718,1.151,-1,0,<1></c><100>らい</c><101>ばいべいびー</c><1></c>,らいばいべいびー
0.718,1.151,-1,-1,<1></c><100>ライ</c><101>バイ　ベイビー</c><1></c>,ライバイ　ベイビー
1.151,1.485,-1,0,<1></c><100>らいばい</c><101>べいびー</c><1></c>,らいばいべいびー
1.151,1.485,-1,-1,<1></c><100>ライバイ　</c><101>ベイビー</c><1></c>,ライバイ　ベイビー
1.485,1.852,-1,0,<1></c><100>らいばいべい</c><101>びー</c><1></c>,らいばいべいびー
1.485,1.852,-1,-1,<1></c><100>ライバイ　ベイ</c><101>ビー</c><1></c>,ライバイ　ベイビー
1.852,2.152,-1,0,<1></c><100>らいばいべいびー</c><1></c>,らいばいべいびー
1.852,2.152,-1,-1,<1></c><100>ライバイ　ベイビー</c><1></c>,ライバイ　ベイビー
2.152,2.553,-1,0,<1></c><100>まい</c><101>まいまいらいふ</c><1></c>,まいまいまいらいふ
2.152,2.553,-1,-1,<1></c><100>マイ</c><101>マイ　マイライフ</c><1></c>,マイマイ　マイライフ
2.553,2.886,-1,0,<1></c><100>まいまい</c><101>まいらいふ</c><1></c>,まいまいまいらいふ
2.553,2.886,-1,-1,<1></c><100>マイマイ　</c><101>マイライフ</c><1></c>,マイマイ　マイライフ
2.886,3.287,-1,0,<1></c><100>まいまいまい</c><101>らいふ</c><1></c>,まいまいまいらいふ
2.886,3.287,-1,-1,<1></c><100>マイマイ　マイ</c><101>ライフ</c><1></c>,マイマイ　マイライフ
3.287,3.821,-1,0,<1></c><100>まいまいまいらいふ</c><1></c>,まいまいまいらいふ
3.287,3.821,-1,-1,<1></c><100>マイマイ　マイライフ</c><1></c>,マイマイ　マイライフ
3.821,3.954,-1,0,<1></c><100>そ</c><101>れならぼくとおどりませんか</c><1></c>,それならぼくとおどりませんか
3.821,3.954,-1,-1,<1></c><100>そ</c><101>れなら僕と踊りませんか</c><1></c>,それなら僕と踊りませんか
3.954,4.121,-1,0,<1></c><100>それ</c><101>ならぼくとおどりませんか</c><1></c>,それならぼくとおどりませんか
3.954,4.121,-1,-1,<1></c><100>それ</c><101>なら僕と踊りませんか</c><1></c>,それなら僕と踊りませんか
4.121,4.321,-1,0,<1></c><100>それな</c><101>らぼくとおどりませんか</c><1></c>,それならぼくとおどりませんか
4.121,4.321,-1,-1,<1></c><100>それな</c><101>ら僕と踊りませんか</c><1></c>,それなら僕と踊りませんか
4.321,4.488,-1,0,<1></c><100>それなら</c><101>ぼくとおどりませんか</c><1></c>,それならぼくとおどりませんか
4.321,4.488,-1,-1,<1></c><100>それなら</c><101>僕と踊りませんか</c><1></c>,それなら僕と踊りませんか
4.488,4.688,-1,0,<1></c><100>それならぼ</c><101>くとおどりませんか</c><1></c>,それならぼくとおどりませんか
4.488,4.688,-1,-1,<1></c><100>それなら僕</c><101>と踊りませんか</c><1></c>,それなら僕と踊りませんか
4.688,4.822,-1,0,<1></c><100>それならぼく</c><101>とおどりませんか</c><1></c>,それならぼくとおどりませんか
4.688,4.822,-1,-1,<1></c><100>それなら僕</c><101>と踊りませんか</c><1></c>,それなら僕と踊りませんか
4.822,5.022,-1,0,<1></c><100>それならぼくと</c><101>おどりませんか</c><1></c>,それならぼくとおどりませんか
4.822,5.022,-1,-1,<1></c><100>それなら僕と</c><101>踊りませんか</c><1></c>,それなら僕と踊りませんか
5.022,5.189,-1,0,<1></c><100>それならぼくとお</c><101>どりませんか</c><1></c>,それならぼくとおどりませんか
5.022,5.189,-1,-1,<1></c><100>それなら僕と踊</c><101>りませんか</c><1></c>,それなら僕と踊りませんか
5.189,5.356,-1,0,<1></c><100>それならぼくとおど</c><101>りませんか</c><1></c>,それならぼくとおどりませんか
5.189,5.356,-1,-1,<1></c><100>それなら僕と踊</c><101>りませんか</c><1></c>,それなら僕と踊りませんか
5.356,5.556,-1,0,<1></c><100>それならぼくとおどり</c><101>ませんか</c><1></c>,それならぼくとおどりませんか
5.356,5.556,-1,-1,<1></c><100>それなら僕と踊り</c><101>ませんか</c><1></c>,それなら僕と踊りませんか
5.556,5.723,-1,0,<1></c><100>それならぼくとおどりま</c><101>せんか</c><1></c>,それならぼくとおどりませんか
5.556,5.723,-1,-1,<1></c><100>それなら僕と踊りま</c><101>せんか</c><1></c>,それなら僕と踊りませんか
5.723,5.889,-1,0,<1></c><100>それならぼくとおどりませ</c><101>んか</c><1></c>,それならぼくとおどりませんか
5.723,5.889,-1,-1,<1></c><100>それなら僕と踊りませ</c><101>んか</c><1></c>,それなら僕と踊りませんか
5.889,6.056,-1,0,<1></c><100>それならぼくとおどりません</c><101>か</c><1></c>,それならぼくとおどりませんか
5.889,6.056,-1,-1,<1></c><100>それなら僕と踊りません</c><101>か</c><1></c>,それなら僕と踊りませんか
6.056,6.39,-1,0,<1></c><100>それならぼくとおどりませんか</c><1></c>,それならぼくとおどりませんか
6.056,6.39,-1,-1,<1></c><100>それなら僕と踊りませんか</c><1></c>,それなら僕と踊りませんか
6.39,6.757,-1,0,<1></c><3>らい</c><101>ばいべいびー</c><1></c>,らいばいべいびー
6.39,6.757,-1,-1,<1></c><3>ライ</c><101>バイ　ベイビー</c><1></c>,ライバイ　ベイビー
6.757,7.124,-1,0,<1></c><3>らいばい</c><101>べいびー</c><1></c>,らいばいべいびー
6.757,7.124,-1,-1,<1></c><3>ライバイ　</c><101>ベイビー</c><1></c>,ライバイ　ベイビー
7.124,7.458,-1,0,<1></c><3>らいばいべい</c><101>びー</c><1></c>,らいばいべいびー
