start,end,position,line,text,unformatted
0.584,0.751,-1,0,<2></c><4>は</c><7>がれおちためいく</c><2></c>,はがれおちためいく
0.584,0.751,-1,-1,<2></c><4>剥</c><7>がれ落ちたメイク</c><2></c>,剥がれ落ちたメイク
0.751,0.918,-1,0,<2></c><4>はが</c><7>れおちためいく</c><2></c>,はがれおちためいく
0.751,0.918,-1,-1,<2></c><4>剥が</c><7>れ落ちたメイク</c><2></c>,剥がれ落ちたメイク
0.918,1.085,-1,0,<2></c><4>はがれ</c><7>おちためいく</c><2></c>,はがれおちためいく
0.918,1.085,-1,-1,<2></c><4>剥がれ</c><7>落ちたメイク</c><2></c>,剥がれ落ちたメイク
1.085,1.251,-1,0,<2></c><4>はがれお</c><7>ちためいく</c><2></c>,はがれおちためいく
1.085,1.251,-1,-1,<2></c><4>剥がれ落</c><7>ちたメイク</c><2></c>,剥がれ落ちたメイク
1.251,1.385,-1,0,<2></c><4>はがれおち</c><7>ためいく</c><2></c>,はがれおちためいく
1.251,1.385,-1,-1,<2></c><4>剥がれ落ち</c><7>たメイク</c><2></c>,剥がれ落ちたメイク
1.385,1.552,-1,0,<2></c><4>はがれおちた</c><7>めいく</c><2></c>,はがれおちためいく
1.385,1.552,-1,-1,<2></c><4>剥がれ落ちた</c><7>メイク</c><2></c>,剥がれ落ちたメイク
1.552,1.719,-1,0,<2></c><4>はがれおちため</c><7>いく</c><2></c>,はがれおちためいく
1.552,1.719,-1,-1,<2></c><4>剥がれ落ちたメ</c><7>イク</c><2></c>,剥がれ落ちたメイク
1.719,1.885,-1,0,<2></c><4>はがれおちためい</c><7>く</c><2></c>,はがれおちためいく
1.719,1.885,-1,-1,<2></c><4>剥がれ落ちたメイ</c><7>ク</c><2></c>,剥がれ落ちたメイク
1.885,2.219,-1,0,<2></c><4>はがれおちためいく</c><2></c>,はがれおちためいく
1.885,2.219,-1,-1,<2></c><4>剥がれ落ちたメイク</c><2></c>,剥がれ落ちたメイク
2.219,2.353,-1,0,<2></c><4>す</c><7>っぴんのあにまる</c><2></c>,すっぴんのあにまる
2.219,2.353,-1,-1,<2></c><4>す</c><7>っぴんのアニマル</c><2></c>,すっぴんのアニマル
2.353,2.519,-1,0,<2></c><4>すっ</c><7>ぴんのあにまる</c><2></c>,すっぴんのあにまる
2.353,2.519,-1,-1,<2></c><4>すっ</c><7>ぴんのアニマル</c><2></c>,すっぴんのアニマル
2.519,2.653,-1,0,<2></c><4>すっぴ</c><7>んのあにまる</c><2></c>,すっぴんのあにまる
2.519,2.653,-1,-1,<2></c><4>すっぴ</c><7>んのアニマル</c><2></c>,すっぴんのアニマル
2.653,2.786,-1,0,<2></c><4>すっぴん</c><7>のあにまる</c><2></c>,すっぴんのあにまる
2.653,2.786,-1,-1,<2></c><4>すっぴん</c><7>のアニマル</c><2></c>,すっぴんのアニマル
2.786,2.987,-1,0,<2></c><4>すっぴんの</c><7>あにまる</c><2></c>,すっぴんのあにまる
