start,end,position,line,text,unformatted
13.497,25.509,98,0,<92>h</c><89>o</c><86>l</c><84>o</c><80>l</c><76>i</c><75>v</c><72>e</c><66></c><64>i</c><62>d</c><59>o</c><57>l</c><54></c><51>p</c><48>r</c><45>o</c><43>j</c><40>e</c><37>c</c><34>t</c><31></c><29>-</c><26></c><24>至</c><22>上</c><17>主</c><14>義</c><13>ア</c><11>ド</c><7>ト</c><5>ラ</c><2>ッ</c><1>ク</c>,hololiveidolproject-至上主義アドトラック
16.5,19.503,-1,78,<92>作</c><73>詞</c><53>:</c><35></c><16>は</c><1>る</c>,作詞:はる
19.503,22.506,-1,78,<92>作</c><82>曲</c><70>・</c><59>編</c><49>曲</c><39>:</c><29>如</c><18>月</c><9>結</c><1>愛</c>,作曲・編曲:如月結愛
22.506,25.509,70,78,<92>歌</c><87>:</c><83></c><78>夏</c><74>色</c><67>ま</c><63>つ</c><59>り</c><56></c><50></c><46>大</c><42>神</c><38>ミ</c><32>オ</c><29></c><25></c><21>不</c><15>知</c><12>火</c><8>フ</c><4>レ</c><1>ア</c>,歌:夏色まつり大神ミオ不知火フレア
25.709,25.909,-1,78,<71>目</c><77>合わせ始まる品定め</c>,目合わせ始まる品定め
25.709,25.909,-1,0,<71>め</c><77>あわせはじまるしなさだめ</c>,めあわせはじまるしなさだめ
25.909,26.076,-1,78,<71>目合</c><77>わせ始まる品定め</c>,目合わせ始まる品定め
25.909,26.076,-1,0,<71>めあ</c><77>わせはじまるしなさだめ</c>,めあわせはじまるしなさだめ
26.076,26.243,-1,78,<71>目合わ</c><77>せ始まる品定め</c>,目合わせ始まる品定め
26.076,26.243,-1,0,<71>めあわ</c><77>せはじまるしなさだめ</c>,めあわせはじまるしなさだめ
26.243,26.543,-1,78,<71>目合わせ</c><77>始まる品定め</c>,目合わせ始まる品定め
26.243,26.543,-1,0,<71>めあわせ</c><77>はじまるしなさだめ</c>,めあわせはじまるしなさだめ
26.543,26.777,-1,78,<71>目合わせ始</c><77>まる品定め</c>,目合わせ始まる品定め
26.543,26.777,-1,0,<71>めあわせは</c><77>じまるしなさだめ</c>,めあわせはじまるしなさだめ
26.777,27.011,-1,78,<71>目合わせ始</c><77>まる品定め</c>,目合わせ始まる品定め
26.777,27.011,-1,0,<71>めあわせはじ</c><77>まるしなさだめ</c>,めあわせはじまるしなさだめ
27.011,27.211,-1,78,<71>目合わせ始ま</c><77>る品定め</c>,目合わせ始まる品定め
27.011,27.211,-1,0,<71>めあわせはじま</c><77>るしなさだめ</c>,めあわせはじまるしなさだめ
27.211,27.378,-1,78,<71>目合わせ始まる</c><77>品定め</c>,目合わせ始まる品定め
27.211,27.378,-1,0,<71>めあわせはじまる</c><77>しなさだめ</c>,めあわせはじまるしなさだめ
27.378,27.578,-1,78,<71>目合わせ始まる品</c><77>定め</c>,目合わせ始まる品定め
27.378,27.578,-1,0,<71>めあわせはじまるし</c><77>なさだめ</c>,めあわせはじまるしなさだめ
27.578,27.945,-1,78,<71>目合わせ始まる品</c><77>定め</c>,目合わせ始まる品定め
27.578,27.945,-1,0,<71>めあわせはじまるしな</c><77>さだめ</c>,めあわせはじまるしなさだめ
27.945,28.145,-1,78,<71>目合わせ始まる品定</c><77>め</c>,目合わせ始まる品定め
27.945,28.145,-1,0,<71>めあわせはじまるしなさ</c><77>だめ</c>,めあわせはじまるしなさだめ
28.145,28.312,-1,78,<71>目合わせ始まる品定</c><77>め</c>,目合わせ始まる品定め
28.145,28.312,-1,0,<71>めあわせはじまるしなさだ</c><77>め</c>,めあわせはじまるしなさだめ
28.312,28.712,-1,78,<71>目合わせ始まる品定め</c>,目合わせ始まる品定め
28.312,28.712,-1,0,<71>めあわせはじまるしなさだめ</c>,めあわせはじまるしなさだめ
28.712,28.879,-1,78,<91>不</c><77>足したままの意思疎通</c>,不足したままの意思疎通
28.712,28.879,-1,0,<91>ふ</c><77>そくしたままのいしそつう</c>,ふそくしたままのいしそつう
28.879,29.079,-1,78,<91>不足</c><77>したままの意思疎通</c>,不足したままの意思疎通
28.879,29.079,-1,0,<91>ふそ</c><77>くしたままのいしそつう</c>,ふそくしたままのいしそつう
29.079,29.246,-1,78,<91>不足</c><77>したままの意思疎通</c>,不足したままの意思疎通
29.079,29.246,-1,0,<91>ふそく</c><77>したままのいしそつう</c>,ふそくしたままのいしそつう
29.246,29.446,-1,78,<91>不足し</c><77>たままの意思疎通</c>,不足したままの意思疎通
29.246,29.446,-1,0,<91>ふそくし</c><77>たままのいしそつう</c>,ふそくしたままのいしそつう
29.446,29.613,-1,78,<91>不足した</c><77>ままの意思疎通</c>,不足したままの意思疎通
29.446,29.613,-1,0,<91>ふそくした</c><77>ままのいしそつう</c>,ふそくしたままのいしそつう
29.613,29.813,-1,78,<91>不足したま</c><77>まの意思疎通</c>,不足したままの意思疎通
29.613,29.813,-1,0,<91>ふそくしたま</c><77>まのいしそつう</c>,ふそくしたままのいしそつう
29.813,30.18,-1,78,<91>不足したまま</c><77>の意思疎通</c>,不足したままの意思疎通
29.813,30.18,-1,0,<91>ふそくしたまま</c><77>のいしそつう</c>,ふそくしたままのいしそつう
30.18,30.381,-1,78,<91>不足したままの</c><77>意思疎通</c>,不足したままの意思疎通
30.18,30.381,-1,0,<91>ふそくしたままの</c><77>いしそつう</c>,ふそくしたままのいしそつう
30.381,30.581,-1,78,<91>不足したままの意</c><77>思疎通</c>,不足したままの意思疎通
30.381,30.581,-1,0,<91>ふそくしたままのい</c><77>しそつう</c>,ふそくしたままのいしそつう
30.581,30.948,-1,78,<91>不足したままの意思</c><77>疎通</c>,不足したままの意思疎通
30.581,30.948,-1,0,<91>ふそくしたままのいし</c><77>そつう</c>,ふそくしたままのいしそつう
30.948,31.148,-1,78,<91>不足したままの意思疎</c><77>通</c>,不足したままの意思疎通
30.948,31.148,-1,0,<91>ふそくしたままのいしそ</c><77>つう</c>,ふそくしたままのいしそつう
31.148,31.715,-1,78,<91>不足したままの意思疎通</c>,不足したままの意思疎通
31.148,31.315,-1,0,<91>ふそくしたままのいしそつ</c><77>う</c>,ふそくしたままのいしそつう
31.315,31.715,-1,0,<91>ふそくしたままのいしそつう</c>,ふそくしたままのいしそつう
31.715,31.882,-1,78,<90>無</c><77>意味な称賛満足気</c>,無意味な称賛満足気
31.715,31.882,-1,0,<90>む</c><77>いみなしょうさんまんぞくげ</c>,むいみなしょうさんまんぞくげ
31.882,32.082,-1,78,<90>無意</c><77>味な称賛満足気</c>,無意味な称賛満足気
31.882,32.082,-1,0,<90>むい</c><77>みなしょうさんまんぞくげ</c>,むいみなしょうさんまんぞくげ
32.082,32.249,-1,78,<90>無意味</c><77>な称賛満足気</c>,無意味な称賛満足気
32.082,32.249,-1,0,<90>むいみ</c><77>なしょうさんまんぞくげ</c>,むいみなしょうさんまんぞくげ
32.249,32.416,-1,78,<90>無意味な</c><77>称賛満足気</c>,無意味な称賛満足気
32.249,32.416,-1,0,<90>むいみな</c><77>しょうさんまんぞくげ</c>,むいみなしょうさんまんぞくげ
32.416,32.816,-1,78,<90>無意味な称</c><77>賛満足気</c>,無意味な称賛満足気
32.416,32.816,-1,0,<90>むいみなしょ</c><77>うさんまんぞくげ</c>,むいみなしょうさんまんぞくげ
32.816,32.983,-1,78,<90>無意味な称</c><77>賛満足気</c>,無意味な称賛満足気
32.816,32.983,-1,0,<90>むいみなしょう</c><77>さんまんぞくげ</c>,むいみなしょうさんまんぞくげ
32.983,33.183,-1,78,<90>無意味な称賛</c><77>満足気</c>,無意味な称賛満足気
32.983,33.183,-1,0,<90>むいみなしょうさ</c><77>んまんぞくげ</c>,むいみなしょうさんまんぞくげ
33.183,33.55,-1,78,<90>無意味な称賛</c><77>満足気</c>,無意味な称賛満足気
33.183,33.55,-1,0,<90>むいみなしょうさん</c><77>まんぞくげ</c>,むいみなしょうさんまんぞくげ
33.55,33.784,-1,78,<90>無意味な称賛満</c><77>足気</c>,無意味な称賛満足気
33.55,33.784,-1,0,<90>むいみなしょうさんま</c><77>んぞくげ</c>,むいみなしょうさんまんぞくげ
33.784,33.917,-1,78,<90>無意味な称賛満</c><77>足気</c>,無意味な称賛満足気
33.784,33.917,-1,0,<90>むいみなしょうさんまん</c><77>ぞくげ</c>,むいみなしょうさんまんぞくげ
33.917,34.118,-1,78,<90>無意味な称賛満足</c><77>気</c>,無意味な称賛満足気
33.917,34.118,-1,0,<90>むいみなしょうさんまんぞ</c><77>くげ</c>,むいみなしょうさんまんぞくげ
34.118,34.284,-1,78,<90>無意味な称賛満足</c><77>気</c>,無意味な称賛満足気
34.118,34.284,-1,0,<90>むいみなしょうさんまんぞく</c><77>げ</c>,むいみなしょうさんまんぞくげ
34.284,34.518,-1,78,<90>無意味な称賛満足気</c>,無意味な称賛満足気
34.284,34.518,-1,0,<90>むいみなしょうさんまんぞくげ</c>,むいみなしょうさんまんぞくげ
34.518,35.085,-1,78,<90>疲</c><77>弊の見本市</c>,疲弊の見本市
34.518,35.085,-1,0,<90>ひ</c><77>へいのみほんいち</c>,ひへいのみほんいち
35.085,35.452,-1,78,<90>疲弊</c><77>の見本市</c>,疲弊の見本市
35.085,35.452,-1,0,<90>ひへ</c><77>いのみほんいち</c>,ひへいのみほんいち
35.452,35.619,-1,78,<90>疲弊</c><77>の見本市</c>,疲弊の見本市
35.452,35.619,-1,0,<90>ひへい</c><77>のみほんいち</c>,ひへいのみほんいち
