start,end,position,line,text,unformatted
2.252,2.453,-1,78,<2>手</c><28>を上げて</c>,手を上げて
2.252,2.453,-1,0,<2>て</c><28>をあげて</c>,てをあげて
2.453,2.686,-1,78,<2>手を</c><28>上げて</c>,手を上げて
2.453,2.686,-1,0,<2>てを</c><28>あげて</c>,てをあげて
2.686,2.886,-1,78,<2>手を上</c><28>げて</c>,手を上げて
2.686,2.886,-1,0,<2>てをあ</c><28>げて</c>,てをあげて
2.886,3.087,-1,78,<2>手を上げ</c><28>て</c>,手を上げて
2.886,3.087,-1,0,<2>てをあげ</c><28>て</c>,てをあげて
3.087,3.287,-1,78,<2>手を上げて</c>,手を上げて
3.087,3.287,-1,0,<2>てをあげて</c>,てをあげて
3.287,3.687,-1,78,<2>clap</c><28>yourhands海の向こうまで</c>,clapyourhands海の向こうまで
3.287,3.687,-1,0,<2>clap</c><28>yourhandsうみのむこうまで</c>,clapyourhandsうみのむこうまで
3.687,4.121,-1,78,<2>clapyour</c><28>hands海の向こうまで</c>,clapyourhands海の向こうまで
3.687,4.121,-1,0,<2>clapyour</c><28>handsうみのむこうまで</c>,clapyourhandsうみのむこうまで
4.121,4.521,-1,78,<2>clapyourhands</c><28>海の向こうまで</c>,clapyourhands海の向こうまで
4.121,4.521,-1,0,<2>clapyourhands</c><28>うみのむこうまで</c>,clapyourhandsうみのむこうまで
4.521,4.755,-1,78,<2>clapyourhands海</c><28>の向こうまで</c>,clapyourhands海の向こうまで
4.521,4.755,-1,0,<2>clapyourhandsう</c><28>みのむこうまで</c>,clapyourhandsうみのむこうまで
4.755,4.922,-1,78,<2>clapyourhands海</c><28>の向こうまで</c>,clapyourhands海の向こうまで
4.755,4.922,-1,0,<2>clapyourhandsうみ</c><28>のむこうまで</c>,clapyourhandsうみのむこうまで
4.922,5.122,-1,78,<2>clapyourhands海の</c><28>向こうまで</c>,clapyourhands海の向こうまで
4.922,5.122,-1,0,<2>clapyourhandsうみの</c><28>むこうまで</c>,clapyourhandsうみのむこうまで
5.122,5.356,-1,78,<2>clapyourhands海の向</c><28>こうまで</c>,clapyourhands海の向こうまで
5.122,5.356,-1,0,<2>clapyourhandsうみのむ</c><28>こうまで</c>,clapyourhandsうみのむこうまで
5.356,5.589,-1,78,<2>clapyourhands海の向こ</c><28>うまで</c>,clapyourhands海の向こうまで
5.356,5.589,-1,0,<2>clapyourhandsうみのむこ</c><28>うまで</c>,clapyourhandsうみのむこうまで
5.589,5.789,-1,78,<2>clapyourhands海の向こう</c><28>まで</c>,clapyourhands海の向こうまで
5.589,5.789,-1,0,<2>clapyourhandsうみのむこう</c><28>まで</c>,clapyourhandsうみのむこうまで
5.789,6.19,-1,78,<2>clapyourhands海の向こうま</c><28>で</c>,clapyourhands海の向こうまで
5.789,6.19,-1,0,<2>clapyourhandsうみのむこうま</c><28>で</c>,clapyourhandsうみのむこうまで
6.19,6.59,-1,78,<2>clapyourhands海の向こうまで</c>,clapyourhands海の向こうまで
6.19,6.59,-1,0,<2>clapyourhandsうみのむこうまで</c>,clapyourhandsうみのむこうまで
6.59,6.991,-1,78,<2>clap</c><28>yourhands届きますように</c>,clapyourhands届きますように
6.59,6.991,-1,0,<2>clap</c><28>yourhandsとどきますように</c>,clapyourhandsとどきますように
6.991,7.424,-1,78,<2>clapyour</c><28>hands届きますように</c>,clapyourhands届きますように
6.991,7.424,-1,0,<2>clapyour</c><28>handsとどきますように</c>,clapyourhandsとどきますように
7.424,7.825,-1,78,<2>clapyourhands</c><28>届きますように</c>,clapyourhands届きますように
7.424,7.825,-1,0,<2>clapyourhands</c><28>とどきますように</c>,clapyourhandsとどきますように
7.825,8.025,-1,78,<2>clapyourhands届</c><28>きますように</c>,clapyourhands届きますように
7.825,8.025,-1,0,<2>clapyourhandsと</c><28>どきますように</c>,clapyourhandsとどきますように
8.025,8.225,-1,78,<2>clapyourhands届</c><28>きますように</c>,clapyourhands届きますように
8.025,8.225,-1,0,<2>clapyourhandsとど</c><28>きますように</c>,clapyourhandsとどきますように
8.225,8.459,-1,78,<2>clapyourhands届き</c><28>ますように</c>,clapyourhands届きますように
8.225,8.459,-1,0,<2>clapyourhandsとどき</c><28>ますように</c>,clapyourhandsとどきますように
8.459,8.659,-1,78,<2>clapyourhands届きま</c><28>すように</c>,clapyourhands届きますように
8.459,8.659,-1,0,<2>clapyourhandsとどきま</c><28>すように</c>,clapyourhandsとどきますように
8.659,8.859,-1,78,<2>clapyourhands届きます</c><28>ように</c>,clapyourhands届きますように
8.659,8.859,-1,0,<2>clapyourhandsとどきます</c><28>ように</c>,clapyourhandsとどきますように
8.859,9.059,-1,78,<2>clapyourhands届きますよう</c><28>に</c>,clapyourhands届きますように
8.859,9.059,-1,0,<2>clapyourhandsとどきますよう</c><28>に</c>,clapyourhandsとどきますように
9.059,9.693,-1,78,<2>clapyourhands届きますように</c>,clapyourhands届きますように
9.059,9.693,-1,0,<2>clapyourhandsとどきますように</c>,clapyourhandsとどきますように
9.693,9.793,-1,78,<45>手</c><28>を叩こう</c>,手を叩こう
