start,end,position,line,text,unformatted
2.619,2.72,-1,-1,<1></c><2>(grow</c><4>up!nahmean?)</c><1></c>,(growup!nahmean?)
2.619,2.72,-1,0,<1></c><2>(grow</c><4>up!nahmean?)</c><1></c>,(growup!nahmean?)
2.72,2.92,-1,-1,<1></c><2>(growup!</c><4>nahmean?)</c><1></c>,(growup!nahmean?)
2.72,2.92,-1,0,<1></c><2>(growup!</c><4>nahmean?)</c><1></c>,(growup!nahmean?)
2.92,3.187,-1,-1,<1></c><2>(growup!nah</c><4>mean?)</c><1></c>,(growup!nahmean?)
2.92,3.187,-1,0,<1></c><2>(growup!nah</c><4>mean?)</c><1></c>,(growup!nahmean?)
3.187,3.587,-1,-1,<1></c><2>(growup!nahmean?)</c><1></c>,(growup!nahmean?)
3.187,3.587,-1,0,<1></c><2>(growup!nahmean?)</c><1></c>,(growup!nahmean?)
4.288,5.422,-1,-1,<1></c><2>(track</c><4>giga)</c><1></c>,(trackgiga)
4.288,5.422,-1,0,<1></c><2>(track</c><4>giga)</c><1></c>,(trackgiga)
5.422,5.622,-1,-1,<1></c><2>(trackgi</c><4>ga)</c><1></c>,(trackgiga)
5.422,5.622,-1,0,<1></c><2>(trackgi</c><4>ga)</c><1></c>,(trackgiga)
5.622,6.023,-1,-1,<1></c><2>(trackgiga)</c><1></c>,(trackgiga)
5.622,6.023,-1,0,<1></c><2>(trackgiga)</c><1></c>,(trackgiga)
12.73,13.13,19,92,<1></c><2>hey</c><1></c>,hey
12.73,13.13,19,0,<1></c><3>hey</c><1></c>,hey
13.13,13.497,34,92,<1></c><3>hey</c><1></c>,hey
13.13,13.497,34,0,<1></c><2>hey</c><1></c>,hey
13.497,13.864,56,92,<1></c><2>hey</c><1></c>,hey
13.497,13.864,56,0,<1></c><3>hey</c><1></c>,hey
13.864,14.064,75,92,<1></c><3>hey</c><1></c>,hey
13.864,14.064,75,0,<1></c><2>hey</c><1></c>,hey
14.064,14.231,-1,-1,<1></c><3>劣</c><4>等上等bringiton</c><1></c>,劣等上等bringiton
14.064,14.231,-1,0,<1></c><3>れっ</c><4>とうじょうとうbringiton</c><1></c>,れっとうじょうとうbringiton
14.231,14.431,-1,-1,<1></c><3>劣等</c><4>上等bringiton</c><1></c>,劣等上等bringiton
14.231,14.431,-1,0,<1></c><3>れっとう</c><4>じょうとうbringiton</c><1></c>,れっとうじょうとうbringiton
14.431,14.631,-1,-1,<1></c><3>劣等上</c><4>等bringiton</c><1></c>,劣等上等bringiton
14.431,14.631,-1,0,<1></c><3>れっとうじょう</c><4>とうbringiton</c><1></c>,れっとうじょうとうbringiton
14.631,14.832,-1,-1,<1></c><3>劣等上等</c><4>bringiton</c><1></c>,劣等上等bringiton
14.631,14.832,-1,0,<1></c><3>れっとうじょうとう</c><4>bringiton</c><1></c>,れっとうじょうとうbringiton
14.832,14.999,-1,-1,<1></c><3>劣等上等bring</c><4>iton</c><1></c>,劣等上等bringiton
14.832,14.999,-1,0,<1></c><3>れっとうじょうとうbring</c><4>iton</c><1></c>,れっとうじょうとうbringiton
14.999,15.199,-1,-1,<1></c><3>劣等上等bringit</c><4>on</c><1></c>,劣等上等bringiton
