start,end,position,line,text,unformatted
1.251,11.962,-1,7,<1></c><3>violet</c><1></c>,violet
1.251,3.921,-1,92,<1></c><5>music:seibin</c><1></c>,music:seibin
3.921,6.59,-1,92,<1></c><5>lyricsmovie:lumina</c><1></c>,lyricsmovie:lumina
6.59,9.259,56,92,<1></c><5>stringsarrangement:benicx</c><1></c>,stringsarrangement:benicx
9.259,11.962,73,92,<1></c><5>illustration&amp;vocals:ninomaeina\'nis</c><1></c>,illustration&amp;vocals:ninomaeina\'nis
12.262,12.429,-1,7,<1></c><5>は</c><2>ながねるよるなみにうつったほし</c><1></c>,はながねるよるなみにうつったほし
12.262,12.429,-1,92,<1></c><5>花</c><2>が寝る夜　波に映った星</c><1></c>,花が寝る夜　波に映った星
12.429,12.596,-1,7,<1></c><5>はな</c><2>がねるよるなみにうつったほし</c><1></c>,はながねるよるなみにうつったほし
12.429,12.596,-1,92,<1></c><5>花</c><2>が寝る夜　波に映った星</c><1></c>,花が寝る夜　波に映った星
12.596,12.93,-1,7,<1></c><5>はなが</c><2>ねるよるなみにうつったほし</c><1></c>,はながねるよるなみにうつったほし
12.596,12.93,-1,92,<1></c><5>花が</c><2>寝る夜　波に映った星</c><1></c>,花が寝る夜　波に映った星
12.93,13.13,-1,7,<1></c><5>はながね</c><2>るよるなみにうつったほし</c><1></c>,はながねるよるなみにうつったほし
12.93,13.13,-1,92,<1></c><5>花が寝</c><2>る夜　波に映った星</c><1></c>,花が寝る夜　波に映った星
13.13,13.464,-1,7,<1></c><5>はながねる</c><2>よるなみにうつったほし</c><1></c>,はながねるよるなみにうつったほし
13.13,13.464,-1,92,<1></c><5>花が寝る</c><2>夜　波に映った星</c><1></c>,花が寝る夜　波に映った星
13.464,13.831,-1,7,<1></c><5>はながねるよ</c><2>るなみにうつったほし</c><1></c>,はながねるよるなみにうつったほし
13.464,13.831,-1,92,<1></c><5>花が寝る夜</c><2>　波に映った星</c><1></c>,花が寝る夜　波に映った星
13.831,14.264,-1,7,<1></c><5>はながねるよる</c><2>なみにうつったほし</c><1></c>,はながねるよるなみにうつったほし
13.831,14.264,-1,92,<1></c><5>花が寝る夜　</c><2>波に映った星</c><1></c>,花が寝る夜　波に映った星
14.264,14.565,-1,7,<1></c><5>はながねるよるな</c><2>みにうつったほし</c><1></c>,はながねるよるなみにうつったほし
14.264,14.565,-1,92,<1></c><5>花が寝る夜　波</c><2>に映った星</c><1></c>,花が寝る夜　波に映った星
14.565,14.932,-1,7,<1></c><5>はながねるよるなみ</c><2>にうつったほし</c><1></c>,はながねるよるなみにうつったほし
14.565,14.932,-1,92,<1></c><5>花が寝る夜　波</c><2>に映った星</c><1></c>,花が寝る夜　波に映った星
14.932,15.132,-1,7,<1></c><5>はながねるよるなみに</c><2>うつったほし</c><1></c>,はながねるよるなみにうつったほし
14.932,15.132,-1,92,<1></c><5>花が寝る夜　波に</c><2>映った星</c><1></c>,花が寝る夜　波に映った星
15.132,15.499,-1,7,<1></c><5>はながねるよるなみにう</c><2>つったほし</c><1></c>,はながねるよるなみにうつったほし
15.132,15.499,-1,92,<1></c><5>花が寝る夜　波に映っ</c><2>た星</c><1></c>,花が寝る夜　波に映った星
15.499,15.799,-1,7,<1></c><5>はながねるよるなみにうつっ</c><2>たほし</c><1></c>,はながねるよるなみにうつったほし
15.499,15.799,-1,92,<1></c><5>花が寝る夜　波に映っ</c><2>た星</c><1></c>,花が寝る夜　波に映った星
15.799,16.133,-1,7,<1></c><5>はながねるよるなみにうつった</c><2>ほし</c><1></c>,はながねるよるなみにうつったほし
15.799,16.133,-1,92,<1></c><5>花が寝る夜　波に映った</c><2>星</c><1></c>,花が寝る夜　波に映った星
16.133,16.5,-1,7,<1></c><5>はながねるよるなみにうつったほ</c><2>し</c><1></c>,はながねるよるなみにうつったほし
16.133,17.601,-1,92,<1></c><5>花が寝る夜　波に映った星</c><1></c>,花が寝る夜　波に映った星
16.5,17.601,-1,7,<1></c><5>はながねるよるなみにうつったほし</c><1></c>,はながねるよるなみにうつったほし
17.601,17.935,-1,7,<1></c><5>う</c><2>ねるつきがあしをくすぐる</c><1></c>,うねるつきがあしをくすぐる
17.601,17.935,-1,92,<1></c><5>う</c><2>ねる月が足をくすぐる</c><1></c>,うねる月が足をくすぐる
17.935,18.135,-1,7,<1></c><5>うね</c><2>るつきがあしをくすぐる</c><1></c>,うねるつきがあしをくすぐる
17.935,18.135,-1,92,<1></c><5>うね</c><2>る月が足をくすぐる</c><1></c>,うねる月が足をくすぐる
18.135,18.502,-1,7,<1></c><5>うねる</c><2>つきがあしをくすぐる</c><1></c>,うねるつきがあしをくすぐる
18.135,18.502,-1,92,<1></c><5>うねる</c><2>月が足をくすぐる</c><1></c>,うねる月が足をくすぐる
18.502,18.802,-1,7,<1></c><5>うねるつ</c><2>きがあしをくすぐる</c><1></c>,うねるつきがあしをくすぐる
18.502,18.802,-1,92,<1></c><5>うねる月</c><2>が足をくすぐる</c><1></c>,うねる月が足をくすぐる
18.802,19.136,-1,7,<1></c><5>うねるつき</c><2>があしをくすぐる</c><1></c>,うねるつきがあしをくすぐる
18.802,19.136,-1,92,<1></c><5>うねる月</c><2>が足をくすぐる</c><1></c>,うねる月が足をくすぐる
19.136,19.603,-1,7,<1></c><5>うねるつきが</c><2>あしをくすぐる</c><1></c>,うねるつきがあしをくすぐる
19.136,19.603,-1,92,<1></c><5>うねる月が</c><2>足をくすぐる</c><1></c>,うねる月が足をくすぐる
19.603,19.77,-1,7,<1></c><5>うねるつきがあ</c><2>しをくすぐる</c><1></c>,うねるつきがあしをくすぐる
19.603,19.77,-1,92,<1></c><5>うねる月が足</c><2>をくすぐる</c><1></c>,うねる月が足をくすぐる
19.77,19.937,-1,7,<1></c><5>うねるつきがあし</c><2>をくすぐる</c><1></c>,うねるつきがあしをくすぐる
19.77,19.937,-1,92,<1></c><5>うねる月が足</c><2>をくすぐる</c><1></c>,うねる月が足をくすぐる
19.937,20.27,-1,7,<1></c><5>うねるつきがあしを</c><2>くすぐる</c><1></c>,うねるつきがあしをくすぐる
19.937,20.27,-1,92,<1></c><5>うねる月が足を</c><2>くすぐる</c><1></c>,うねる月が足をくすぐる
