start,end,position,line,text,unformatted
3.487,17.601,-1,0,<1></c><2>はなればなれの君へ/竜とそばかすの姫</c><1></c>,はなればなれの君へ/竜とそばかすの姫
3.487,6.991,-1,92,<1></c><2>music:tokyoterracemp</c><1></c>,music:tokyoterracemp
6.991,10.527,-1,92,<1></c><2>mix:よしけん</c><1></c>,mix:よしけん
10.527,14.064,-1,92,<1></c><2>chorus:holomembers</c><1></c>,chorus:holomembers
14.064,17.601,61,92,<1></c><2>artandanimation:alicemagic</c><1></c>,artandanimation:alicemagic
17.601,21.105,-1,92,<1></c><2>vocals:hakosbaelz</c><1></c>,vocals:hakosbaelz
31.181,31.248,-1,92,<1></c><33>き</c><36>らめきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
31.181,31.248,-1,0,<1></c><33>き</c><36>らめきのはなゆめのほうせき</c><1></c>,きらめきのはなゆめのほうせき
31.248,31.315,-1,92,<1></c><28>き</c><36>らめきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
31.248,31.315,-1,0,<1></c><28>き</c><36>らめきのはなゆめのほうせき</c><1></c>,きらめきのはなゆめのほうせき
31.315,31.382,-1,92,<1></c><22>き</c><36>らめきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
31.315,31.382,-1,0,<1></c><22>き</c><36>らめきのはなゆめのほうせき</c><1></c>,きらめきのはなゆめのほうせき
31.382,31.448,-1,92,<1></c><16>き</c><36>らめきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
31.382,31.448,-1,0,<1></c><16>き</c><36>らめきのはなゆめのほうせき</c><1></c>,きらめきのはなゆめのほうせき
31.448,31.515,-1,92,<1></c><10>き</c><36>らめきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
31.448,31.515,-1,0,<1></c><10>き</c><36>らめきのはなゆめのほうせき</c><1></c>,きらめきのはなゆめのほうせき
31.515,31.582,-1,92,<1></c><5>き</c><36>らめきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
31.515,31.582,-1,0,<1></c><5>き</c><36>らめきのはなゆめのほうせき</c><1></c>,きらめきのはなゆめのほうせき
31.582,31.648,-1,92,<1></c><5>き</c><36>らめきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
31.582,31.648,-1,0,<1></c><5>き</c><36>らめきのはなゆめのほうせき</c><1></c>,きらめきのはなゆめのほうせき
31.648,31.715,-1,92,<1></c><5>き</c><32>ら</c><36>めきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
31.648,31.715,-1,0,<1></c><5>き</c><32>ら</c><36>めきのはなゆめのほうせき</c><1></c>,きらめきのはなゆめのほうせき
31.715,31.782,-1,92,<1></c><5>き</c><27>ら</c><36>めきの花　夢の宝石</c><1></c>,きらめきの花　夢の宝石
