start,end,position,line,text,unformatted
1.518,6.09,56,7,<1></c><3>i’myourtreasurebox／宝鐘マリン</c><1></c>,i’myourtreasurebox／宝鐘マリン
1.518,3.787,-1,85,<1></c><3>歌唱：宝鐘マリン</c><1></c>,歌唱：宝鐘マリン
1.518,1.852,59,0,<1></c><3>み</c><2>わくをかくすはこひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
1.518,1.852,-1,92,<1></c><3>魅</c><2>惑を隠す箱秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
1.852,2.152,59,0,<1></c><3>みわ</c><2>くをかくすはこひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
1.852,2.152,-1,92,<1></c><3>魅惑</c><2>を隠す箱秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
2.152,2.553,59,0,<1></c><3>みわく</c><2>をかくすはこひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
2.152,2.553,-1,92,<1></c><3>魅惑</c><2>を隠す箱秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
2.553,3.02,59,0,<1></c><3>みわくを</c><2>かくすはこひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
2.553,3.02,-1,92,<1></c><3>魅惑を</c><2>隠す箱秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
3.02,3.52,59,0,<1></c><3>みわくをか</c><2>くすはこひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
3.02,3.52,-1,92,<1></c><3>魅惑を隠</c><2>す箱秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
3.52,3.821,59,0,<1></c><3>みわくをかく</c><2>すはこひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
3.52,3.821,-1,92,<1></c><3>魅惑を隠</c><2>す箱秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
3.787,6.09,-1,85,<1></c><3>作曲：u.z.inu</c><1></c>,作曲：u.z.inu
3.821,4.054,59,0,<1></c><3>みわくをかくす</c><2>はこひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
3.821,4.054,-1,92,<1></c><3>魅惑を隠す</c><2>箱秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
4.054,4.355,59,0,<1></c><3>みわくをかくすは</c><2>こひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
4.054,4.355,-1,92,<1></c><3>魅惑を隠す箱</c><2>秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
4.355,5.489,59,0,<1></c><3>みわくをかくすはこ</c><2>ひほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
4.355,5.489,-1,92,<1></c><3>魅惑を隠す箱</c><2>秘宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
5.489,5.756,59,0,<1></c><3>みわくをかくすはこひ</c><2>ほうにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
5.489,5.756,-1,92,<1></c><3>魅惑を隠す箱秘</c><2>宝に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
5.756,6.09,59,0,<1></c><3>みわくをかくすはこひほ</c><2>うにかおるあぶなげな</c><1></c>,みわくをかくすはこひほうにかおるあぶなげな
5.756,6.09,-1,92,<1></c><3>魅惑を隠す箱秘宝</c><2>に香る危なげな</c><1></c>,魅惑を隠す箱秘宝に香る危なげな
