start,end,position,line,text,unformatted
3.387,3.587,-1,0,<51></c><36>お</c><85>なじみらいをみていたい</c><51></c>,おなじみらいをみていたい
3.387,3.587,-1,-1,<51></c><36>同</c><85>じ未来を見ていたい</c><51></c>,同じ未来を見ていたい
3.587,3.721,-1,0,<51></c><36>おな</c><85>じみらいをみていたい</c><51></c>,おなじみらいをみていたい
3.587,3.721,-1,-1,<51></c><36>同</c><85>じ未来を見ていたい</c><51></c>,同じ未来を見ていたい
3.721,3.954,-1,0,<51></c><36>おなじ</c><85>みらいをみていたい</c><51></c>,おなじみらいをみていたい
3.721,3.954,-1,-1,<51></c><36>同じ</c><85>未来を見ていたい</c><51></c>,同じ未来を見ていたい
3.954,4.288,-1,0,<51></c><36>おなじみ</c><85>らいをみていたい</c><51></c>,おなじみらいをみていたい
3.954,4.288,-1,-1,<51></c><36>同じ未</c><85>来を見ていたい</c><51></c>,同じ未来を見ていたい
4.288,4.655,-1,0,<51></c><36>おなじみら</c><85>いをみていたい</c><51></c>,おなじみらいをみていたい
4.288,4.655,-1,-1,<51></c><36>同じ未来</c><85>を見ていたい</c><51></c>,同じ未来を見ていたい
4.655,5.022,-1,0,<51></c><36>おなじみらい</c><85>をみていたい</c><51></c>,おなじみらいをみていたい
4.655,5.022,-1,-1,<51></c><36>同じ未来</c><85>を見ていたい</c><51></c>,同じ未来を見ていたい
5.022,5.222,-1,0,<51></c><36>おなじみらいを</c><85>みていたい</c><51></c>,おなじみらいをみていたい
5.022,5.222,-1,-1,<51></c><36>同じ未来を</c><85>見ていたい</c><51></c>,同じ未来を見ていたい
5.222,5.622,-1,0,<51></c><36>おなじみらいをみ</c><85>ていたい</c><51></c>,おなじみらいをみていたい
5.222,5.622,-1,-1,<51></c><36>同じ未来を見</c><85>ていたい</c><51></c>,同じ未来を見ていたい
5.622,5.789,-1,0,<51></c><36>おなじみらいをみて</c><85>いたい</c><51></c>,おなじみらいをみていたい
5.622,5.789,-1,-1,<51></c><36>同じ未来を見て</c><85>いたい</c><51></c>,同じ未来を見ていたい
5.789,5.956,-1,0,<51></c><36>おなじみらいをみてい</c><85>たい</c><51></c>,おなじみらいをみていたい
5.789,5.956,-1,-1,<51></c><36>同じ未来を見てい</c><85>たい</c><51></c>,同じ未来を見ていたい
5.956,6.29,-1,0,<51></c><36>おなじみらいをみていた</c><85>い</c><51></c>,おなじみらいをみていたい
5.956,6.29,-1,-1,<51></c><36>同じ未来を見ていた</c><85>い</c><51></c>,同じ未来を見ていたい
6.29,6.857,-1,0,<51></c><36>おなじみらいをみていたい</c><51></c>,おなじみらいをみていたい
6.29,6.857,-1,-1,<51></c><36>同じ未来を見ていたい</c><51></c>,同じ未来を見ていたい
6.857,7.224,-1,0,<51></c><36>あ</c><85>のゆめてにしたい</c><51></c>,あのゆめてにしたい
6.857,7.224,-1,-1,<51></c><36>あ</c><85>の夢手にしたい</c><51></c>,あの夢手にしたい
7.224,7.591,-1,0,<51></c><36>あの</c><85>ゆめてにしたい</c><51></c>,あのゆめてにしたい
7.224,7.591,-1,-1,<51></c><36>あの</c><85>夢手にしたい</c><51></c>,あの夢手にしたい
7.591,7.925,-1,0,<51></c><36>あのゆ</c><85>めてにしたい</c><51></c>,あのゆめてにしたい
7.591,7.925,-1,-1,<51></c><36>あの夢</c><85>手にしたい</c><51></c>,あの夢手にしたい
7.925,8.158,-1,0,<51></c><36>あのゆめ</c><85>てにしたい</c><51></c>,あのゆめてにしたい
7.925,8.158,-1,-1,<51></c><36>あの夢</c><85>手にしたい</c><51></c>,あの夢手にしたい
8.158,8.525,-1,0,<51></c><36>あのゆめて</c><85>にしたい</c><51></c>,あのゆめてにしたい
8.158,8.525,-1,-1,<51></c><36>あの夢手</c><85>にしたい</c><51></c>,あの夢手にしたい
8.525,8.726,-1,0,<51></c><36>あのゆめてに</c><85>したい</c><51></c>,あのゆめてにしたい
8.525,8.726,-1,-1,<51></c><36>あの夢手に</c><85>したい</c><51></c>,あの夢手にしたい
