start,end,position,line,text,unformatted
5.823,6.156,-1,-1,<7></c><21>約</c><51>束しようよ</c><7></c>,約束しようよ
5.823,6.156,-1,0,<7></c><21>や</c><51>くそくしようよ</c><7></c>,やくそくしようよ
6.156,6.423,-1,-1,<7></c><21>約</c><51>束しようよ</c><7></c>,約束しようよ
6.156,6.423,-1,0,<7></c><21>や</c><57>く</c><51>そくしようよ</c><7></c>,やくそくしようよ
6.423,6.623,-1,-1,<7></c><21>約</c><100>束</c><51>しようよ</c><7></c>,約束しようよ
6.423,6.623,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><51>くしようよ</c><7></c>,やくそくしようよ
6.623,7.091,-1,-1,<7></c><21>約</c><100>束</c><51>しようよ</c><7></c>,約束しようよ
6.623,7.091,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><51>しようよ</c><7></c>,やくそくしようよ
7.091,7.424,-1,-1,<7></c><21>約</c><100>束</c><111>し</c><51>ようよ</c><7></c>,約束しようよ
7.091,7.424,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><111>し</c><51>ようよ</c><7></c>,やくそくしようよ
7.424,7.725,-1,-1,<7></c><21>約</c><100>束</c><111>し</c><129>よ</c><51>うよ</c><7></c>,約束しようよ
7.424,7.725,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><111>し</c><129>よ</c><51>うよ</c><7></c>,やくそくしようよ
7.725,8.025,-1,-1,<7></c><21>約</c><100>束</c><111>し</c><129>よ</c><46>う</c><51>よ</c><7></c>,約束しようよ
7.725,8.025,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><111>し</c><129>よ</c><46>う</c><51>よ</c><7></c>,やくそくしようよ
8.025,8.692,-1,-1,<7></c><21>約</c><100>束</c><111>し</c><129>よ</c><46>う</c><2>よ</c><7></c>,約束しようよ
8.025,8.692,-1,0,<7></c><21>や</c><57>く</c><100>そ</c><89>く</c><111>し</c><129>よ</c><46>う</c><2>よ</c><7></c>,やくそくしようよ
8.692,8.993,-1,-1,<7></c><21>僕</c><51>ら出会えたキセキ</c><7></c>,僕ら出会えたキセキ
8.692,8.993,-1,0,<7></c><21>ぼ</c><51>くらであえたきせき</c><7></c>,ぼくらであえたきせき
8.993,9.159,-1,-1,<7></c><21>僕</c><51>ら出会えたキセキ</c><7></c>,僕ら出会えたキセキ
8.993,9.159,-1,0,<7></c><21>ぼ</c><48>く</c><51>らであえたきせき</c><7></c>,ぼくらであえたきせき
9.159,9.626,-1,-1,<7></c><21>僕</c><76>ら</c><51>出会えたキセキ</c><7></c>,僕ら出会えたキセキ
9.159,9.626,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><51>であえたきせき</c><7></c>,ぼくらであえたきせき
9.626,9.96,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><51>会えたキセキ</c><7></c>,僕ら出会えたキセキ
9.626,9.96,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><51>あえたきせき</c><7></c>,ぼくらであえたきせき
9.96,10.227,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><51>えたキセキ</c><7></c>,僕ら出会えたキセキ
9.96,10.227,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><51>えたきせき</c><7></c>,ぼくらであえたきせき
10.227,10.594,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><109>え</c><51>たキセキ</c><7></c>,僕ら出会えたキセキ
10.227,10.594,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><109>え</c><51>たきせき</c><7></c>,ぼくらであえたきせき
10.594,11.128,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><109>え</c><123>た</c><51>キセキ</c><7></c>,僕ら出会えたキセキ
10.594,11.128,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><109>え</c><123>た</c><51>きせき</c><7></c>,ぼくらであえたきせき
11.128,11.528,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><109>え</c><123>た</c><74>キ</c><51>セキ</c><7></c>,僕ら出会えたキセキ
11.128,11.528,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><109>え</c><123>た</c><74>き</c><51>せき</c><7></c>,ぼくらであえたきせき
11.528,11.695,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><109>え</c><123>た</c><74>キ</c><32>セ</c><51>キ</c><7></c>,僕ら出会えたキセキ
11.528,11.695,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><109>え</c><123>た</c><74>き</c><32>せ</c><51>き</c><7></c>,ぼくらであえたきせき
11.695,12.796,-1,-1,<7></c><21>僕</c><76>ら</c><96>出</c><87>会</c><109>え</c><123>た</c><74>キ</c><32>セ</c><2>キ</c><7></c>,僕ら出会えたキセキ
11.695,12.796,-1,0,<7></c><21>ぼ</c><48>く</c><76>ら</c><96>で</c><87>あ</c><109>え</c><123>た</c><74>き</c><32>せ</c><2>き</c><7></c>,ぼくらであえたきせき
12.796,13.097,-1,-1,<7></c><21>忘</c><51>れないように</c><7></c>,忘れないように
12.796,13.097,-1,0,<7></c><21>わ</c><51>すれないように</c><7></c>,わすれないように
13.097,14.098,-1,-1,<7></c><21>忘</c><51>れないように</c><7></c>,忘れないように
13.097,14.098,-1,0,<7></c><21>わ</c><57>す</c><51>れないように</c><7></c>,わすれないように
14.098,14.365,-1,-1,<7></c><21>忘</c><100>れ</c><51>ないように</c><7></c>,忘れないように
14.098,14.365,-1,0,<7></c><21>わ</c><57>す</c><100>れ</c><51>ないように</c><7></c>,わすれないように
14.365,15.132,-1,-1,<7></c><21>忘</c><100>れ</c><89>な</c><51>いように</c><7></c>,忘れないように
14.365,15.132,-1,0,<7></c><21>わ</c><57>す</c><100>れ</c><89>な</c><51>いように</c><7></c>,わすれないように
15.132,15.332,-1,-1,<7></c><21>忘</c><100>れ</c><89>な</c><111>い</c><51>ように</c><7></c>,忘れないように
15.132,15.332,-1,0,<7></c><21>わ</c><57>す</c><100>れ</c><89>な</c><111>い</c><51>ように</c><7></c>,わすれないように
15.332,15.499,-1,-1,<7></c><21>忘</c><100>れ</c><89>な</c><111>い</c><129>よ</c><46>う</c><51>に</c><7></c>,忘れないように
15.332,15.499,-1,0,<7></c><21>わ</c><57>す</c><100>れ</c><89>な</c><111>い</c><129>よ</c><46>う</c><51>に</c><7></c>,わすれないように
15.499,18.168,-1,-1,<7></c><21>忘</c><100>れ</c><89>な</c><111>い</c><129>よ</c><46>う</c><2>に</c><7></c>,忘れないように
15.499,18.168,-1,0,<7></c><21>わ</c><57>す</c><100>れ</c><89>な</c><111>い</c><129>よ</c><46>う</c><2>に</c><7></c>,わすれないように
20.704,25.743,58,0,<7></c><21>ホ</c><39>ロ</c><59>ラ</c><79>イ</c><98>ブ</c><92>4</c><86>期</c><107>生</c><117>-</c><126>キ</c><77>セ</c><50>キ</c><23>結</c><2>び</c><7></c>,ホロライブ4期生-キセキ結び
20.704,23.207,-1,-1,<7></c><1>作詞・作曲：</c><2>天音かなた</c><7></c>,作詞・作曲：天音かなた
23.207,25.743,-1,-1,<7></c><1>編曲：ハム</c><7></c>,編曲：ハム
26.076,26.377,-1,-1,<7></c><2>夢</c><51>抱いて集う</c><7></c>,夢抱いて集う
26.076,26.377,-1,0,<7></c><2>ゆ</c><51>めいだいてつどう</c><7></c>,ゆめいだいてつどう
26.377,26.71,-1,-1,<7></c><2>夢</c><51>抱いて集う</c><7></c>,夢抱いて集う
26.377,26.71,-1,0,<7></c><2>ゆめ</c><51>いだいてつどう</c><7></c>,ゆめいだいてつどう
26.71,26.877,-1,-1,<7></c><2>夢抱</c><51>いて集う</c><7></c>,夢抱いて集う
26.71,26.877,-1,0,<7></c><2>ゆめい</c><51>だいてつどう</c><7></c>,ゆめいだいてつどう
26.877,27.211,-1,-1,<7></c><2>夢抱</c><51>いて集う</c><7></c>,夢抱いて集う
26.877,27.211,-1,0,<7></c><2>ゆめいだ</c><51>いてつどう</c><7></c>,ゆめいだいてつどう
27.211,27.511,-1,-1,<7></c><2>夢抱い</c><51>て集う</c><7></c>,夢抱いて集う
27.211,27.511,-1,0,<7></c><2>ゆめいだい</c><51>てつどう</c><7></c>,ゆめいだいてつどう
27.511,27.778,-1,-1,<7></c><2>夢抱いて</c><51>集う</c><7></c>,夢抱いて集う
27.511,27.778,-1,0,<7></c><2>ゆめいだいて</c><51>つどう</c><7></c>,ゆめいだいてつどう
27.778,27.978,-1,-1,<7></c><2>夢抱いて集</c><51>う</c><7></c>,夢抱いて集う
27.778,27.978,-1,0,<7></c><2>ゆめいだいてつ</c><51>どう</c><7></c>,ゆめいだいてつどう
27.978,28.145,-1,-1,<7></c><2>夢抱いて集</c><51>う</c><7></c>,夢抱いて集う
27.978,28.145,-1,0,<7></c><2>ゆめいだいてつど</c><51>う</c><7></c>,ゆめいだいてつどう
28.145,28.579,-1,-1,<7></c><2>夢抱いて集う</c><7></c>,夢抱いて集う
28.145,28.579,-1,0,<7></c><2>ゆめいだいてつどう</c><7></c>,ゆめいだいてつどう
28.579,28.746,-1,-1,<7></c><2>青</c><51>春アニメみたいな</c><7></c>,青春アニメみたいな
28.579,28.746,-1,0,<7></c><2>せ</c><51>いしゅんあにめみたいな</c><7></c>,せいしゅんあにめみたいな
28.746,28.912,-1,-1,<7></c><2>青</c><51>春アニメみたいな</c><7></c>,青春アニメみたいな
28.746,28.912,-1,0,<7></c><2>せい</c><51>しゅんあにめみたいな</c><7></c>,せいしゅんあにめみたいな
28.912,29.079,-1,-1,<7></c><2>青春</c><51>アニメみたいな</c><7></c>,青春アニメみたいな
28.912,29.079,-1,0,<7></c><2>せいしゅ</c><51>んあにめみたいな</c><7></c>,せいしゅんあにめみたいな
29.079,29.213,-1,-1,<7></c><2>青春</c><51>アニメみたいな</c><7></c>,青春アニメみたいな
29.079,29.213,-1,0,<7></c><2>せいしゅん</c><51>あにめみたいな</c><7></c>,せいしゅんあにめみたいな
29.213,29.38,-1,-1,<7></c><2>青春ア</c><51>ニメみたいな</c><7></c>,青春アニメみたいな
29.213,29.38,-1,0,<7></c><2>せいしゅんあ</c><51>にめみたいな</c><7></c>,せいしゅんあにめみたいな
29.38,29.713,-1,-1,<7></c><2>青春アニ</c><51>メみたいな</c><7></c>,青春アニメみたいな
29.38,29.713,-1,0,<7></c><2>せいしゅんあに</c><51>めみたいな</c><7></c>,せいしゅんあにめみたいな
29.713,30.014,-1,-1,<7></c><2>青春アニメ</c><51>みたいな</c><7></c>,青春アニメみたいな
29.713,30.014,-1,0,<7></c><2>せいしゅんあにめ</c><51>みたいな</c><7></c>,せいしゅんあにめみたいな
30.014,30.18,-1,-1,<7></c><2>青春アニメみ</c><51>たいな</c><7></c>,青春アニメみたいな
30.014,30.18,-1,0,<7></c><2>せいしゅんあにめみ</c><51>たいな</c><7></c>,せいしゅんあにめみたいな
30.18,30.481,-1,-1,<7></c><2>青春アニメみた</c><51>いな</c><7></c>,青春アニメみたいな
30.18,30.481,-1,0,<7></c><2>せいしゅんあにめみた</c><51>いな</c><7></c>,せいしゅんあにめみたいな
30.481,30.647,-1,-1,<7></c><2>青春アニメみたい</c><51>な</c><7></c>,青春アニメみたいな
30.481,30.647,-1,0,<7></c><2>せいしゅんあにめみたい</c><51>な</c><7></c>,せいしゅんあにめみたいな
