start,end,position,line,text,unformatted
1.285,1.618,63,0,<71></c><16>こ</c><220>のなつはなんどもゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
1.285,1.618,-1,92,<71></c><16>こ</c><220>の夏は何度も夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
1.618,1.952,63,0,<71></c><16>この</c><220>なつはなんどもゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
1.618,1.952,-1,92,<71></c><16>この</c><220>夏は何度も夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
1.952,4.588,0,8,<71></c><16>hololiveidolproject-飛んでk！ホロライブサマー</c><71></c><16>作編曲：arm(iosys)</c><71></c>,hololiveidolproject-飛んでk！ホロライブサマー作編曲：arm(iosys)
1.952,2.286,63,0,<71></c><16>このな</c><220>つはなんどもゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
1.952,2.286,-1,92,<71></c><16>この夏</c><220>は何度も夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
2.286,2.453,63,0,<71></c><16>このなつ</c><220>はなんどもゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
2.286,2.453,-1,92,<71></c><16>この夏</c><220>は何度も夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
2.453,3.12,63,0,<71></c><16>このなつは</c><220>なんどもゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
2.453,3.12,-1,92,<71></c><16>この夏は</c><220>何度も夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
3.12,3.287,63,0,<71></c><16>このなつはな</c><220>んどもゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
3.12,3.287,-1,92,<71></c><16>この夏は何</c><220>度も夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
3.287,3.587,63,0,<71></c><16>このなつはなん</c><220>どもゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
3.287,3.587,-1,92,<71></c><16>この夏は何</c><220>度も夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
3.587,3.721,63,0,<71></c><16>このなつはなんど</c><220>もゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
3.587,3.721,-1,92,<71></c><16>この夏は何度</c><220>も夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
3.721,4.421,63,0,<71></c><16>このなつはなんども</c><220>ゆめみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
3.721,4.421,-1,92,<71></c><16>この夏は何度も</c><220>夢見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
4.421,4.555,63,0,<71></c><16>このなつはなんどもゆ</c><220>めみたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
4.421,4.555,-1,92,<71></c><16>この夏は何度も夢</c><220>見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
4.555,4.888,63,0,<71></c><16>このなつはなんどもゆめ</c><220>みたなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
4.555,4.888,-1,92,<71></c><16>この夏は何度も夢</c><220>見た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
4.588,7.257,0,8,<71></c><16>hololiveidolproject-飛んでk！ホロライブサマー</c><71></c><16>作詞：七条レタス(iosys)&amp;まろん(iosys)</c><71></c>,hololiveidolproject-飛んでk！ホロライブサマー作詞：七条レタス(iosys)&amp;まろん(iosys)
4.888,5.089,63,0,<71></c><16>このなつはなんどもゆめみ</c><220>たなぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
4.888,5.089,-1,92,<71></c><16>この夏は何度も夢見</c><220>た渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
5.089,5.389,63,0,<71></c><16>このなつはなんどもゆめみた</c><220>なぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
5.089,5.389,-1,92,<71></c><16>この夏は何度も夢見た</c><220>渚の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
5.389,5.723,63,0,<71></c><16>このなつはなんどもゆめみたな</c><220>ぎさのたからもの</c><71></c>,このなつはなんどもゆめみたなぎさのたからもの
5.389,5.723,-1,92,<71></c><16>この夏は何度も夢見た渚</c><220>の宝物</c><71></c>,この夏は何度も夢見た渚の宝物
