start,end,position,line,text,unformatted
0.818,1.318,-1,78,<185>moon</c><92>lightmerry-go-round</c>,moonlightmerry-go-round
0.818,1.318,-1,0,<185>moon</c><92>lightmerry-go-round</c>,moonlightmerry-go-round
1.318,1.752,-1,78,<185>moonlight</c><92>merry-go-round</c>,moonlightmerry-go-round
1.318,1.752,-1,0,<185>moonlight</c><92>merry-go-round</c>,moonlightmerry-go-round
1.752,1.986,-1,78,<185>moonlightmer</c><92>ry-go-round</c>,moonlightmerry-go-round
1.752,1.986,-1,0,<185>moonlightmer</c><92>ry-go-round</c>,moonlightmerry-go-round
1.986,2.086,-1,78,<185>moonlightmerry-</c><92>go-round</c>,moonlightmerry-go-round
1.986,2.086,-1,0,<185>moonlightmerry-</c><92>go-round</c>,moonlightmerry-go-round
2.086,2.419,-1,78,<185>moonlightmerry-go-</c><92>round</c>,moonlightmerry-go-round
2.086,2.419,-1,0,<185>moonlightmerry-go-</c><92>round</c>,moonlightmerry-go-round
2.419,2.987,-1,78,<185>moonlightmerry-go-round</c>,moonlightmerry-go-round
2.419,2.987,-1,0,<185>moonlightmerry-go-round</c>,moonlightmerry-go-round
2.653,2.82,-1,-1,<136>can</c><92>dy-go-round</c>,candy-go-round
2.653,2.82,-1,0,<136>can</c><92>dy-go-round</c>,candy-go-round
2.82,2.987,-1,-1,<136>candy-</c><92>go-round</c>,candy-go-round
2.82,2.987,-1,0,<136>candy-</c><92>go-round</c>,candy-go-round
2.987,3.287,-1,-1,<136>candy-go-</c><92>round</c>,candy-go-round
2.987,3.287,-1,0,<136>candy-go-</c><92>round</c>,candy-go-round
3.287,3.854,-1,-1,<136>candy-go-round</c>,candy-go-round
3.287,3.854,-1,0,<136>candy-go-round</c>,candy-go-round
3.52,3.754,-1,78,<1>read</c><92>y-go-“live”</c>,ready-go-“live”
3.52,3.754,-1,0,<1>read</c><92>y-go-“live”</c>,ready-go-“live”
3.754,3.854,-1,78,<1>ready-</c><92>go-“live”</c>,ready-go-“live”
3.754,3.854,-1,0,<1>ready-</c><92>go-“live”</c>,ready-go-“live”
3.854,4.188,-1,78,<1>ready-go-</c><92>“live”</c>,ready-go-“live”
3.854,4.188,-1,0,<1>ready-go-</c><92>“live”</c>,ready-go-“live”
4.188,4.655,-1,78,<1>ready-go-“live”</c>,ready-go-“live”
4.188,4.655,-1,0,<1>ready-go-“live”</c>,ready-go-“live”
4.421,4.655,-1,-1,<186>夢</c><92>のような</c>,夢のような
4.421,4.655,-1,0,<186>ゆ</c><92>めのような</c>,ゆめのような
4.655,4.888,-1,-1,<186>夢</c><92>のような</c>,夢のような
4.655,4.888,-1,0,<186>ゆめ</c><92>のような</c>,ゆめのような
4.888,5.122,-1,-1,<186>夢の</c><92>ような</c>,夢のような
4.888,5.122,-1,0,<186>ゆめの</c><92>ような</c>,ゆめのような
5.122,5.222,-1,-1,<186>夢のよ</c><92>うな</c>,夢のような
5.122,5.222,-1,0,<186>ゆめのよ</c><92>うな</c>,ゆめのような
5.222,5.356,-1,-1,<186>夢のよう</c><92>な</c>,夢のような
